Id	CueSheetId	CueName	PlayType	Duration
5500073	550006	BW_g_SceneItem_torch	2	-1
5500074	550006	BW_g_SceneItem_portal_loop	2	-1
5500075	550006	BW_g_SceneItem_portal_exit	2	3466
5500076	550012	BW_amb_suspense	2	-1
5500077	550006	BW_g_SceneItem_light	2	-1
5500078	550013	BW_amb_fireworks	2	-1
5500079	550014	BW_amb_art	2	-1
5500085	550015	BW_amb_cinema	2	-1
5500086	550016	BW_amb_garden	2	-1
5500087	550017	BW_amb_zone	2	-1
5500088	550018	BW_amb_airport	2	-1
5500089	550020	BW_amb_snow	2	-1
5500090	550006	BW_g_SceneItem_cinema_disc_1	2	4545
5500091	550006	BW_g_SceneItem_cinema_disc_2	2	783
5500092	550006	BW_g_SceneItem_cinema_seat_1	2	95927
5500093	550006	BW_g_SceneItem_cinema_seat_2	2	81755
5500094	550006	BW_g_SceneItem_cinema_seat_2_imp	2	16155
5500095	550006	BW_g_SceneItem_cinema_seat_3	2	73312
5500096	550006	BW_g_SceneItem_cinema_seat_3_thunder	2	17933
5500097	550006	BW_g_SceneItem_cinema_vending	2	2989
5500098	550006	BW_g_SceneItem_garden_plant	2	-1
5500099	550006	BW_g_SceneItem_garden_plant_panel_1	2	85
5500100	550006	BW_g_SceneItem_garden_plant_panel_2	2	241
5500101	550006	BW_g_SceneItem_mission_VR	2	1771
5500102	550006	BW_g_SceneItem_mission_elevtar	2	2202
5500103	550006	BW_g_SceneItem_mission_warning	2	-1
5500104	550006	BW_g_SceneItem_square_ad	2	3047
5500105	550006	BW_g_SceneItem_square_touying	2	-1
5500106	550006	BW_g_SceneItem_zone_conveyor_1	2	-1
5500107	550006	BW_g_SceneItem_zone_conveyor_2	2	-1
5500108	550006	BW_g_SceneItem_zone_elec	2	-1
5500109	550006	BW_g_SceneItem_zone_elevator	2	3294
5500110	550006	BW_g_SceneItem_zone_elevator_big	2	10363
5500111	550006	BW_g_SceneItem_zone_elevator_big_stop	2	9861
5500112	550006	BW_g_SceneItem_zone_elevator_stop	2	1016
5500113	550006	BW_g_SceneItem_zone_glassdoor_close	2	2737
5500114	550006	BW_g_SceneItem_zone_glassdoor_open	2	2701
5500115	550006	BW_g_SceneItem_zone_metaldoor_close	2	2504
5500116	550006	BW_g_SceneItem_zone_metaldoor_open	2	1979
5500117	550006	BW_g_SceneItem_zone_search	2	1986
5500118	550006	BW_g_SceneItem_cunema_ad_03	2	20125
5500119	550006	BW_g_SceneItem_cunema_ad_04	2	23500
5500120	550006	BW_g_SceneItem_cunema_ad_01	2	30000
5500121	550006	BW_g_SceneItem_cunema_ad_02	2	23023
5500122	550006	BW_g_SceneItem_ariport_robotic_arm	2	4213
5500123	550006	BW_g_SceneItem_art_umbrella	2	2358
5500124	550006	BW_g_SceneItem_art_umbrella_search	2	1613
5500125	550006	BW_g_SceneItem_cat_happy	2	1522
5500126	550006	BW_g_SceneItem_cat_angry	2	1754
5500127	550006	BW_g_SceneItem_cat_normal	2	1460
5500128	550006	BW_g_SceneItem_cinema_vending	2	2989
5500129	550006	BW_g_SceneItem_art_whale	2	7301
5500130	550021	BW_amb_Intersection_square	2	-1
5500131	550006	BW_g_SceneItem_cunema_ad_01_Loop	2	-1
5500132	550006	BW_g_SceneItem_cunema_ad_02_Loop	2	-1
5500133	550006	BW_g_SceneItem_cunema_ad_03_Loop	2	-1
5500134	550006	BW_g_SceneItem_cunema_ad_04_Loop	2	-1
5500135	550006	BW_g_SceneItem_school_training_mech	2	
5500136	550006	BW_g_SceneItem_school_door	2	
5500137	550006	BW_g_SceneItem_school_led	2	
5500138	550006	BW_g_SceneItem_school_television	2	
5500139	550006	BW_g_SceneItem_school_elevator	2	
5500140	550006	BW_g_SceneItem_hub_control	2	
5500141	550006	BW_g_SceneItem_hub_elevator	2	
5500142	550006	BW_g_SceneItem_hub_robot	2	
5500143	550006	BW_g_SceneItem_vending_sad	2	
5500144	550006	BW_g_SceneItem_vending_happy	2	
5500145	550006	BW_g_SceneItem_vending_error	2	
5500146	550006	BW_g_SceneItem_vending_coin_1	2	
5500147	550006	BW_g_SceneItem_vending_coin_2	2	
5500148	550006	BW_g_SceneItem_gachamech_coin	2	
5500149	550006	BW_g_SceneItem_gachamech_turn	2	
5500150	550006	BW_g_SceneItem_gachamech_good	2	
5500151	550006	BW_g_SceneItem_drone_outage	2	
5500152	550022	BW_amb_school_hall	2	
5500153	550023	BW_amb_school_training_in	2	
5500154	550024	BW_amb_school_training_out	2	
5500155	550025	BW_amb_transportation_hub	2	
5500156	550026	BW_amb_transportation_plaza	2	
5500157	550027	BW_amb_goldenhall	2	
5500158	550028	BW_amb_stairwell	2	
5500159	550029	BW_amb_stairwell_out	2	
5500160	550030	BW_amb_stairwell_downstair	2	
5600001	560000	g_ui_default	2	434
5600002	560000	g_ui_cancel	2	856
5600003	560000	g_ui_confirm	2	1195
5600004	560000	g_ui_switch	2	437
5600005	560000	g_ui_gamestart	2	1070
5600006	560000	g_ui_battlestart	2	2259
5600007	560000	g_ui_trangle_small	2	476
5600008	560000	g_ui_trangle_big	2	2120
5600009	560000	g_ui_popout_n	2	1056
5600010	560000	BW_g_ui_mission_close	2	637
5600011	560000	BW_g_ui_mission_follow	2	3600
5600012	560000	BW_g_ui_mission_main	2	1100
5600013	560000	BW_g_ui_mission_popup_big	2	3015
5600014	560000	BW_g_ui_mission_popup_little	2	2338
5600015	560000	BW_g_ui_mission_popup_end	2	7399
5600016	560000	BW_g_ui_mission_refresh	2	703
5600017	560000	BW_g_ui_mission_select	2	469
5600018	560000	BW_g_ui_setting_click	2	2000
5600019	560000	BW_g_ui_setting_open	2	1292
5600020	560000	BW_g_ui_setting_save	2	2065
5600021	560000	BW_g_ui_setting_slide	2	135
5600022	560000	BW_g_ui_setting_switch	2	1463
5600023	560000	BW_g_ui_team_apply	2	886
5600024	560000	BW_g_ui_team_select	2	824
5600025	560000	BW_g_ui_team_zoom_in	2	1023
5600026	560000	BW_g_ui_team_zoom_out	2	3379
5600027	560000	BW_g_ui_camera_click	2	543
5600028	560000	BW_g_ui_camera_main	2	1138
5600029	560000	BW_g_ui_camera_zoom_end	2	752
5600030	560000	BW_g_ui_camera_zoom_in	2	-1
5600031	560000	BW_g_ui_camera_zoom_out	2	-1
5600032	560000	BW_g_ui_dorm_save_1	2	1677
5600033	560000	BW_g_ui_dorm_save_2	2	1280
5600034	550006	BW_g_SceneItem_treasure_open_blue	2	1340
5600035	550006	BW_g_SceneItem_treasure_open_gold	2	1762
5600036	550006	BW_g_SceneItem_treasure_open_purple	2	1338
5600037	560000	BW_g_ui_commander_male	2	1778
5600038	560000	BW_g_ui_commander_female	2	1786
5600039	560000	BW_g_ui_commander_save	2	1565
5600040	560000	BW_g_ui_commander_cloth	2	1173
5600041	560000	BW_g_ui_map_open	2	2035
5600042	560000	BW_g_ui_map_switch	2	1154
5600043	560000	BW_g_ui_map_pin	2	1225
5600044	560000	BW_g_ui_map_teleportbutton	2	1312
5600045	560000	BW_g_ui_map_zoom_plusbutton	2	492
5600046	560000	BW_g_ui_map_zoom_minusbutton	2	427
5600047	560000	BW_g_ui_map_zoom_zoomout	2	57
5600048	560000	BW_g_ui_map_zoom_zoomin	2	59
5600049	560000	BW_g_ui_map_trackbutton	2	1717
5600050	560000	BW_g_ui_map_arrive	2	1453
5600051	560000	BW_g_ui_map_teleportpoint	2	479
5600052	560000	BW_g_ui_map_track	2	1643
5600053	560000	BW_g_ui_main_open	2	908
5600054	560000	BW_g_ui_main_close	2	1171
5600055	560000	BW_g_ui_main_switch	2	836
5600056	560000	BW_g_ui_message_messagealarm	2	-1
5600057	560000	BW_g_ui_message_sendmessage	2	543
5600058	560000	BW_g_ui_message_getmessage	2	1174
5600059	560000	BW_g_ui_message_selectmessage	2	884
5600060	560000	BW_g_ui_journey_open	2	1574
5600061	560000	BW_g_ui_journey_close	2	1477
5600062	560000	BW_g_ui_journey_reward	2	2401
5600063	560000	BW_g_ui_eagle	2	3659
5600064	560000	BW_g_ui_camera_slider	2	121
5600065	560000	BW_g_ui_camera_slider_stop	2	190
5600066	560000	BW_g_ui_journey_getreward	2	2860
5600067	560000	BW_g_ui_dialog	2	177
5600068	560000	BW_g_ui_mission_glassbreak	2	2776
5600069	560000	BW_g_ui_time_back	2	6494
5600070	560000	BW_g_ui_time_going	2	6534
5600071	560000	BW_g_ui_journey_refresh	2	632
5600072	560000	BW_g_ui_item_open	2	478
5600073	560000	BW_g_ui_map_spot	2	1564
5600074	560000	BW_g_ui_map_overview	2	3030
5600075	560000	BW_g_ui_invitation_main	2	1157
5600076	560000	BW_g_ui_invitation_picture	2	2538
5700000	570000	g_ingame_minigame_kafeiting_card	2	652
5700001	570000	g_ingame_minigame_kafeiting_hand	2	802
5700002	570000	g_ingame_minigame_kafeiting_deck	2	1119
5700003	570000	g_ingame_minigame_kafeiting_end	2	1817
5700004	570000	g_ingame_minigame_kafeiting_goods_plus	2	-1
5700005	570000	g_ingame_minigame_kafeiting_goods_reduce	2	1836
5700006	570000	g_ingame_minigame_kafeiting_main	2	2226
5700007	570000	g_ingame_minigame_kafeiting_old	2	1770
5700008	570000	g_ingame_minigame_kafeiting_play	2	1850
5700009	570000	g_ingame_minigame_kafeiting_raise	2	686
5700010	570000	g_ingame_minigame_kafeiting_resource	2	1175
5700011	570000	g_ingame_minigame_kafeiting_sales_plus	2	-1
5700012	570000	g_ingame_minigame_kafeiting_sales_reduce	2	1465
5700013	570000	g_ingame_minigame_kafeiting_seat	2	754
5700014	570000	g_ingame_minigame_kafeiting_select	-1	
5700015	570000	g_ingame_minigame_kafeiting_switch	2	784
5700016	570000	g_ingame_minigame_kafeiting_time_over	2	1497
5700017	570000	g_ingame_minigame_kafeiting_time_plus	2	2475
5700018	570001	g_ingame_minigame_tiaotiaole_coin	2	1311
5700019	570001	g_ingame_minigame_tiaotiaole_ground	2	878
5700020	570001	g_ingame_minigame_tiaotiaole_win	2	2563
5700021	570001	g_ingame_minigame_tiaotiaole_wrong	2	455
5700022	570002	BW_ingame_build	2	2301
5700023	570002	BW_ingame_upgrade	2	511
5700024	570002	BW_ingame_demolish	2	1922
5700025	570002	BW_ingame_addcheese	2	276
5700026	570002	BW_ingame_addtomato	2	277
5700027	570002	BW_ingame_addbasil	2	525
5700028	570002	BW_ingame_reduce	2	380
5700029	570002	BW_ingame_dessert	2	313
5700030	570002	BW_ingame_goodsplace	2	342
5700031	570002	BW_ingame_goodscancel	2	354
5700032	570002	BW_ingame_promote	2	3106
5700033	570002	BW_ingame_fee_click	2	419
5700034	570002	BW_ingame_fee	2	1248
5700035	570002	BW_ingame_feedback	2	977
5700036	570002	BW_ingame_earn	2	1219
5700037	570000	g_ingame_minigame_kafeiting_select01	2	1847
5700038	570000	g_ingame_minigame_kafeiting_select02	2	1656
5700039	570000	g_ingame_minigame_kafeiting_select03	2	1712
5700040	570000	g_ingame_minigame_kafeiting_select04	2	1749
5700041	570000	g_ingame_minigame_kafeiting_select05	2	1714
5700042	570000	g_ingame_minigame_kafeiting_select06	2	1739
5700043	570001	g_ingame_minigame_tiaotiaole_dash	2	1081
5700044	570001	g_ingame_minigame_tiaotiaole_end	2	5191
5700045	570001	g_ingame_minigame_tiaotiaole_portal	2	1000
5700046	570001	g_ingame_minigame_tiaotiaole_score	2	770
5700047	570001	g_ingame_minigame_tiaotiaole_spring	2	1108
5700048	570003	g_ingame_minigame_drone_birthdaysong	2	-1
5700049	570004	g_ingame_minigame_zhongpao_shoot	2	1584
5700050	570004	g_ingame_minigame_zhongpao_kill	2	2706
5700051	570004	g_ingame_minigame_zhongpao_hit_1	2	934
5700052	570004	g_ingame_minigame_zhongpao_aim	2	574
5700053	570003	g_ingame_minigame_drone_achieve	2	475
5700054	570003	g_ingame_minigame_drone_atk	2	684
5700055	570003	g_ingame_minigame_drone_atk_turret	2	-1
5700056	570003	g_ingame_minigame_drone_collect	2	455
5700057	570003	g_ingame_minigame_drone_destroyed	2	1958
5700058	570003	g_ingame_minigame_drone_device	2	-1
5700059	570003	g_ingame_minigame_drone_end	2	2615
5700060	570003	g_ingame_minigame_drone_fly	2	871
5700061	570003	g_ingame_minigame_drone_hit	2	1208
5700062	570003	g_ingame_minigame_drone_load	2	2623
5700063	570003	g_ingame_minigame_drone_message	2	328
5700064	570003	g_ingame_minigame_drone_normal	2	-1
5700065	570003	g_ingame_minigame_drone_save	2	812
5700066	570003	g_ingame_minigame_drone_speedup	2	1574
5700067	570003	g_ingame_minigame_drone_turn	2	535
5700068	570003	g_ingame_minigame_drone_victory	2	1336
5700069	570003	g_ingame_minigame_drone_warned	2	633
5700070	570003	g_ingame_minigame_drone_main	2	741
5700071	570003	g_ingame_minigame_drone_shop	2	1837
5700072	570003	g_ingame_minigame_drone_fight	2	548
5700073	570003	g_ingame_minigame_drone_guanqia	2	1640
5700074	570003	g_ingame_minigame_drone_guanqia2	2	310
5700075	570003	g_ingame_minigame_drone_teach	2	218
5700076	570003	g_ingame_minigame_drone_loading	2	-1
5800000	580000	tlsg01_1001_A1_1_01	2	15874
5800001	580000	tlsg01_1001_A1_1_02	2	3620
5800002	580000	tlsg01_1001_A1_1_03	2	8578
5800003	580000	tlsg01_1001_A1_1_04	2	1974
5800004	580000	tlsg01_1001_A1_1_05	2	6135
5800005	580001	tlsg01_1001_A1_04_01	2	27828
5800006	580001	tlsg01_1001_A1_04_02	2	2979
5800007	580001	tlsg01_1001_A1_04_03	2	6062
5800008	580001	tlsg01_1001_A1_04_04	2	2044
5800009	580002	tlsg01_1001_A1_24	2	23447
5800010	580003	tlsg01_1001_B_camerafilmscroll	2	2295
5800011	580003	tlsg01_1001_B_camerashutter	2	1258
5800012	580003	tlsg01_1001_B_cook	2	-1
5800013	580003	tlsg01_1001_B_crowd	2	-1
5800014	580003	tlsg01_1001_B_cupknock	2	489
5800015	580003	tlsg01_1001_B_cupslide	2	820
5800016	580003	tlsg01_1001_B_falldown	2	1257
5800017	580003	tlsg01_1001_B_firewordloop	2	-1
5800018	580003	tlsg01_1001_B_firework	2	3447
5800019	580003	tlsg01_1001_B_getmessage	2	1388
5800020	580003	tlsg01_1001_B_growup	2	4690
5800021	580003	tlsg01_1001_B_platformbroke	2	1403
5800022	580003	tlsg01_1001_B_ring	2	2834
5800023	580003	tlsg01_1001_B_rocketstart	2	2479
5800024	580003	tlsg01_1001_B_thunder	2	-1
5800025	580003	tlsg01_1001_B_waterdrop	2	1093
5800026	580003	tlsg01_1001_B_windgrass	2	-1
5800027	580004	tlsg01_1001_A1_07_01	2	3644
5800028	580004	tlsg01_1001_A1_07_02	2	7592
5800029	580004	tlsg01_1001_A1_07_03	2	2263
5800030	580004	tlsg01_1001_A1_07_04	2	10432
5800031	580004	tlsg01_1001_A1_07_05	2	151089
5800032	580003	tlsg01_1001_B_lucia_huidao	2	2213
5800033	580003	tlsg01_1001_B_metaldoor	2	3163
5800034	580005	tlsg01_1001_A1_1_02_01	2	4136
5800035	580005	tlsg01_1001_A1_1_02_02	2	1204
5800036	580005	tlsg01_1001_A1_1_02_03	2	3103
5800037	580005	tlsg01_1001_A1_1_02_04	2	16494
5800038	580005	tlsg01_1001_A1_1_02_05	2	12307
5800039	580005	tlsg01_1001_A1_1_02_06	2	6697
5800040	580005	tlsg01_1001_A1_1_02_07	2	10294
5800041	580005	tlsg01_1001_A1_1_02_08	2	2649
5800042	580005	tlsg01_1001_A1_1_02_09	2	1707
5800043	580005	tlsg01_1001_A1_1_02_10	2	1184
5800044	580005	tlsg01_1001_A1_1_02_11	2	1816
5800045	580006	tlsg01_1001_A1_1_23	2	39103
5800046	580007	tlsg01_1001_A1_1_22	2	18400
5800047	580008	tlsg01_1001_A1_08_01	2	4741
5800048	580008	tlsg01_1001_A1_08_02	2	10276
5800049	580009	tlsg01_1001_A1_14_02	2	6558
5800050	580009	tlsg01_1001_A1_14_03	2	5696
5800051	580009	tlsg01_1001_A1_14_04	2	4591
5800052	580010	tlsg01_1001_A1_15_01	2	3160
5800053	580010	tlsg01_1001_A1_15_02	2	2012
5800054	580010	tlsg01_1001_A1_15_03	2	4510
5800055	580010	tlsg01_1001_A1_15_04	2	1678
5800056	580010	tlsg01_1001_A1_15_05	2	5008
5800057	580010	tlsg01_1001_A1_15_06	2	4828
5800058	580010	tlsg01_1001_A1_15_07	2	2781
5800059	580011	tlsg01_1001_A1_29_01	2	13236
5800060	580011	tlsg01_1001_A1_29_02	2	5137
5800061	580011	tlsg01_1001_A1_29_03	2	3847
5800062	580011	tlsg01_1001_A1_29_04	2	5691
5800063	580011	tlsg01_1001_A1_29_05	2	5227
5800064	580011	tlsg01_1001_A1_29_06	2	8905
5800065	580011	tlsg01_1001_A1_29_07	2	3415
5800066	580011	tlsg01_1001_A1_29_08	2	7533
5800067	580011	tlsg01_1001_A1_29_09	2	5417
5800068	580011	tlsg01_1001_A1_29_10	2	3917
5800069	580011	tlsg01_1001_A1_29_11	2	16699
5800070	580011	tlsg01_1001_A1_29_12	2	7648
5800071	580011	tlsg01_1001_A1_29_13	2	7210
5800072	580012	tlsg01_1001_A1_31_01	2	12915
5800073	580012	tlsg01_1001_A1_31_02	2	9902
5800074	580012	tlsg01_1001_A1_31_03	2	1567
5800075	580013	tlsg02_1002_A02	2	18967
5800076	580014	tlsg02_1002_A09	2	27052
5800077	580015	tlsg02_1002_A12	2	27534
5800078	580016	tlsg02_2009_A01_01	2	10088
5800079	580016	tlsg02_2009_A01_02	2	3369
5800080	580016	tlsg02_2009_A01_03	2	2762
5800081	580016	tlsg02_2009_A01_04	2	10486
5800082	580016	tlsg02_2009_A01_05	2	14424
5800083	580016	tlsg02_2009_A01_06	2	5838
5800084	580016	tlsg02_2009_A01_07	2	13285
5800085	580017	tlsg02_2007_A01_01	2	2988
5800086	580017	tlsg02_2007_A01_02	2	2457
5800087	580017	tlsg02_2007_A01_03	2	2293
5800088	580017	tlsg02_2007_A01_04	2	1195
5800089	580017	tlsg02_2007_A01_05	2	1174
5800090	580017	tlsg02_2007_A01_06	2	593
5800091	580017	tlsg02_2007_A01_07	2	3075
5800092	580017	tlsg02_2007_A01_08	2	3390
5800093	580017	tlsg02_2007_A01_09	2	12019
5800094	580017	tlsg02_2007_A01_10	2	1066
5800095	580017	tlsg02_2007_A01_11	2	1496
5800096	580017	tlsg02_2007_A01_12	2	2100
5800097	580017	tlsg02_2007_A01_13	2	3239
5800098	580017	tlsg02_2007_A01_14	2	1806
5800099	580018	tlsg02_1002_B04_01	2	716
5800100	580018	tlsg02_1002_B04_02	2	5910
5800101	580018	tlsg02_1002_B04_03	2	4610
5800102	580018	tlsg02_1002_B04_04	2	4618
5800103	580018	tlsg02_1002_B04_05	2	444
5800104	580018	tlsg02_1002_B04_06	2	5973
5800105	580018	tlsg02_1002_B04_07	2	521
5800106	580018	tlsg02_1002_B04_08	2	2812
5800107	580018	tlsg02_1002_B04_09	2	9447
5800108	580018	tlsg02_1002_B04_10	2	3661
5800109	580018	tlsg02_1002_B04_11	2	4819
5800110	580018	tlsg02_1002_B04_12	2	292
5800111	580018	tlsg02_1002_B04_13	2	494
5800112	580018	tlsg02_1002_B04_14	2	1550
5800113	580018	tlsg02_1002_B04_15	2	3773
5800114	580019	tlsg02_1002_B06_01	2	3683
5800115	580019	tlsg02_1002_B06_02	2	8168
5800116	580019	tlsg02_1002_B06_03	2	18561
5800117	580019	tlsg02_1002_B06_04	2	4673
5800118	580019	tlsg02_1002_B06_05	2	7186
5800119	580019	tlsg02_1002_B06_06	2	5716
5800120	580019	tlsg02_1002_B06_07	2	694
5800121	580019	tlsg02_1002_B06_08	2	5858
5800122	580019	tlsg02_1002_B06_09	2	1031
5800123	580019	tlsg02_1002_B06_10	2	3212
5800124	580020	tlsg02_1002_B10_01	2	7466
5800125	580020	tlsg02_1002_B10_02	2	5244
5800126	580020	tlsg02_1002_B10_03	2	4755
5800127	580020	tlsg02_1002_B10_04	2	14090
5800128	580020	tlsg02_1002_B10_05	2	5784
5800129	580021	tlsg02_1002_B11_01	2	4242
5800130	580021	tlsg02_1002_B11_02	2	976
5800131	580021	tlsg02_1002_B11_03	2	3940
5800132	580021	tlsg02_1002_B11_04	2	2052
5800133	580021	tlsg02_1002_B11_05	2	1121
5800134	580022	tlsg02_1002_B12_01	2	17030
5800135	580022	tlsg02_1002_B12_02	2	3532
5800136	580022	tlsg02_1002_B12_03	2	4976
5800137	580022	tlsg02_1002_B12_04	2	6246
5800138	580022	tlsg02_1002_B12_05	2	5744
5800139	580022	tlsg02_1002_B12_06	2	4825
5800140	580022	tlsg02_1002_B12_07	2	5721
5800141	580023	tlsg02_2007_B01_01	2	8690
5800142	580023	tlsg02_2007_B01_02	2	5159
5800143	580023	tlsg02_2007_B01_03	2	3947
5800144	580023	tlsg02_2007_B01_04	2	2398
5800145	580023	tlsg02_2007_B01_05	2	1346
5800146	580023	tlsg02_2007_B01_06	2	1077
5800147	580023	tlsg02_2007_B01_07	2	1152
5800148	580023	tlsg02_2007_B01_08	2	3970
5800149	580023	tlsg02_2007_B01_09	2	6974
5800150	580024	tlsg02_2007_B02_01	2	6301
5800151	580024	tlsg02_2007_B02_02	2	6170
5800152	580024	tlsg02_2007_B02_03	2	2893
5800153	580024	tlsg02_2007_B02_04	2	2586
5800154	580024	tlsg02_2007_B02_05	2	6546
5800155	580024	tlsg02_2007_B02_06	2	1855
5800156	580024	tlsg02_2007_B02_07	2	1142
5800157	580024	tlsg02_2007_B02_08	2	10466
5800158	580024	tlsg02_2007_B02_09	2	4473
5800159	580024	tlsg02_2007_B02_10	2	15612
5800160	580024	tlsg02_2007_B02_11	2	2216
5800161	580024	tlsg02_2007_B02_12	2	1397
5800162	580024	tlsg02_2007_B02_13	2	7271
5800163	580024	tlsg02_2007_B02_14	2	809
5800164	580024	tlsg02_2007_B02_15	2	6334
5800165	580024	tlsg02_2007_B02_16	2	6650
5800166	580025	tlsg02_2009_B01_01	2	3152
5800167	580025	tlsg02_2009_B01_02	2	503
5800168	580025	tlsg02_2009_B01_03	2	3393
5800169	580025	tlsg02_2009_B01_04	2	5303
5800170	580025	tlsg02_2009_B01_05	2	1765
5800171	580025	tlsg02_2009_B01_06	2	5065
5800172	580025	tlsg02_2009_B01_07	2	1747
5800173	580025	tlsg02_2009_B01_08	2	6640
5800174	580025	tlsg02_2009_B01_09	2	5655
5800175	580025	tlsg02_2009_B01_10	2	2859
5800176	580025	tlsg02_2009_B01_11	2	7240
5800177	580025	tlsg02_2009_B01_12	2	1215
5800178	580026	tlsg02_2009_B02_01	2	1283
5800179	580026	tlsg02_2009_B02_02	2	6057
5800180	580026	tlsg02_2009_B02_03	2	2943
5800181	580026	tlsg02_2009_B02_04	2	5798
5800182	580026	tlsg02_2009_B02_05	2	6746
5800183	580026	tlsg02_2009_B02_06	2	3326
5800184	580026	tlsg02_2009_B02_07	2	4258
5800185	580026	tlsg02_2009_B02_08	2	1043
5800186	580026	tlsg02_2009_B02_09	2	332
5800187	580026	tlsg02_2009_B02_10	2	10280
5800188	580026	tlsg02_2009_B02_11	2	819
5800189	580026	tlsg02_2009_B02_12	2	5624
5800190	580026	tlsg02_2009_B02_13	2	1741
5800191	580027	tlsg02_300701_01	2	7538
5800192	580027	tlsg02_300701_02	2	973
5800193	580027	tlsg02_300701_03	2	9650
5800194	580027	tlsg02_300701_04	2	3934
5800195	580028	tlsg02_3012001_01	2	6810
5800196	580028	tlsg02_3012001_02	2	9369
5800197	580028	tlsg02_3012001_03	2	364
5800198	580028	tlsg02_3012001_04	2	11081
5800199	580020	tlsg02_1002_B10_luosaita	2	557
5800200	580020	tlsg02_1002_B10_character		483
5800201	580029	tlsg03_2006_B01_01	2	
5800202	580030	tlsg03_2006_B02_01	2	
5800203	580030	tlsg03_2006_B02_02	2	
5800204	580030	tlsg03_2006_B02_03	2	
5800205	580030	tlsg03_2006_B02_04	2	
5800206	580030	tlsg03_2006_B02_05	2	
5800207	580030	tlsg03_2006_B02_06	2	
5800208	580031	tlsg03_7003_B001_01	2	
5800209	580031	tlsg03_7003_B001_02	2	
5800210	580031	tlsg03_7003_B001_03	2	
5800211	580031	tlsg03_7003_B001_04	2	
5800212	580031	tlsg03_7003_B001_05	2	
5800213	580031	tlsg03_7003_B001_06	2	
5800214	580031	tlsg03_7003_B001_07	2	
5800215	580031	tlsg03_7003_B001_08	2	
5800216	580031	tlsg03_7003_B001_09	2	
5800217	580031	tlsg03_7003_B001_10	2	
5800218	580031	tlsg03_7003_B001_11	2	
5800219	580031	tlsg03_7003_B001_12	2	
5800220	580031	tlsg03_7003_B001_13	2	
510000000	510001	acsg01_1001TL_06_001_Lucia	4	2329
510000001	510001	acsg01_1001TL_06_002_Lucia	4	4098
510000002	510001	acsg01_1001TL_06_003_Lucia	4	3243
510000003	510001	acsg01_1001TL_06_004_Lucia	4	5603
510000004	510001	acsg01_1001TL_06_005_Lucia	4	3281
510000005	510001	acsg01_1001TL_06_006_Lucia	4	4258
510000006	510001	acsg01_1001TL_06_007_Lucia	4	5666
510000007	510001	acsg01_1001TL_06_008_Lucia	4	1672
510000008	510001	acsg01_1001TL_06_012_Lucia	4	3228
510000009	510001	acsg01_1001TL_06_013_Lucia	4	8763
510000010	510001	acsg01_1001TL_06_014_Lucia	4	3861
