Id	Text
49	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
50	
51	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
52	调查储物箱
53	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
54	
55	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
56	和露西亚对话
57	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
58	
59	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
60	和嫌疑人对话
61	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
62	
63	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
64	追击真凶
65	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
66	
67	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
68	将真相告知阿迪莱商会
69	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
70	
71	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
72	完成下一轮建设
73	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
74	
75	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
76	完成下一轮建设
77	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
78	完成下一轮建设
79	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
80	
81	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
82	
83	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
84	前往环形灯带处
85	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
86	
87	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
88	阅读布偶熊的通讯
89	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
90	
91	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
92	前往雪松商店
93	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
94	
95	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
96	审问嫌疑人
97	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
98	
99	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
100	前往星尘酿泡，调查真相
101	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
102	
103	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
104	进入秘密基地
105	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
106	
107	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
108	
109	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
110	向赛利卡汇报
111	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
112	完成下一轮建设
113	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
114	完成下一轮建设
115	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
116	
117	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
118	
119	商业区正在如火如荼地开展“露天广场开发计划”，但近期入驻广场的商家都陆续收到了来自“芙洛世商会”的威胁信。受罗斯的委托，灰鸦指挥官决定开始调查背后的真相……
