Id	Text
51	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
52	前往公共导航点和丽芙汇合
53	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
54	
55	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
56	
57	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
58	
59	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
60	
61	空中花园-商业A区
62	回到指挥官休息室
63	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
64	
65	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
66	查看照片墙
67	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
68	查看照片墙摆放照片
69	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
70	
71	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
72	上床休息
73	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
74	
75	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
