Id	Text
31	来到梦晖绿荫的灰鸦指挥官收到神秘人士发来的消息，发现竟是偷拍自己的照片，跟随线索追踪时却被对方逃掉。与此同时，灰鸦指挥官遇到了同样寻找神秘人士的卡列尼娜与工程部队技术员大黑……
32	寻找物流中心的伪装库洛洛（其三）
33	来到梦晖绿荫的灰鸦指挥官收到神秘人士发来的消息，发现竟是偷拍自己的照片，跟随线索追踪时却被对方逃掉。与此同时，灰鸦指挥官遇到了同样寻找神秘人士的卡列尼娜与工程部队技术员大黑……
34	向大黑询问异常信号的具体位置（可选）
35	来到梦晖绿荫的灰鸦指挥官收到神秘人士发来的消息，发现竟是偷拍自己的照片，跟随线索追踪时却被对方逃掉。与此同时，灰鸦指挥官遇到了同样寻找神秘人士的卡列尼娜与工程部队技术员大黑……
36	
37	空中花园-商业B区
38	阅读库洛洛排查小组的短信
39	来到梦晖绿荫的灰鸦指挥官收到神秘人士发来的消息，发现竟是偷拍自己的照片，跟随线索追踪时却被对方逃掉。与此同时，灰鸦指挥官遇到了同样寻找神秘人士的卡列尼娜与工程部队技术员大黑……
40	前往环空影像馆
41	来到梦晖绿荫的灰鸦指挥官收到神秘人士发来的消息，发现竟是偷拍自己的照片，跟随线索追踪时却被对方逃掉。与此同时，灰鸦指挥官遇到了同样寻找神秘人士的卡列尼娜与工程部队技术员大黑……
42	拍摄工作人员
43	来到梦晖绿荫的灰鸦指挥官收到神秘人士发来的消息，发现竟是偷拍自己的照片，跟随线索追踪时却被对方逃掉。与此同时，灰鸦指挥官遇到了同样寻找神秘人士的卡列尼娜与工程部队技术员大黑……
44	拍摄工作人员
45	来到梦晖绿荫的灰鸦指挥官收到神秘人士发来的消息，发现竟是偷拍自己的照片，跟随线索追踪时却被对方逃掉。与此同时，灰鸦指挥官遇到了同样寻找神秘人士的卡列尼娜与工程部队技术员大黑……
46	播放拍摄伪人后的剧情
47	来到梦晖绿荫的灰鸦指挥官收到神秘人士发来的消息，发现竟是偷拍自己的照片，跟随线索追踪时却被对方逃掉。与此同时，灰鸦指挥官遇到了同样寻找神秘人士的卡列尼娜与工程部队技术员大黑……
48	
49	空中花园-商业B区
50	寻找环空影像馆的伪装库洛洛（其一）
51	来到梦晖绿荫的灰鸦指挥官收到神秘人士发来的消息，发现竟是偷拍自己的照片，跟随线索追踪时却被对方逃掉。与此同时，灰鸦指挥官遇到了同样寻找神秘人士的卡列尼娜与工程部队技术员大黑……
52	寻找环空影像馆的伪装库洛洛（其二）
53	来到梦晖绿荫的灰鸦指挥官收到神秘人士发来的消息，发现竟是偷拍自己的照片，跟随线索追踪时却被对方逃掉。与此同时，灰鸦指挥官遇到了同样寻找神秘人士的卡列尼娜与工程部队技术员大黑……
54	寻找环空影像馆的伪装库洛洛（其三）
55	来到梦晖绿荫的灰鸦指挥官收到神秘人士发来的消息，发现竟是偷拍自己的照片，跟随线索追踪时却被对方逃掉。与此同时，灰鸦指挥官遇到了同样寻找神秘人士的卡列尼娜与工程部队技术员大黑……
56	向大黑询问异常信号的具体位置（可选）
57	来到梦晖绿荫的灰鸦指挥官收到神秘人士发来的消息，发现竟是偷拍自己的照片，跟随线索追踪时却被对方逃掉。与此同时，灰鸦指挥官遇到了同样寻找神秘人士的卡列尼娜与工程部队技术员大黑……
58	
59	空中花园-商业B区
60	与大黑见面
61	来到梦晖绿荫的灰鸦指挥官收到神秘人士发来的消息，发现竟是偷拍自己的照片，跟随线索追踪时却被对方逃掉。与此同时，灰鸦指挥官遇到了同样寻找神秘人士的卡列尼娜与工程部队技术员大黑……
