Id	Text
41	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
42	与露西亚前去观影
43	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
44	与露西亚前去观影
45	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
46	与露西亚前去观影
47	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
48	与工作人员交谈
49	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
50	
51	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
52	体验《阿呆蛙之日》
53	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
54	体验《阿呆蛙之日》
55	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
56	体验《阿呆蛙之日》
57	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
58	
59	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
60	前往九龙食府
61	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
62	和服务员交谈
63	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
64	
65	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
66	前往库洛洛咖啡
67	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
68	穿过环星长廊
69	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
70	穿过环星长廊
71	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
72	与店员交谈
73	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
74	
75	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
76	寻找空位落座
77	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
78	寻找空位落座
79	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
80	寻找空位落座
81	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
82	寻找空位落座
83	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
84	
85	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
86	
87	空中花园-商业A区
88	返回休息室
89	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
90	阅读虚拟实境宣传册(可选)
91	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
92	阅读商业活动宣传册(可选)
93	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
94	
95	空中花园-商业A区
96	放置纸折四叶草
97	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
98	上床休息
99	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
100	
101	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
102	
103	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
104	阅读露西亚发来的通讯
105	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
106	
107	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
108	
109	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
110	
111	指挥官休息室
112	调查终端
113	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
114	调查日历
115	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
116	调查桌椅
117	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
118	
119	指挥官休息室
120	调查折纸四叶草
121	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
122	
123	指挥官休息室
124	离开休息室
125	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
126	阅读每日推送（可选）
127	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
128	整理仪容（可选）
129	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
130	
131	空中花园-商业A区
132	和露西亚汇合
133	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
134	
135	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
136	与露西亚前往银河时尚
137	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
138	与露西亚前往银河时尚
139	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
140	
141	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
142	
143	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
144	前往库洛洛咖啡
145	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
146	前往库洛洛咖啡
147	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
148	前往库洛洛咖啡
149	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
150	前往库洛洛咖啡
151	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
152	前往库洛洛咖啡
153	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
154	和店员交谈
155	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
156	
157	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
158	
159	空中花园-商业A区
160	与露西亚前往九龙食府
161	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
162	阅读虚拟实境宣传册(可选)
163	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
164	阅读商业活动宣传册(可选)
165	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
166	
167	空中花园-商业A区
168	与露西亚前往九龙食府
169	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
170	与露西亚前往九龙食府
171	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
172	与店员交谈
173	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
174	
175	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
176	离开九龙食府
177	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
178	离开九龙食府
179	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
180	和露西亚前往星辰酿泡
181	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
182	和露西亚前往星辰酿泡
183	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
184	和露西亚前往星辰酿泡
185	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
186	和露西亚前往星辰酿泡
187	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
188	和露西亚前往星辰酿泡
189	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
190	
191	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
192	
193	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
194	从时序广场回到休息室
195	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
196	
197	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
198	
199	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
200	
201	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
202	阅读露西亚发来的通讯
203	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
204	
205	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
206	拿走四叶草
207	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
208	
209	指挥官休息室
210	离开休息室
211	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
212	阅读每日推送（可选）
213	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
214	整理仪容（可选）
215	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
216	
217	空中花园-商业A区
218	与露西亚汇合
219	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
220	
221	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
222	与艺术协会工作人员交谈
223	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
224	
225	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
226	体验原版《阿呆蛙之日》
227	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
228	体验原版《阿呆蛙之日》
229	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
230	体验原版《阿呆蛙之日》
231	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
232	
233	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
234	和露西亚前往时序广场
235	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
236	和艺术协会工作人员交谈
237	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
238	
239	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
240	和露西亚返回休息室
241	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
242	和露西亚返回休息室
243	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
244	和露西亚返回休息室
245	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
246	放置筑梦之境
247	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
248	在沙发上落座
249	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
250	
251	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
252	
253	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
254	进入筑梦之境
255	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
256	
257	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
258	
259	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
260	
261	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
262	
263	指挥官休息室
264	领取留念影像
265	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
266	领取留念影像
267	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
268	领取留念影像
269	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
270	
271	指挥官休息室
272	和露西亚挑选留念照片
273	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
274	
275	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
276	完成挑选照片
277	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
