Id	Group	Type	PositionX	PositionY	PositionZ	QuaternionX	QuaternionY	QuaternionZ	QuaternionW	ScaleX	ScaleY	ScaleZ	SizeX	SizeY	SizeZ	Direction	Mesh	Convex	CameraBlockHandleTag
25		BoxCollider	661.25	205.6157	245.0599		-0.2588		0.9659	38.2252	19.2961	3.0197	1.0	1.0	1.0				
26		BoxCollider	618.14	205.6157	258.2683		-0.7071		0.7071	14.069	19.2961	3.0197	1.0	1.0	1.0				
27		BoxCollider	609.9531	205.6157	263.8299				1.0	18.9679	19.2961	3.0197	1.0	1.0	1.0				
28		BoxCollider	688.6179	259.1918	310.4984	-0.6538	-0.2691	-0.2691	0.6538	108.7749	175.3226	0.6817	1.0	1.0	1.0				
29		BoxCollider	580.0211	259.23	204.8883	-0.6538	-0.2691	-0.2691	0.6538	81.484	178.1683	0.6817	1.0	1.0	1.0				
30		BoxCollider	590.7222	259.1918	276.4224	-0.657	-0.2614	-0.2614	0.657	41.89	93.6033	0.6817	1.0	1.0	1.0				
31		BoxCollider	664.7479	259.19	214.6002	-0.659	0.2561	0.2561	0.659	70.8271	79.5871	0.6817	1.0	1.0	1.0				
32		BoxCollider	641.5512	259.19	236.4727	-0.7064	0.031	0.031	0.7064	21.6156	59.589	0.6817	1.0	1.0	1.0				
33		BoxCollider	633.58	259.19	248.7899	-0.7004	-0.0971	-0.0971	0.7004	5.4579	8.3103	0.6817	1.0	1.0	1.0				
34		BoxCollider	622.7689	259.19	237.6125	-0.6127	-0.3529	-0.3529	0.6127	4.6553	35.5144	0.6817	1.0	1.0	1.0				
35		BoxCollider	632.2296	259.19	245.531	-0.6296	-0.3216	-0.3216	0.6296	2.5804	2.4232	0.6817	1.0	1.0	1.0				
36		BoxCollider	630.403	259.19	245.0276	-0.6296	-0.3216	-0.3216	0.6296	1.1811	1.0477	0.6817	1.0	1.0	1.0				
37		BoxCollider	631.3489	259.19	244.847	-0.6296	-0.3216	-0.3216	0.6296	1.4091	1.0477	0.6817	1.0	1.0	1.0				
38		BoxCollider	625.7899	259.19	234.5599	-0.2786	-0.6498	-0.6498	0.2786	1.7002	35.5144	0.6817	1.0	1.0	1.0				
39		BoxCollider	622.6928	259.16	237.9526	-0.2753	-0.6513	-0.6512	0.2753	0.3877	35.5144	0.2156	1.0	1.0	1.0				
40		BoxCollider	628.8328	259.16	231.6327	-0.2753	-0.6513	-0.6512	0.2753	0.3877	35.5144	0.2156	1.0	1.0	1.0				
41		BoxCollider	630.4229	259.16	245.4627	-0.6552	-0.2658	-0.2658	0.6552	0.4495	8.1903	0.2156	1.0	1.0	1.0				
42		BoxCollider	621.2929	259.16	236.5928	-0.6552	-0.2658	-0.2658	0.6552	0.4495	8.1903	0.2156	1.0	1.0	1.0				
43		BoxCollider	627.4329	259.16	230.2727	-0.6552	-0.2658	-0.2658	0.6552	0.4495	8.1903	0.2156	1.0	1.0	1.0				
44		BoxCollider	621.6657	259.16	239.0054	-0.2753	-0.6513	-0.6512	0.2753	0.1962	35.5144	0.2156	1.0	1.0	1.0				
45		BoxCollider	627.8057	259.16	232.6855	-0.2753	-0.6513	-0.6512	0.2753	0.1962	35.5144	0.2156	1.0	1.0	1.0				
46		BoxCollider	623.71	259.16	236.91	-0.2753	-0.6513	-0.6512	0.2753	0.1962	35.5144	0.2156	1.0	1.0	1.0				
47		BoxCollider	629.8499	259.16	230.5899	-0.2753	-0.6513	-0.6512	0.2753	0.1962	35.5144	0.2156	1.0	1.0	1.0				
48		BoxCollider	621.6829	259.19	224.4328	-0.6576	-0.2597	-0.2597	0.6576	6.0457	35.5144	0.6817	1.0	1.0	1.0				
49		BoxCollider	629.283	259.19	286.0036	-0.6603	-0.2527	-0.2527	0.6603	35.5668	131.2259	0.6817	1.0	1.0	1.0				
50		BoxCollider	576.4498	239.5863	267.6925		-0.7071		0.7071	87.2152	39.2183	1.74	1.0	1.0	1.0				
51		BoxCollider	544.5	220.1999	267.6925	-0.5	-0.4999	-0.4999	0.5	87.2152	68.3769	4.3423	1.0	1.0	1.0				
52		BoxCollider	714.2277	227.6	271.4014		0.7071		0.7071	95.2341	40.6517	1.74	1.0	1.0	1.0				
53		BoxCollider	612.2	217.7608	210.3999		0.9659		-0.2588	83.452	64.2396	1.74	1.0	1.0	1.0				
54		BoxCollider	681.2	217.7608	210.8999		0.9659		0.2588	83.452	64.2396	1.74	1.0	1.0	1.0				
55		BoxCollider	709.7877	201.1	270.9924		0.7071		0.7071	83.452	30.9186	1.74	1.0	1.0	1.0				
56		BoxCollider	679.5	222.2165	330.7999		0.2588		0.9659	83.452	73.1539	1.74	1.0	1.0	1.0				
57		BoxCollider	611.2	222.2165	329.3999		-0.2588		0.9659	83.452	73.1539	1.74	1.0	1.0	1.0				
58		BoxCollider	580.1879	201.1	243.5478		-0.7071		0.7071	24.7389	30.9186	1.74	1.0	1.0	1.0				
59		BoxCollider	580.1879	201.1	296.66		-0.7071		0.7071	24.4647	30.9186	1.74	1.0	1.0	1.0				
60		BoxCollider	554.5288	201.1	254.6925		1.0			51.6472	30.9186	1.74	1.0	1.0	1.0				
61		BoxCollider	530.0878	201.1	269.3396		-0.7071		0.7071	30.6564	30.9186	1.74	1.0	1.0	1.0				
62		BoxCollider	554.6757	201.1	284.9924				1.0	50.2158	30.9186	1.74	1.0	1.0	1.0				
63		BoxCollider	638.89	205.44	229.57	-0.6851	0.1749	0.1749	0.6851	27.1351	13.0429	0.9402	1.0	1.0	1.0				
64		BoxCollider	644.3319	204.2669	239.485	-0.6831	0.1823	0.1823	0.6831	5.7941	0.5027	0.2309	1.0	1.0	1.0				
65		BoxCollider	649.835	204.2669	239.9947	-0.6828	-0.1836	-0.1836	0.6828	7.4477	0.5027	0.2309	1.0	1.0	1.0				
66		BoxCollider	262.957	295.4018	211.2299	-0.7071			0.7071	37.0884	1.0	13.555	1.0	1.0	1.0				
67		BoxCollider	309.646	295.4018	215.1419	-0.7071			0.7071	49.4823	1.0	13.555	1.0	1.0	1.0				
68		BoxCollider	279.8013	295.4018	209.8312	-0.6532	-0.2705	-0.2705	0.6532	15.4349	1.0	13.555	1.0	1.0	1.0				
69		BoxCollider	340.6099	289.387	195.0847	-0.5	0.4999	0.4999	0.5	58.895	0.7853	7.5298	1.0	1.0	1.0				
70		BoxCollider	348.1199	289.387	213.386	-0.5	0.4999	0.4999	0.5	19.7334	0.7853	7.5298	1.0	1.0	1.0				
71		BoxCollider	344.64	291.94	217.6555	-0.7071		0.7071		28.2659	0.7853	7.5298	1.0	1.0	1.0				
72		BoxCollider	344.64	291.302	223.3079	-0.7071		0.7071		-0.8413	0.7853	7.5298	1.0	1.0	1.0				
73		BoxCollider	344.64	291.302	191.914	-0.7071		0.7071		-0.8413	0.7853	7.5298	1.0	1.0	1.0				
74		BoxCollider	344.64	291.94	189.58	-0.7071		0.7071		28.2659	0.7853	7.5298	1.0	1.0	1.0				
75		BoxCollider	352.14	291.94	199.0299	-0.7071		0.7071		10.996	0.7853	7.5298	1.0	1.0	1.0				
76		BoxCollider	337.769	291.94	230.36	-0.7071		0.7071		10.996	0.7853	7.5298	1.0	1.0	1.0				
77		BoxCollider	353.6799	289.387	203.63	-0.7071			0.7071	11.8517	0.7853	7.5298	1.0	1.0	1.0				
78		BoxCollider	348.0299	289.387	190.41	-0.4999	-0.5	-0.5	0.4999	11.8517	0.7853	7.5298	1.0	1.0	1.0				
79		BoxCollider	355.44	289.387	197.91	-0.4999	-0.5	-0.5	0.4999	11.8517	0.7853	7.5298	1.0	1.0	1.0				
80		BoxCollider	353.6799	289.387	195.96	-0.7071			0.7071	11.8517	0.7853	7.5298	1.0	1.0	1.0				
81		BoxCollider	344.187	289.387	189.682	-0.1007	0.6998	0.6998	0.1007	7.5717	0.7853	7.5298	1.0	1.0	1.0				
82		BoxCollider	341.832	289.39	231.8699		0.7071	0.7071		14.5214	0.7853	7.5298	1.0	1.0	1.0				
83		BoxCollider	334.031	289.39	230.9983	-0.5	0.4999	0.4999	0.5	1.5345	0.1496	7.5298	1.0	1.0	1.0				
84		BoxCollider	334.0069	289.39	225.3654	-0.5	0.4999	0.4999	0.5	1.7814	0.1496	7.5298	1.0	1.0	1.0				
85		BoxCollider	334.3779	289.39	231.481	-0.1156	0.6975	0.6975	0.1156	1.5345	0.1496	7.5298	1.0	1.0	1.0				
86		BoxCollider	337.5472	289.39	224.96		0.7071	0.7071		6.9086	0.7853	7.5298	1.0	1.0	1.0				
87		BoxCollider	340.859	289.39	223.36		0.7071	0.7071		1.2256	0.7194	7.5298	1.0	1.0	1.0				
88		BoxCollider	340.8039	289.39	191.916		0.7071	0.7071		1.2256	1.2966	7.5298	1.0	1.0	1.0				
89		BoxCollider	347.88	289.39	223.36		0.7071	0.7071		1.2256	0.7194	7.5298	1.0	1.0	1.0				
90		BoxCollider	347.8099	289.39	191.916		0.7071	0.7071		1.2256	1.2966	7.5298	1.0	1.0	1.0				
91		BoxCollider	348.1	289.39	229.22	0.4999	0.5	0.5	-0.4999	14.5214	0.7853	7.5298	1.0	1.0	1.0				
92		BoxCollider	342.3136	289.387	190.151	0.195	0.6796	0.6796	-0.195	4.7389	0.7853	7.5298	1.0	1.0	1.0				
93		BoxCollider	274.26	295.4018	211.9799	-0.7071			0.7071	2.8308	1.0	13.555	1.0	1.0	1.0				
94		BoxCollider	300.88	295.4018	213.9638	-0.7071			0.7071	2.8308	4.2523	13.555	1.0	1.0	1.0				
95		BoxCollider	298.3989	295.4018	211.9799	-0.7071			0.7071	2.8308	1.0	13.555	1.0	1.0	1.0				
96		BoxCollider	252.897	295.4018	211.9799	-0.7071			0.7071	2.8308	1.0	13.555	1.0	1.0	1.0				
97		BoxCollider	255.7899	277.5078	217.58	-0.7071			0.7071	20.9415	1.0	22.4496	1.0	1.0	1.0				
98		BoxCollider	242.7976	281.8257	218.6929	-0.7071			0.7071	7.2942	1.0	15.183	1.0	1.0	1.0				
99		BoxCollider	237.5379	281.8257	219.718	-0.6834	0.1813	0.1813	0.6834	7.2942	0.9999	15.183	1.0	1.0	1.0				
100		BoxCollider	234.24	281.8257	221.08	-0.5	0.5	0.5	0.5	7.2942	1.0	15.183	1.0	1.0	1.0				
101		BoxCollider	234.24	281.0114	317.35	-0.5	0.5	0.5	0.5	7.2942	1.0	14.4336	1.0	1.0	1.0				
102		BoxCollider	236.188	281.0114	318.4639	-0.1839	0.6827	0.6827	0.1839	7.2942	1.0	14.4336	1.0	1.0	1.0				
103		BoxCollider	242.729	281.0114	320.377	-0.7071			0.7071	7.2942	1.0	14.4336	1.0	1.0	1.0				
104		BoxCollider	234.274	277.6052	242.2118	-0.5	0.4999	0.4999	0.5	33.9533	1.0	22.6439	1.0	1.0	1.0				
105		BoxCollider	234.2799	277.5848	298.2506	-0.5	0.4999	0.4999	0.5	33.5376	1.0	22.6046	1.0	1.0	1.0				
106		BoxCollider	233.74	280.3587	290.4299	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
107		BoxCollider	229.2599	296.3299	290.4299	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
108		BoxCollider	233.74	280.3587	248.82	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
109		BoxCollider	229.72	296.0899	248.82	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
110		BoxCollider	233.74	280.3587	240.8399	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
111		BoxCollider	229.72	296.0899	240.8399	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
112		BoxCollider	233.74	280.3587	232.74	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
113		BoxCollider	229.72	296.0899	232.74	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
114		BoxCollider	233.74	280.3587	225.24	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
115		BoxCollider	229.72	296.0899	225.24	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
116		BoxCollider	251.6699	280.3599	219.8399	-0.7071			0.7071	11.3906	3.4253	14.0768	1.0	1.0	1.0				
117		BoxCollider	261.44	280.3599	217.8099	-0.7071			0.7071	11.3906	3.4253	14.0768	1.0	1.0	1.0				
118		BoxCollider	251.52	280.3599	220.9499	-0.7071			0.7071	6.0519	3.4253	14.0768	1.0	1.0	1.0				
119		BoxCollider	251.602	275.8699	222.6439	-0.7071			0.7071	3.7258	2.0005	2.149	1.0	1.0	1.0				
120		BoxCollider	253.0149	274.928	222.531	-0.6053	0.3654	0.3654	0.6053	1.4024	2.0005	0.3804	1.0	1.0	1.0				
121		BoxCollider	252.4909	274.928	223.1923	-0.6595	0.2548	0.2548	0.6595	1.1483	2.0005	0.3804	1.0	1.0	1.0				
122		BoxCollider	252.0039	274.928	223.4369	-0.703	0.0754	0.0754	0.703	1.1483	2.0005	0.3804	1.0	1.0	1.0				
123		BoxCollider	251.324	274.928	223.455	-0.7051	-0.0528	-0.0528	0.7051	1.1483	2.0005	0.3804	1.0	1.0	1.0				
124		BoxCollider	250.7369	274.928	223.1829	-0.6688	-0.2294	-0.2294	0.6688	1.1483	2.0005	0.3804	1.0	1.0	1.0				
125		BoxCollider	250.3139	274.928	222.7059	-0.5866	-0.3947	-0.3947	0.5866	1.1483	2.0005	0.3804	1.0	1.0	1.0				
126		BoxCollider	233.74	280.3587	298.5899	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
127		BoxCollider	229.2599	296.3299	298.5899	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
128		BoxCollider	233.74	280.3587	306.6099	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
129		BoxCollider	229.2599	296.3299	306.6099	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
130		BoxCollider	233.74	280.3587	314.22	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
131		BoxCollider	229.6	296.3299	314.22	-0.7071			0.7071	9.4961	1.5842	14.0768	1.0	1.0	1.0				
132		BoxCollider	252.16	280.3587	319.5799	-0.7071			0.7071	12.1247	3.2522	14.0768	1.0	1.0	1.0				
133		BoxCollider	257.39	280.3599	321.0	-0.7067	0.0222	0.0222	0.7067	15.0261	3.2522	14.0768	1.0	1.0	1.0				
134		BoxCollider	251.8	280.3587	318.4299	-0.7071			0.7071	6.3307	3.2522	14.0768	1.0	1.0	1.0				
135		BoxCollider	251.55	276.14	317.14	-0.7071			0.7071	3.6106	3.2522	2.6275	1.0	1.0	1.0				
136		BoxCollider	251.598	274.92	316.7869	-0.7071			0.7071	3.4882	3.2522	0.4357	1.0	1.0	1.0				
137		BoxCollider	249.8439	274.92	316.6329	-0.5937	0.384	0.384	0.5937	1.7816	1.2478	0.4357	1.0	1.0	1.0				
138		BoxCollider	253.2839	274.92	316.44	-0.3539	0.6121	0.6121	0.3539	1.7816	1.2478	0.4357	1.0	1.0	1.0				
139		BoxCollider	251.598	274.92	315.3089	-0.7071			0.7071	2.7026	1.1509	0.4357	1.0	1.0	1.0				
140		BoxCollider	282.5163	281.3829	228.5545	-0.7071			0.7071	35.3385	0.6109	14.701	1.0	1.0	1.0				
141		BoxCollider	282.5163	281.38	310.9713	-0.7071			0.7071	35.3385	0.5227	14.7004	1.0	1.0	1.0				
142		BoxCollider	264.1835	281.38	311.1115	-0.7038	0.0678	0.0678	0.7038	1.7943	0.514	14.7004	1.0	1.0	1.0				
143		BoxCollider	262.614	281.38	311.7864	-0.6806	0.1915	0.1915	0.6806	1.7943	0.5627	14.7004	1.0	1.0	1.0				
144		BoxCollider	261.35	281.38	313.04	-0.6231	0.3341	0.3341	0.6231	1.7943	0.5616	14.7004	1.0	1.0	1.0				
145		BoxCollider	260.7538	281.38	314.5263	-0.5425	0.4534	0.4534	0.5425	1.7943	0.6215	14.7004	1.0	1.0	1.0				
146		BoxCollider	260.6193	281.38	317.6921	-0.4976	0.5023	0.5023	0.4976	4.6327	0.5188	14.7004	1.0	1.0	1.0				
147		BoxCollider	281.9523	287.79	225.1067				1.0	40.0102	1.0	6.4873	1.0	1.0	1.0				
148		BoxCollider	281.9523	287.7699	314.6422				1.0	40.0102	1.0	7.0828	1.0	1.0	1.0				
149		BoxCollider	280.3591	286.3999	281.1606				1.0	39.6533	1.0	10.1664	1.0	1.0	1.0				
150		BoxCollider	280.3591	286.35	257.6286				1.0	39.6533	1.0	9.3921	1.0	1.0	1.0				
151		BoxCollider	280.3591	286.587	253.632				1.0	39.6533	1.0	0.4675	1.0	1.0	1.0				
152		BoxCollider	280.3591	286.587	259.35				1.0	39.6533	1.0	0.4675	1.0	1.0	1.0				
153		BoxCollider	261.5299	281.3828	221.613	-0.4999	-0.5	-0.5	0.5	6.7066	1.0	14.7004	1.0	1.0	1.0				
154		BoxCollider	264.4491	281.3828	228.2879	-0.6919	-0.1458	-0.1458	0.6919	1.4859	0.6985	14.7004	1.0	1.0	1.0				
155		BoxCollider	263.2538	281.3828	227.5522	-0.6684	-0.2306	-0.2306	0.6684	1.4859	0.7656	14.7004	1.0	1.0	1.0				
156		BoxCollider	262.3537	281.3828	226.6172	-0.6326	-0.3159	-0.3159	0.6326	1.4859	0.8093	14.7004	1.0	1.0	1.0				
157		BoxCollider	261.6953	281.3828	225.4194	-0.5864	-0.395	-0.395	0.5864	1.4859	0.843	14.7004	1.0	1.0	1.0				
158		BoxCollider	262.8884	295.3999	328.51	-0.7071			0.7071	36.9556	1.0	13.555	1.0	1.0	1.0				
159		BoxCollider	303.7947	295.3999	324.5899	-0.7071			0.7071	36.9556	1.0	13.555	1.0	1.0	1.0				
160		BoxCollider	311.3815	295.3208	321.69	-0.7071			0.7071	21.782	1.0	13.3955	1.0	1.0	1.0				
161		BoxCollider	326.9324	295.3164	308.6694	-0.7071			0.7071	7.5756	8.9789	13.3955	1.0	1.0	1.0				
162		BoxCollider	320.7619	291.6494	309.337	-0.5	0.4999	0.5	0.5	0.9506	0.8397	4.4011	1.0	1.0	1.0				
163		BoxCollider	312.7579	291.6494	319.92	-0.5	0.4999	0.5	0.5	0.9506	0.8397	4.4011	1.0	1.0	1.0				
164		BoxCollider	286.3049	290.5939	313.9349	-0.5	0.4999	0.5	0.5	0.9506	0.8397	4.4011	1.0	1.0	1.0				
165		BoxCollider	273.174	290.5939	314.351	-0.5	0.4999	0.5	0.5	0.9506	0.8397	4.4011	1.0	1.0	1.0				
166		BoxCollider	321.1614	295.3164	319.5917	-0.6466	-0.2861	-0.2861	0.6466	7.5756	13.1843	13.3955	1.0	1.0	1.0				
167		BoxCollider	299.8497	295.3208	322.85	-0.6339	0.3131	0.3131	0.6339	3.4154	1.0	13.3955	1.0	1.0	1.0				
168		BoxCollider	297.784	295.3208	323.85	-0.7071			0.7071	5.8472	1.0	13.3955	1.0	1.0	1.0				
169		BoxCollider	274.2998	295.3208	327.639	-0.7071			0.7071	2.7239	1.0	13.3955	1.0	1.0	1.0				
170		BoxCollider	296.6099	295.3208	323.0899	-0.7071			0.7071	2.7239	1.0	13.3955	1.0	1.0	1.0				
171		BoxCollider	250.4889	295.3208	327.64	-0.7071			0.7071	2.7239	1.0	13.3955	1.0	1.0	1.0				
172		BoxCollider	283.42	295.3999	326.51	-0.6532	0.2705	0.2705	0.6532	7.1684	1.0	13.555	1.0	1.0	1.0				
173		BoxCollider	237.5256	295.3999	218.2342	-0.6532	0.2705	0.2705	0.6532	19.624	1.0	13.555	1.0	1.0	1.0				
174		BoxCollider	237.6399	295.3999	321.44	-0.279	0.6497	0.6497	0.279	21.1173	1.0	13.555	1.0	1.0	1.0				
175		BoxCollider	230.8	295.3999	238.8038	-0.5	0.4999	0.5	0.5	29.6526	1.0	13.555	1.0	1.0	1.0				
176		BoxCollider	240.24	281.4313	269.79	-0.5	0.4999	0.5	0.5	21.0848	1.0	15.5178	1.0	1.0	1.0				
177		BoxCollider	267.51	280.9122	257.3822	-0.5	0.4999	0.5	0.5	9.5367	2.4052	14.4796	1.0	1.0	1.0				
178		BoxCollider	268.2972	280.9122	281.2	-0.5	0.4999	0.5	0.5	9.5367	4.0744	14.4796	1.0	1.0	1.0				
179		BoxCollider	281.14	280.2185	286.4599		0.7071	0.7071		30.731	1.0	13.092	1.0	1.0	1.0				
180		BoxCollider	300.7099	282.29	289.63		0.7071	0.7071		10.3087	2.335	13.8175	1.0	1.0	1.0				
181		BoxCollider	300.7099	282.29	249.55		0.7071	0.7071		10.3087	2.335	13.8175	1.0	1.0	1.0				
182		BoxCollider	294.95	282.29	249.8699	0.1166	0.6974	0.6974	-0.1166	2.1081	2.335	13.8175	1.0	1.0	1.0				
183		BoxCollider	293.3955	282.29	250.6717	0.216	0.6732	0.6732	-0.216	2.1081	2.335	13.8175	1.0	1.0	1.0				
184		BoxCollider	292.3554	282.29	251.5415	0.2922	0.6438	0.6438	-0.2922	1.1615	2.335	13.8175	1.0	1.0	1.0				
185		BoxCollider	291.7488	282.29	252.3377	0.3351	0.6226	0.6226	-0.3351	1.1615	2.3351	13.8175	1.0	1.0	1.0				
186		BoxCollider	290.9848	282.29	254.106	0.4322	0.5596	0.5596	-0.4322	1.1615	2.335	13.8175	1.0	1.0	1.0				
187		BoxCollider	290.7992	282.29	255.0876	0.4695	0.5286	0.5286	-0.4695	1.1615	2.335	13.8175	1.0	1.0	1.0				
188		BoxCollider	290.9137	282.29	256.9939	0.5525	0.4412	0.4412	-0.5525	1.1615	2.335	13.8175	1.0	1.0	1.0				
189		BoxCollider	291.6607	282.29	258.7648	0.6177	0.344	0.344	-0.6177	1.1615	2.335	13.8175	1.0	1.0	1.0				
190		BoxCollider	290.7741	282.29	256.0303	0.5159	0.4834	0.4834	-0.5159	1.1615	2.335	13.8175	1.0	1.0	1.0				
191		BoxCollider	291.2055	282.29	257.8908	0.5905	0.3888	0.3888	-0.5905	1.1615	2.335	13.8175	1.0	1.0	1.0				
192		BoxCollider	292.5411	282.29	259.8617	0.6466	0.2861	0.2861	-0.6466	2.0914	2.335	13.8175	1.0	1.0	1.0				
193		BoxCollider	291.3034	282.29	253.1692	0.3906	0.5894	0.5894	-0.3906	1.1615	2.335	13.8175	1.0	1.0	1.0				
194		BoxCollider	295.1061	282.29	289.4559	-0.0975	0.7003	0.7003	0.0975	1.5981	2.335	13.8175	1.0	1.0	1.0				
195		BoxCollider	293.9169	282.29	288.9494	-0.1846	0.6825	0.6825	0.1846	1.5981	2.3351	13.8175	1.0	1.0	1.0				
196		BoxCollider	292.794	282.29	288.1485	-0.2459	0.6629	0.6629	0.2459	1.5981	2.335	13.8175	1.0	1.0	1.0				
197		BoxCollider	291.9411	282.29	287.1943	-0.3303	0.6251	0.6251	0.3303	1.5981	2.335	13.8175	1.0	1.0	1.0				
198		BoxCollider	291.2999	282.29	286.0073	-0.393	0.5878	0.5878	0.393	1.5981	2.335	13.8175	1.0	1.0	1.0				
199		BoxCollider	290.8905	282.29	284.6895	-0.4446	0.5497	0.5497	0.4446	1.5981	2.335	13.8175	1.0	1.0	1.0				
200		BoxCollider	290.7887	282.29	283.4139	-0.5126	0.487	0.487	0.5126	1.5981	2.335	13.8175	1.0	1.0	1.0				
201		BoxCollider	290.9985	282.29	282.0871	-0.5611	0.4302	0.4302	0.5611	1.5981	2.335	13.8175	1.0	1.0	1.0				
202		BoxCollider	291.4891	282.29	280.9053	-0.6124	0.3533	0.3533	0.6124	1.5981	2.335	13.8175	1.0	1.0	1.0				
203		BoxCollider	292.4294	282.29	279.5372	-0.6471	0.285	0.285	0.6471	2.1209	2.335	13.8175	1.0	1.0	1.0				
204		BoxCollider	281.14	279.1199	252.88		0.7071	0.7071		30.731	1.0	13.5009	1.0	1.0	1.0				
205		BoxCollider	268.8609	280.9122	268.7832	-0.5	0.4999	0.5	0.5	17.4899	1.0	14.4796	1.0	1.0	1.0				
206		BoxCollider	268.66	281.2596	269.6329	-0.5	0.4999	0.5	0.5	2.2752	1.9695	12.8186	1.0	1.0	1.0				
207		BoxCollider	239.2512	281.4313	260.0509	-0.5	0.4999	0.5	0.5	3.5211	4.4546	15.5178	1.0	1.0	1.0				
208		BoxCollider	239.25	281.4313	279.16	-0.5	0.4999	0.5	0.5	3.5211	4.4546	15.5178	1.0	1.0	1.0				
209		BoxCollider	234.7055	281.4313	258.7999	-0.5	0.4999	0.5	0.5	3.5211	7.4036	15.5178	1.0	1.0	1.0				
210		BoxCollider	234.71	281.4313	280.42	-0.5	0.4999	0.5	0.5	3.5211	7.4036	15.5178	1.0	1.0	1.0				
