Id	Group	Type	PositionX	PositionY	PositionZ	QuaternionX	QuaternionY	QuaternionZ	QuaternionW	ScaleX	ScaleY	ScaleZ	SizeX	SizeY	SizeZ	Direction	Mesh	Convex	CameraBlockHandleTag
17		BoxCollider	270.5	238.33	910.95		0.7071		0.7071	2.805	6.139	1.2121	1.0	1.0	1.0				
18		BoxCollider	258.48	238.33	910.8508		0.7071		0.7071	13.5482	6.139	1.2121	1.0	1.0	1.0				
19		BoxCollider	259.17	238.33	917.7		0.9659		0.2588	2.343	6.139	1.2121	1.0	1.0	1.0				
20		BoxCollider	265.1466	238.33	906.7946		0.9659		0.2588	13.047	6.139	1.2121	1.0	1.0	1.0				
21		BoxCollider	259.14	238.33	904.08		0.9659		-0.2588	2.1838	6.139	1.2121	1.0	1.0	1.0				
22		BoxCollider	254.8347	236.4499	925.8085		-0.2588		0.9659	6.5668	6.139	1.2121	1.0	1.0	1.0				
23		BoxCollider	252.2899	236.4499	921.3776		-0.7071		0.7071	6.6686	6.139	1.2121	1.0	1.0	1.0				
24		BoxCollider	252.2899	236.4499	910.8317		-0.7071		0.7071	6.2561	6.139	1.2121	1.0	1.0	1.0				
25		BoxCollider	252.2899	236.4499	900.4124		-0.7071		0.7071	6.5914	6.139	1.2121	1.0	1.0	1.0				
26		BoxCollider	254.8762	236.4499	895.9918		-0.9659		0.2588	6.6292	6.139	1.2121	1.0	1.0	1.0				
27		BoxCollider	261.4132	236.4499	896.8073		-0.9659		-0.2588	9.8823	6.139	1.2121	1.0	1.0	1.0				
28		BoxCollider	275.3685	236.4499	904.8668		-0.9659		-0.2588	11.6925	6.139	1.2121	1.0	1.0	1.0				
29		BoxCollider	280.13	236.4499	910.8569		-0.7071		-0.7071	7.1924	6.139	1.2121	1.0	1.0	1.0				
30		BoxCollider	271.8746	236.4499	900.2764		-0.866		0.5	5.6726	6.139	1.2121	1.0	1.0	1.0				
31		BoxCollider	266.3503	236.4499	897.0667		-0.866		0.5	5.6501	6.139	1.2121	1.0	1.0	1.0				
32		BoxCollider	271.7572	236.4499	921.5338		0.866		0.5	5.668	6.139	1.2121	1.0	1.0	1.0				
33		BoxCollider	266.1723	236.4499	924.7026		0.866		0.5	5.6471	6.139	1.2121	1.0	1.0	1.0				
34		BoxCollider	252.4441	236.4499	929.8303		-0.2588		0.9659	11.7732	6.139	1.2121	1.0	1.0	1.0				
35		BoxCollider	247.6499	236.4499	922.723		-0.7071		0.7071	9.3849	6.139	1.2121	1.0	1.0	1.0				
36		BoxCollider	249.9642	236.4499	918.64				1.0	5.8194	6.139	1.2121	1.0	1.0	1.0				
37		BoxCollider	249.96	236.4499	913.4099				1.0	5.8194	6.139	1.2121	1.0	1.0	1.0				
38		BoxCollider	249.96	236.4499	908.28				1.0	5.8194	6.139	1.2121	1.0	1.0	1.0				
39		BoxCollider	249.96	236.4499	903.13				1.0	5.8194	6.139	1.2121	1.0	1.0	1.0				
40		BoxCollider	247.6499	236.4499	910.905		-0.7071		0.7071	6.2648	6.139	1.2121	1.0	1.0	1.0				
41		BoxCollider	247.6499	236.4499	899.0648		-0.7071		0.7071	9.4306	6.139	1.2121	1.0	1.0	1.0				
42		BoxCollider	252.3896	236.4499	891.9536		-0.9659		0.2588	11.6142	6.139	1.2121	1.0	1.0	1.0				
43		BoxCollider	262.3948	236.4499	892.2778		-0.9659		-0.2588	12.8452	6.139	1.2121	1.0	1.0	1.0				
44		BoxCollider	280.5361	236.4499	902.7473		-0.9659		-0.2588	18.6615	6.139	1.2121	1.0	1.0	1.0				
45		BoxCollider	248.08	237.4199	882.6799	0.4532	-0.211	-0.7851	0.3655	11.4537	1.0341	25.4836	1.0	1.0	1.0				
46		BoxCollider	247.8925	237.4199	939.0927	-0.4532	0.211	-0.7851	0.3655	11.4537	1.0341	25.6597	1.0	1.0	1.0				
47		BoxCollider	273.2196	239.1016	885.6087	0.7851	-0.3655	-0.4532	0.211	11.4537	6.2588	41.2875	1.0	1.0	1.0				
48		BoxCollider	273.159	239.0671	936.226	0.7851	-0.3655	0.4532	-0.211	11.4537	6.1519	41.2875	1.0	1.0	1.0				
49		BoxCollider	247.38	234.55	881.46	-0.3535	-0.3535	0.6123	0.6123	2.4024	1.0341	25.4836	1.0	1.0	1.0				
50		BoxCollider	247.1858	234.55	940.3087	0.3535	0.3535	0.6123	0.6123	2.4024	1.0341	25.6597	1.0	1.0	1.0				
51		BoxCollider	272.9288	234.55	886.1251	-0.6123	-0.6123	0.3535	0.3535	2.4024	1.0341	41.2875	1.0	1.0	1.0				
52		BoxCollider	272.8778	234.55	935.7512	-0.6123	-0.6123	-0.3535	-0.3535	2.4024	1.0341	41.2875	1.0	1.0	1.0				
53		BoxCollider	296.6499	237.889	925.1699	-0.6123	-0.6123	-0.3535	-0.3535	9.0804	1.0341	18.1132	1.0	1.0	1.0				
54		BoxCollider	297.2799	237.889	896.9799	-0.3535	-0.3535	-0.6123	-0.6123	9.0804	1.0341	18.1132	1.0	1.0	1.0				
55		BoxCollider	302.25	237.889	910.6799			-0.7071	-0.7071	9.0804	1.0341	25.373	1.0	1.0	1.0				
56		BoxCollider	216.3999	235.9179	910.4699				1.0	0.6596	7.4577	14.0398	1.0	1.0	1.0				
57		BoxCollider	224.8966	235.9179	925.7916		0.3483		0.9373	0.6596	7.4577	26.1944	1.0	1.0	1.0				
58		BoxCollider	235.1296	235.9179	934.8099		0.7071		0.7071	0.6596	7.4577	7.4275	1.0	1.0	1.0				
59		BoxCollider	234.6809	235.9179	887.7899		0.7071		0.7071	0.6596	7.4577	8.3247	1.0	1.0	1.0				
60		BoxCollider	224.2232	235.9179	896.2042		-0.3462		0.9381	0.6596	7.4577	23.195	1.0	1.0	1.0				
61		BoxCollider	269.9201	233.49	888.0629		-0.8672		0.4978	14.4525	0.1828	45.8342	1.0	1.0	1.0				
62		BoxCollider	268.2804	233.49	934.5635		-0.5021		0.8647	14.2764	0.1828	50.9123	1.0	1.0	1.0				
63		BoxCollider	291.44	233.49	904.32		-0.8672		0.4978	7.2633	0.1828	8.3652	1.0	1.0	1.0				
64		BoxCollider	291.8996	233.49	917.2651		-0.5021		0.8647	7.2633	0.1828	8.3652	1.0	1.0	1.0				
65		BoxCollider	290.88	233.49	898.7899		-0.0025		0.9999	4.0743	0.1828	9.2498	1.0	1.0	1.0				
66		BoxCollider	290.6571	233.49	924.353		-0.0025		0.9999	4.0743	0.1828	9.2498	1.0	1.0	1.0				
67		BoxCollider	294.0751	233.49	910.728		-0.0025		0.9999	11.0873	0.1828	14.7858	1.0	1.0	1.0				
68		BoxCollider	301.9642	233.49	905.4498		0.2788		0.9603	11.4952	0.1828	11.7314	1.0	1.0	1.0				
69		BoxCollider	301.8508	233.49	916.5612		-0.2815		0.9595	12.1681	0.1828	11.7314	1.0	1.0	1.0				
70		BoxCollider	248.0281	233.49	934.1193		0.4999		0.866	12.5361	0.1828	16.0724	1.0	1.0	1.0				
71		BoxCollider	241.5688	233.49	914.7504				1.0	12.5113	0.1828	41.7284	1.0	1.0	1.0				
72		BoxCollider	245.596	233.49	888.7805		-0.5		0.866	12.0779	0.1828	23.3668	1.0	1.0	1.0				
73		BoxCollider	266.8269	235.2799	917.0233		0.254		0.9671	30.5012	0.3976	7.9873	1.0	1.0	1.0				
74		BoxCollider	269.368	234.1669	923.7548	0.1572	0.2506	-0.0413	0.9543	5.4767	0.3976	6.8767	1.0	1.0	1.0				
75		BoxCollider	269.22	234.3253	898.4799	0.0417	0.9531	-0.155	0.2563	5.4767	0.3976	6.6037	1.0	1.0	1.0				
76		BoxCollider	266.5481	235.2799	905.0247		-0.2548		0.9669	29.2672	0.3976	7.9403	1.0	1.0	1.0				
77		BoxCollider	256.4543	235.2799	911.1467		0.7072		0.7069	29.8201	0.3976	8.2685	1.0	1.0	1.0				
78		BoxCollider	221.3126	233.6119	911.08				1.0	32.2698	0.1828	58.0701	1.0	1.0	1.0				
79		BoxCollider	234.561	234.4299	910.8557				1.0	4.7733	0.1828	21.1802	1.0	1.0	1.0				
80		BoxCollider	234.66	234.0457	922.3065	0.1988			0.98	2.9804	0.1828	1.9667	1.0	1.0	1.0				
81		BoxCollider	234.66	234.013	899.4606	-0.2046			0.9788	2.9804	0.1828	2.0819	1.0	1.0	1.0				
82		BoxCollider	230.82	234.4299	910.89				1.0	3.9358	0.1828	12.3641	1.0	1.0	1.0				
83		BoxCollider	249.3383	234.2541	905.6317	0.1147	-0.6966	0.1144	0.6988	5.0258	0.3976	6.7373	1.0	1.0	1.0				
84		BoxCollider	249.35	234.2599	916.0499	0.1147	-0.6966	0.1144	0.6988	4.7275	0.3976	6.7373	1.0	1.0	1.0				
85		BoxCollider	274.9146	228.0525	937.2476		0.2588		0.9659	41.2902	8.4845	2.3945	1.0	1.0	1.0				
86		BoxCollider	281.9566	226.8798	918.6403		0.2588		0.9659	18.217	6.139	1.2121	1.0	1.0	1.0				
87		BoxCollider	283.7012	226.8798	914.0756				1.0	12.8687	6.139	1.0633	1.0	1.0	1.0				
88		BoxCollider	274.2915	226.8798	915.9843		0.2588		0.9659	7.5777	6.139	1.2121	1.0	1.0	1.0				
89		BoxCollider	263.25	226.8798	922.3499		0.2588		0.9659	7.522	6.139	1.2121	1.0	1.0	1.0				
90		BoxCollider	257.6687	226.8798	923.0944		-0.2588		0.9659	6.2184	6.139	1.2121	1.0	1.0	1.0				
91		BoxCollider	255.2799	226.8798	911.4122		-0.7071		0.7071	21.4009	6.139	1.2121	1.0	1.0	1.0				
92		BoxCollider	257.2399	226.8798	899.1099		-0.9659		0.2588	5.8313	6.139	1.2121	1.0	1.0	1.0				
93		BoxCollider	263.0689	226.8798	899.5795		-0.9659		-0.2588	8.0695	6.139	1.2121	1.0	1.0	1.0				
94		BoxCollider	274.246	226.8798	906.0488		-0.9659		-0.2588	7.344	6.139	1.2121	1.0	1.0	1.0				
95		BoxCollider	273.1005	226.8798	901.9006		-0.866		0.5	7.2512	6.139	1.2121	1.0	1.0	1.0				
96		BoxCollider	267.548	226.8798	898.6787		-0.866		0.5	7.2512	6.139	1.2121	1.0	1.0	1.0				
97		BoxCollider	272.7163	226.8798	919.7587		0.866		0.5	6.1653	6.139	1.1212	1.0	1.0	1.0				
98		BoxCollider	267.2258	226.8798	922.9467		0.866		0.5	6.2005	6.139	1.2121	1.0	1.0	1.0				
99		BoxCollider	283.7806	226.8798	907.9138				1.0	13.3442	6.139	0.9643	1.0	1.0	1.0				
100		BoxCollider	262.7283	226.8798	929.7366		0.2588		0.9659	15.7971	6.139	1.2121	1.0	1.0	1.0				
101		BoxCollider	253.4821	226.8798	931.9594		-0.2588		0.9659	6.9685	6.139	1.2121	1.0	1.0	1.0				
102		BoxCollider	250.7899	226.8798	911.0222		-0.7071		0.7071	39.4264	6.139	1.2121	1.0	1.0	1.0				
103		BoxCollider	253.4839	226.8798	889.9379		-0.9659		0.2588	6.9912	6.139	1.2121	1.0	1.0	1.0				
104		BoxCollider	262.8335	226.8798	892.2011		-0.9659		-0.2588	15.9425	6.139	1.2121	1.0	1.0	1.0				
105		BoxCollider	282.1885	226.8798	903.3023		-0.9659		-0.2588	18.3894	6.139	1.0923	1.0	1.0	1.0				
106		BoxCollider	274.9146	228.0525	884.4879		-0.2588		0.9659	41.2902	8.4845	2.3945	1.0	1.0	1.0				
107		BoxCollider	302.6841	228.0525	900.522		-0.2588		0.9659	5.1609	8.4845	2.3945	1.0	1.0	1.0				
108		BoxCollider	302.6841	228.0525	921.4465		0.2588		0.9659	5.1609	8.4845	2.3945	1.0	1.0	1.0				
109		BoxCollider	304.4216	228.0525	917.1058		0.7071		0.7071	7.058	8.4845	2.3945	1.0	1.0	1.0				
110		BoxCollider	304.4216	228.0525	904.9072		0.7071		0.7071	6.8697	8.4845	2.3945	1.0	1.0	1.0				
111		BoxCollider	247.94	228.0525	941.69		-0.2588		0.9659	22.384	8.4845	2.3945	1.0	1.0	1.0				
112		BoxCollider	247.94	228.0525	880.1279		0.2588		0.9659	22.384	8.4845	2.3945	1.0	1.0	1.0				
113		BoxCollider	239.1399	228.0525	928.4799		-0.7071		0.7071	22.384	8.4845	1.9245	1.0	1.0	1.0				
114		BoxCollider	239.1399	228.0525	893.58		-0.7071		0.7071	22.384	8.4845	1.9245	1.0	1.0	1.0				
115		BoxCollider	235.4438	228.0525	894.3699				1.0	7.9754	8.4845	1.9245	1.0	1.0	1.0				
116		BoxCollider	229.07	228.0525	900.0		0.5		0.866	13.2192	8.4845	1.9245	1.0	1.0	1.0				
117		BoxCollider	225.9799	228.0525	910.7399		0.7071		0.7071	13.2192	8.4845	1.9245	1.0	1.0	1.0				
118		BoxCollider	229.3099	228.0525	921.5		0.866		0.5	13.2192	8.4845	1.9245	1.0	1.0	1.0				
119		BoxCollider	235.61	228.0525	927.0999		1.0			6.9414	8.4845	1.9245	1.0	1.0	1.0				
120		BoxCollider	289.4003	224.9564	910.8499			-0.1796	0.9837	4.4302	0.3976	5.7324	1.0	1.0	1.0				
121		BoxCollider	258.0827	225.6499	910.7061		0.7072		0.7069	24.0314	0.3976	5.0109	1.0	1.0	1.0				
122		BoxCollider	272.522	224.9239	925.278	-0.0582	-0.9409	-0.2142	0.2556	5.8434	0.3976	3.1839	1.0	1.0	1.0				
123		BoxCollider	272.4219	224.9239	896.3756	-0.2146	-0.2485	-0.0565	0.9428	5.6848	0.3976	3.1839	1.0	1.0	1.0				
124		BoxCollider	270.0799	225.5899	921.1201		-0.965		0.2622	5.7807	0.3976	6.966	1.0	1.0	1.0				
125		BoxCollider	270.0466	225.5899	900.5723		-0.2548		0.9669	5.7114	0.3976	6.966	1.0	1.0	1.0				
126		BoxCollider	267.5086	225.6499	906.2382		-0.2548		0.9669	22.7424	0.3976	6.7756	1.0	1.0	1.0				
127		BoxCollider	266.6722	225.6499	916.1486		0.254		0.9671	22.7424	0.3976	6.3115	1.0	1.0	1.0				
128		BoxCollider	281.8767	225.6759	910.8499				1.0	11.2892	0.3976	5.7324	1.0	1.0	1.0				
129		BoxCollider	240.4797	224.4622	911.08			-0.0559	0.9984	3.4693	0.3976	16.8269	1.0	1.0	1.0				
130		BoxCollider	231.4223	224.75	911.08				1.0	15.2156	0.1828	40.5914	1.0	1.0	1.0				
131		BoxCollider	296.3883	224.455	910.9196				1.0	23.095	0.1828	5.6159	1.0	1.0	1.0				
132		BoxCollider	296.4443	224.38	899.4799				1.0	23.2064	0.1828	18.349	1.0	1.0	1.0				
133		BoxCollider	296.4443	224.38	922.5				1.0	23.2064	0.1828	18.349	1.0	1.0	1.0				
134		BoxCollider	271.9323	224.38	933.335		0.2588		0.9659	40.0448	0.1828	17.5709	1.0	1.0	1.0				
135		BoxCollider	246.7436	224.38	936.7979		0.9659		0.2588	30.0136	0.1828	17.571	1.0	1.0	1.0				
136		BoxCollider	247.2299	224.38	884.52		0.9659		-0.2588	30.0136	0.1828	17.571	1.0	1.0	1.0				
137		BoxCollider	244.647	224.38	910.8989		0.7071		-0.7071	39.0927	0.1828	14.0764	1.0	1.0	1.0				
138		BoxCollider	271.8218	224.38	888.5056		-0.2588		0.9659	40.0448	0.1828	17.1305	1.0	1.0	1.0				
139		BoxCollider	321.7756	226.568	917.4431	-0.5585			0.8294	22.8971	3.9892	7.3961	1.0	1.0	1.0				
140		BoxCollider	330.94	227.0399	919.14	-0.7071			0.7071	17.048	1.4789	7.3961	1.0	1.0	1.0				
141		BoxCollider	330.94	227.0399	902.8499	-0.7071			0.7071	17.048	1.4789	7.3961	1.0	1.0	1.0				
142		BoxCollider	344.1596	227.0399	923.3167	-0.6642	-0.2424	-0.2424	0.6642	13.623	1.4789	7.3961	1.0	1.0	1.0				
143		BoxCollider	344.3522	227.0399	898.4359	-0.6642	0.2424	0.2424	0.6642	14.2124	1.4789	7.3961	1.0	1.0	1.0				
144		BoxCollider	359.066	227.0399	925.1649	-0.7021	0.0835	0.0835	0.7021	24.0826	1.4789	7.3961	1.0	1.0	1.0				
145		BoxCollider	371.5115	227.0399	916.7368	-0.571	0.417	0.417	0.571	13.7756	1.4789	7.3961	1.0	1.0	1.0				
146		BoxCollider	371.4975	227.0399	905.056	-0.4146	0.5727	0.5727	0.4146	13.8511	1.4789	7.3961	1.0	1.0	1.0				
147		BoxCollider	359.1666	227.0399	896.8355	-0.0807	0.7024	0.7024	0.0807	22.6755	1.4789	7.3961	1.0	1.0	1.0				
148		BoxCollider	321.5898	226.6396	904.5911	0.5585			0.8294	23.2688	3.6088	7.3961	1.0	1.0	1.0				
149		BoxCollider	306.5075	227.47	907.09	0.7842			0.6204	5.8811	3.6088	7.3961	1.0	1.0	1.0				
150		BoxCollider	306.5075	227.35	914.78	0.6205			0.7841	5.8811	3.6088	7.3961	1.0	1.0	1.0				
151		BoxCollider	440.647	216.2586	922.9935		0.1453		0.9893	21.3975	7.317	0.9526	1.0	1.0	1.0				
152		BoxCollider	426.7167	216.2586	924.6143		-0.1768		0.9842	8.6577	7.317	0.9526	1.0	1.0	1.0				
153		BoxCollider	420.3872	216.2586	922.1024				1.0	5.3314	7.317	3.3055	1.0	1.0	1.0				
154		BoxCollider	409.39	216.2586	922.71		0.1037		0.9945	17.8731	7.317	0.9526	1.0	1.0	1.0				
155		BoxCollider	397.2528	216.2586	924.4365				1.0	8.8152	7.317	0.9526	1.0	1.0	1.0				
156		BoxCollider	386.2228	216.2586	922.898		-0.1091		0.994	13.8081	7.317	0.9526	1.0	1.0	1.0				
157		BoxCollider	386.2228	216.2586	898.6083		0.1091		0.994	13.8081	7.317	0.9526	1.0	1.0	1.0				
158		BoxCollider	372.6824	216.2586	900.0952				1.0	13.8081	7.317	0.9526	1.0	1.0	1.0				
159		BoxCollider	372.6824	216.2586	921.4113				1.0	13.8081	7.317	0.9526	1.0	1.0	1.0				
160		BoxCollider	397.2528	216.2586	897.1315				1.0	8.8152	7.317	0.9526	1.0	1.0	1.0				
161		BoxCollider	409.39	216.2586	898.9725		-0.1037		0.9945	17.8731	7.317	0.9526	1.0	1.0	1.0				
162		BoxCollider	420.4725	216.2586	899.6793				1.0	5.1609	7.317	3.2832	1.0	1.0	1.0				
163		BoxCollider	426.7167	216.2586	897.1411		0.1768		0.9842	8.6577	7.317	0.9526	1.0	1.0	1.0				
164		BoxCollider	450.6593	216.2586	918.1514		0.7071		0.7071	4.8282	7.317	0.9526	1.0	1.0	1.0				
165		BoxCollider	450.6593	216.2586	903.4799		0.7071		0.7071	4.8282	7.317	0.9526	1.0	1.0	1.0				
166		BoxCollider	440.6221	216.2586	898.7971		-0.1453		0.9893	22.0102	7.317	0.9526	1.0	1.0	1.0				
167		BoxCollider	313.9899	227.94	906.3699	0.116	0.1219	0.0277	0.9853	10.162	8.4845	2.3945	1.0	1.0	1.0				
168		BoxCollider	313.95	228.1	915.45	-0.1204	-0.1237	0.0335	0.9844	10.162	8.4845	2.3945	1.0	1.0	1.0				
169		BoxCollider	321.0062	223.8099	911.08				1.0	34.736	0.1828	17.614	1.0	1.0	1.0				
170		BoxCollider	338.8901	224.087	910.63			0.199	0.9799	1.6904	0.1828	16.1893	1.0	1.0	1.0				
171		BoxCollider	308.9725	224.0868	910.7379			-0.1713	0.9852	2.3538	0.1828	6.8058	1.0	1.0	1.0				
172		BoxCollider	428.5613	213.4608	910.8499			-0.1137	0.9935	6.2686	0.1828	15.1893	1.0	1.0	1.0				
173		BoxCollider	435.3999	213.2209	911.02				1.0	12.2277	0.1828	10.827	1.0	1.0	1.0				
174		BoxCollider	437.9031	213.2209	924.6345				1.0	30.0266	0.1828	19.4026	1.0	1.0	1.0				
175		BoxCollider	437.9031	213.2209	896.424				1.0	30.0266	0.1828	19.687	1.0	1.0	1.0				
176		BoxCollider	372.065	214.3332	911.39			-0.0326	0.9994	9.3239	0.1828	30.8483	1.0	1.0	1.0				
177		BoxCollider	345.07	215.1499	911.39				1.0	9.152	0.1828	32.8454	1.0	1.0	1.0				
178		BoxCollider	347.7547	215.1499	918.7205		0.4316		0.902	9.152	0.1828	5.6035	1.0	1.0	1.0				
179		BoxCollider	347.7799	215.1499	903.07		-0.4363		0.8997	9.152	0.1828	5.6035	1.0	1.0	1.0				
180		BoxCollider	349.4244	215.1499	921.0203		0.6506		0.7593	9.152	0.1828	5.4266	1.0	1.0	1.0				
181		BoxCollider	349.3723	215.1499	900.8709		-0.6451		0.764	9.152	0.1828	5.4266	1.0	1.0	1.0				
182		BoxCollider	353.9431	214.8713	920.95	0.0527	0.7051	-0.0527	0.7051	9.152	0.1828	4.6034	1.0	1.0	1.0				
183		BoxCollider	353.9431	214.8713	901.2899	0.0527	0.7051	-0.0527	0.7051	9.152	0.1828	4.6034	1.0	1.0	1.0				
184		BoxCollider	353.035	214.58	911.39				1.0	29.1852	0.1828	33.4058	1.0	1.0	1.0				
185		BoxCollider	396.9397	214.0299	911.39				1.0	44.2934	0.1828	30.9865	1.0	1.0	1.0				
186		BoxCollider	421.8727	214.0599	911.39				1.0	6.4981	0.1828	30.9865	1.0	1.0	1.0				
187		BoxCollider	424.7699	214.1	910.78				1.0	1.9391	0.1828	15.9964	1.0	1.0	1.0				
188		BoxCollider	341.6271	224.3	911.01				1.0	4.4037	0.1828	19.0192	1.0	1.0	1.0				
189		BoxCollider	348.3724	224.3	911.01				1.0	13.2884	0.1828	6.6921	1.0	1.0	1.0				
190		BoxCollider	363.6072	224.3	910.8599				1.0	19.8052	0.1828	35.7751	1.0	1.0	1.0				
191		BoxCollider	353.2799	224.3	922.4619		-0.0736		0.9972	3.7349	0.1828	11.3221	1.0	1.0	1.0				
192		BoxCollider	351.8599	224.3	914.38		0.4242		0.9055	3.7349	0.1828	7.7758	1.0	1.0	1.0				
193		BoxCollider	345.7099	224.3	914.2999		0.8201		0.572	3.7349	0.1828	8.9569	1.0	1.0	1.0				
194		BoxCollider	345.5899	224.3	907.45		0.5704		0.8213	3.7349	0.1828	12.1438	1.0	1.0	1.0				
195		BoxCollider	344.9541	224.3	923.1737		0.4233		0.9059	6.0909	0.1828	14.524	1.0	1.0	1.0				
196		BoxCollider	345.2103	224.3	899.3366		0.9005		0.4348	5.0201	0.1828	14.524	1.0	1.0	1.0				
197		BoxCollider	352.38	224.3	907.46		0.8995		0.4367	3.7349	0.1828	7.7758	1.0	1.0	1.0				
198		BoxCollider	353.2099	224.3	900.08		0.0796		0.9968	3.7349	0.1828	11.3221	1.0	1.0	1.0				
199		MeshCollider	612.1367	188.9089	910.9199				1.0	1.0	1.0	1.0					SG_Gen_GD_Floor03_Col		
200		MeshCollider	609.89	192.44	947.054		0.7071		0.7071	1.0029	1.0	1.0					SG_Gen_GD_Floor07_Col		
201		MeshCollider	599.34	188.8029	910.9		-0.7071		0.7071	0.8491	0.9928	0.8905					SG_Gen_GD_Stair04_Col		
202		MeshCollider	562.2689	190.7949	961.9639		-1.0			0.5768	0.5411	0.5617					SG_Gen_GD_Stair04_Col		
203		MeshCollider	557.8319	191.414	974.63		-0.7071		-0.7071	0.7306	0.6923	0.7705					SG_Gen_GD_Stair04_Col		
204		MeshCollider	609.89	190.315	926.32		1.0			1.1787	1.0	1.0					SG_Gen_GD_Stair02_Col		
205		MeshCollider	525.9799	188.0989	873.2899		-0.3826		0.9238	1.0	1.0	1.0					SG_Gen_GD_Stair06_Col		
206		MeshCollider	608.1879	188.0989	874.3079		0.9238		-0.3826	1.0	1.0	1.0					SG_Gen_GD_Stair07_Col		
207		MeshCollider	535.9199	195.5099	957.2399				1.0	1.0	1.0	1.0					SG_Port_GD_Floor07_Col		
208		MeshCollider	567.6544	187.2799	902.69				1.0	1.0	1.0	1.0					SG_Art_GD_Studio_Col		
209		MeshCollider	553.7589	190.7922	957.2399		0.7071		0.7071	1.1317	1.1533	0.7138					SG_Gen_GD_Stair01_Col		
210		MeshCollider	546.01	193.154	957.2399		0.7071		0.7071	1.1334	1.1245	0.76					SG_Gen_GD_Stair01_Col		
211		MeshCollider	567.6544	188.7279	942.681		1.0			1.4744	1.0	1.0					SG_Gen_GD_Stair01_Col		
212		MeshCollider	579.3449	190.4862	957.25		0.7071		-0.7071	1.204	1.0	1.0					SG_Gen_GD_Stair01_Col		
213		MeshCollider	591.215	192.229	957.2399		0.7071		-0.7071	1.1781	1.0	1.0					SG_Gen_GD_Stair01_Col		
214		MeshCollider	609.89	192.3912	946.625		1.0			1.1888	0.9078	0.9167					SG_Gen_GD_Stair01_Col		
215		MeshCollider	619.33	188.96	910.953		0.7071		-0.7071	1.2	1.0	1.0					SG_Gen_GD_Stair01_Col		
216		MeshCollider	609.88	192.5939	967.627				1.0	0.8697	0.8287	0.8905					SG_Gen_GD_Stair01_Col		
217		BoxCollider	605.6663	193.7919	957.2546		1.0			1.0	1.0	1.0	15.7506	1.0	8.7369				
218		BoxCollider	591.4108	192.07	957.2548		1.0			0.8198	1.0	1.0	15.7506	1.0	8.7369				
219		BoxCollider	561.7365	190.91	971.3419		0.7071		0.7071	1.0	1.0	1.0	15.464	-1.0	8.0831				
220		BoxCollider	563.934	190.7496	955.5095				1.0	1.0	1.0	1.0	33.25	0.17	12.2099				
221		BoxCollider	539.8347	178.2189	896.2963				1.0	24.0656	21.0518	50.6992	1.0	1.0	1.0				
222		BoxCollider	534.8181	191.82	806.6812				1.0	48.4279	1.3325	5.6485	1.0	1.0	1.0				
223		BoxCollider	536.205	192.0079	809.5859	-0.1437			0.9896	34.9152	1.3582	0.4025	1.0	1.0	1.0				
224		BoxCollider	518.1353	192.0079	809.7343	-0.1428	0.112	0.0162	0.9832	1.3178	1.3582	0.4025	1.0	1.0	1.0				
225		BoxCollider	517.138	191.996	810.1979	-0.1344	0.3515	0.051	0.925	1.3178	1.3582	0.4025	1.0	1.0	1.0				
