Id	Type	UiType	Name	Icon	Text	PrefabPath	Duration	IsMask	MaskTarget	ClickKey	Params
199910558	3	1	主持人		本场比赛是维罗妮卡对战强大的“螯肢粉碎者”，就让我们来看看，她能给我们带来怎样的惊喜吧！		10				
199910559	3	1	维罗妮卡		没有一点让我动手的价值。		2				
199910560	3	1	维罗妮卡		只有蛮力的家伙，浪费我的时间。		3				
199910561	3	1	维罗妮卡		没必要再顽抗了！		2				
199910562	3	1	主持人		真是难以置信的局面！“螯肢粉碎者”对维罗妮卡发动了反扑，现在的战局变得越来越激烈了！		7				
199910563	3	1	主持人		就让我们继续期待，会是哪一方将迎来激动人心的绝杀时刻吧！		6				
199910564	3	1	观众A		哈哈哈哈，刺激！痛快，真是太痛快了！		5				
199910565	3	1	观众B		赶紧动手！把那战败的废物给我——捅个对穿！		5				
199910566	3	1	系统音		检测到机体多处受损，已自动提交维护申请。		4				
199910567	3	1	维罗妮卡		哼~		1				
199910568	3	1	工作人员A		能不能快点？今晚监控系统就要维护了，赶紧在这之前弄完！我还赶着下班呢。		7				
199910569	3	1	塞拉		啊，抱歉~就剩下几个机械体模块升级了，我在终端系统上操作一下就行。		6				
199910570	3	1	工作人员A		行了行了，权限都开给你了，我先走了，你抓紧点！		5				
199910571	3	1	塞拉		呼，终于没人了，我看看……“赛事排期”系统的入口是在……找到了！		9				
199910572	3	1	塞拉		状态切换……输入确认，好了！这样维罗妮卡的系统状态都转为“待维护”了。		7				
199910573	3	1	塞拉		维罗妮卡，“特别计划”的准备工作我都已经完成了哦。		6				
199910574	3	1	塞拉		放心吧，不会有事的，而且……我们还有别的“帮手”。		6				
199910575	3	1	塞拉		那，通讯就到这里吧，我担心“敏感词”太多，容易……		6				
199910576	3	1	维罗妮卡		我知道了。		2				
199910577	3	1	维罗妮卡		你真的以为，现在的你，就是那个“真实”的自己吗？		7				
199910578	3	1	塞拉		好了，系统维护的时间快要到了……就趁现在！		7				
199910579	3	1	工作人员A		啧，又搞什么系统维护，害我加班到这么晚！终于可以下班了。		8				
199910580	3	1	工作人员A		……什么人？！		2				
199910581	3	1	塞拉		糟、糟了，怎么还有人没走？		5				
199910582	3	1	塞拉		完了，没地方躲了，只能跳下去了……！		8				
199910583	3	1	维罗妮卡		你不要命了？		3				
199910584	3	1	塞拉		放、放开我——吓死我了，还好是你。		5				
199910585	3	1	塞拉		快放我下来，有人来了！		3				
199910586	3	1	工作人员A		幻觉么……一定是加班加多了。		5				
199910587	3	1	塞拉		好，就是现在！监控系统开始维护了，不会有人发现我们的。		6				
199910588	3	1	维罗妮卡		跟紧我。		1.5				
199910589	3	1	塞拉		这不对劲……我的权限怎么会失效了？		6				
199910590	3	1	工作人员B		别白费劲了，别以为你那点小把戏能有什么用，发现目标！拿下她们！		7				
199910591	3	1	机器守卫		指令确认，目标已锁定，切换为攻击模式。		5				
199910592	3	1	维罗妮卡		不自量力的家伙，挡在我面前的，都得死。		7				
199910593	3	1	维罗妮卡		……混蛋……我不会……放过你……		8				
199910594	3	1	工作人员B		哟，没想到，这个机械体居然还挺难对付的。		6				
199910595	3	1	塞拉		维罗妮卡……你们放开我！维罗妮卡！		7				
199910596	4	1	安保人员A		哟，这不是我们新的大明星嘛？		4				
199910597	4	1	安保人员B		喂！轻度损伤修复设备在综合区。		4				
199910598	4	1	安保人员B		这里不是你该来的地方。		4				
199910599	4	1	安保人员C		这里没什么好看的，快走开。		4				
199910600	3	1	不起眼的修理机工		是新来的角斗士么？你刚才的表现，真的很强。		5				
199910601	3	1	不起眼的修理机工		不过在这里再强也没用，只不过都是供人类观赏的“工具”而已。		5				
199910602	3	1	不起眼的修理机工		算了，我又多嘴了，自动修理设备就对面，好好修整一下你的机体。		5				
199910603	3	1	不起眼的修理机工		祝你好运。		4				
199910604	3	1	不起眼的修理机工		忘了告诉你我的名字，我叫霍克德-V，跟你一样也是这里的新选手。		5				
199910605	3	1	霍克德-V		可以的话，能在比赛前跟我打一场热身赛么，其实我对角斗这种事一直都很害怕。		5				
199910606	3	1	霍克德-V		好的，我会拼尽全力的。		4				
199910607	3	1	霍克德-V		我果然没有看错，你真的很强。如果在赛场上遇到你，即便是输了也会是一场精彩的比赛吧。		6				
199910608	3	1	霍克德-V		总之，感谢你又让我燃起了斗志，今后我也会努力的。		5				
199910609	3	1	霍克德-V		那还真是遗憾，不过终究还是因为我太弱小了吧。		5				
199910610	4	1	工作人员A		下场押谁？		3				
199910611	4	1	工作人员B		我买三十万，维罗妮卡赢！		3				
199910612	4	1	工作人员A		好，有种！		3				
199910613	4	1	吵闹的机械体		灯光闪闪，比赛满满。		3				
199910614	4	1	吵闹的机械体		3点多了，我要去补充点机油了。		3				
199910615	4	1	吵闹的机械体		你不会觉得是外面好吧？明明是这里更好。		3				
199910616	2	1	罗塞塔	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Luosaita1.png	罗伊德进入<color=#FF0000>暴怒阶段</color>，注意躲避伤害		3				
199910617	2	1	罗塞塔	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Luosaita1.png	艾比阿提斯进入<color=#FF0000>暴怒阶段</color>，注意躲避伤害		3				
