Id	Type	UiType	Name	Icon	Text	PrefabPath	Duration	IsMask	MaskTarget	ClickKey	Params
9929	5	1	<size=15>自定义对话框</size>	Assets/Product/Texture/Image/RoleCharacter/V210aefNormal02.png	<color=#7FFF00>自定义对话框2</color>		0				
9930	5	1	自定义对话框	Assets/Product/Texture/Image/RoleCharacter/V210aefNormal03.png	自定义对话框3（3s）		3				
1	1	1	96992301-测试关卡自定义对话	Assets/Product/Texture/Image/RoleCharacter/V210aefNormal03.png			0				
2301000	1	1	是我	500618	<color=#4cc758>好绿</color>		0				
2301001	1	1	还是我	500618	<size=50><color=#fb4141>好红</color></size><size=30>←而且字也能变大小</size>Param3：立绘翻转		0				{3: '1'}
2301002	1	1	<color=#32c2f7>名字蓝</color>	500618	<size=18><color=#32c2f7>好蓝</color></size><size=30>←字变小力(悲)</size>		0				{2: '1'}
2301003	1	1	<size=45>蹲一个尼尔复刻（?）</size>	500569	param1：立绘显示右侧；并且进行了一个翻转立绘；而且名字显示字体大小也改了一下		0				{1: '1', 3: '1'}
2301004	1	1	好像不会复刻	500569	翻转立绘+playalone，所以playalone是<bold>param2</bold>		0				{2: '1', 3: '1'}
2301005	2	1		Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Li5.png	可改duration		3				
2301006	2	1		Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Li5.png	Name不填（?）吧		3				
2301007	3	1	【美丽的黑屏】		没 错		3				
2301008	4	1	NPC说：		话		3				
2	1	1	□□□□□□□96992302-【2.9】主线-4□□□□□□□	Assets/Product/Texture/Image/RoleCharacter/V210aefNormal03.png			0				
2302001	5	1		Assets/Product/Texture/Image/RoleCharacter/V210zjNormal01.png	露西亚，第一个节点坐标传输完毕。		3.5				{3: '3'}
2302003	5	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Luxiya1.png	（露）line1		1				
2302004	3	1	露西亚		按照位置就在这附近。		1.8				
2302005	3	1	露西亚		应该就是这里了。		1				
749795103	1	1	睚眦		......		0				{2: '1', 3: '1', 5: '1', 6: '1'}
749795105	1	1	睚眦		相较外部，这里暂时安全，但仍不能松懈。		0				{2: '1', 3: '1', 5: '1'}
749795112	1	1	睚眦		若没其他事我便继续巡逻了。（蒲牢心情相关，替蒲牢分担点工作）		0				{2: '1', 3: '1', 5: '1', 6: '1'}
749795108	1	1	睚眦		遗失了。		0				{2: '1', 3: '1', 5: '1', 6: '1'}
749795111	1	1	睚眦		这把伞是......		1.5				{2: '1', 3: '1', 5: '1', 6: '1'}
749795113	1	1	睚眦		（谢谢找回）		0				{2: '1', 3: '1', 5: '1', 6: '1'}
749795203	1	1	睚眦		（再次谢谢找回了伞）		0				{2: '1', 3: '1', 5: '1', 6: '1'}
749795204	1	1	睚眦		万世铭内部暂未发现异常（继续巡逻）		0				{2: '1', 3: '1', 5: '1', 6: '1'}
749786103	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	这是……		1.5				
749786104	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/ZsLuxiyaNormal01.png	怎么了？		1.8				
749786105	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	她的伞怎么在这。		2				
749786106	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	可能是撤离落下的。		2				
749786107	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	先带上吧。		2				
749786108	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/ZsLuxiyaNormal01.png	嗯，回去还给她吧。		2				
749786109	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	不知道情况怎样……		2.4				
749786110	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	伞？		1.8				
749786111	3	1	【调查】		<color=#D1D1D1>来不及撤离的九龙居民，已经失去生命体征。</color>		2				
749786112	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/ZsLuxiyaNormal01.png	来迟了一步……		2.5				
749786113	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	太晚了……		2.5				
749786114	3	1	【调查】		<color=#D1D1D1>一具被光壁烧灼后难以辨认的老年人类遗体</color>		2				
749786119	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	那是什么？		2				
749786122	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	嗯？一张字条？		2				
749786123	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	居然躲过了光壁……		2				
749786124	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	这是……		2				
749786180	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	写给枳实的字条。		2				
749786127	1	1	蒲牢	500445	这样就完成方位校正了。		0				{5: '1'}
749786128	1	1	库洛姆	500309	还有另外两个备用的冗余节点要布置。		0				{1: '1', 5: '1'}
749786129	1	1	露西亚	500166	第一个算力节点也进入待机状态了。		0				{5: '1'}
749786130	1	1	通讯·指挥官		时间紧迫，我们不能失败。		0				{1: '1', 5: '1'}
749786131	1	1	露西亚	500166	明白，马上前往下一个区域。		0				{5: '1'}
749786132	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	小心！		1.2				
749786133	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	当心身后！		1.2				
749786134	1	1	库洛姆	500309	有惊无险。		0				{2: '1', 5: '1'}
749786135	1	1	蒲牢	500445	呼……好险……		0				{1: '1', 5: '1'}
749786136	1	1	通讯·指挥官		露西亚！露西亚！你怎么样了？		0				{5: '1'}
749786137	1	1	露西亚	500166	只是偷袭，没关系，指挥官。		0				{1: '1', 5: '1'}
749786138	1	1	通讯·指挥官		没事就好……		0				{5: '1'}
749786139	1	1	通讯·指挥官		接下来的行动就交给你了，一定要注意安全。		0				{5: '1'}
749786140	1	1	露西亚	500166	明白，指挥官……嗯？通讯怎么……中断了？		0				{1: '1', 5: '1'}
749786141	1	1	蒲牢	500445	那边！那些异合生物！		0				{2: '1', 5: '1'}
749786142	1	1	蒲牢	500445	应该是帕弥什信号干扰了长波通信！不能让它们再破坏光壁节点了！		0				{5: '1'}
749786143	1	1	库洛姆	500309	下一个坐标必须尽快布置，时间不够了。		0				{1: '1', 5: '1'}
749786144	1	1	露西亚	500166	我在这里断后，蒲牢，你熟悉路，快去。		0				{5: '1'}
749786145	1	1	蒲牢	500445	跟我来吧。露西亚，保重。		0				{1: '1', 5: '1'}
749786146	1	1	库洛姆	500309	一旦完成布置一定要撤回去，露西亚。		0				{5: '1'}
749717150	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	露西亚！蒲牢，前来助阵！		2.5				
749717151	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/ZsLuxiyaNormal01.png	蒲牢！		2				
749717152	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	还有最后一个了。		2				
749717153	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	那边已经完成布置，我放心不下你。		2.5				
749717154	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/ZsLuxiyaNormal01.png	谢谢……		2.5				
749717155	3	1	蒲牢		露西亚，看那边！		2				
749717156	3	1	露西亚		光壁，升起来了！		2				
749717157	3	1	露西亚		……来吧！		3				
749717158	3	1	库洛姆		我们抓紧时间吧。		1.5				
749717159	3	1	蒲牢		走这边！		1				
749833011	1	1	库洛姆	500309	当务之急是眼下的算力节点。		0				{2: '1', 5: '1'}
749833012	1	1	库洛姆	500309	完成之后就立刻去支援露西亚吧。		0				{2: '1', 5: '1'}
749833013	1	1	蒲牢	500445	嗯？我们是从哪儿来的来着？		0				{2: '1', 5: '1'}
749833021	1	1	库洛姆	500309	只差校正坐标了……		0				{2: '1', 5: '1'}
749833022	1	1	库洛姆	500309	这是最后一步棋了。		0				{2: '1', 5: '1'}
749833041	1	1	库洛姆	500309	露西亚，当务之急是先设置光壁。		0				{2: '1', 5: '1'}
749833042	1	1	库洛姆	500309	露西亚，指挥官发来的坐标不在那边。		0				{2: '1', 5: '1'}
749833043	1	1	蒲牢	500445	喂~！露西亚，你走错啦~		0				{2: '1', 5: '1'}
749833051	1	1	蒲牢	500445	嗯？是这条路吗？看着有点陌生……		0				{2: '1', 5: '1'}
749833052	1	1	蒲牢	500445	露西亚，在这边哦。		0				{2: '1', 5: '1'}
749833053	1	1	库洛姆	500309	时间不等人。		0				{2: '1', 5: '1'}
749716171	4	1	<color=#d95e32>摔倒的</color><color=#ededed>石狮子</color>		啊——我摔倒了。		0				
749716172	4	1	<color=#d95e32>摔倒的</color><color=#ededed>石狮子</color>		…………		0				
749716173	4	1	<color=#d95e32>摔倒的</color><color=#ededed>石狮子</color>		救救——有人吗——		0				
749716174	4	1	<color=#d95e32>摔倒的</color><color=#ededed>石狮子</color>		我——摔——倒——了——		0				
749716194	4	1	<color=#d95e32>摔倒的</color><color=#ededed>石狮子</color>		帮帮我，好心人。		0				
749716204	4	1	<color=#d95e32>生气的</color><color=#ededed>摔倒的石狮子</color>		石狮子是死狮子，瓷狮子也是死狮子……		0				
749716214	4	1	<color=#d4d0cd>没脾气了的</color><color=#ededed>摔倒的石狮子</color>		(._ .) ......		0				
749716175	4	1	<color=##92ed74>没有摔倒的</color><color=#ededed>石狮子</color>		谢谢你，好心人！		3				
749716176	4	1	<color=#d95e32>摔倒的</color><color=#ededed>石狮子</color>		求求你——救救——		1.5				
749716177	4	1	<color=#d95e32>摔倒的</color><color=#ededed>石狮子</color>		不——要——啊——		1.5				
749716162	3	1	【调查】		<color=#D1D1D1>关键部位受损的骁卫壹型，一息尚存</color>		2.5				
749716163	1	1	受伤骁卫	500247	我们只能沿路设置些路障，但都挡不住他们……		0				{1: '1', 5: '1'}
749716164	1	1	受伤骁卫	500247	我会战斗……直到……最后一刻……		0				{1: '1', 5: '1'}
749716165	1	1	库洛姆	500309	不知道型号适不适合，但你应该能装上去。		0				{5: '1'}
749716168	1	1	库洛姆	500309	很遗憾，我无能为力		0				{5: '1'}
749716169	1	1	受伤骁卫	500247	啊……告诉我，我们的阵地，最后……守住了吗？		0				{1: '1', 5: '1'}
749716170	1	1	受伤骁卫	500247	谢谢......		0				{1: '1', 5: '1'}
749716270	4	1	受伤骁卫		重启战争协议……我很快就会重回战场。		0				{1: '2.5'}
749716179	3	1	【调查】		<color=#D1D1D1>力士专用元件（xxxx）</color>		2.5				
749716181	1	1	蒲牢	500445	光壁节点已经……校准完成！		0				{2: '1', 5: '1'}
749716182	1	1	蒲牢	500445	可是这里好安静，街道上也没有怪物……		0				{2: '1', 5: '1'}
749716183	1	1	蒲牢	500445	可恶！		0				{5: '1'}
749716184	1	1	库洛姆	500309	还真是准时啊……		0				{1: '1', 5: '1'}
749716185	1	1	库洛姆	500309	准备战斗！		0				{1: '1', 5: '1'}
749716186	1	1	蒲牢	500445	是露西亚那边！		0				{2: '1', 5: '1'}
749716187	1	1	库洛姆	500309	这里交给我。		0				{1: '1', 5: '1'}
749716188	1	1	蒲牢	500445	我去支援露西亚！		0				{5: '1'}
749716189	1	1	库洛姆	500309	究竟是……怎么一回事啊！		0				{1: '1', 5: '1'}
749716191	1	1	受伤骁卫	500247	…………		0				{1: '1', 5: '1'}
749716192	1	1	受伤骁卫	500247	……你不是九龙的敌人。		0				{1: '1', 5: '1'}
749716193	3	1	【调查】		<color=#D1D1D1>（已死亡）</color>		2				
749786301	7	1			<color=#D1D1D1><size=35>九龙环城 重启光壁行动</size></color>\n<size=28>57号光壁算力节点</size>\n<size=28>11月9日 20:57</size>		4.5				{2: '10'}
749786147	3	1	请选择		以继续关卡		0				
74984000	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	电梯那边有情况！		2				
74984001	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	有人从电梯下来了！		2.5				
74984002	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	小心——!		1.5				
74984003	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	要来不及了！		2				
74984004	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	可恶！		2				
74984005	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	那么多人就这样……		2				
74984006	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	继续向前吧，丽芙。		3				
74984007	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	电梯应该还能启动。		3				
74984100	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	身后交给你了，里。		3				
74984101	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	这边也有！		3				
74984102	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	民众需要疏散！		3				
74984103	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	指挥官，二层建立防线！		3				
74984104	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	指挥官，可以出发了！		3				
74984105	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	那边，指挥官！		3				
74984106	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	做好准备，指挥官。		3				
74984107	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	还没完吗？		3				
74984108	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	露西亚还在外侧！		3				
74984109	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	这样下去露西亚也有麻烦。		4				
74984110	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	什么——		3				
74984111	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Li1.png	疏散已经完成，我回来了。		5.5				
74984112	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	里，我们需要支援！		5				
74984113	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	指挥官，跟紧我。		5				
74984114	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Li1.png	为我争取些时间。		3				
74984115	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Li1.png	期间会继续远程支援。		3				
74984116	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Li1.png	指挥官，交给你了。		3				
74984117	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	为里争取时间吧。		3				
74984118	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	弹药充足，指挥官。		3				
74984119	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Li1.png	指挥官，离开那里！		3				
74984120	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	掩护指挥官。		3				
74984121	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	指挥官，走吧。		3				
749841501	4	1	丽芙		电梯应该在另一边。		0				
749841511	4	1	库洛姆		当务之急是在二层建立防线。		0				
749841502	4	1	丽芙		应该要电源……		0				
749841512	4	1	库洛姆		找找开关吧。		0				
749841503	4	1	<color=#C4C4C4>升降梯电源</color>		<color=#A8A8A8>输入操作</color>		0				
749841504	4	1			<color=#A8A8A8>启动升降梯电源</color>		0				
749841505	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	那边还有更多的敌人！		3				
749841506	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	先稳住防线吧。		3				
749841507	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	往另一边吧。		3				
749841508	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/LifuNormal02.png	一层已经好些了。		3				
749841509	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/ZskuluomuNormal01.png	向右继续任务。		3				
74984199	7	4			<color=#D1D1D1><size=35>万世铭中央机房</size></color>\n<size=28>战斗或是死亡</size>\n<size=28>距离华胥防火墙毁坏还有三十分钟</size>		7				{2: '10'}
29200001	1	1	库洛姆	500309	辛苦了。		0				{1: '1'}
29200002	1	1	里	500568	嗯，二楼已经安顿好了，我和指挥官再下来确认下情况。		0				
29200003	1	1	库洛姆	500309	这里就交给灰鸦了，神威他们还在外围工程管道，我现在去和他们汇合。		0				{1: '1'}
29200004	1	1	库洛姆	500309	还有一些零散的士兵，也撤进来了，也交给你们了。		0				{1: '1'}
29200005	1	1	里	500568	好，外面就……辛苦你们了。		0				
29200006	1	1	库洛姆	500309	有什么情况，我会随时联络。		0				{1: '1'}
29200007	1	1	库洛姆	500309	嗯……对了，这个给你。之前在城外捡到的，似乎是那个睚眦的东西。		0				{1: '1', 5: '1'}
29200009	3	1	里		总而言之，继续调查一下吧		3.5				
29201001	4	1	蒲牢		曲……大人？九龙现在的情况不是很好……		4				
29201002	4	1	曲		这些我都清楚。		4				
29201003	4	1	曲		你们把所有人都撤进来了吗？		4				
29201004	4	1	蒲牢		除了那些已经失去救援机会的……我们都撤进来了。		4				
29201005	3	1	曲		该说些什么……		0				{5: '1'}
292010071	1	1	曲	500150	我怎么可能会被轻易杀死。		0				{5: '1'}
292010072	1	1	曲	500150	加百列……哼，区区升格者。		0				{5: '1'}
292010081	1	1	曲	500150	相比于九龙人，你们，才是来者。		0				{5: '1'}
292010082	1	1	曲	500150	他们怎么看我，是他们自己的事。		0				{5: '1'}
292010091	1	1	曲	500150	这里是万世铭的中枢，我自然要守在这里。		0				{5: '1'}
292010092	1	1	曲	500150	即便是我死了……也要死在这里。		0				{5: '1'}
292010101	1	1	曲	500150	九龙有自己的方法击退一切来犯之敌。		0				{5: '1'}
292010102	1	1	曲	500150	我们从不畏惧战争。		0				{5: '1'}
292010999	1	1	曲	500150	好了，你的问题够多了。		4				{5: '1', 6: '1'}
29201012	3	1	蒲牢		嗯？		0				
292010131	1	1	蒲牢	500445	这都被你……看出来了啊……		0				
292010132	1	1	蒲牢	500445	夜航船上的人们还需要我们保护，这些敌人要该怎么击退还是问题。		0				
292010133	1	1	蒲牢	500445	还有……姐姐她……		0				
292010888	1	1	蒲牢	500445	哎，我去……随便走走好了。		4				{5: '1'}
29201021	4	1	曲		下一步……		4				
29201022	4	1	曲		华胥的算力……		4				
292010211	1	1	曲	500150	没人告诉过你，进入帝王居所是要行礼的吗？		0				{5: '1'}
292010212	1	1	里	500568	……		0				{1: '1', 5: '1'}
292010213	1	1	曲	500150	算了，不要乱动东西，下不为例。		4				{4: '1', 5: '1'}
292099999	3	1	【提示】		已在电梯处刷新结算点，可随时前往结算关卡。		7				
29201031	4	1	曲		至少还有……		6				
29201032	4	1	曲		再向前，九龙的未来……		6				
29201033	4	1	曲		人们必须有一个目标……		6				
29201034	4	1	曲		不计虚实，不计存亡……		6				
292010301	1	1	曲	500150	与其处处防备，不如光明正大。		0				{5: '1'}
292010302	1	1	里	500568	……		0				{1: '1', 5: '1'}
292010303	1	1	曲	500150	不要来打扰我。		0				{5: '1'}
29202001	1	1	蒲牢	500445	啊，你也来了。		0				
29202002	1	1	里	500568	按照优先级顺序，等等丽芙会过来再做一下治疗。		0				{1: '1'}
29202003	1	1	枳实	500823	唔……谢谢了。		0				
29202004	1	1	冉遗	500405	好了，你少说点话吧……		0				{1: '1'}
29202005	1	1	蒲牢	500445	好啦，你快躺下。		0				
292020011	1	1	蒲牢	500445	那个，其实……之前我捡到了一封信，是写给你的。		0				
292020012	1	1	枳实	500823	嗯？		0				{1: '1'}
292020013	1	1	蒲牢	500445	这个，给你。		0				
292020014	1	1	枳实	500823	“孙女，或许你……”		0				{1: '1'}
292020015	1	1	蒲牢	500445	…………		0				
292020016	1	1	枳实	500823	……谢谢你，蒲牢大人。		0				{1: '1'}
292030051	1	1	枳实	500823	还好，多亏了丽芙小姐和万事医生……		0				
292030052	1	1	冉遗	500405	枳实自己的恢复能力也好强，身体的底子好啊。		0				{1: '1'}
292030053	1	1	枳实	500823	嗯，大概是吧……		0				
292030061	1	1	枳实	500823	我只听爷爷说起过曲大人的故事，她和她的父亲，建设起辉煌的九龙。		0				
292030065	1	1	枳实	500823	如果……如果她真的是曲大人的话，我愿意追随她。		0				
292030063	1	1	枳实	500823	她一定能让九龙重新繁荣昌盛！		0				
292030071	1	1	枳实	500823	我错怪了他，我连他的最后一面也没有见到……		0				
292030072	1	1	枳实	500823	他……是以一个军人的姿态牺牲的。		0				
292030073	1	1	枳实	500823	不只是他，还有我的父亲，还有我……也会这样。		0				
292030081	1	1	枳实	500823	唔，看起来像是力士外骨骼的零件？我看看……		0				
292030082	1	1	冉遗	500405	喂喂喂，你身上的伤还没好呢！		0				{1: '1'}
292030083	1	1	枳实	500823	正好能用上，谢谢你！		0				
29203001	4	1	枳实		啊…腰疼腿疼全身疼…		4				
29203002	4	1	冉遗		告诉你要先别乱动了…		4				
29200000	7	4			<color=#D1D1D1><size=35>万世铭中央机房</size></color>\n<size=28>安置撤离行动</size>\n<size=28>距离华胥防火墙毁坏还有一小时</size>		8.5				{2: '10'}
292020021	4	1	蒲牢		好好休息。		4				
292020022	4	1	蒲牢		恢复得好快……		4				
29204001	4	1	睚眦		……有事吗？		0				
292040021	1	1	睚眦		我上一次见到这个“曲大人”还是在九龙环城那一战的时候，那时候她没有让夜航船回家，我还以为她会就此永远拒绝夜航船。		0				
292040022	1	1	睚眦		但现在想想，从结果上说，那一次，还有这一次，她都接受了我们。		0				
292040023	1	1	睚眦		只是不知道她有没有更好的办法能够抵御外面那些帕弥什……		0				
292040024	1	1	睚眦		我想，蒲牢应该也很迷茫吧。		0				
29204003	1	1	睚眦		我去帮衬一下蒲牢众吧。		0				{5: '1', 6: '1'}
292040041	1	1	睚眦	500143	哦，这把伞……确实是我掉的。谢谢你。		0				
292040042	1	1	睚眦	500143	无论晴雨，这把伞，我都得为九龙撑好才是……		0				
292040051	4	1	睚眦		没什么异样……		3.5				
292040052	4	1	睚眦		多加防备。		3.5				
292040053	4	1	睚眦		曲大人不知道怎么样了……		3.5				
292092011	4	1	吊人		请问，有什么需要帮助的吗？		4.5				
292092012	4	1	胡先生		能请你把那边的石头挪开吗？		4.5				
292092013	4	1	老何		是啊是啊，人太多，要坐不下了……		4.5				
292092021	4	1	吊人		你好，请问有什么需要帮助的吗？		4.5				
292092022	4	1	胡先生		何先生，你的粮……		4.5				
292092023	4	1	老何		得有大米我好做饭呀……		4.5				
29209301	4	1	九龙居民		属实是没有胃口呀。		4.5				
29209302	4	1	九龙居民		多少喝点粥，饭总是要吃的呀……		4.5				
29205001	4	1	工人伤员		咳……		0				
29205002	4	1	丽芙		我在这里。		0				
292050031	1	1	丽芙	1031001	里先生，指挥官通讯完了吗？情况怎么样？		0				{1: '1'}
292050032	1	1	里	500568	嗯，差不多应该没什么问题了。蒲牢众那边也还好。		0				
292050033	1	1	工人伤员	500136	啊，您是从外面进来的吗？螭吻众把工厂的人撤出来了吗？我儿子他——		0				{1: '1'}
292050034	1	1	丽芙	1031001	没关系的，老先生，一定会没事的。		0				
292050035	1	1	丽芙	1031001	咳咳，那个……换个话题吧？		0				
292050036	1	1	里	500568	明白了……		0				{1: '1'}
29205005	1	1	工人伤员	500136	到底怎么样了……		0				{5: '1', 6: '1'}
29205006	1	1	工人伤员	500136	啊啊，这样啊……我就知道……		0				{5: '1'}
29205007	4	1	工人伤员		谢谢你……		0				
29205008	4	1	丽芙		会好起来的……		0				
29206011	4	1	九龙众构造体		这里就是万世铭啊…		4				
29206012	4	1	九龙众构造体		第一次见到这么宏伟的建筑……		4				
29206013	4	1	九龙众构造体		这边呢？		3				
29206014	4	1	九龙众构造体		这里好像还安全一些。		3				
29206015	4	1	九龙众构造体		总不能这样下去吧……		3				
29206021	4	1	九龙众构造体		还是先挺过这一关吧。		3.5				
29206022	4	1	九龙众构造体		等这场仗打完再说……		3.5				
29206023	4	1	九龙众构造体		去找冉遗问问好了，应该在电梯那边……		3.5				
29206031	4	1	九龙众构造体		唔... 我能帮上什么忙吗？		4				
292060321	1	1	九龙众构造体	500019	哦，你说她吗？除了冉遗，我们还有几个人在外面跟着，应该和突击鹰他们在一起。		0				
292060322	1	1	九龙众构造体	500019	嗯，这个女构造体就是我队友之一；我们队还有一个在外面等着，应该和空花其他人在一起		0				
292060323	1	1	九龙众构造体	500019	在这里转了一圈，我想着有什么能帮上忙的就过来看看。		0				
292060324	1	1	冉遗	500405	那你还是少添乱了，去站个岗吧。		0				{1: '1'}
292060325	1	1	九龙众构造体	500019	也行吧，等她从外面回来的话还是要留她来这里站岗，我更适合在外面战斗。		0				
292060326	1	1	冉遗	500405	好了，快去快去。		0				{1: '1'}
292060327	1	1	九龙众构造体	500019	明白！		0				
