Id	Type	UiType	Name	Icon	Text	PrefabPath	Duration	IsMask	MaskTarget	ClickKey	Params
2172208	3	1	阿撒尔		就这点本事？		99				
2172209	3	1	阿撒尔		怎么不继续了？		99				
2172210	3	1	阿撒尔		太慢了。		99				
2172211	3	1	阿撒尔		上当的蠢货！		99				
2172212	3	1	阿撒尔		啧。		99				
2172213	3	1	阿撒尔		你闹够了没！		99				
2172214	3	1	阿撒尔		废物！		99				
2172215	3	1	阿撒尔		我当然记得，你还是很喜欢用这一招。		99				
2172216	3	1	阿撒尔		我太了解你了，你赢不了我的。		99				
2172217	3	1	阿撒尔		呵……这招还是当年，你教给我的。		99				
2172218	3	1	阿撒尔		还算有点长进，那就让我们都认真起来吧！		99				
2172219	3	1	阿撒尔		看清楚我对你的教导，神威。		99				
2172220	3	1	阿撒尔		接受处决吧！你这个叛徒！		99				
2172221	3	1	神威		他们的愿望，不是被你囚禁在牢笼里！		99				
