Role	Layer	State	Target	TransitionDuration
R4LuosaitaMd010011		Jumprising2	Jumpdown1	0.1
R4LuosaitaMd010011		Jumpchange2	Jumpfall2	0.1
R4LuosaitaMd010011		Jumpchange2	Jumpdown2	0.1
R4LuosaitaMd010011		Jumpchange2	Jumpdown1	0.1
R4LuosaitaMd010011		Jumpfall2	Jumpfalling2	0.1
R4LuosaitaMd010011		Jumpfall2	Jumpdown2	0.1
R4LuosaitaMd010011		Jumpfall2	Jumpdown1	0.1
R4LuosaitaMd010011		Jumpfalling2	Jumpdown2	0.1
R4LuosaitaMd010011		Jumpfalling2	Jumpdown1	0.1
R4LuosaitaMd010011		Jumpdown2	Run	0.2
R4LuosaitaMd010011		Jumpdown2	RunStart	0.2
R4LuosaitaMd010011		Jumpdown2	Walk	0.2
R4LuosaitaMd010011		Jumpdown2	Stand2	0.1
R4LuosaitaMd010011		Jumpdown2	Jumpsquat2	0.1
R4LuosaitaMd010011		Jumpdown2	Jumpsquat1	0.1
R4LuosaitaMd010011		Sprint	SprintStop	0.1
R4LuosaitaMd010011		SprintStop	Stand2	0.1
R4LuosaitaMd010011		HitLB	Stand2	0.1
R4LuosaitaMd010011		HitHL	Stand2	0.1
R4LuosaitaMd010011		HitHR	Stand2	0.1
R4LuosaitaMd010011		HitHF	Stand2	0.1
R4LuosaitaMd010011	1		Born	
R4LuosaitaMd010011	1		Stand1	0.1
R4LuosaitaMd010011	1		Stand2	0.1
R4LuosaitaMd010011	1		Stand3	0.1
R4LuosaitaMd010011	1		Death	0.1
R4LuosaitaMd010011	1		Standchange	0.1
R4LuosaitaMd010011	1		Run	0.1
R4LuosaitaMd010011	1		Walk	0.1
R4LuosaitaMd010011	1		Runb	0.2
R4LuosaitaMd010011	1		Runl	0.2
R4LuosaitaMd010011	1		Runr	0.2
R4LuosaitaMd010011	1		Walkb	0.1
R4LuosaitaMd010011	1		Walkl	0.1
R4LuosaitaMd010011	1		Walkr	0.1
R4LuosaitaMd010011	1		TurnLeft	0.1
R4LuosaitaMd010011	1		TurnRight	0.1
R4LuosaitaMd010011	1		Move1	0.1
R4LuosaitaMd010011	1		Move2	0.1
R4LuosaitaMd010011	1		Move3	0.1
R4LuosaitaMd010011	1		RunStart	0.1
R4LuosaitaMd010011	1		RunStartEnd01	0.1
R4LuosaitaMd010011	1		Hit1	0.05
R4LuosaitaMd010011	1		Hit2	0.05
R4LuosaitaMd010011	1		Hit3	0.05
R4LuosaitaMd010011	1		Hit4	0.05
R4LuosaitaMd010011	1		Behitfly	0.05
R4LuosaitaMd010011	1		Hoverhit	0.05
R4LuosaitaMd010011	1		Falldown	0.1
R4LuosaitaMd010011	1		Hitdown	0.05
R4LuosaitaMd010011	1		Lieonfloor	0.1
R4LuosaitaMd010011	1		Standup	0.1
R4LuosaitaMd010011	1		Straight	0.1
R4LuosaitaMd010011	1		Stun	0.1
R4LuosaitaMd010011	1		StraightBefore	0.1
R4LuosaitaMd010011	1		StraightAfter	0.1
R4LuosaitaMd010011	1		Win	
R4LuosaitaMd010011	1		Win2	0.1
R4LuosaitaMd010011	1		Stop	0.1
R4LuosaitaMd010011	1		Fail	0.1
R4LuosaitaMd010011	1		Save	0.1
R4LuosaitaMd010011	1		Caught	0.1
R4LuosaitaMd010011	1		RunStartEnd02	0.1
R4LuosaitaMd010011	1		StopR	0.1
R4LuosaitaMd010011	1		WalkStart	0.1
R4LuosaitaMd010011	1		WalkStop	0.1
R4LuosaitaMd010011	1		WalkStartEnd	0.1
R4LuosaitaMd010011	1		LTurn90	0.1
R4LuosaitaMd010011	1		LTurn180	0.1
R4LuosaitaMd010011	1		RTurn90	0.1
R4LuosaitaMd010011	1		RTurn180	0.1
R4LuosaitaMd010011	1		Jumpsquat1	0.1
R4LuosaitaMd010011	1		Jumprise1	0.1
R4LuosaitaMd010011	1		Jumprising1	0.1
R4LuosaitaMd010011	1		Jumpchange1	0.1
R4LuosaitaMd010011	1		Jumpfall1	0.1
R4LuosaitaMd010011	1		Jumpfalling1	0.1
R4LuosaitaMd010011	1		Jumpdown1	0.1
R4LuosaitaMd010011	1		Jumpsquat2	0.1
R4LuosaitaMd010011	1		Jumprise2	0.1
R4LuosaitaMd010011	1		Jumprising2	0.1
R4LuosaitaMd010011	1		Jumpchange2	0.1
R4LuosaitaMd010011	1		Jumpfall2	0.1
R4LuosaitaMd010011	1		Jumpfalling2	0.1
R4LuosaitaMd010011	1		Jumpdown2	0.1
R4LuosaitaMd010011	1		Sprint	0.1
R4LuosaitaMd010011	1		SprintStop	0.1
R4LuosaitaMd010011	1		HitLB	0.1
R4LuosaitaMd010011	1		HitHL	0.1
R4LuosaitaMd010011	1		HitHR	0.1
R4LuosaitaMd010011	1		HitHF	0.1
R4LuosaitaMd010011	1		Attack06	0.1
R4LuosaitaMd010011	1		Attack07	0.1
R4LuosaitaMd010011	1		Attack08	0.1
R4LuosaitaMd010011	1		Attack09	0.1
R4LuosaitaMd010011	1		Attack14	0.1
R4LuosaitaMd010011	1		Attack15	0.1
R4LuosaitaMd010011	1		Attack16	0.1
R4LuosaitaMd010011	1		Attack24	0.1
R4LuosaitaMd010011	1		Attack25	0.1
R4LuosaitaMd010011	1		Attack26	0.1
R4LuosaitaMd010011	1		Attack27	0.1
R4LuosaitaMd010011	1		Attack34	0.1
R4LuosaitaMd010011	1		Attack35	0.1
R4LuosaitaMd010011	1		Attack36	0.1
R4LuosaitaMd010011	1		Attack37	0.1
R4LuosaitaMd010011	1		Attack38	0.1
R4LuosaitaMd010011	1		Attack41	0.1
R4LuosaitaMd010011	1		Attack42	0.1
R4LuosaitaMd010011	1		Attack46	0.1
R4LuosaitaMd010011	1		Attack51	0.1
R4LuosaitaMd010011	1	Stand1	Run	0.2
R4LuosaitaMd010011	1	Stand1	Walk	0.1
R4LuosaitaMd010011	1	Stand2	Standchange	0.1
R4LuosaitaMd010011	1	Stand2	Run	0.2
R4LuosaitaMd010011	1	Stand2	Walk	0.3
R4LuosaitaMd010011	1	Stand2	Walkb	0.3
R4LuosaitaMd010011	1	Stand2	Walkl	0.3
R4LuosaitaMd010011	1	Stand2	Walkr	0.3
R4LuosaitaMd010011	1	Standchange	Stand1	0.1
R4LuosaitaMd010011	1	Standchange	Run	0.1
R4LuosaitaMd010011	1	Standchange	Walk	0.1
R4LuosaitaMd010011	1	Run	Stop	0.2
R4LuosaitaMd010011	1	Run	Stand2	0.2
R4LuosaitaMd010011	1	Run	Runb	0.2
R4LuosaitaMd010011	1	Run	Runl	0.2
R4LuosaitaMd010011	1	Run	Runr	0.2
R4LuosaitaMd010011	1	Walk	Stand2	0.1
R4LuosaitaMd010011	1	Runb	Stand2	0.2
R4LuosaitaMd010011	1	Runb	Run	0.2
R4LuosaitaMd010011	1	Runb	Runl	0.2
R4LuosaitaMd010011	1	Runb	Runr	0.2
R4LuosaitaMd010011	1	Runl	Stand2	0.2
R4LuosaitaMd010011	1	Runl	Run	0.2
R4LuosaitaMd010011	1	Runl	Runb	0.2
R4LuosaitaMd010011	1	Runl	Runr	0.2
R4LuosaitaMd010011	1	Runr	Stand2	0.2
R4LuosaitaMd010011	1	Runr	Run	0.2
R4LuosaitaMd010011	1	Runr	Runb	0.2
R4LuosaitaMd010011	1	Runr	Runl	0.2
R4LuosaitaMd010011	1	Walkb	Stand2	0.1
R4LuosaitaMd010011	1	Walkb	Walk	0.2
R4LuosaitaMd010011	1	Walkb	Walkl	0.1
R4LuosaitaMd010011	1	Walkb	Walkr	0.1
R4LuosaitaMd010011	1	Walkl	Stand2	0.1
R4LuosaitaMd010011	1	Walkl	Walk	0.1
R4LuosaitaMd010011	1	Walkl	Walkb	0.1
R4LuosaitaMd010011	1	Walkl	Walkr	0.2
R4LuosaitaMd010011	1	Walkr	Stand2	0.1
R4LuosaitaMd010011	1	Walkr	Walk	0.1
R4LuosaitaMd010011	1	Walkr	Walkb	0.1
R4LuosaitaMd010011	1	Walkr	Walkl	0.2
R4LuosaitaMd010011	1	TurnLeft	Stand2	0.1
R4LuosaitaMd010011	1	TurnRight	Stand2	0.1
R4LuosaitaMd010011	1	RunStart	Run	0.1
R4LuosaitaMd010011	1	RunStart	RunStartEnd01	0.1
R4LuosaitaMd010011	1	RunStartEnd01	Stand2	0.1
R4LuosaitaMd010011	1	Hit1	Stand2	
R4LuosaitaMd010011	1	Hit2	Stand2	
R4LuosaitaMd010011	1	Hit3	Stand2	
R4LuosaitaMd010011	1	Hit4	Stand2	
R4LuosaitaMd010011	1	Behitfly	Hoverhit	0.1
R4LuosaitaMd010011	1	Behitfly	Falldown	0.1
R4LuosaitaMd010011	1	Hoverhit	Falldown	0.1
R4LuosaitaMd010011	1	Falldown	Lieonfloor	0.1
R4LuosaitaMd010011	1	Hitdown	Lieonfloor	0.1
R4LuosaitaMd010011	1	Standup	Stand2	0.1
R4LuosaitaMd010011	1	Straight	Stand2	0.1
R4LuosaitaMd010011	1	Stun	Stand2	0.1
R4LuosaitaMd010011	1	Win	Win2	0.1
R4LuosaitaMd010011	1	Stop	Stand2	0.1
R4LuosaitaMd010011	1	Caught	Stand2	0.1
R4LuosaitaMd010011	1	WalkStart	Walk	0.1
R4LuosaitaMd010011	1	WalkStart	WalkStartEnd	0.1
R4LuosaitaMd010011	1	WalkStart	Stand2	0.1
R4LuosaitaMd010011	1	WalkStop	Stand2	0.1
R4LuosaitaMd010011	1	WalkStartEnd	Stand2	0.1
R4LuosaitaMd010011	1	LTurn90	Stand2	0.1
R4LuosaitaMd010011	1	LTurn180	Stand2	0.1
R4LuosaitaMd010011	1	RTurn90	Stand2	0.1
R4LuosaitaMd010011	1	RTurn180	Stand2	0.1
R4LuosaitaMd010011	1	Jumpsquat1	Jumprise1	0.1
R4LuosaitaMd010011	1	Jumpsquat1	Jumpdown1	0.1
R4LuosaitaMd010011	1	Jumprise1	Jumprising1	0.1
R4LuosaitaMd010011	1	Jumprise1	Jumpdown1	0.1
R4LuosaitaMd010011	1	Jumprising1	Jumpchange1	0.1
R4LuosaitaMd010011	1	Jumprising1	Jumpdown1	0.1
R4LuosaitaMd010011	1	Jumpchange1	Jumpfall1	0.1
R4LuosaitaMd010011	1	Jumpchange1	Jumpdown1	0.1
R4LuosaitaMd010011	1	Jumpfall1	Jumpfalling1	0.1
R4LuosaitaMd010011	1	Jumpfall1	Jumpdown1	0.1
R4LuosaitaMd010011	1	Jumpfalling1	Jumpdown1	0.1
R4LuosaitaMd010011	1	Jumpdown1	Run	0.2
R4LuosaitaMd010011	1	Jumpdown1	RunStart	0.2
R4LuosaitaMd010011	1	Jumpdown1	Walk	0.2
R4LuosaitaMd010011	1	Jumpdown1	Stand2	0.1
R4LuosaitaMd010011	1	Jumpdown1	Jumpsquat1	0.1
R4LuosaitaMd010011	1	Jumpdown1	Jumpsquat2	0.1
R4LuosaitaMd010011	1	Jumpsquat2	Jumprise2	0.1
R4LuosaitaMd010011	1	Jumpsquat2	Jumpdown2	0.1
R4LuosaitaMd010011	1	Jumpsquat2	Jumpdown1	0.1
R4LuosaitaMd010011	1	Jumprise2	Jumprising2	0.1
R4LuosaitaMd010011	1	Jumprise2	Jumpfall2	0.1
R4LuosaitaMd010011	1	Jumprise2	Jumpdown2	0.1
R4LuosaitaMd010011	1	Jumprise2	Jumpdown1	0.1
R4LuosaitaMd010011	1	Jumprising2	Jumpchange2	0.1
R4LuosaitaMd010011	1	Jumprising2	Jumpfall2	0.1
R4LuosaitaMd010011	1	Jumprising2	Jumpdown2	0.1
R4LuosaitaMd010011	1	Jumprising2	Jumpdown1	0.1
R4LuosaitaMd010011	1	Jumpchange2	Jumpfall2	0.1
R4LuosaitaMd010011	1	Jumpchange2	Jumpdown2	0.1
R4LuosaitaMd010011	1	Jumpchange2	Jumpdown1	0.1
R4LuosaitaMd010011	1	Jumpfall2	Jumpfalling2	0.1
R4LuosaitaMd010011	1	Jumpfall2	Jumpdown2	0.1
R4LuosaitaMd010011	1	Jumpfall2	Jumpdown1	0.1
R4LuosaitaMd010011	1	Jumpfalling2	Jumpdown2	0.1
R4LuosaitaMd010011	1	Jumpfalling2	Jumpdown1	0.1
R4LuosaitaMd010011	1	Jumpdown2	Run	0.2
R4LuosaitaMd010011	1	Jumpdown2	RunStart	0.2
R4LuosaitaMd010011	1	Jumpdown2	Walk	0.2
R4LuosaitaMd010011	1	Jumpdown2	Stand2	0.1
R4LuosaitaMd010011	1	Jumpdown2	Jumpsquat2	0.1
R4LuosaitaMd010011	1	Jumpdown2	Jumpsquat1	0.1
R4LuosaitaMd010011	1	Sprint	SprintStop	0.1
R4LuosaitaMd010011	1	SprintStop	Stand2	0.1
R4LuosaitaMd010011	1	HitLB	Stand2	0.1
R4LuosaitaMd010011	1	HitHL	Stand2	0.1
R4LuosaitaMd010011	1	HitHR	Stand2	0.1
R4LuosaitaMd010011	1	HitHF	Stand2	0.1
R4LuosaitaMd010011	2		Win	
R4LuosaitaMd010011	2		Attack51	0.1
R4LuosaitaMd010011	2		Attack63	0.15
R4LuosaitaMd010011	3		Attack51	0.1
R4LuosaitaMd010011	3		LevelAttack21	0.1
R4LuosaitaMd010011	3		LevelAttack22	0.1
R4LuosaitaMd010011	3		LevelAttack23	0.1
R4LuosaitaMd010011	3		LevelAttack24	0.1
R4LuosaitaMd010011	3		LevelAttack25	0.1
R4LuosaitaMd010011	3		LevelAttack26	0.1
R4LuosaitaMd010011	3		LevelAttack27	0.1
R4LuosaitaMd010011	3		LevelAttack28	0.1
R4LuosaitaMd010011	3		LevelAttack29	0.1
R4LuosaitaMd010011	3		LevelAttack30	0.1
R4LuosaitaMd010011	3		LevelAttack31	0.1
R4LuosaitaMd010011	3		LevelAttack32	0.1
R4LuosaitaMd010011	3		LevelAttack33	0.1
R4LuosaitaMd010011	3		LevelAttack34	0.1
R4LuosaitaMd010011	3		LevelAttack35	0.1
R4LuosaitaMd010011	3		LevelAttack36	0.1
R4LuosaitaMd010011	3		LevelAttack37	0.1
R4LuosaitaMd010011	3		LevelAttack38	0.1
R4LuosaitaMd010011	3		LevelAttack39	0.1
R4LuosaitaMd010011	3		LevelAttack40	0.1
R4LuosaitaMd010011	4		Stand1	0.1
R4LuosaitaMd010011	4		Stand2	0.1
R4LuosaitaMd010011	4		Walk	0.1
R4LuosaitaMd010011	4		WalkStop	0.1
R4LuosaitaMd010011	4		Attack51	0.1
R4LuosaitaMd010011	4		LevelAttack01	0.1
R4LuosaitaMd010011	4		LevelAttack02	0.1
R4LuosaitaMd010011	4		LevelAttack03	0.1
R4LuosaitaMd010011	4		LevelAttack04	0.1
R4LuosaitaMd010011	4		LevelAttack05	0.1
R4LuosaitaMd010011	4		LevelAttack06	0.1
R4LuosaitaMd010011	4		LevelAttack07	0.1
R4LuosaitaMd010011	4		LevelAttack08	0.1
R4LuosaitaMd010011	4		LevelAttack09	0.1
R4LuosaitaMd010011	4		LevelAttack10	0.1
R4LuosaitaMd010011	4		LevelAttack11	0.1
R4LuosaitaMd010011	4		LevelAttack12	0.1
R4LuosaitaMd010011	4		LevelAttack13	0.1
R4LuosaitaMd010011	4		LevelAttack14	0.1
R4LuosaitaMd010011	4		LevelAttack15	0.1
R4LuosaitaMd010011	4		LevelAttack16	0.1
R4LuosaitaMd010011	4		LevelAttack17	0.1
R4LuosaitaMd010011	4		LevelAttack18	0.1
R4LuosaitaMd010011	4		LevelAttack19	0.1
R4LuosaitaMd010011	4	Stand1	Walk	0.1
R4LuosaitaMd010011	4	Stand2	Walk	0.3
R4LuosaitaMd010011	4	Walk	Stand2	0.1
R4LuosaitaMd010011	4	WalkStop	Stand2	0.1
