Role	Layer	State	Target	TransitionDuration
R5BiankaMd019241			Attack65	0.05
R5BiankaMd019241			Attack66	0.1
R5BiankaMd019241			Attack67	0.1
R5BiankaMd019241			Attack68	
R5BiankaMd019241			Attack69	
R5BiankaMd019241			Attack71	0.1
R5BiankaMd019241			Attack72	0.1
R5BiankaMd019241			Attack73	0.1
R5BiankaMd019241			Attack74	0.1
R5BiankaMd019241			Attack75	0.1
R5BiankaMd019241			Attack76	0.1
R5BiankaMd019241			Attack80	0.1
R5BiankaMd019241			Attack91	0.1
R5BiankaMd019241			Attack92	0.1
R5BiankaMd019241			Attack93	0.1
R5BiankaMd019241			Attack94	0.1
R5BiankaMd019241			Attack95	0.1
R5BiankaMd019241			Attack100	0.1
R5BiankaMd019241		Stand1	Run	0.2
R5BiankaMd019241		Stand1	Walk	0.1
R5BiankaMd019241		Stand2	Standchange	0.1
R5BiankaMd019241		Stand2	Run	0.2
R5BiankaMd019241		Stand2	Walk	0.3
R5BiankaMd019241		Stand2	Walkb	0.3
R5BiankaMd019241		Stand2	Walkl	0.3
R5BiankaMd019241		Stand2	Walkr	0.3
R5BiankaMd019241		Standchange	Stand1	0.1
R5BiankaMd019241		Standchange	Run	0.1
R5BiankaMd019241		Standchange	Walk	0.1
R5BiankaMd019241		Run	Stop	0.2
R5BiankaMd019241		Run	Stand2	0.2
R5BiankaMd019241		Run	Runb	0.2
R5BiankaMd019241		Run	Runl	0.2
R5BiankaMd019241		Run	Runr	0.2
R5BiankaMd019241		Walk	Stand2	0.1
R5BiankaMd019241		Runb	Stand2	0.2
R5BiankaMd019241		Runb	Run	0.2
R5BiankaMd019241		Runb	Runl	0.2
R5BiankaMd019241		Runb	Runr	0.2
R5BiankaMd019241		Runl	Stand2	0.2
R5BiankaMd019241		Runl	Run	0.2
R5BiankaMd019241		Runl	Runb	0.2
R5BiankaMd019241		Runl	Runr	0.2
R5BiankaMd019241		Runr	Stand2	0.2
R5BiankaMd019241		Runr	Run	0.2
R5BiankaMd019241		Runr	Runb	0.2
R5BiankaMd019241		Runr	Runl	0.2
R5BiankaMd019241		Walkb	Stand2	0.1
R5BiankaMd019241		Walkb	Walk	0.2
R5BiankaMd019241		Walkb	Walkl	0.1
R5BiankaMd019241		Walkb	Walkr	0.1
R5BiankaMd019241		Walkl	Stand2	0.1
R5BiankaMd019241		Walkl	Walk	0.1
R5BiankaMd019241		Walkl	Walkb	0.1
R5BiankaMd019241		Walkl	Walkr	0.2
R5BiankaMd019241		Walkr	Stand2	0.1
R5BiankaMd019241		Walkr	Walk	0.1
R5BiankaMd019241		Walkr	Walkb	0.1
R5BiankaMd019241		Walkr	Walkl	0.2
R5BiankaMd019241		TurnLeft	Stand2	0.1
R5BiankaMd019241		TurnRight	Stand2	0.1
R5BiankaMd019241		RunStart	Run	0.1
R5BiankaMd019241		RunStart	RunStartEnd01	0.1
R5BiankaMd019241		RunStartEnd01	Stand2	0.1
R5BiankaMd019241		Hit1	Stand2	
R5BiankaMd019241		Hit2	Stand2	
R5BiankaMd019241		Hit3	Stand2	
R5BiankaMd019241		Hit4	Stand2	
R5BiankaMd019241		Behitfly	Hoverhit	0.1
R5BiankaMd019241		Behitfly	Falldown	0.1
R5BiankaMd019241		Hoverhit	Falldown	0.1
R5BiankaMd019241		Falldown	Lieonfloor	0.1
R5BiankaMd019241		Hitdown	Lieonfloor	0.1
R5BiankaMd019241		Standup	Stand2	0.1
R5BiankaMd019241		Straight	Stand2	0.1
R5BiankaMd019241		Stun	Stand2	0.1
R5BiankaMd019241		Win	Win2	0.1
R5BiankaMd019241		Stop	Stand2	0.1
R5BiankaMd019241		Caught	Stand2	0.1
R5BiankaMd019241		WalkStart	Walk	0.1
R5BiankaMd019241		WalkStart	WalkStartEnd	0.1
R5BiankaMd019241		WalkStart	Stand2	0.1
R5BiankaMd019241		WalkStop	Stand2	0.1
R5BiankaMd019241		WalkStartEnd	Stand2	0.1
R5BiankaMd019241		LTurn90	Stand2	0.1
R5BiankaMd019241		LTurn180	Stand2	0.1
R5BiankaMd019241		RTurn90	Stand2	0.1
R5BiankaMd019241		RTurn180	Stand2	0.1
R5BiankaMd019241		Sprint	SprintStop	0.1
R5BiankaMd019241		SprintStop	Stand2	0.1
R5BiankaMd019241		SprintStart	Sprint	0.1
R5BiankaMd019241		SprintStart	SprintStartEnd	0.1
R5BiankaMd019241		SprintStartEnd	Stand2	0.1
R5BiankaMd019241		HitLB	Stand2	0.1
R5BiankaMd019241		HitHL	Stand2	0.1
R5BiankaMd019241		HitHR	Stand2	0.1
R5BiankaMd019241		HitHF	Stand2	0.1
