Id	GroupId	Order	Name	Bg	LockBg	BgWidth	BgHigh	BgOffSetX	BgOffSetY
1018	1	19	18 曙星致意	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic18.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1019	1	20	19 空晓界限	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic19.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1020	1	21	20 烬海异途	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic20.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1021	1	22	21 刻命螺旋	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic21.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1022	1	23	22 创绘映想	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic22.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1023	1	24	23 凛桎鸣渊	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic23.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1024	1	25	24 萦森歧路	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic24.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1025	1	26	25 爝火长明	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic25.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1026	1	27	26 摇篮游行	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic26.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1027	1	28	27 碑火铸脊	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic27.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1028	1	29	28 络勾陈	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic28.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1029	1	30	29 源解信标	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic29.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1030	1	31	30 镜像星尘	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic30.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1031	1	32	31 剪身成蝶	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic31.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1032	1	33	32 遥行循星	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic32.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1033	1	34	33 锈夜逐光	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic33.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1034	1	35	34 梦赴光寥之乡	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic34.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1035	1	36	35 覆海离声	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic35.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1036	1	37	36 溯梦归途	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic36.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1037	1	38	37 眠于厄寐之境	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic37.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1038	1	39	38 推想视限	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic38.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1039	1	40	39 冬冕的凋亡	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic39.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1040	1	41	40 更美好的明天	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic40.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
1041	1	42	41 烈日将烬	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic40.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2001	2	1	01 涂鸦艺术	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2002	2	2	02 苦刑之旅	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic02.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2003	2	3	03 终末展览	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic03.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2004	2	4	04 遗忘黄沙	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic04.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2005	2	5	05 破碎幻影	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic05.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2006	2	6	06 合金浸染	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic06.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2007	2	7	07 逆元坍塌	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic07.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2008	2	8	08 噬暗	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic08.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2009	2	9	09 黑星坠落	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic09.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2010	2	10	10 永久列车	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic10.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2011	2	11	11 九龙夜航	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic11.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2012	2	12	12 九龙环城	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic12.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2014	2	14	14 视线囚笼	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic14.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2015	2	15	15 绝海星火	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic15.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
2016	2	16	16 永夜胎动	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPic16.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1276	632		
30100	3	1	往何处逃离	Assets/Product/Texture/Image/BgCg/Cgqz105.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
30101	3	2	蜕变	Assets/Product/Texture/Image/BgCg/CgJD07.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
30102	3	3	宝物	Assets/Product/Texture/Image/BgCg/Cgqz1501.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
30201	3	4	月光下的礼服	Assets/Product/Texture/Image/BgCg/Cgqz204.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
30301	3	5	吞噬	Assets/Product/Texture/Image/BgCg/Cgqz301.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
30302	3	6	友人	Assets/Product/Texture/Image/BgCg/Cgqz803.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
30401	3	7	四二一	Assets/Product/Texture/Image/BgCg/Cgqz401.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
30501	3	8	被冰封的心	Assets/Product/Texture/Image/BgCg/Cgqz504.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
30601	3	9	利刃下的成长	Assets/Product/Texture/Image/BgCg/Cgqz602.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
30602	3	10	陨落陆地之星	Assets/Product/Texture/Image/BgCg/Cg901_1.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
30701	3	11	雪岭晚祷	Assets/Product/Texture/Image/BgCg/Cgqz703.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
30702	3	12	迷途真理	Assets/Product/Texture/Image/BgCg/Cg1001_7.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
30801	3	13	血色夕阳	Assets/Product/Texture/Image/BgCg/Cgqz906.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
30901	3	14	帷幕与画布	Assets/Product/Texture/Image/BgCg/Cg901_6.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
31001	3	15	准星所向	Assets/Product/Texture/Image/BgCg/Cgqz1203.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
31101	3	16	无瑕者	Assets/Product/Texture/Image/BgCg/Cgqz1403.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
31201	3	17	瓦尔基里	Assets/Product/Texture/Image/BgCg/Cgqz1703.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
31301	3	18	如影随形	Assets/Product/Texture/Image/BgCg/Cgqz1603.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
31401	3	19	无垢的祈祷	Assets/Product/Texture/Image/BgCg/Cgqz1803.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
31501	3	20	梦回初	Assets/Product/Texture/Image/BgCg/Cgqz2003.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
31601	3	21	帝江	Assets/Product/Texture/Image/BgCg/Cgqz1901.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
31701	3	22	虚妄的曙光	Assets/Product/Texture/Image/BgCg/Cgqz2101.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
31801	3	23	繁星谣	Assets/Product/Texture/Image/BgCg/Cgqz2302.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
31901	3	24	静滞长夜	Assets/Product/Texture/Image/BgCg/Cgqz2203.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
32001	3	25	执棋者	Assets/Product/Texture/Image/BgCg/Cgqz2402.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
32101	3	26	白色光谱	Assets/Product/Texture/Image/BgCg/Cgqz2504.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
32201	3	27	名为英雄之物	Assets/Product/Texture/Image/BgCg/Cgqz2603.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
32301	3	28	一出好戏	Assets/Product/Texture/Image/BgCg/Cgqz2701.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
32401	3	29	青鸟	Assets/Product/Texture/Image/BgCg/Cgqz2805.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
32501	3	30	生花奏	Assets/Product/Texture/Image/BgCg/Cgqz2901.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
32601	3	31	悠夜浮游	Assets/Product/Texture/Image/BgCg/Cgqz3003.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
5001	5	1	黄金核心	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiExploreBg1.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
5002	5	2	砂之梦	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiExploreBg2.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
5003	5	3	织命	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiExploreBg3.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
5004	5	4	再无黄金	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiExploreBg4.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6003	6	2	永驰王座	Assets/Product/Texture/Image/BgCg/Cg1001_2.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6009	6	100	合众战局	Assets/Product/Texture/Image/UiArchiveStoryBanner/FubenActivityBanner12.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6013	6	3	夏日戏话	Assets/Product/Texture/Image/BgStory/Bgstory184.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6015	6	4	晨星剪辑	Assets/Product/Texture/Image/UiArchive/UiArchive8.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6019	6	102	虚像地平线	Assets/Product/Texture/Image/UiUnionKillStage/UiUnionKillBg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6020	6	80	梦魇挽歌	Assets/Product/Texture/Image/UiWorldBoss/UiWorldBossBg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	2160	1080		
6301	6	200	巴别塔	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerMainBg4.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6008	6	301	长庚行路	Assets/Product/Texture/Image/UiArchiveStoryBanner/FubenActivityBanner08.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6012	6	302	执行者传说·GR	Assets/Product/Texture/Image/BgStory/Bgstory185.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6501	6	303	温迪戈	Assets/Product/Texture/Image/BgStory/Bgstory210.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6502	6	304	托罗之书	Assets/Product/Texture/Image/BgStory/Bgstory242.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6601	6	104	空想环廊	Assets/Product/Texture/Image/UiPokemon/UiPokemonBg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	2338	1080		
6701	6	105	飒棋战阵	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiChessPursuit.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6801	6	103	基伽勒档案	Assets/Product/Texture/Image/UiExpedition/UiExpeditionBg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6100	6	300	夕语论星	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessingBg2.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6101	6	306	光辉同行	Assets/Product/Texture/Image/UiBrilliantwalk/UiBrilliantwalkBackgroundBg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6102	6	307	云雀歌未眠	Assets/Product/Texture/Image/UiMaze/UiMazeMainBg4B.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6103	6	308	余尘三重奏	Assets/Product/Texture/Image/UiCerberus/UiCerberusBg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6104	6	309	秩序的逆转	Assets/Product/Texture/Image/UiArchiveStoryBanner/FingerGuessingActivity1.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6105	6	310	全境特遣:沙盘拟算	Assets/Product/Texture/Image/UiAreaWar/UiAreaWarStory01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6106	6	311	深海遗歌	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiActivityBossLamiYaBg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6107	6	312	长夏散记	Assets/Product/Texture/Image/UiSummerFashionNew/SummerFashionBgDetail1.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6108	6	313	游辰牵星	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing3TaskBg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6109	6	314	箱庭棋域	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBanner13.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6110	6	315	御电携鸣	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBanner14.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6111	6	316	蒲牢大冒险	Assets/Product/Texture/Image/BgStory/BgStory559.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6112	6	317	夏令逸闻	Assets/Product/Texture/Image/UiSummerFashionNew/SummerFashionBg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6113	6	318	鹊巧祈星	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing4Bg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6114	6	319	花见游园	Assets/Product/Texture/Image/UiTemple2/UiTemple2GameLevelsBg03.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6115	6	320	寰维逐星	Assets/Product/Texture/Image/BgStory/BgStory1081.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6116	6	321	异构阵线·绝境先锋	Assets/Product/Texture/Image/UiMaverick3/UiMaverick3PopupHardBg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6117	6	322	拟论区行动	Assets/Product/Texture/Image/UiFpsGame/UiFpsGameAboutUsBg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6118	6	323	恋谱绘奏	Assets/Product/Texture/Image/UiPokerGuessing2/UiPokerGuessing2Bgcg1.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6119	6	324	摘星叙语	Assets/Product/Texture/Image/UiPokerGuessing2/UiPokerGuessing2Bg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6120	6	325	瞬时恋语	Assets/Product/Texture/Image/UiPokerGuessing2/UiPokerGuessing3Bgcg1.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
7001	7	1	基亚兰塔港	Assets/Product/Texture/Image/BgStory/Bgstory91.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
7002	7	2	琉璃顶	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiAssign2.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
7003	7	3	夜崎新生地	Assets/Product/Texture/Image/BgStory/BgStory68.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
7004	7	4	湾岸堡	Assets/Product/Texture/Image/BgStory/BgStory81.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
7005	7	5	林南道	Assets/Product/Texture/Image/BgStory/Bgstory176.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
7006	7	6	K-44防线	Assets/Product/Texture/Image/BgStory/BgStory77.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
7007	7	7	阿基里斯	Assets/Product/Texture/Image/BgStory/BgStory29.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
7008	7	8	野滨岬空军基地	Assets/Product/Texture/Image/BgStory/BgStory84.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6002	8	1	EX00 极地暗流	Assets/Product/Texture/Image/BgCg/CgJD05.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
8001	8	2	EX01 湛蓝曙日	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
8002	8	3	EX02 重返极夜	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX02.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
