Id	GroupId	Order	Name	Desc	Author	Bg	SpineBg	LockBg	Condition	IsShowRedPoint	UnLockTime	BgWidth	BgHigh	BgOffSetX	BgOffSetY	ShowTimeStr
101025	1	25	前兆	金苹果系统，启动！		Assets/Product/Texture/Image/BgCg/Cg1001_4.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101006			1280	720			
101026	1	26	顺风车	无人的车站。		Assets/Product/Texture/Image/BgCg/Cg1001_7.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101007			1280	720			
101027	1	27	落幕	这一箭将会成为你的终点。		Assets/Product/Texture/Image/BgCg/Cg1001_6.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101011			1280	720			
101028	1	28	终结之箭	轨道异合体在嘶吼着，抗拒着自己的终结。		Assets/Product/Texture/Image/BgCg/Cg1001_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101012			1280	720			
101029	1	29	夜市中	买吧，买吧。		Assets/Product/Texture/Image/BgCg/Cg1101_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101104			1280	720			
101030	1	30	货物	货物上门了。		Assets/Product/Texture/Image/BgCg/Cg1101_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101106			1280	720			
101031	1	31	入市	不想暴露就少开口说话。		Assets/Product/Texture/Image/BgCg/Cg1101_6.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101108			1280	720			
101032	1	32	出将	东方的婉约与西方优雅，一体两面的美丽被淋漓尽致地展现在众人面前。		Assets/Product/Texture/Image/BgCg/Cg1101_7.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101108			1280	720			
101033	1	33	交错	为了相同的目标，奔赴不同的方向。		Assets/Product/Texture/Image/BgUi/BgFightLoading16.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101108			1920	1080			
101034	1	34	自由	我并不明白，什么是爱。一直剥夺你的自由，控制你的，是我啊……		Assets/Product/Texture/Image/BgCg/Cg1101_4.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101111			1280	720			
101035	1	35	九龙	船只在海面上浮游，众人把视线投向闪耀着晨曦阳光的海面之上		Assets/Product/Texture/Image/BgCg/Cg1101_5.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101112			1280	720			
101036	1	36	拒绝的意志	归航之人得到并不是迎接，而是驱逐。		Assets/Product/Texture/Image/BgCg/Cg1201_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101202			1280	720			
101037	1	37	笑脸	战争即将爆发，在紧张的气氛之中灰鸦做下了约定。		Assets/Product/Texture/Image/BgCg/Cg1201_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101209			1280	720			
101038	1	38	向往	大概……这样就告一段落了。		Assets/Product/Texture/Image/BgCg/Cg1201_5.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101225			1280	720			
101039	1	39	出阵	灰鸦小队，集结，出击。		Assets/Product/Texture/Image/BgCg/Cg1601_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	601011			1280	720			
101040	1	40	红潮	像是血液刚刚开始腐坏的味道。		Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	602004			1280	720			
101041	1	41	失望	令人失望的底牌。		Assets/Product/Texture/Image/BgCg/Cg1601_5.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	603903			1280	720			
101042	1	42	答案	一切，都是为了升格网络。		Assets/Product/Texture/Image/BgCg/Cg1601_4.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	603008			1280	720			
101043	1	43	命定之战	只是一场他人无法插手的命定之战。		Assets/Product/Texture/Image/BgCg/Cg1601_6.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	603016			1280	720			
101044	1	44	枢蛉后	它表现得是臣服还是威胁，也许两者都不是……		Assets/Product/Texture/Image/BgCg/Cg1601_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	604006			1280	720			
101045	1	45	完美主义	他饶有兴趣地笑了笑，认真打量起面前的人。		Assets/Product/Texture/Image/BgCg/Cg1901_6.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101408			1280	720			
101046	1	46	引航	那是温暖的光。		Assets/Product/Texture/Image/BgCg/Cg1901_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101411			1280	720			
101047	1	47	触手星辰	抱歉，我来迟了。		Assets/Product/Texture/Image/BgCg/Cg1901_4.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101415			1280	720			
101048	1	48	亚特兰蒂斯	地平线上的阴影愈发高大，惊叹声甚至在自己意识到之前便已经脱口而出。		Assets/Product/Texture/Image/BgStory/Bgstory392.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101503			1280	720			
101049	1	49	零点反应堆	零点能反应堆的轮廓在黑暗中浮现，像金属铸就的海底山脉。		Assets/Product/Texture/Image/BgCg/Cg2101_7.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101513			1280	720			
101050	1	50	最后的人类	我很高兴我的同事是你们，和你们共事是我的荣幸。		Assets/Product/Texture/Image/BgCg/Cg2101_5.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101515			1280	720			
101051	1	51	女武神	她亮出了自己的双刀，弯刀的锋刃恰似流星划过夜空的弧线。		Assets/Product/Texture/Image/BgCg/Cg2101_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101516			1280	720			
101052	1	52	眩光幻影	薇拉沐浴着光辉，走上了前，而后睁开了双眼，直视着太阳。		Assets/Product/Texture/Image/BgCg/Cg2101_4.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101517			1280	720			
101053	1	53	降临	它们的视线穿透了人群，看向众人所隶属的人类这一族群。		Assets/Product/Texture/Image/BgCg/Cg2201_4.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101610			1280	720			
101054	1	54	人类之死	他们对自己说了什么，但现在的自己却无法听到。		Assets/Product/Texture/Image/BgCg/Cg2201_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101613			1280	720			
101055	1	55	无声狂啸	现在的我们真的能解决这一切吗……		Assets/Product/Texture/Image/BgCg/Cg2201_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101614			1280	720			
101056	1	56	《用歌声代替哭声》	生命像一片圆形的湖泊，你我是湖畔踱步的过客。		Assets/Product/Texture/Image/BgCg/Cg2301_6.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101705			1280	720			
101057	1	57	一份名单	一定会有转机，一定会有希望。		Assets/Product/Texture/Image/BgCg/Cg2301_9.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101705			1280	720			
101058	1	58	无能为力	通向自由的出口近在咫尺，困于此地的人却寸步难行。		Assets/Product/Texture/Image/BgCg/Cg2301_12.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101710			1280	720			
101059	1	59	新生命	……珂赛特……我认为是个非常棒的名字。		Assets/Product/Texture/Image/BgCg/Cg2301_8.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101711			1280	720			
101060	1	60	通往未来的车票	……有缘再见，善良的陌生人。		Assets/Product/Texture/Image/BgCg/Cg2301_7.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101716			1280	720			
101061	1	61	或是永别	但唯独，唯独在此刻……		Assets/Product/Texture/Image/BgCg/Cg2301_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101723			1280	720			
101062	1	62	永夜曙光	踏上光芒汇聚的阶梯，少女向永夜宣战。		Assets/Product/Texture/Image/BgCg/Cg2301_4.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101724			1280	720			
101063	1	63	遥远的悲鸣	……没关系……不用再害怕了。		Assets/Product/Texture/Image/BgCg/Cg2301_5.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101724			1280	720			
101064	1	64	七实的杰作！	这是七实的艺术杰作，如果雪也能有温度的话就更像人类了~		Assets/Product/Texture/Image/BgCg/Cg2601_05.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101803			1280	720			
101065	1	65	你是谁？	行走在永冬未来的陌生人……为什么有种熟悉的感觉？		Assets/Product/Texture/Image/BgCg/Cg2601_09.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101804			1280	720			
101066	1	66	战火中的重遇	现在一切的关键都在于你——先哲大人		Assets/Product/Texture/Image/BgCg/Cg2601_02.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101807			1280	720			
101067	1	67	名为“活着”的牢笼	生命被囚禁，自由成为了奢望。		Assets/Product/Texture/Image/BgCg/Cg2601_03.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101811			1280	720			
101068	1	68	未来重构	推演，重构，一次又一次……但无论多少次，七实都不会放弃寻找。		Assets/Product/Texture/Image/BgCg/Cg2601_01.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101814			1280	720			
101069	1	69	关于她与人类的思考	因何创造？又是因何而被创造？为何存在？存在又是为了什么？答案似乎可以有无数个，但又其实只有一个。		Assets/Product/Texture/Image/BgCg/Cg2601_10.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101818			1280	720			
101070	1	70	刹那的重影	超越了时间与演算，世界的两端在她们的指尖重合。		Assets/Product/Texture/Image/BgCg/Cg2601_06.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101820			1280	720			
101071	1	71	她最后的告别	再见了……要记得七实哦。		Assets/Product/Texture/Image/BgCg/Cg2601_08.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84101821			1280	720			
101072	1	72	Luna	露娜只是淡薄地看着在场的一切，安静地一言不发。		Assets/Product/Texture/Image/BgCg/Cg2801_01.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102004			1280	720			
101073	1	73	伟大的爆炸	是一场巨大的爆炸，才让一切的美好的东西诞生。		Assets/Product/Texture/Image/BgCg/Cg2801_07.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102005			1280	720			
101074	1	74	亡灵	埋葬在过去的亡灵无法言语，向生者探出不甘的手。		Assets/Product/Texture/Image/BgCg/Cg2801_05.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102011			1280	720			
101075	1	75	论辩	不要妥协于牺牲，只要我们尚存，这样的希望就能无数次重现。		Assets/Product/Texture/Image/BgCg/Cg2801_06.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102014			1280	720			
101076	1	76	逆行者	逆向而行，前往各自的战场，去争取同一个胜利。		Assets/Product/Texture/Image/BgCg/Cg2801_08.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102017			1280	720			
101077	1	77	辉晓	她要将眼前的‘希望’破坏，为了破晓的光辉照在每个人身上。		Assets/Product/Texture/Image/BgCg/Cg2801_04.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102020			1280	720			
101078	1	78	溯源装置	她的眼前出现了旧日之影。		Assets/Product/Texture/Image/BgCg/Cg3001_09.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102202			1280	720			
101079	1	79	请嘲笑	如果有一天我变成感染体了，就大声嘲笑我吧。		Assets/Product/Texture/Image/BgCg/Cg3001_07.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102205			1280	720			
101080	1	80	沉没……沉默	她向寂静的深海慢慢坠去。		Assets/Product/Texture/Image/BgCg/Cg3001_01.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102207			1280	720			
101081	1	81	静候死亡	这是……第几次活过来了？		Assets/Product/Texture/Image/BgCg/Cg3001_03.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102207			1280	720			
101082	1	82	合影	最初也是最后的合影。		Assets/Product/Texture/Image/BgCg/Cg3001_13.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102209			1280	720			
101083	1	83	前进，前进，前进！	就算是无力的双手，也能扼住命运的咽喉。		Assets/Product/Texture/Image/BgCg/Cg3001_11.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102210			1280	720			
101084	1	84	她的痕迹	点点流光汇入溯源装置中。		Assets/Product/Texture/Image/BgCg/Cg3001_08.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102213			1280	720			
101085	1	85	归来	幸不辱命，大家一起回去吧。		Assets/Product/Texture/Image/BgCg/Cg3001_10.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102214			1280	720			
101086	1	86	默然誓言	静默中，誓言已然立下。		Assets/Product/Texture/Image/BgCg/Cg3201_12.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102469			1280	720			
101087	1	87	缄默	只有沉默静静流淌。		Assets/Product/Texture/Image/BgCg/Cg3201_06.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102472			1280	720			
101088	1	88	门扉	意识海深处所见的景象似乎从眼底开始蔓延，猩红色的浓雾覆盖了眼球，对时间的感知也开始变得模糊。		Assets/Product/Texture/Image/BgCg/Cg3201_11.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102473			1280	720			
101089	1	89	灾厄降临	灾厄的长针捅破天穹。		Assets/Product/Texture/Image/BgCg/Cg3201_14.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102476			1280	720			
101090	1	90	危急时刻	不能再在这里耗下去了。		Assets/Product/Texture/Image/BgCg/Cg3201_13.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102479			1280	720			
101091	1	91	高维俯瞰	这将是……触及未开之门的伊始。		Assets/Product/Texture/Image/BgCg/Cg3201_05.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102480			1280	720			
101092	1	92	未界凝视	轻叩门扉的生物，与祂对视。		Assets/Product/Texture/Image/BgCg/Cg3201_08.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102452			1280	720			
101093	1	93	咫尺天涯	擦肩而过，咫尺天涯。		Assets/Product/Texture/Image/BgCg/Cg3201_16.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102457			1280	720			
101094	1	94	灾厄终结	一切回归平静。		Assets/Product/Texture/Image/BgCg/Cg3201_15.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102484			1280	720			
101095	1	95	“我回来了”	他终于回归到了这里。		Assets/Product/Texture/Image/BgCg/Cg3201_02.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102484			1280	720			
101096	1	96	艺术协会的少女	这个世界就是她的画布。		Assets/Product/Texture/Image/BgCg/Cg3301_05.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102505			1280	720			
101097	1	97	镜中自我	每枚镜面，都倒映出一个无力而迷惘的自我。		Assets/Product/Texture/Image/BgCg/Cg3301_09.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102506			1280	720			
101098	1	98	城市探索	康斯塔雷耶的热烈欢迎。		Assets/Product/Texture/Image/BgCg/Cg3301_03.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102507			1280	720			
101099	1	99	画中自我	去做一个追逐梦想的笨蛋吧！		Assets/Product/Texture/Image/BgCg/Cg3301_08.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102519			1280	720			
101100	1	100	旧日幻影	别让往日的灾厄束缚住你。		Assets/Product/Texture/Image/BgCg/Cg3301_07.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102521			1280	720			
101101	1	101	觉醒	亡灵挣脱了囚笼。		Assets/Product/Texture/Image/BgCg/Cg3301_02.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102526			1280	720			
101102	1	102	“骑士”与“诗人”	此刻，流浪者停下了脚步。		Assets/Product/Texture/Image/BgCg/Cg3301_10.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102527			1280	720			
101103	1	103	月虹	星夜之下，浮上月虹。		Assets/Product/Texture/Image/BgCg/Cg3301_11.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102528			1280	720			
101104	1	104	她的答卷	她将描绘出名为未来的答卷。		Assets/Product/Texture/Image/BgCg/Cg3301_06.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102529			1280	720			
101105	1	105	第一步	她们迈出了彼此的第一步。		Assets/Product/Texture/Image/BgCg/Cg3301_01.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102529			1280	720			
101106	1	106	幻日的彼方	阿尔法踩着石板向露娜走去，就像很多年前一样。		Assets/Product/Texture/Image/BgCg/Cg3401_15.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102532			1280	720			
101107	1	107	“非零和博弈”	“这是所有人都乐意看到的双赢局面。”		Assets/Product/Texture/Image/BgCg/Cg3401_12.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102538			1280	720			
101108	1	108	第五次交锋	彼此对立，但所求相同。		Assets/Product/Texture/Image/BgCg/Cg3401_10.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102540			1280	720			
101109	1	109	凛冬倒影	阿尔法望着培养罐另一头的露西亚，隔着水波的倒影渐渐与自己的面庞重叠。		Assets/Product/Texture/Image/BgCg/Cg3401_18.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102541			1280	720			
101110	1	110	雷光冰华	心照不宣的默契间，互为光影。		Assets/Product/Texture/Image/BgCg/Cg3401_02.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102542			1280	720			
101111	1	111	无归的乐园	这只是暂时的分别。		Assets/Product/Texture/Image/BgCg/Cg3401_14.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102544			1280	720			
101112	1	112	桎梏与囚笼	破碎的镜面折射出阿尔法在现实中的样子，所有的视线都向她看来。		Assets/Product/Texture/Image/BgCg/Cg3401_17.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102544			1280	720			
101113	1	113	百刹修罗	胜负已分。		Assets/Product/Texture/Image/BgCg/Cg3401_13.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102545			1280	720			
101114	1	114	归还	归乡与流浪，她们踏向不同的道路。		Assets/Product/Texture/Image/BgCg/Cg3401_11.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102546			1280	720			
101115	1	115	项圈中的动物	往往只有异类才会有此“殊荣”。		Assets/Product/Texture/Image/BgCg/Cg3601_08.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102553			1280	720			
101116	1	116	树影	视线交错，彼此眼中的对方，会像什么？		Assets/Product/Texture/Image/BgCg/Cg3601_03.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102554			1280	720			
101117	1	117	人群庆贺之时	无光的角落。狭窄，不易引人注意。宽敞，足够容纳二人。		Assets/Product/Texture/Image/BgCg/Cg3601_02.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84102556			1280	720			
