Id	Group	Type	PositionX	PositionY	PositionZ	QuaternionX	QuaternionY	QuaternionZ	QuaternionW	ScaleX	ScaleY	ScaleZ	SizeX	SizeY	SizeZ	Direction	Mesh	Convex	CameraBlockHandleTag
31		BoxCollider	-2.5096	3.5071	81.5375		1.0			9.8313	16.7506	10.0751	1.0	1.0	1.0				
32		BoxCollider	66.566	2.9958	85.2703		0.7071		0.7071	6.6785	9.1331	9.5449	1.0	1.0	1.0				
33		BoxCollider	76.7022	4.5052	78.8332		0.7071		0.7071	6.6785	8.548	11.4611	1.0	1.0	1.0				
34		BoxCollider	74.0029	6.956	85.5326		0.7071		0.7071	6.5551	8.548	5.3999	1.0	1.0	1.0				
35		BoxCollider	79.054	12.7659	82.6725		0.7071		0.7071	10.6447	8.548	5.1115	1.0	1.0	1.0				
36		BoxCollider	77.6812	16.7416	88.2218		0.7071		0.7071	5.2801	11.2975	4.5099	1.0	1.0	1.0				
37		BoxCollider	72.6249	8.6677	92.5159		0.7071		0.7071	7.5311	17.7037	8.8324	1.0	1.0	1.0				
38		BoxCollider	72.2735	21.2175	94.3025		0.7071		0.7071	3.455	7.8213	3.6681	1.0	1.0	1.0				
39		BoxCollider	71.2327	2.5344	98.6089		0.7071		0.7071	5.5614	12.528	4.2734	1.0	1.0	1.0				
40		BoxCollider	66.0734	-3.529	94.1844		0.7071		0.7071	6.8959	6.4618	6.2292	1.0	1.0	1.0				
41		BoxCollider	60.819	-0.178	89.2215		0.7071		0.7071	9.0363	7.3791	7.2809	1.0	1.0	1.0				
42		BoxCollider	61.7784	7.0234	90.4955		0.7071		0.7071	6.6482	7.3791	5.2536	1.0	1.0	1.0				
43		BoxCollider	58.9001	10.9952	93.4625		0.7071		0.7071	2.8529	4.004	2.31	1.0	1.0	1.0				
44		BoxCollider	74.513	25.6292	89.8615		0.7071		0.7071	4.5451	4.004	3.6503	1.0	1.0	1.0				
45		BoxCollider	87.4261	10.3089	78.0164		0.7071		0.7071	8.889	7.4975	12.0226	1.0	1.0	1.0				
46		BoxCollider	84.5737	6.5283	69.4145		0.7071		0.7071	3.1872	7.7165	2.6218	1.0	1.0	1.0				
47		BoxCollider	80.8715	-1.2693	72.6938		0.7071		0.7071	3.0549	4.99	5.7394	1.0	1.0	1.0				
48		BoxCollider	89.202	2.8802	72.604		0.7071		0.7071	4.4183	11.3014	7.1875	1.0	1.0	1.0				
49		BoxCollider	95.1447	-0.6184	72.7103		0.7071		0.7071	6.6664	6.243	5.1772	1.0	1.0	1.0				
50		BoxCollider	97.2132	3.1438	78.0631		0.7071		0.7071	4.546	14.0251	5.5617	1.0	1.0	1.0				
51		BoxCollider	95.0027	7.2073	75.7008		0.7071		0.7071	5.8512	9.8285	3.2639	1.0	1.0	1.0				
52		BoxCollider	93.113	8.5382	73.3361		0.7071		0.7071	3.5703	12.0364	2.8947	1.0	1.0	1.0				
53		BoxCollider	92.1714	3.081	82.1407		0.7071		0.7071	7.2406	10.7925	9.4502	1.0	1.0	1.0				
54		BoxCollider	96.5241	-3.9892	83.4345		0.7071		0.7071	6.4891	3.5965	4.1256	1.0	1.0	1.0				
55		BoxCollider	90.8342	-0.1986	88.0498		0.7071		0.7071	4.7431	7.3584	7.4691	1.0	1.0	1.0				
56		BoxCollider	80.0528	-1.0005	89.8353		0.7071		0.7071	5.0716	5.8562	6.6357	1.0	1.0	1.0				
57		BoxCollider	62.7992	0.6902	76.7369		0.7071		0.7071	4.6686	9.3143	3.3155	1.0	1.0	1.0				
58		BoxCollider	64.6326	-2.5995	73.5962		0.7071		0.7071	2.3267	2.4326	1.6717	1.0	1.0	1.0				
59		BoxCollider	89.3986	19.9818	79.5016		0.7071		0.7071	5.5305	4.6314	4.5152	1.0	1.0	1.0				
60		BoxCollider	91.4936	17.6266	75.3335		0.7071		0.7071	2.6992	2.3052	2.214	1.0	1.0	1.0				
61		BoxCollider	80.585	32.4804	84.403		0.7071		0.7071	3.3015	2.9868	2.7027	1.0	1.0	1.0				
62		BoxCollider	-16.1539	1.7924	-68.0753		0.7071		0.7071	6.6785	9.1331	11.5073	1.0	1.0	1.0				
63		BoxCollider	-3.934	3.3018	-74.5124		0.7071		0.7071	6.6785	8.548	13.8175	1.0	1.0	1.0				
64		BoxCollider	-7.1883	5.7527	-67.813		0.7071		0.7071	6.5551	8.548	6.5101	1.0	1.0	1.0				
65		BoxCollider	-0.2635	11.2788	-70.6731		0.7071		0.7071	10.6447	7.9804	7.8331	1.0	1.0	1.0				
66		BoxCollider	-2.7539	15.5383	-65.1238		0.7071		0.7071	5.2801	11.2975	5.4371	1.0	1.0	1.0				
67		BoxCollider	-8.8495	7.4643	-60.8297		0.7071		0.7071	7.5311	17.7037	10.6484	1.0	1.0	1.0				
68		BoxCollider	-9.2733	20.0142	-59.0431		0.7071		0.7071	3.455	7.8213	4.4222	1.0	1.0	1.0				
69		BoxCollider	-10.5279	1.331	-54.7367		0.7071		0.7071	5.5614	12.528	5.152	1.0	1.0	1.0				
70		BoxCollider	-23.082	-1.3814	-64.1241		0.7071		0.7071	9.0363	7.3791	8.7779	1.0	1.0	1.0				
71		BoxCollider	-21.926	5.82	-62.8501		0.7071		0.7071	6.6482	7.3791	6.3338	1.0	1.0	1.0				
72		BoxCollider	-25.3959	9.7918	-59.8831		0.7071		0.7071	2.8529	4.004	2.785	1.0	1.0	1.0				
73		BoxCollider	-6.5732	24.4258	-63.4841		0.7071		0.7071	4.5451	4.004	4.4008	1.0	1.0	1.0				
74		BoxCollider	8.9941	9.1055	-75.3292		0.7071		0.7071	8.889	7.4975	14.4945	1.0	1.0	1.0				
75		BoxCollider	5.5555	5.3249	-83.9311		0.7071		0.7071	3.1872	7.7165	3.1609	1.0	1.0	1.0				
76		BoxCollider	1.0923	-2.4727	-80.6518		0.7071		0.7071	3.0549	4.99	6.9194	1.0	1.0	1.0				
77		BoxCollider	11.135	1.6769	-80.7416		0.7071		0.7071	4.4183	11.3014	8.6653	1.0	1.0	1.0				
78		BoxCollider	18.2999	-1.8217	-80.6353		0.7071		0.7071	6.6664	6.243	6.2417	1.0	1.0	1.0				
79		BoxCollider	21.8232	1.9404	-75.2824		0.7071		0.7071	4.546	14.0251	6.7052	1.0	1.0	1.0				
80		BoxCollider	18.128	6.0039	-77.6448		0.7071		0.7071	5.8512	9.8285	3.935	1.0	1.0	1.0				
81		BoxCollider	11.4678	10.6982	-80.0095		0.7071		0.7071	3.5703	7.4674	3.4898	1.0	1.0	1.0				
82		BoxCollider	14.715	1.8777	-71.2049		0.7071		0.7071	7.2406	10.7925	11.3932	1.0	1.0	1.0				
83		BoxCollider	19.9619	-5.1926	-69.9111		0.7071		0.7071	6.4891	3.5965	4.9739	1.0	1.0	1.0				
84		BoxCollider	13.1029	-1.402	-65.2958		0.7071		0.7071	4.7431	7.3584	9.0047	1.0	1.0	1.0				
85		BoxCollider	11.3719	18.7785	-73.844		0.7071		0.7071	5.5305	4.6314	5.4435	1.0	1.0	1.0				
86		BoxCollider	13.8979	16.4232	-78.0121		0.7071		0.7071	2.6992	2.3052	2.6692	1.0	1.0	1.0				
87		BoxCollider	0.7468	31.1657	-68.9426		0.7071		0.7071	3.3015	2.9868	3.2584	1.0	1.0	1.0				
88		BoxCollider	98.625	1.7924	-47.3491		-1.0			6.6785	9.1331	11.5073	1.0	1.0	1.0				
89		BoxCollider	92.188	3.3018	-59.5691		-1.0			6.6785	8.548	13.8175	1.0	1.0	1.0				
90		BoxCollider	98.8874	5.7527	-56.3148		-1.0			6.5551	8.548	6.5101	1.0	1.0	1.0				
91		BoxCollider	96.0274	8.3295	-62.4042		-1.0			10.6447	8.548	6.1624	1.0	1.0	1.0				
92		BoxCollider	101.5766	15.5383	-60.7492		-1.0			5.2801	11.2975	5.4371	1.0	1.0	1.0				
93		BoxCollider	105.8707	7.4643	-54.6534		-1.0			7.5311	17.7037	10.6484	1.0	1.0	1.0				
94		BoxCollider	107.6573	22.1313	-56.0083		-1.0			3.455	4.9163	4.4222	1.0	1.0	1.0				
95		BoxCollider	94.5606	26.4368	-51.9659		-1.0			1.5006	2.1352	1.9206	1.0	1.0	1.0				
96		BoxCollider	107.5391	-4.7324	-46.755		-1.0			6.8959	6.4618	7.51	1.0	1.0	1.0				
97		BoxCollider	102.5762	-1.3814	-40.4211		-1.0			9.0363	7.3791	8.7779	1.0	1.0	1.0				
98		BoxCollider	103.8501	5.82	-41.577		-1.0			6.6482	7.3791	6.3338	1.0	1.0	1.0				
99		BoxCollider	106.8171	9.7918	-38.107		-1.0			2.8529	4.004	2.785	1.0	1.0	1.0				
100		BoxCollider	80.2417	4.9963	-69.0588		-1.0			3.1872	7.0591	3.1609	1.0	1.0	1.0				
101		BoxCollider	86.0487	-2.4727	-64.5955		-1.0			3.0549	4.99	6.9194	1.0	1.0	1.0				
102		BoxCollider	103.1902	-2.2039	-63.6083		-1.0			5.0716	5.8562	8.0	1.0	1.0	1.0				
103		BoxCollider	90.0916	-0.5131	-42.8082		-1.0			4.6686	9.3143	3.9972	1.0	1.0	1.0				
104		BoxCollider	86.9508	-3.8029	-45.0182		-1.0			2.3267	2.4326	2.0154	1.0	1.0	1.0				
105		BoxCollider	100.6268	17.5195	-69.6634		-1.0			2.893	3.3034	2.8552	1.0	1.0	1.0				
106		BoxCollider	27.878	-3.3509	-58.145		0.7071		0.7071	4.9076	6.7112	8.4559	1.0	1.0	1.0				
107		BoxCollider	39.8709	-1.1886	85.8904		-0.7071		-0.7071	4.9076	6.7112	8.4559	1.0	1.0	1.0				
108		BoxCollider	48.8509	1.3372	81.1605		-0.7071		-0.7071	4.9076	3.4478	10.1535	1.0	1.0	1.0				
109		BoxCollider	34.4659	-0.4408	-57.9519		0.7071		0.7071	4.8169	6.2813	4.7838	1.0	1.0	1.0				
110		BoxCollider	46.4589	1.7214	86.0835		-0.7071		-0.7071	4.8169	6.2813	4.7838	1.0	1.0	1.0				
111		BoxCollider	38.941	3.828	-60.054		0.7071		0.7071	7.822	6.2813	4.5283	1.0	1.0	1.0				
112		BoxCollider	50.9339	6.5374	85.2518		-0.7071		-0.7071	5.2814	7.3755	4.5283	1.0	1.0	1.0				
113		BoxCollider	33.2449	0.8169	-52.8209		0.7071		0.7071	5.5341	13.0092	7.8247	1.0	1.0	1.0				
114		BoxCollider	45.2378	1.8001	91.2145		-0.7071		-0.7071	5.5341	10.6506	7.8247	1.0	1.0	1.0				
115		BoxCollider	32.012	-1.6796	-48.3429		0.7071		0.7071	4.0866	9.206	3.7858	1.0	1.0	1.0				
116		BoxCollider	44.0048	0.4827	95.6925		-0.7071		-0.7071	4.0866	9.206	3.7858	1.0	1.0	1.0				
117		BoxCollider	23.6369	-0.3912	-54.305		0.7071		0.7071	4.8853	5.4224	4.6542	1.0	1.0	1.0				
118		BoxCollider	35.6298	1.771	89.7304		-0.7071		-0.7071	4.8853	5.4224	4.6542	1.0	1.0	1.0				
119		BoxCollider	21.0869	2.5273	-52.125		0.7071		0.7071	2.0964	2.9422	2.0465	1.0	1.0	1.0				
120		BoxCollider	33.0798	7.9026	91.9104		-0.7071		-0.7071	2.0964	2.9422	2.0465	1.0	1.0	1.0				
121		BoxCollider	46.358	2.0229	-63.4749		0.7071		0.7071	6.5319	5.5094	10.651	1.0	1.0	1.0				
122		BoxCollider	42.24	11.7975	-67.7127		0.7071		0.7071	2.1764	5.2694	2.1585	1.0	1.0	1.0				
123		BoxCollider	55.0279	-3.2422	-63.441		0.7071		0.7071	3.3405	10.306	4.9272	1.0	1.0	1.0				
124		BoxCollider	53.0699	-0.2562	-65.177		0.7071		0.7071	4.2996	7.2222	2.8915	1.0	1.0	1.0				
125		BoxCollider	51.3959	0.7218	-66.915		0.7071		0.7071	2.6236	8.8447	2.5644	1.0	1.0	1.0				
126		BoxCollider	50.562	-0.2326	-60.4449		0.7071		0.7071	5.3206	1.8192	8.372	1.0	1.0	1.0				
127		BoxCollider	46.4422	9.8662	-59.3714		0.7071		0.7071	3.8125	3.6196	3.7526	1.0	1.0	1.0				
128		BoxCollider	48.834	7.7841	-61.6837		0.7071		0.7071	1.9835	1.9686	1.9614	1.0	1.0	1.0				
129		BoxCollider	18.2759	-1.491	87.1899		0.7071		-0.7071	6.2091	14.4421	6.1609	1.0	1.0	1.0				
130		BoxCollider	8.8705	18.313	71.2886		1.0			2.6418	6.1448	2.6213	1.0	1.0	1.0				
131		BoxCollider	-13.9004	8.083	75.1085		1.0			6.2091	16.9435	9.1311	1.0	1.0	1.0				
132		BoxCollider	-8.35	6.542	80.4807		1.0			7.452	14.428	5.0762	1.0	1.0	1.0				
133		BoxCollider	-8.3028	7.0524	74.8163		1.0			5.8391	7.4186	6.6998	1.0	1.0	1.0				
134		BoxCollider	-2.5096	3.5071	81.5375		1.0			9.6603	16.4593	9.8999	1.0	1.0	1.0				
135		BoxCollider	4.4856	0.3485	83.0975		1.0			5.1704	11.6474	4.7898	1.0	1.0	1.0				
136		BoxCollider	22.1094	1.2793	82.3308		0.7071		-0.7071	6.1809	5.0759	5.8886	1.0	1.0	1.0				
137		BoxCollider	10.5079	21.5388	72.9197		1.0			2.6298	2.1597	2.5054	1.0	1.0	1.0				
138		BoxCollider	26.0794	6.1224	79.5728		0.7071		-0.7071	2.6523	2.3409	2.5892	1.0	1.0	1.0				
139		BoxCollider	8.5274	24.7747	64.8145		1.0			1.318	1.1632	1.2866	1.0	1.0	1.0				
140		BoxCollider	-14.6594	3.7191	64.9472		1.0			8.2642	9.5977	13.4756	1.0	1.0	1.0				
141		BoxCollider	106.544	0.6944	60.2965		1.0			8.2642	8.589	13.4756	1.0	1.0	1.0				
142		BoxCollider	-20.0204	17.3999	70.1571		1.0			2.7536	6.6668	2.7309	1.0	1.0	1.0				
143		BoxCollider	-14.6164	-1.6284	53.9786		1.0			4.2264	13.0392	6.2339	1.0	1.0	1.0				
144		BoxCollider	-16.8124	2.1493	56.4556		1.0			5.4399	9.1376	3.6584	1.0	1.0	1.0				
145		BoxCollider	104.391	-0.3709	51.8049		1.0			5.4399	9.1376	3.6584	1.0	1.0	1.0				
146		BoxCollider	-19.0114	3.3868	58.5733		1.0			3.3194	11.1904	3.2445	1.0	1.0	1.0				
147		BoxCollider	101.5352	0.8664	53.9226		1.0			3.3194	11.1904	3.2445	1.0	1.0	1.0				
148		BoxCollider	-10.8254	2.1792	59.6285		1.0			6.7316	2.3017	10.5923	1.0	1.0	1.0				
149		BoxCollider	110.378	-0.341	54.9778		1.0			6.7316	2.3017	10.5923	1.0	1.0	1.0				
150		BoxCollider	-9.4674	14.9559	64.8405		1.0			4.8236	4.5795	4.7478	1.0	1.0	1.0				
151		BoxCollider	111.736	12.4356	60.1899		1.0			4.8236	4.5795	4.7478	1.0	1.0	1.0				
152		BoxCollider	-12.3924	12.3218	61.8145		1.0			2.5095	2.4907	2.4815	1.0	1.0	1.0				
153		BoxCollider	108.811	9.8015	53.1646		1.0			2.5095	2.4907	2.4815	1.0	1.0	1.0				
154		BoxCollider	98.9767	-0.3593	54.706		1.0			9.8662	0.9599	16.8926	1.0	1.0	1.0				
155		BoxCollider	90.2841	-0.2013	36.767		1.0			9.8662	0.8984	20.2839	1.0	1.0	1.0				
156		BoxCollider	99.3667	0.0556	41.544		1.0			9.6839	0.8984	9.5568	1.0	1.0	1.0				
157		BoxCollider	95.1367	0.6656	32.605		1.0			15.7254	0.8984	9.0464	1.0	1.0	1.0				
158		BoxCollider	109.6867	0.2356	43.983		1.0			11.1258	1.8607	15.6317	1.0	1.0	1.0				
159		BoxCollider	118.6867	-0.4093	46.447		1.0			8.2158	1.3167	7.5631	1.0	1.0	1.0				
160		BoxCollider	112.1467	-1.0463	55.578		1.0			10.1874	0.6791	11.0245	1.0	1.0	1.0				
161		BoxCollider	104.8168	-0.6933	64.877		1.0			13.3494	0.7755	12.8859	1.0	1.0	1.0				
162		BoxCollider	106.6968	0.0626	63.179		1.0			9.8215	0.7755	9.2979	1.0	1.0	1.0				
163		BoxCollider	111.0767	0.4796	68.273		1.0			4.2146	0.4208	4.0884	1.0	1.0	1.0				
164		BoxCollider	105.7567	2.0186	40.641		1.0			6.7145	0.4208	6.4603	1.0	1.0	1.0				
165		BoxCollider	88.2313	0.1544	17.4472		1.0			13.1318	0.788	21.2777	1.0	1.0	1.0				
166		BoxCollider	76.9479	-0.3048	19.6476		1.0			5.484	0.811	5.5617	1.0	1.0	1.0				
167		BoxCollider	0.0187	0.0115	-8.4618				-1.0	5.5184	0.811	5.5557	1.0	1.0	1.0				
168		BoxCollider	80.3997	-0.8083	29.388		1.0			4.513	0.5244	10.1576	1.0	1.0	1.0				
169		BoxCollider	81.165	-0.3544	14.0752		1.0			6.5272	1.1878	13.05	1.0	1.0	1.0				
170		BoxCollider	-4.6294	-0.3713	-0.3228				-1.0	7.3457	1.1878	11.6991	1.0	1.0	1.0				
171		BoxCollider	80.4247	-0.7393	4.1273		1.0			9.8482	0.6561	9.1627	1.0	1.0	1.0				
172		BoxCollider	88.3367	-0.3443	0.4669		1.0			6.7158	1.474	9.8432	1.0	1.0	1.0				
173		BoxCollider	84.8417	0.0826	4.3788		1.0			8.644	0.3095	5.7765	1.0	1.0	1.0				
174		BoxCollider	81.3487	0.1388	7.7236		1.0			5.2745	1.265	5.123	1.0	1.0	1.0				
175		BoxCollider	-5.4783	0.1351	6.9223				-1.0	5.2745	1.0903	4.7511	1.0	1.0	1.0				
176		BoxCollider	94.3567	-0.3523	9.39		1.0			10.6965	1.1343	16.725	1.0	1.0	1.0				
177		BoxCollider	96.2667	-1.0953	1.6869		1.0			9.5864	0.378	7.3016	1.0	1.0	1.0				
178		BoxCollider	103.0867	-0.6943	11.756		1.0			7.007	0.7734	13.2188	1.0	1.0	1.0				
179		BoxCollider	105.7267	-0.4911	31.0403		1.0			7.4924	0.6155	12.1502	1.0	1.0	1.0				
180		BoxCollider	86.3727	-0.6013	61.372		1.0			6.8969	0.9789	5.8678	1.0	1.0	1.0				
181		BoxCollider	81.7327	-0.9483	58.127		1.0			3.4372	0.2556	2.9586	1.0	1.0	1.0				
182		BoxCollider	84.2997	0.7376	10.589		1.0			3.9876	0.5644	3.9183	1.0	1.0	1.0				
183		BoxCollider	97.0948	1.0758	29.0948		1.0			4.8773	0.8564	4.7833	1.0	1.0	1.0				
184		BoxCollider	120.1785	-0.6283	-22.0089		0.7071		-0.7071	12.5791	1.2238	13.5938	1.0	1.0	1.0				
185		BoxCollider	104.2716	-0.4268	-10.1738		0.7071		-0.7071	13.1565	1.1454	19.2774	1.0	1.0	1.0				
186		BoxCollider	101.5658	0.6784	-17.1129		0.7071		-0.7071	20.0494	1.1454	8.9251	1.0	1.0	1.0				
187		BoxCollider	104.3485	1.2139	-27.5679		0.7071		-0.7071	9.9453	1.5139	6.423	1.0	1.0	1.0				
188		BoxCollider	111.5485	0.1302	-35.6639		0.7071		-0.7071	14.185	2.3723	12.5792	1.0	1.0	1.0				
189		BoxCollider	113.5285	-0.692	-47.1379		0.7071		-0.7071	10.4749	1.6788	6.0861	1.0	1.0	1.0				
190		BoxCollider	120.8884	-1.5042	-38.7999		0.7071		-0.7071	12.9886	0.8659	8.8717	1.0	1.0	1.0				
191		BoxCollider	82.2399	-0.6283	-58.993				-1.0	12.5791	1.2238	13.5938	1.0	1.0	1.0				
192		BoxCollider	68.6925	0.1302	-51.5573				-1.0	14.185	1.9469	12.5791	1.0	1.0	1.0				
193		BoxCollider	65.3265	1.8131	-52.0574				-1.0	6.5076	1.048	5.2241	1.0	1.0	1.0				
194		BoxCollider	57.2185	-0.692	-53.5374				-1.0	10.4749	1.6788	6.0861	1.0	1.0	1.0				
195		BoxCollider	65.5565	-1.5042	-60.8973				-1.0	12.9886	0.8659	8.8717	1.0	1.0	1.0				
196		BoxCollider	74.9025	-1.0542	-68.3673				-1.0	17.02	0.9888	10.3695	1.0	1.0	1.0				
197		BoxCollider	72.5045	0.1796	-66.9973				-1.0	12.5221	0.9888	7.4822	1.0	1.0	1.0				
198		BoxCollider	65.049	0.4413	-75.8256				-1.0	5.3735	0.5365	3.29	1.0	1.0	1.0				
199		BoxCollider	94.5325	-0.1553	7.8509		0.7071		-0.7071	6.0032	1.034	3.7341	1.0	1.0	1.0				
200		BoxCollider	99.7985	-1.2007	1.6752		0.7071		-0.7071	5.754	0.6686	8.1741	1.0	1.0	1.0				
201		BoxCollider	87.9405	-0.6436	1.8447		0.7071		-0.7071	8.322	1.5144	10.2365	1.0	1.0	1.0				
202		BoxCollider	79.4765	-1.1128	1.6432		0.7071		-0.7071	12.5562	0.8365	7.3734	1.0	1.0	1.0				
203		BoxCollider	76.4074	-0.7175	-8.4741		0.7071		-0.7071	9.3021	1.8794	8.169	1.0	1.0	1.0				
204		BoxCollider	-1.2029	-0.2547	23.4221		-0.7071		-0.7071	9.28	1.1705	7.9211	1.0	1.0	1.0				
205		BoxCollider	79.0442	-0.1279	-3.8612		0.7071		-0.7071	11.2755	1.317	5.9189	1.0	1.0	1.0				
206		BoxCollider	-4.8091	-0.0648	18.7537		-0.7071		-0.7071	11.1542	1.317	3.934	1.0	1.0	1.0				
207		BoxCollider	84.1782	-0.6194	-16.1189		0.7071		-0.7071	13.6377	1.4462	12.5276	1.0	1.0	1.0				
208		BoxCollider	-7.6988	-0.6194	30.7826		-0.7071		-0.7071	13.3009	1.4462	13.4738	1.0	1.0	1.0				
209		BoxCollider	77.5125	-1.5666	-18.5539		0.7071		-0.7071	12.2224	0.4819	5.8758	1.0	1.0	1.0				
210		BoxCollider	85.6155	-1.0554	-27.2489		0.7071		-0.7071	8.9337	0.986	10.6375	1.0	1.0	1.0				
211		BoxCollider	100.3056	-1.165	-30.6159		0.7071		-0.7071	9.5525	0.7847	10.7764	1.0	1.0	1.0				
212		BoxCollider	129.731	-0.9368	-5.9401		0.7071		-0.7071	8.7934	1.2481	4.7219	1.0	1.0	1.0				
213		BoxCollider	127.121	-1.3792	-0.0242		0.7071		-0.7071	4.3823	0.3259	2.3808	1.0	1.0	1.0				
214		BoxCollider	87.6605	0.1423	-11.1469		0.7071		-0.7071	10.4168	0.6206	6.4306	1.0	1.0	1.0				
215		BoxCollider	84.6765	0.4997	-3.2972		0.7071		-0.7071	5.0841	0.3089	3.1531	1.0	1.0	1.0				
216		BoxCollider	-18.225	-0.6062	-49.873		-0.7071		-0.7071	12.3567	1.2022	21.7301	1.0	1.0	1.0				
217		BoxCollider	4.8434	-0.4084	-61.783		-0.7071		-0.7071	12.3567	1.1252	26.0927	1.0	1.0	1.0				
218		BoxCollider	-1.2951	-0.0865	-49.3849		-0.7071		-0.7071	12.1283	1.1252	12.2935	1.0	1.0	1.0				
219		BoxCollider	10.2139	0.6774	-54.6829		-0.7071		-0.7071	19.6949	1.1252	11.6371	1.0	1.0	1.0				
220		BoxCollider	7.0809	1.2035	-44.4129		-0.7071		-0.7071	9.7694	1.4871	10.2674	1.0	1.0	1.0				
221		BoxCollider	-4.4288	0.1388	-36.4599		-0.7071		-0.7071	13.9342	2.3304	20.1082	1.0	1.0	1.0				
222		BoxCollider	-5.2274	1.792	-33.1529		-0.7071		-0.7071	6.3925	1.0295	8.3509	1.0	1.0	1.0				
223		BoxCollider	-7.5939	-0.4293	-25.1889		-0.7071		-0.7071	10.2897	1.6491	9.7289	1.0	1.0	1.0				
224		BoxCollider	-19.3589	-1.4667	-29.9416		-0.7071		-0.7071	19.6335	0.8506	14.1817	1.0	1.0	1.0				
225		BoxCollider	-35.68	0.4444	-34.719		-0.7071		-0.7071	5.2784	0.527	5.2592	1.0	1.0	1.0				
226		BoxCollider	-0.1282	2.3719	-41.3819		-0.7071		-0.7071	8.4094	0.527	8.3104	1.0	1.0	1.0				
227		BoxCollider	25.2098	0.9845	-72.7356		-0.7071		-0.7071	5.8971	2.3846	5.969	1.0	1.0	1.0				
228		BoxCollider	14.3549	-1.1685	-73.1389		-0.7071		-0.7071	5.6523	0.6568	13.0665	1.0	1.0	1.0				
