Id	BaseVideoId	ConditionId	Title	Height	Width	VideoUrl	VideoUrlPc
10001	40001	1008102	永久列车	1080.0	1920.0	External/Video/Movie10001.usm	External/VideoPC/Movie10001.usm
10002	40001	1008103	曲出场	1080.0	1920.0	External/Video/Movie10002.usm	External/VideoPC/Movie10002.usm
10003	40001	1008104	最终一战	1080.0	1920.0	External/Video/Movie10003.usm	External/VideoPC/Movie10003.usm
10005			活动Op	1080.0	1920.0	External/Video/ActivityBriefMovie.usm	External/Video/ActivityBriefMovie.usm
10006			水上乐园结尾	1080.0	1920.0	External/Video/Movie10004.usm	External/VideoPC/Movie10004.usm
10007			罗塞塔过场cg	1080.0	1920.0	External/Video/Movie10005.usm	External/VideoPC/Movie10005.usm
10008	40001	1008142	曲守城开幕	1080.0	1920.0	External/Video/Movie10006.usm	External/VideoPC/Movie10006.usm
10009			露娜过场cg第一段	1080.0	1920.0	External/Video/Movie10007.usm	External/VideoPC/Movie10007.usm
10010	40001	1008105	露娜过场cg第二段1	1080.0	1920.0	External/Video/Movie10008.usm	External/VideoPC/Movie10008.usm
10011	40001	1008105	露娜过场cg第二段2	1080.0	1920.0	External/Video/Movie10009.usm	External/VideoPC/Movie10009.usm
10013	40001	1008105	露娜过场cg第二段3	1080.0	1920.0	External/Video/Movie10010.usm	External/VideoPC/Movie10010.usm
10014			尼尔出场	1080.0	1920.0	External/Video/Movie10012.usm	External/VideoPC/Movie10012.usm
10015			赛琳娜过场动画	1080.0	1920.0	External/Video/Movie10013.usm	External/VideoPC/Movie10013.usm
10016	40001	1008143	库洛姆版本白毛打加百列	1080.0	1920.0	External/Video/Movie10015.usm	External/VideoPC/Movie10015.usm
10017			库洛姆换机体	1080.0	1920.0	External/Video/Movie10016.usm	External/VideoPC/Movie10016.usm
10018	40001	1008144	520版本露娜逃脱	1080.0	1920.0	External/Video/Movie10018.usm	External/VideoPC/Movie10018.usm
10019			520版本结尾CG	1080.0	1920.0	External/Video/Movie10017.usm	External/VideoPC/Movie10017.usm
10020			夏活版本薇拉试玩关主界面	1080.0	1920.0	External/Video/Weila8K.usm	External/Video/Weila8K.usm
10021			夏活版本水城升起	1080.0	1920.0	External/Video/Movie10019.usm	External/VideoPC/Movie10019.usm
10022			夏活版本薇拉插旗	1080.0	1920.0	External/Video/Movie10020.usm	External/VideoPC/Movie10020.usm
10023	40001	1008108	七夕中秋版本丽芙逃命被抓	1080.0	1920.0	External/Video/Movie10023.usm	External/VideoPC/Movie10023.usm
10024	40001	1008108	七夕中秋版本丽芙逃命起始	1080.0	1920.0	External/Video/Movie10024.usm	External/VideoPC/Movie10024.usm
10025	40001	1008108	七夕中秋版本丽芙Boss战出场	1080.0	1920.0	External/Video/Movie10022.usm	External/VideoPC/Movie10022.usm
10026			七夕中秋版本隐藏结尾	1080.0	1920.0	External/Video/Movie10021.usm	External/VideoPC/Movie10021.usm
10027	40001	1008109	露西亚入场，营救丽芙	1080.0	1920.0	External/Video/Movie10032.usm	External/VideoPC/Movie10032.usm
10028			露西亚被boss困住，超丽芙伸手支援	1080.0	1920.0	External/Video/Movie10028.usm	External/VideoPC/Movie10028.usm
10029	40001	1008109	合力击败boss+指挥官冲破屏障，营救丽芙	1080.0	1920.0	External/Video/Movie10031.usm	External/VideoPC/Movie10031.usm
10030	40001	1008109	超丽芙从天而降，消灭感染体	1080.0	1920.0	External/Video/Movie10029.usm	External/VideoPC/Movie10029.usm
10031	40001	1008109	超丽芙净化感染体，感染体组成了军队	1080.0	1920.0	External/Video/Movie10030.usm	External/VideoPC/Movie10030.usm
10032			超丽芙净化感染	1080.0	1920.0	External/Video/Movie10025.usm	External/VideoPC/Movie10025.usm
10034			哈姆雷特第一次出场	1080.0	1920.0	External/Video/Movie10034.usm	External/VideoPC/Movie10034.usm
10035			结局1：骑士被恶龙吞噬	1080.0	1920.0	External/Video/Movie10035.usm	External/VideoPC/Movie10035.usm
10036			结局2：抓住龙飞天	1080.0	1920.0	External/Video/Movie10036.usm	External/VideoPC/Movie10036.usm
10037			结局3：赛琳娜自杀，龙死	1080.0	1920.0	External/Video/Movie10037.usm	External/VideoPC/Movie10037.usm
10038			结局4：与赛琳娜共舞	1080.0	1920.0	External/Video/Movie10038.usm	External/VideoPC/Movie10038.usm
10039			哈姆雷特第二次出场	1080.0	1920.0	External/Video/Movie10039.usm	External/VideoPC/Movie10039.usm
10040			哈姆雷特第三次出场	1080.0	1920.0	External/Video/Movie10040.usm	External/VideoPC/Movie10040.usm
10041	40001	1008127	说唱歌手出场	960.0	1920.0	External/Video/Movie10042.usm	External/VideoPC/Movie10042.usm
10042	40001	1008127	说唱歌手一转二	960.0	1920.0	External/Video/Movie10043.usm	External/VideoPC/Movie10043.usm
10043	40001	1008127	说唱歌手二转三	960.0	1920.0	External/Video/Movie10044.usm	External/VideoPC/Movie10044.usm
10044	40001	1008127	蒲牢舞剑	804.0	1920.0	External/Video/Movie10041.usm	External/VideoPC/Movie10041.usm
10045			机械70版本过场动画	804.0	1920.0	External/Video/Movie10045.usm	External/VideoPC/Movie10045.usm
10051	40001	1008128	哈卡玛BOSS战过场动画	980.0	1920.0	External/Video/Movie10051.usm	External/VideoPC/Movie10051.usm
10052			哈卡玛版本过场动画	804.0	1920.0	External/Video/Movie10052.usm	External/VideoPC/Movie10052.usm
10053	40001	1008111	卡列BOSS出场	960.0	1920.0	External/Video/Movie10053.usm	External/VideoPC/Movie10053.usm
10054	40001	1008111	卡列BOSS专阶段	960.0	1920.0	External/Video/Movie10054.usm	External/VideoPC/Movie10054.usm
10055			超卡列版本过场动画	804.0	1920.0	External/Video/Movie10055.usm	External/VideoPC/Movie10055.usm
10056	40001	1008129	诺安版本过场动画	804.0	1920.0	External/Video/Movie10056.usm	External/VideoPC/Movie10056.usm
10057	40001	1008112	比安卡版本惑砂开场动画	960.0	1920.0	External/Video/Movie10057.usm	External/VideoPC/Movie10057.usm
10058	40001	1008112	比安卡版本惑砂过场动画	960.0	1920.0	External/Video/Movie10058.usm	External/VideoPC/Movie10058.usm
10059	40001	1008112	比安卡版本惑砂结束动画	960.0	1920.0	External/Video/Movie10059.usm	External/VideoPC/Movie10059.usm
10060	40001	1008112	比安卡版本旧日之女BOSS结束	960.0	1920.0	External/Video/Movie10060.usm	External/VideoPC/Movie10060.usm
10061	40001	1008112	比安卡版本旧日之女BOSS开场	960.0	1920.0	External/Video/Movie10061.usm	External/VideoPC/Movie10061.usm
10063	40001	1008112	比安卡版本精英怪战斗结束	960.0	1920.0	External/Video/Movie10063.usm	External/VideoPC/Movie10063.usm
10064	40001	1008112	比安卡版本水族馆崩塌	804.0	1920.0	External/Video/Movie10064.usm	External/VideoPC/Movie10064.usm
10065	40001	1008130	邦比娜塔版本剧情过场动画1	804.0	1920.0	External/Video/Movie10065.usm	External/VideoPC/Movie10065.usm
10066	40001	1008130	邦比娜塔版本剧情过场动画2	960.0	1920.0	External/Video/Movie10066.usm	External/VideoPC/Movie10066.usm
10067			超里版本_战斗_提法换冠	960.0	1920.0	External/Video/Movie10067.usm	External/VideoPC/Movie10067.usm
10068	40001	1008113	超里版本_战斗_里哥空间裂缝	960.0	1920.0	External/Video/Movie10068.usm	External/VideoPC/Movie10068.usm
10069	40001	1008113	超里版本_战斗_慈悲者入场	960.0	1920.0	External/Video/Movie10069.usm	External/VideoPC/Movie10069.usm
10070	40001	1008113	超里版本_战斗_慈悲者转阶段	960.0	1920.0	External/Video/Movie10070.usm	External/VideoPC/Movie10070.usm
10071			超里版本_剧情_里计算寻路	804.0	1920.0	External/Video/Movie10071.usm	External/VideoPC/Movie10071.usm
10072			三周年S艾拉版本_剧情过场	804.0	1920.0	External/Video/Movie10072.usm	External/VideoPC/Movie10072.usm
10073	40001	1008115	超白毛版本_BOSS莉莉丝入场	960.0	1920.0	External/Video/Movie10073.usm	External/VideoPC/Movie10073.usm
10074	40001	1008115	超白毛版本_BOSS转阶段	960.0	1920.0	External/Video/Movie10074.usm	External/VideoPC/Movie10074.usm
10075	40001	1008115	超白毛版本_BOSS处决	960.0	1920.0	External/Video/Movie10075.usm	External/VideoPC/Movie10075.usm
10076	40001	1008115	超白毛版本_剧情过场_双露对战	804.0	1920.0	External/Video/Movie10076.usm	External/VideoPC/Movie10076.usm
10077	40001	1008131	A含英版本_BOSS出场	960.0	1920.0	External/Video/Movie10077.usm	External/VideoPC/Movie10077.usm
10078	40001	1008131	A含英版本_BOSS转阶段	960.0	1920.0	External/Video/Movie10078.usm	External/VideoPC/Movie10078.usm
10079			A含英版本_文案剧情过场_给蒲牢送U盘	804.0	1920.0	External/Video/Movie10079.usm	External/VideoPC/Movie10079.usm
10080			S21号版本_BOSS出场	960.0	1920.0	External/Video/Movie10080.usm	External/VideoPC/Movie10080.usm
10081	40001	1008116	S21号版本_BOSS转阶段	960.0	1920.0	External/Video/Movie10081.usm	External/VideoPC/Movie10081.usm
10082			S21号版本_文案剧情过场	804.0	1920.0	External/Video/Movie10082.usm	External/VideoPC/Movie10082.usm
10083	40001	1008132	A诺克提版本_BOSS出场	960.0	1920.0	External/Video/Movie10083.usm	External/VideoPC/Movie10083.usm
10084			A诺克提版本_文案剧情过场	804.0	1920.0	External/Video/Movie10084.usm	External/VideoPC/Movie10084.usm
10085	40001	1008132	A诺克提版本_西部小镇出场timeline改视频	960.0	1920.0	External/Video/Movie10085.usm	External/VideoPC/Movie10085.usm
10086	40001	1008117	回音版本_回音躺在手术台	960.0	1920.0	External/Video/Movie10086.usm	External/VideoPC/Movie10086.usm
10087	40001	1008117	回音版本_回音跳下运输机	960.0	1920.0	External/Video/Movie10087.usm	External/VideoPC/Movie10087.usm
10088	40001	1008117	回音版本_回音飞踢小队长	960.0	1920.0	External/Video/Movie10088.usm	External/VideoPC/Movie10088.usm
10089	40001	1008117	回音版本_回音被屏幕里的指挥官拉走	960.0	1920.0	External/Video/Movie10089.usm	External/VideoPC/Movie10089.usm
10090	40001	1008117	回音版本_精英怪出场	804.0	1920.0	External/Video/Movie10090.usm	External/VideoPC/Movie10090.usm
10091	40001	1008117	回音版本_回音记忆闪现	804.0	1920.0	External/Video/Movie10091.usm	External/VideoPC/Movie10091.usm
10092	40001	1008118	夏活版本_鲸鱼入场	804.0	1920.0	External/Video/Movie10092.usm	External/VideoPC/Movie10092.usm
10093	40001	1008118	夏活版本_鲸鱼转阶段	960.0	1920.0	External/Video/Movie10093.usm	External/VideoPC/Movie10093.usm
10094	40001	1008118	夏活版本_鲸鱼处决	960.0	1920.0	External/Video/Movie10094.usm	External/VideoPC/Movie10094.usm
10095	40001	1008118	夏活版本_人形态转阶段	960.0	1920.0	External/Video/Movie10095.usm	External/VideoPC/Movie10095.usm
10096	40001	1008118	夏活版本_人形态处决	804.0	1920.0	External/Video/Movie10096.usm	External/VideoPC/Movie10096.usm
10097			夏活版本_卡列皮肤卡池场景	558.0	992.0	External/Video/MovieKareninaLotto.usm	External/VideoPC/MovieKareninaLotto.usm
10098	40001	1008118	夏活版本_BOSS人形入场	960.0	1920.0	External/Video/Movie10098.usm	External/VideoPC/Movie10098.usm
10099			黑岩版本_文案过场	904.0	1920.0	External/Video/Movie10099.usm	External/VideoPC/Movie10099.usm
10100			黑岩版本_BOSS入场	960.0	1920.0	External/Video/Movie10100.usm	External/VideoPC/Movie10100.usm
10101			黑岩版本_BOSS转阶段	960.0	1920.0	External/Video/Movie10101.usm	External/VideoPC/Movie10101.usm
10102			黑岩版本_BOSS处决	960.0	1920.0	External/Video/Movie10102.usm	External/VideoPC/Movie10102.usm
10103			黑岩版本_关卡动画	960.0	1920.0	External/Video/Movie10103.usm	External/VideoPC/Movie10103.usm
10104			黑岩版本_剧情关界面动画	1080.0	1920.0	External/Video/Movie20003.usm	External/VideoPC/Movie20003.usm
10105	40001	1008119	S渡边版本_BOSS入场	960.0	1920.0	External/Video/Movie10105.usm	External/VideoPC/Movie10105.usm
10106	40001	1008119	S渡边版本_BOSS处决	960.0	1920.0	External/Video/Movie10106.usm	External/VideoPC/Movie10106.usm
10107			S渡边版本_文案过场	804.0	1920.0	External/Video/Movie10107.usm	External/VideoPC/Movie10107.usm
10108	40001	1008119	S渡边版本_BOSS转阶段	960.0	1920.0	External/Video/Movie10108.usm	External/VideoPC/Movie10108.usm
10109	40001	1008120	S曲_光璧升起02	960.0	1920.0	External/Video/Movie10109.usm	External/VideoPC/Movie10109.usm
10110	40001	1008120	S曲_万世铭中枢-守卫战	960.0	1920.0	External/Video/Movie10110.usm	External/VideoPC/Movie10110.usm
10111	40001	1008120	S曲_广播站之战	960.0	1920.0	External/Video/Movie10111.usm	External/VideoPC/Movie10111.usm
10112	40001	1008120	S曲_BOSS入场	960.0	1920.0	External/Video/Movie10112.usm	External/VideoPC/Movie10112.usm
10113	40001	1008120	S曲_BOSS转阶段	960.0	1920.0	External/Video/Movie10113.usm	External/VideoPC/Movie10113.usm
10114	40001	1008120	S曲_BOSS处决	804.0	1920.0	External/Video/Movie10114.usm	External/VideoPC/Movie10114.usm
10115	40001	1008120	S曲_旧曲换机体到新曲	804.0	1920.0	External/Video/Movie10115.usm	External/VideoPC/Movie10115.usm
10116	40001	1008120	S曲_章节开篇复用曲被捅对穿	804.0	1920.0	External/Video/Movie10116.usm	External/VideoPC/Movie10116.usm
10117			S曲_文案复用CG	804.0	1920.0	External/Video/Movie10117.usm	External/VideoPC/Movie10117.usm
10118	40001	1008121	A布偶熊_BOSS出场	960.0	1920.0	External/Video/Movie10118.usm	External/VideoPC/Movie10118.usm
10119	40001	1008121	A布偶熊_BOSS转阶段	960.0	1920.0	External/Video/Movie10119.usm	External/VideoPC/Movie10119.usm
10120	40001	1008121	A布偶熊_BOSS处决	960.0	1920.0	External/Video/Movie10120.usm	External/VideoPC/Movie10120.usm
10121			A布偶熊_文案过场	804.0	1920.0	External/Video/Movie10121.usm	External/VideoPC/Movie10121.usm
10122	40001	1008121	A布偶熊_ timeline转视频	960.0	1920.0	External/Video/Movie10122.usm	External/VideoPC/Movie10122.usm
10123	40001	1008122	S露娜_关卡_第一章关底结束	960.0	1920.0	External/Video/Movie10123.usm	External/VideoPC/Movie10123.usm
10124	40001	1008122	S露娜_关卡_BOSS入场	960.0	1920.0	External/Video/Movie10124.usm	External/VideoPC/Movie10124.usm
10125	40001	1008122	S露娜_关卡_BOSS转阶段	960.0	1920.0	External/Video/Movie10125.usm	External/VideoPC/Movie10125.usm
10126	40001	1008122	S露娜_关卡_BOSS处决	960.0	1920.0	External/Video/Movie10126.usm	External/VideoPC/Movie10126.usm
10127			S露娜_文案过场	804.0	1920.0	External/Video/Movie10127.usm	External/VideoPC/Movie10127.usm
10128			S露娜_文案过场（PV截取版）	1080.0	1920.0	External/Video/Movie10128.usm	External/VideoPC/Movie10128.usm
10129	40001	1008133	A布里姬特_BOSS入场	960.0	1920.0	External/Video/Movie10129.usm	External/VideoPC/Movie10129.usm
10130	40001	1008133	A布里姬特_BOSS转阶段	960.0	1920.0	External/Video/Movie10130.usm	External/VideoPC/Movie10130.usm
10131	40001	1008133	A布里姬特_BOSS处决	960.0	1920.0	External/Video/Movie10131.usm	External/VideoPC/Movie10131.usm
10132			A布里姬特_文案过场	804.0	1920.0	External/Video/Movie10132.usm	External/VideoPC/Movie10132.usm
10133	40001	1008134	S含英_关卡1CG 含英树上潜伏	960.0	1920.0	External/Video/Movie10133.usm	External/VideoPC/Movie10133.usm
10134	40001	1008134	S含英_关卡1CG 含英被包围	960.0	1920.0	External/Video/Movie10134.usm	External/VideoPC/Movie10134.usm
10135	40001	1008134	S含英_关卡4CG 假里哥袭击	960.0	1920.0	External/Video/Movie10135.usm	External/VideoPC/Movie10135.usm
10136	40001	1008134	S含英_关卡5CG 电梯遭遇战	960.0	1920.0	External/Video/Movie10136.usm	External/VideoPC/Movie10136.usm
10137	40001	1008134	S含英_boss入场CG	960.0	1920.0	External/Video/Movie10137.usm	External/VideoPC/Movie10137.usm
10138			S含英_文案CG	804.0	1920.0	External/Video/Movie10138.usm	External/VideoPC/Movie10138.usm
30001			S含英_关卡_教学01	320.0	640.0	External/Video/Movie30001.usm	External/VideoPC/Movie30001.usm
30002			S含英_关卡_教学02	320.0	640.0	External/Video/Movie30002.usm	External/VideoPC/Movie30002.usm
30003			S含英_关卡_教学03	320.0	640.0	External/Video/Movie30003.usm	External/VideoPC/Movie30003.usm
30004			战斗评分玩法_教学关	400.0	720.0	External/Video/Movie30004.usm	External/Video/Movie30004.usm
10139	40001	1008135	S万事_关卡_万事被拖入密道	960.0	1920.0	External/Video/Movie10139.usm	External/VideoPC/Movie10139.usm
10140	40001	1008135	S万事_关卡_糖果炸弹	960.0	1920.0	External/Video/Movie10140.usm	External/VideoPC/Movie10140.usm
10141	40001	1008135	S万事_BOSS入场	960.0	1920.0	External/Video/Movie10141.usm	External/VideoPC/Movie10141.usm
10142	40001	1008135	S万事_BOSS转阶段	960.0	1920.0	External/Video/Movie10142.usm	External/VideoPC/Movie10142.usm
10143			S万事_文案过场	804.0	1920.0	External/Video/Movie10143.usm	External/VideoPC/Movie10143.usm
10144	40001	1008123	S火露西亚_TL闪灵	960.0	1920.0	External/Video/Movie10144.usm	External/VideoPC/Movie10144.usm
10145	40001	1008123	S火露西亚_TL	960.0	1920.0	External/Video/Movie10145.usm	External/VideoPC/Movie10145.usm
10146	40001	1008123	S火露西亚_TL	960.0	1920.0	External/Video/Movie10146.usm	External/VideoPC/Movie10146.usm
10147	40001	1008123	S火露西亚_TL	960.0	1920.0	External/Video/Movie10147.usm	External/VideoPC/Movie10147.usm
10148	40001	1008123	S火露西亚_BOSS战入场	960.0	1920.0	External/Video/Movie10148.usm	External/VideoPC/Movie10148.usm
10149	40001	1008123	S火露西亚_转阶段1 时空追逐	960.0	1920.0	External/Video/Movie10149.usm	External/VideoPC/Movie10149.usm
10150	40001	1008123	S火露西亚_转阶段2_冲出裂隙	960.0	1920.0	External/Video/Movie10150.usm	External/VideoPC/Movie10150.usm
10151	40001	1008123	S火露西亚_BOSS战结束	960.0	1920.0	External/Video/Movie10151.usm	External/VideoPC/Movie10151.usm
10152			S火露西亚_文案过场	804.0	1920.0	External/Video/Movie10152.usm	External/VideoPC/Movie10152.usm
10153			2.15白毛卡池CG	1290.0	2796.0	External/Video/Movie10153.usm	External/VideoPC/Movie10153.usm
1015301			2.15白毛卡池CG--安卓专用	886.0	1920.0	External/Video/Movie1015301.usm	External/VideoPC/Movie10153.usm
10154	40001	1008136	A八咫_BOSS入场	960.0	1920.0	External/Video/Movie10154.usm	External/VideoPC/Movie10154.usm
10155	40001	1008136	A八咫_BOSS处决	960.0	1920.0	External/Video/Movie10155.usm	External/VideoPC/Movie10155.usm
10156	40001	1008136	A八咫_八音盒落地 两人决裂	960.0	1920.0	External/Video/Movie10156.usm	External/VideoPC/Movie10156.usm
10157	40001	1008136	A八咫_优华闪现 八咫追逐	960.0	1920.0	External/Video/Movie10157.usm	External/VideoPC/Movie10157.usm
10158	40001	1008124	S七实 TL_露娜雪中行走	960.0	1920.0	External/Video/Movie10158.usm	External/VideoPC/Movie10158.usm
10159	40001	1008124	S七实 TL_星舰内对话	960.0	1920.0	External/Video/Movie10159.usm	External/VideoPC/Movie10159.usm
10160	40001	1008124	S七实 TL_多个七实收束	960.0	1920.0	External/Video/Movie10160.usm	External/VideoPC/Movie10160.usm
10161	40001	1008124	S七实_BOSS出场	960.0	1920.0	External/Video/Movie10161.usm	External/VideoPC/Movie10161.usm
10162	40001	1008124	S七实_BOSS转阶段	960.0	1920.0	External/Video/Movie10162.usm	External/VideoPC/Movie10162.usm
10163	40001	1008124	S七实_BOSS处决（完美处决）	960.0	1920.0	External/Video/Movie10163.usm	External/VideoPC/Movie10163.usm
1016301	40001	1008124	S七实_BOSS处决（非完美处决）	960.0	1920.0	External/Video/Movie1016301.usm	External/VideoPC/Movie1016301.usm
10164			S七实_文案过场	804.0	1920.0	External/Video/Movie10164.usm	External/VideoPC/Movie10164.usm
10165			S七实_七实入场	960.0	1920.0	External/Video/Movie10165.usm	External/VideoPC/Movie10165.usm
10166	40001	1008125	慈悲者_老冯&卡俄斯	960.0	1920.0	External/Video/Movie10166.usm	External/VideoPC/Movie10166.usm
10167	40001	1008125	慈悲者_灰鸦小队VS慈悲者	960.0	1920.0	External/Video/Movie10167.usm	External/VideoPC/Movie10167.usm
10168	40001	1008125	慈悲者_慈悲者大好感	960.0	1920.0	External/Video/Movie10168.usm	External/VideoPC/Movie10168.usm
10169	40001	1008125	慈悲者_BOSS出场	960.0	1920.0	External/Video/Movie10169.usm	External/VideoPC/Movie10169.usm
10170	40001	1008125	慈悲者_BOSS转阶段	960.0	1920.0	External/Video/Movie10170.usm	External/VideoPC/Movie10170.usm
10171			慈悲者_文案过场	804.0	1920.0	External/Video/Movie10171.usm	External/VideoPC/Movie10171.usm
10172	40001	1008137	莉莉丝_整理衣物	960.0	1920.0	External/Video/Movie10172.usm	External/VideoPC/Movie10172.usm
10173	40001	1008137	莉莉丝_BOSS处决	960.0	1920.0	External/Video/Movie10173.usm	External/VideoPC/Movie10173.usm
10174	40001	1008126	赛琳娜_TL透过玻璃看	960.0	1920.0	External/Video/Movie10174.usm	External/VideoPC/Movie10174.usm
10175	40001	1008126	赛琳娜_BOSS入场	960.0	1920.0	External/Video/Movie10175.usm	External/VideoPC/Movie10175.usm
10176	40001	1008126	赛琳娜_BOSS转阶段	960.0	1920.0	External/Video/Movie10176.usm	External/VideoPC/Movie10176.usm
10177	40001	1008126	赛琳娜_BOSS处决	960.0	1920.0	External/Video/Movie10177.usm	External/VideoPC/Movie10177.usm
10178			赛琳娜_文案过场	804.0	1920.0	External/Video/Movie10178.usm	External/VideoPC/Movie10178.usm
30005			小灰灰教学1	960.0	1920.0	External/Video/StageMemoryActivity01.usm	External/VideoPC/StageMemoryActivity01.usm
30006			小灰灰教学2	960.0	1920.0	External/Video/StageMemoryActivity02.usm	External/VideoPC/StageMemoryActivity02.usm
30007			小灰灰教学3	960.0	1920.0	External/Video/StageMemoryActivity03.usm	External/VideoPC/StageMemoryActivity03.usm
30008			小灰灰教学4	960.0	1920.0	External/Video/StageMemoryActivity04.usm	External/VideoPC/StageMemoryActivity04.usm
30009			弓-技能	1080.0	1920.0	External/Video/fpsgame1.usm	External/VideoPC/fpsgame1.usm
30010			弓-精准蓄力	1080.0	1920.0	External/Video/fpsgame2.usm	External/VideoPC/fpsgame2.usm
30011			手枪技能	1080.0	1920.0	External/Video/fpsgame3.usm	External/VideoPC/fpsgame3.usm
30012			手枪普攻	1080.0	1920.0	External/Video/fpsgame4.usm	External/VideoPC/fpsgame4.usm
30013			双枪技能	1080.0	1920.0	External/Video/fpsgame5.usm	External/VideoPC/fpsgame5.usm
30014			双枪普攻	1080.0	1920.0	External/Video/fpsgame6.usm	External/VideoPC/fpsgame6.usm
30015			太刀格挡	1080.0	1920.0	External/Video/fpsgame7.usm	External/VideoPC/fpsgame7.usm
30016			太刀核心被动	1080.0	1920.0	External/Video/fpsgame8.usm	External/VideoPC/fpsgame8.usm
30017			太刀剑气	1080.0	1920.0	External/Video/fpsgame9.usm	External/VideoPC/fpsgame9.usm
30018			二段跳	1080.0	1920.0	External/Video/fpsgame10.usm	External/VideoPC/fpsgame10.usm
30019			自动瞄准	1080.0	1920.0	External/Video/fpsgame11.usm	External/VideoPC/fpsgame11.usm
30020			钩索（注意替换资源）	1080.0	1920.0	External/Video/fpsgame13.usm	External/VideoPC/fpsgame13.usm
30021			悬赏挑战玩法演示视频1	960.0	1920.0	External/Video/Xuanshang30021.usm	External/Video/Xuanshang30021.usm
30022			悬赏挑战玩法演示视频2	960.0	1920.0	External/Video/Xuanshang30022.usm	External/Video/Xuanshang30022.usm
