Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
100259	4006	男X待机动作01			
100260	4006	女X待机动作03			
100261	4006	男y待机动作01			
100262	4006	女X待机动作03			
100263	4006	女X待机动作04			
100264	4006	男y待机动作01			
100265	4006	男X待机动作01			['旁听']
100266	4006	女X待机动作02			
100267	4006	女X待机动作02			
100268	4006	女y待机动作01			
100269	4006	女X待机动作03			
100270	4006	女y待机动作01			
100271	4006	露丝	植物讲解员		['【NpcName】']
100012	4006	库寻寻	扫描库洛洛		['【NpcName】']
100001	4006	贝丽	环星长廊接待员		['【NpcName】']
100048	4006	库理理	修理库洛洛		['【NpcName】']
100272	4006	被修理的库洛洛			
100157	4006	男y待机动作01			
100273	4006	奥拉	建筑设计学者		['【NpcName】']
100274	4006	库洛洛			['旁听']
100275	4006	带帽库洛洛			
100276	4006	三个正在交流的NPC			
100277	4006	三个正在交流的NPC			
100278	4006	女X待机动作02			
100279	4006	女X待机动作04			
100280	4006	男X待机动作02			
100281	4006	女X待机动作01			
100282	4006	女X待机动作02			
100283	4006	男y待机动作01			
100284	4006	男X待机动作01			
100285	4006	两个NPC正在交流			
100286	4006	两个NPC正在交流			
100287	4006	男X待机动作04			
100288	4006	女性构造体2			
100289	4006	女y待机动作01			
100290	4006	男X待机动作03			
100291	4006	女X待机动作01			
100294	4006	男X待机动作04			
100295	4006	女X待机动作03			
100296	4006	女X待机动作04			
100297	4006	男X待机动作02			
100298	4006	男X待机动作03			
100299	4006	男X待机动作01			
100300	4006	女y待机动作01			
100301	4006	男X待机动作01			
100302	4006	男X待机动作02			
100303	4006	男X待机动作03			
100304	4006	女y待机动作01			
100305	4006	男y待机动作01			
100306	4006	做吧台的交谈的NPC			
100307	4006	男X待机动作01			
100308	4006	女X待机动作01			
100309	4006	女X待机动作03			
100310	4006	揽客的发廊店员			
100311	4006	女y待机动作01			
100312	4006	地球仪平台下两个交流的男女NPC			
100313	4006	地球仪平台下两个交流的男女NPC			['旁听']
100314	4006	亚德米	历史教授		['【NpcName】']
100315	4006	喝咖啡闲聊的男女NPC			['旁听']
100316	4006	喝咖啡闲聊的男女NPC			
100318	4006	库洛洛			['【NpcName】']
100319	4006	两个正在讨论古董的NPC			
100320	4006	两个正在讨论古董的NPC			
100321	4006	秋游	蔻屿鲜花店主		['【NpcName】']
100322	4006	看花的女性NPC			
100011	4006	测试任务NPC	少平专用测试1002任务的勿删		
100013	4006	三个正在交流的NPC			
100042	4006	坐着聊天的两个NPC			
100128	4006	新增男NPC5			
100144	4006	新增男NPC6			
100145	4006	新增男NPC4			
100148	4006	女X待机动作02			
100149	4006	新增女NPC7			
100150	4006	新增女NPC8			
100151	4006	新增男NPC5			
100176	4006	新增男NPC4			
100177	4006	新增男NPC6			
100178	4006	新增男NPC1			
100179	4006	新增女NPC1			
100180	4006	新增男NPC3			
100181	4006	女性服务员9			
100233	4006	新增女NPC7			
100234	4006	男性构造体3			
100317	4006	新增女NPC6			
100323	4006	新增女NPC7			
100324	4006	新增男NPC4			
100325	4006	新增男NPC5			
100003	4006	新增男NPC2			
100005	4006	新增女NPC4			
100009	4006	男性构造体3（剧情）			
