Id	Group	Type	PositionX	PositionY	PositionZ	QuaternionX	QuaternionY	QuaternionZ	QuaternionW	ScaleX	ScaleY	ScaleZ	SizeX	SizeY	SizeZ	Direction	Mesh	Convex	CameraBlockHandleTag
23	HideAndSeek04_Tyqm01	MeshCollider	69.9997	2.0	51.5502				1.0	1.0	1.0	1.0					HideAndSeek04_21Tyqm01		
24	HideAndSeek04_Tyqm01	MeshCollider	69.9997	2.0	51.5502				1.0	1.0	1.0	1.0					HideAndSeek04_16Tyqm01		
25	HideAndSeek04_Tyqm01	MeshCollider	69.9997	2.0	51.5502				1.0	1.0	1.0	1.0					HideAndSeek04_16Tyqm01	True	
26	HideAndSeek04_Zhuozi02	MeshCollider	44.3699	2.0195	75.0599		-0.7071		0.7071	1.6362	1.6362	1.6362					HideAndSeek04_07Zhuozi	True	
27	HideAndSeek04_Zhuozi02 (1)	MeshCollider	95.8169	2.0195	75.1669		-0.7071		-0.7071	1.6362	1.6362	1.6362					HideAndSeek04_07Zhuozi	True	
28	HideAndSeek04_Huoxiang03 (3)	MeshCollider	94.925	2.0199	88.8629		-0.2588		0.9659	1.0	1.0	1.0					HideAndSeek04_35Huoxiang03	True	
29	HideAndSeek04_Huoxiang03 (2)	MeshCollider	95.6999	2.0199	89.1619				1.0	1.0	1.0	1.0					HideAndSeek04_35Huoxiang03	True	
30	HideAndSeek04_Huoxiang03 (4)	MeshCollider	92.0399	2.0199	85.8526		0.1347		0.9908	1.0	1.0	1.0					HideAndSeek04_35Huoxiang03	True	
31	HideAndSeek04_Huoxiang03 (5)	MeshCollider	96.0289	2.0199	56.213		-0.0188		0.9998	1.0	1.0	1.0					HideAndSeek04_35Huoxiang03	True	
32	HideAndSeek04_Huoxiang03 (1)	MeshCollider	96.008	2.0199	79.4479				1.0	1.0	1.0	1.0					HideAndSeek04_35Huoxiang03	True	
33	HideAndSeek04_Huoxiang03 (10)	MeshCollider	95.3199	2.0199	79.4479				1.0	1.0	1.0	1.0					HideAndSeek04_35Huoxiang03	True	
34	HideAndSeek04_Huoxiang03 (9)	MeshCollider	96.037	2.0199	69.137		-0.7071		0.7071	1.0	1.0	1.0					HideAndSeek04_35Huoxiang03	True	
35	HideAndSeek04_Huoxiang03 (7)	MeshCollider	96.037	2.0199	69.787		-0.7071		0.7071	1.0	1.0	1.0					HideAndSeek04_35Huoxiang03	True	
36	HideAndSeek04_Huoxiang03 (8)	MeshCollider	95.3509	2.0199	69.787		-0.7071		0.7071	1.0	1.0	1.0					HideAndSeek04_35Huoxiang03	True	
37	HideAndSeek04_Huoxiang03	MeshCollider	96.008	2.0199	80.123				1.0	1.0	1.0	1.0					HideAndSeek04_35Huoxiang03	True	
38	HideAndSeek04_Dideng01	MeshCollider	95.6776	2.7829	89.1569				1.0	1.0	1.0	1.0					HideAndSeek04_70Dideng01	True	
39	HideAndSeek04_Dideng01 (1)	MeshCollider	61.83	2.259	78.1028		0.2138		0.9768	1.0	1.0	1.0					HideAndSeek04_70Dideng01	True	
40	HideAndSeek04_Dideng01 (3)	MeshCollider	78.1603	2.259	78.1104		-0.1756		0.9844	1.0	1.0	1.0					HideAndSeek04_70Dideng01	True	
41	HideAndSeek04_Dideng01 (4)	MeshCollider	78.0495	2.259	71.7711		0.1449		0.9894	0.9999	1.0	0.9999					HideAndSeek04_70Dideng01	True	
42	HideAndSeek04_Dideng01 (2)	MeshCollider	61.831	2.259	71.9599				1.0	1.0	1.0	1.0					HideAndSeek04_70Dideng01	True	
43	HideAndSeek04_Dideng01 (5)	MeshCollider	63.158	2.259	69.656		0.4443		0.8958	1.0	1.0	1.0					HideAndSeek04_70Dideng01	True	
44	HideAndSeek04_Dideng01 (7)	MeshCollider	63.1605	2.259	80.4238		0.2696		0.9629	1.0	1.0	1.0					HideAndSeek04_70Dideng01	True	
45	HideAndSeek04_Dideng01 (8)	MeshCollider	76.7837	2.259	80.4226		0.3387		0.9408	1.0	1.0	1.0					HideAndSeek04_70Dideng01	True	
46	HideAndSeek04_Dideng01 (6)	MeshCollider	76.8069	2.259	69.6318		0.3907		0.9204	1.0	1.0	1.0					HideAndSeek04_70Dideng01	True	
47	HideAndSeek04_Huoxiang02 (2)	MeshCollider	91.858	2.0199	93.6399				1.0	1.0	1.0	1.0					HideAndSeek04_35Huoxiang02	True	
48	HideAndSeek04_Huoxiang02 (1)	MeshCollider	91.858	2.0199	94.3369				1.0	1.0	1.0	1.0					HideAndSeek04_35Huoxiang02	True	
49	HideAndSeek04_Huoxiang02 (4)	MeshCollider	95.4059	2.0199	55.5639				1.0	1.0	1.0	1.0					HideAndSeek04_35Huoxiang02	True	
50	HideAndSeek04_Huoxiang02 (6)	MeshCollider	95.4059	2.0199	54.909				1.0	1.0	1.0	1.0					HideAndSeek04_35Huoxiang02	True	
51	HideAndSeek04_Huoxiang02 (5)	MeshCollider	96.054	2.0199	54.909				1.0	1.0	1.0	1.0					HideAndSeek04_35Huoxiang02	True	
52	HideAndSeek04_Huoxiang02 (3)	MeshCollider	96.054	2.0199	55.5639				1.0	1.0	1.0	1.0					HideAndSeek04_35Huoxiang02	True	
53	HideAndSeek04_Huoxiang02	MeshCollider	91.8119	2.0199	83.525				1.0	1.0	1.0	1.0					HideAndSeek04_35Huoxiang02	True	
54	HideAndSeek04_Jiuguan	MeshCollider	92.454	2.0365	83.567		-0.9848		-0.1736	1.0	1.0	1.0					HideAndSeek04_05Jiuguan	True	
55	HideAndSeek04_Tiaoban02 (4)	MeshCollider	54.228	5.3959	94.747		-0.7071		-0.7071	0.9999	1.0	0.9999					HideAndSeek04_29Tiaoban02		
56	HideAndSeek04_Tiaoban02 (12)	MeshCollider	85.7539	5.3959	94.804		-0.7071		-0.7071	0.9999	1.0	0.9999					HideAndSeek04_29Tiaoban02		
57	HideAndSeek04_Tiaoban02	MeshCollider	85.7409	5.3959	55.3349		-0.7071		0.7071	1.0	1.0	1.0					HideAndSeek04_29Tiaoban02		
58	HideAndSeek04_Tiaoban02 (11)	MeshCollider	54.241	5.3959	55.3699		-0.7071		0.7071	1.0	1.0	1.0					HideAndSeek04_29Tiaoban02		
59	HideAndSeek04_Louti02	MeshCollider	50.3899	2.0356	60.4039		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_66Louti04		
60	HideAndSeek04_Louti02	MeshCollider	50.3899	2.0356	60.4039		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_67Louti05		
61	HideAndSeek04_Louti02	MeshCollider	50.3899	2.0356	60.4039		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_48Louti06		
62	HideAndSeek04_Louti02	MeshCollider	50.3899	2.0356	60.4039		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_49Louti08		
63	HideAndSeek04_Louti02	MeshCollider	50.3899	2.0356	60.4039		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_25Louti01		
64	HideAndSeek04_Louti02	MeshCollider	50.3899	2.0356	60.4039		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_16Louti01		
65	HideAndSeek04_Louti02	MeshCollider	50.3899	2.0356	60.4039		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_13Damendengb		
66	HideAndSeek04_Loutia (7)	MeshCollider	51.4189	6.1849	91.9246		-1.0			1.2813	1.0	1.0					HideAndSeek04_48Loutia	True	
67	HideAndSeek04_Louti01 (2)	MeshCollider	50.4246	2.0356	89.6786		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_48Louti03		
68	HideAndSeek04_Louti01 (2)	MeshCollider	50.4246	2.0356	89.6786		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_49Louti07		
69	HideAndSeek04_Louti01 (2)	MeshCollider	50.4246	2.0356	89.6786		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_66Louti01		
70	HideAndSeek04_Louti01 (2)	MeshCollider	50.4246	2.0356	89.6786		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_67Louti02		
71	HideAndSeek04_Louti01 (2)	MeshCollider	50.4246	2.0356	89.6786		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_16Louti		
72	HideAndSeek04_Louti01 (2)	MeshCollider	50.4246	2.0356	89.6786		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_25Louti		
73	HideAndSeek04_Louti01 (2)	MeshCollider	50.4246	2.0356	89.6786		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_13Damendeng01		
74	HideAndSeek04_Loutia (8)	MeshCollider	53.373	6.181	93.579		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_48Loutia	True	
75	HideAndSeek04_Loutia (1)	MeshCollider	86.6389	6.2015	56.493		-0.7071		-0.7071	0.8899	1.0	1.0					HideAndSeek04_48Loutia	True	
76	HideAndSeek04_Loutia (3)	MeshCollider	53.421	6.1849	56.275		0.7071		0.7071	1.223	1.0	0.9999					HideAndSeek04_48Loutia	True	
77	HideAndSeek04_Loutia (4)	MeshCollider	51.3588	6.1849	58.151		-1.0			0.7209	1.0	1.0					HideAndSeek04_48Loutia	True	
78	HideAndSeek04_Loutia (9)	MeshCollider	51.8979	6.1849	58.151		-1.0			0.7209	1.0	1.0					HideAndSeek04_48Loutia	True	
79	HideAndSeek04_Louti02 (1)	MeshCollider	89.62	2.0356	89.7099		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_66Louti04		
80	HideAndSeek04_Louti02 (1)	MeshCollider	89.62	2.0356	89.7099		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_67Louti05		
81	HideAndSeek04_Louti02 (1)	MeshCollider	89.62	2.0356	89.7099		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_48Louti06		
82	HideAndSeek04_Louti02 (1)	MeshCollider	89.62	2.0356	89.7099		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_49Louti08		
83	HideAndSeek04_Louti02 (1)	MeshCollider	89.62	2.0356	89.7099		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_25Louti01		
84	HideAndSeek04_Louti02 (1)	MeshCollider	89.62	2.0356	89.7099		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_16Louti01		
85	HideAndSeek04_Louti02 (1)	MeshCollider	89.62	2.0356	89.7099		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_13Damendengb		
86	HideAndSeek04_Loutia (5)	MeshCollider	86.69	6.1849	93.843		-0.7071		0.7071	1.223	1.0	0.9999					HideAndSeek04_48Loutia	True	
87	HideAndSeek04_Loutia (6)	MeshCollider	88.6451	6.1849	91.9509				-1.0	1.2632	1.0	1.0					HideAndSeek04_48Loutia	True	
88	HideAndSeek04_Langan01 (1)	MeshCollider	86.6979	6.196	93.8519		-1.0			1.0	1.0	1.0					HideAndSeek04_48Langan01	True	
89	HideAndSeek04_Loutia	MeshCollider	88.6149	6.1849	58.1726				1.0	1.223	1.0	1.0					HideAndSeek04_48Loutia	True	
90	HideAndSeek04_Louti01	MeshCollider	89.5999	2.0356	60.4099		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_48Louti03		
91	HideAndSeek04_Louti01	MeshCollider	89.5999	2.0356	60.4099		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_49Louti07		
92	HideAndSeek04_Louti01	MeshCollider	89.5999	2.0356	60.4099		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_66Louti01		
93	HideAndSeek04_Louti01	MeshCollider	89.5999	2.0356	60.4099		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_67Louti02		
94	HideAndSeek04_Louti01	MeshCollider	89.5999	2.0356	60.4099		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_16Louti		
95	HideAndSeek04_Louti01	MeshCollider	89.5999	2.0356	60.4099		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_25Louti		
96	HideAndSeek04_Louti01	MeshCollider	89.5999	2.0356	60.4099		-0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_13Damendeng01		
97	HideAndSeek04_Huapen (1)	MeshCollider	87.9329	2.0356	89.9049				1.0	1.0	1.0	1.0					HideAndSeek04_18Huapen	True	
98	HideAndSeek04_Huapen (2)	MeshCollider	52.0699	2.0356	89.9879				1.0	1.0	1.0	1.0					HideAndSeek04_18Huapen	True	
99	HideAndSeek04_Huapen	MeshCollider	52.0699	2.0356	91.2509				1.0	1.0	1.0	1.0					HideAndSeek04_18Huapen	True	
100	HideAndSeek04_Zhuozi	MeshCollider	77.99	2.0169	66.9565		-0.3004		0.9537	0.9032	0.9032	0.9032					HideAndSeek04_06Zhuozi		
101	HideAndSeek04_Jiashan	MeshCollider	72.47	2.1134	59.59		-0.7071		0.7071	0.8762	0.8762	0.8762					HideAndSeek04_09Jiashan	True	
102	HideAndSeek04_Zxzuozi (1)	MeshCollider	70.0299	1.84	49.699		-1.0			1.0	1.0	1.0					HideAndSeek04_27Zxzuozi		
103	HideAndSeek04_Zxzuozi	MeshCollider	70.0	1.84	100.3759				1.0	1.0	1.0	1.0					HideAndSeek04_27Zxzuozi		
104	HideAndSeek04_Huantan01 (8)	MeshCollider	73.22	1.8769	59.9099		-0.7071		-0.7071	2.2865	1.4112	1.1838					HideAndSeek04_16Huantan01	True	
105	HideAndSeek04_Jiashan (2)	MeshCollider	67.6989	2.1134	90.19		-0.7071		-0.7071	0.8762	0.8762	0.8762					HideAndSeek04_09Jiashan	True	
106	HideAndSeek04_Huantan01 (10)	MeshCollider	66.827	1.8769	89.8799		0.7071		-0.7071	2.2865	1.4112	1.1838					HideAndSeek04_16Huantan01	True	
107	HideAndSeek04_Jiashan01	MeshCollider	73.134	2.17	87.9011		-0.7071		0.7071	0.9999	1.0	0.8549					HideAndSeek04_09Jiashan01	True	
108	HideAndSeek04_Jiashan01 (1)	MeshCollider	66.6399	2.14	87.19		-0.7071		-0.7071	0.7701	0.7701	0.6584					HideAndSeek04_09Jiashan01	True	
109	HideAndSeek04_Jiashan (3)	MeshCollider	72.416	2.1619	90.8669		0.7071		-0.7071	0.6999	0.6999	0.6999					HideAndSeek04_09Jiashan	True	
110	HideAndSeek04_Huantan01 (11)	MeshCollider	73.147	1.8769	90.065		0.7071		0.7071	2.2865	1.4112	1.1838					HideAndSeek04_16Huantan01	True	
111	HideAndSeek04_Jiashan (1)	MeshCollider	67.7099	2.1619	58.97		-0.7071		-0.7071	0.6999	0.6999	0.6999					HideAndSeek04_09Jiashan	True	
112	HideAndSeek04_Huantan01 (9)	MeshCollider	67.1019	1.8769	59.9063		0.7071		-0.7071	2.2865	1.4112	1.1838					HideAndSeek04_16Huantan01	True	
113	HideAndSeek04_Huantan03	MeshCollider	62.54	2.0199	70.75		-0.8651		0.5015	1.0	1.0	1.0					HideAndSeek04_16Huantan03	True	
114	HideAndSeek04_Huantan03 (1)	MeshCollider	62.513	2.0199	79.2919		-0.5011		0.8653	1.0	1.0	1.0					HideAndSeek04_16Huantan03	True	
115	HideAndSeek04_Huantan03 (2)	MeshCollider	77.4339	2.0199	70.6979		-0.8658		-0.5002	1.0	1.0	1.0					HideAndSeek04_16Huantan03	True	
116	HideAndSeek04_Huantan03 (3)	MeshCollider	77.4599	2.0199	79.22		-0.5024		-0.8646	1.0	1.0	1.0					HideAndSeek04_16Huantan03	True	
117	HideAndSeek04_Di	MeshCollider	70.0	2.0799	75.0				1.0	1.0	1.0	1.0					HideAndSeek04_16Di		
118	HideAndSeek04_Di	MeshCollider	70.0	2.0799	75.0				1.0	1.0	1.0	1.0					HideAndSeek04_23Di		
119	HideAndSeek04_Di	MeshCollider	70.0	2.0799	75.0				1.0	1.0	1.0	1.0					HideAndSeek04_24Di		
120	HideAndSeek04_Di	MeshCollider	70.0	2.0799	75.0				1.0	1.0	1.0	1.0					HideAndSeek04_25Di		
121	HideAndSeek04_Di	MeshCollider	70.0	2.0799	75.0				1.0	1.0	1.0	1.0					HideAndSeek04_26Di		
122	HideAndSeek04_Di	MeshCollider	70.0	2.0799	75.0				1.0	1.0	1.0	1.0					HideAndSeek04_21Di		
123	HideAndSeek04_Di	MeshCollider	70.0	2.0799	75.0				1.0	1.0	1.0	1.0					HideAndSeek04_78Di		
124	HideAndSeek04_Lu (4)	MeshCollider	53.3554	2.088	78.2677		-0.7071		0.7071	0.5105	0.4961	0.6579					HideAndSeek04_26Lu	True	
125	HideAndSeek04_Lu (5)	MeshCollider	53.3554	2.0399	71.854		-0.7071		0.7071	0.7093	0.4961	0.6579					HideAndSeek04_26Lu	True	
126	HideAndSeek04_Lu (6)	MeshCollider	87.4154	2.0729	78.077		-0.7071		0.7071	0.7093	0.4961	0.6579					HideAndSeek04_26Lu	True	
127	HideAndSeek04_Lu (7)	MeshCollider	87.4154	2.0699	72.014		-0.7071		0.7071	0.7093	0.4961	0.6579					HideAndSeek04_26Lu	True	
128	HideAndSeek04_Tyqm01	MeshCollider	69.9997	2.0	51.5502				1.0	1.0	1.0	1.0					HideAndSeek04_20Tyqm01		
129	HideAndSeek04_Tyqm01	MeshCollider	69.9997	2.0	51.5502				1.0	1.0	1.0	1.0					HideAndSeek04_21Tyqm01		
130	HideAndSeek04_Tyqm01	MeshCollider	69.9997	2.0	51.5502				1.0	1.0	1.0	1.0					HideAndSeek04_13Tyqm01		
131	HideAndSeek04_Tyqm01	MeshCollider	69.9997	2.0	51.5502				1.0	1.0	1.0	1.0					HideAndSeek04_30Tyqm01		
132	HideAndSeek04_Tyqm01	MeshCollider	69.9997	2.0	51.5502				1.0	1.9384	1.2484	1.9384					HideAndSeek04_11Tyqm01		
133	HideAndSeek04_Tyqm01	MeshCollider	69.9997	2.0	51.5502				1.0	1.0	1.0	1.0					HideAndSeek04_16Tyqm01		
134	HideAndSeek04_Tyqm01	MeshCollider	70.0001	2.0	98.55		1.0			1.0	1.0	1.0					HideAndSeek04_20Tyqm01		
135	HideAndSeek04_Tyqm01	MeshCollider	70.0001	2.0	98.55		1.0			1.0	1.0	1.0					HideAndSeek04_21Tyqm01		
136	HideAndSeek04_Tyqm01	MeshCollider	70.0001	2.0	98.55		1.0			1.0	1.0	1.0					HideAndSeek04_13Tyqm01		
137	HideAndSeek04_Tyqm01	MeshCollider	70.0001	2.0	98.55		1.0			1.0	1.0	1.0					HideAndSeek04_30Tyqm01		
138	HideAndSeek04_Tyqm01	MeshCollider	70.0001	2.0	98.55		1.0			1.9384	1.2484	1.9384					HideAndSeek04_11Tyqm01		
139	HideAndSeek04_Tyqm01	MeshCollider	70.0001	2.0	98.55		1.0			1.0	1.0	1.0					HideAndSeek04_16Tyqm01		
140	HideAndSeek04_Tyqm02	MeshCollider	46.3601	2.0	75.0503		-0.7071		-0.7071	0.9999	1.0	0.9999					HideAndSeek04_21Tyqm02		
141	HideAndSeek04_Tyqm02	MeshCollider	46.3601	2.0	75.0503		-0.7071		-0.7071	0.9999	1.0	0.9999					HideAndSeek04_20Tyqm02		
142	HideAndSeek04_Tyqm02	MeshCollider	46.3601	2.0	75.0503		-0.7071		-0.7071	0.9999	1.0	0.9999					HideAndSeek04_30Tyqm02		
143	HideAndSeek04_Tyqm02	MeshCollider	46.3601	2.0	75.0503		-0.7071		-0.7071	0.9999	1.0	0.9999					HideAndSeek04_13Tyqm02		
144	HideAndSeek04_Tyqm02	MeshCollider	46.3601	2.0	75.0503		-0.7071		-0.7071	1.9384	1.2484	1.9384					HideAndSeek04_11Tyqm02		
145	HideAndSeek04_Tyqm02	MeshCollider	46.3601	2.0	75.0503		-0.7071		-0.7071	0.9999	1.0	0.9999					HideAndSeek04_16Tyqm02		
146	HideAndSeek04_Tyqm02	MeshCollider	93.6397	2.0	75.0497		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_21Tyqm02		
147	HideAndSeek04_Tyqm02	MeshCollider	93.6397	2.0	75.0497		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_20Tyqm02		
148	HideAndSeek04_Tyqm02	MeshCollider	93.6397	2.0	75.0497		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_30Tyqm02		
149	HideAndSeek04_Tyqm02	MeshCollider	93.6397	2.0	75.0497		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_13Tyqm02		
150	HideAndSeek04_Tyqm02	MeshCollider	93.6397	2.0	75.0497		0.7071		-0.7071	1.9384	1.2484	1.9384					HideAndSeek04_11Tyqm02		
151	HideAndSeek04_Tyqm02	MeshCollider	93.6397	2.0	75.0497		0.7071		-0.7071	1.0	1.0	1.0					HideAndSeek04_16Tyqm02		
152	HideAndSeek04_Jiuguan	MeshCollider	79.788	1.5499	86.563		0.4999		0.866	1.0972	1.0972	1.0972					HideAndSeek04_05Jiuguan	True	
153	HideAndSeek04_San (2)	MeshCollider	61.7603	2.4709	86.874	-0.2835	0.303	0.9076	-0.0619	0.6111	0.6111	0.6111					HideAndSeek04_15San	True	
154	HideAndSeek04_San (5)	MeshCollider	62.3349	2.5209	87.8708	-0.385	0.1547	0.8488	0.3274	0.611	0.611	0.6111					HideAndSeek04_15San	True	
155	HideAndSeek04_Bofangqi	MeshCollider	87.9599	1.96	91.1389		-0.7071		0.7071	1.0	1.0	1.0					HideAndSeek04_10Bofangqi		
156	HideAndSeek04_Dimian	MeshCollider	78.6115	2.035	66.3075		0.0438		0.999	0.9999	1.0	0.9999					HideAndSeek04_16Dimian01	True	
157	HideAndSeek04_Zxshinei01	MeshCollider	70.0	1.48	75.0		-0.7071		0.7071	0.9999	1.0	0.9999					HideAndSeek04_44Zxshinei03		
158	HideAndSeek04_Zxdimian01	MeshCollider	70.0	1.61	75.0		-0.7071		0.7071	0.9999	1.0	0.9999					HideAndSeek04_37Zxdimian01		
159	HideAndSeek04_Zxdimian01	MeshCollider	70.0	1.61	75.0		-0.7071		0.7071	0.9999	1.0	0.9999					HideAndSeek04_38Zxdimian02		
160	HideAndSeek04_Zxdimian01	MeshCollider	70.0	1.61	75.0		-0.7071		0.7071	0.9999	1.0	0.9999					HideAndSeek04_39Zxdimian03	True	
161	HideAndSeek04_Zxdimian01	MeshCollider	70.0	1.61	75.0		-0.7071		0.7071	0.9999	1.0	0.9999					HideAndSeek04_Water02		
162	HideAndSeek04_Qiao01	MeshCollider	58.4762	2.0199	86.5775		-0.4107		0.9117	1.0	1.0	1.0					HideAndSeek04_59Qiao01		
163	HideAndSeek04_Qiao01	MeshCollider	58.4762	2.0199	86.5775		-0.4107		0.9117	1.0	1.0	1.0					HideAndSeek04_60Qiao01		
164	HideAndSeek04_Qiao01	MeshCollider	58.4762	2.0199	86.5775		-0.4107		0.9117	1.0	1.0	1.0					HideAndSeek04_61Qiao01		
165	HideAndSeek04_Qiao01	MeshCollider	58.4762	2.0199	86.5775		-0.4107		0.9117	1.0	1.0	1.0					HideAndSeek04_62Qiao01		
166	HideAndSeek04_Qiao01	MeshCollider	58.4762	2.0199	86.5775		-0.4107		0.9117	1.0	1.0	1.0					HideAndSeek04_63Qiao01		
167	HideAndSeek04_Wutai01	MeshCollider	81.8932	2.0299	63.0618		-0.336		0.9418	1.0	1.0	1.0					HideAndSeek04_56Wutai01		
168	HideAndSeek04_Wutai01	MeshCollider	81.8932	2.0299	63.0618		-0.336		0.9418	1.0	1.0	1.0					HideAndSeek04_57Wutai01		
169	HideAndSeek04_Wutai01	MeshCollider	81.8932	2.0299	63.0618		-0.336		0.9418	1.0	1.0	1.0					HideAndSeek04_58Wutai01		
170	HideAndSeek04_Wutai01	MeshCollider	81.8932	2.0299	63.0618		-0.336		0.9418	1.0	1.0	1.0					HideAndSeek04_59Wutai01		
171	HideAndSeek04_Yizi01	MeshCollider	78.7228	2.0417	68.5755		0.9997		-0.0213	1.0	1.0	1.0					HideAndSeek04_52Yizi01		
172	HideAndSeek04_Yizi01	MeshCollider	77.6161	2.0417	68.3426		0.963		0.2694	1.0	1.0	1.0					HideAndSeek04_52Yizi01		
