Id	Group	Type	PositionX	PositionY	PositionZ	QuaternionX	QuaternionY	QuaternionZ	QuaternionW	ScaleX	ScaleY	ScaleZ	SizeX	SizeY	SizeZ	Direction	Mesh	Convex	CameraBlockHandleTag
146		BoxCollider	444.8998	23.0563	179.8917		-0.9448		-0.3274	-10.7523	7.2569	9.9919	1.0	1.0	1.0				
147		BoxCollider	379.5898	23.0563	192.5818		-0.9448		-0.3274	-11.348	7.2569	9.9919	1.0	1.0	1.0				
148		BoxCollider	376.513	27.5036	147.8155		0.7071		0.7071	1.7386	9.5359	1.7386	1.0	1.0	1.0				
149		BoxCollider	433.8606	27.5036	232.1416		0.9429		0.3328	1.7386	9.5359	1.7386	1.0	1.0	1.0				
150		BoxCollider	442.147	27.5036	147.8244		-0.7071		0.7071	1.7386	9.5359	1.7386	1.0	1.0	1.0				
151		BoxCollider	376.643	27.5036	183.7655		0.7071		0.7071	1.7386	9.5359	1.7386	1.0	1.0	1.0				
152		BoxCollider	403.8396	27.5036	209.4864		0.2188		0.9757	1.7386	9.5359	1.7386	1.0	1.0	1.0				
153		BoxCollider	462.0078	27.5036	194.697		-0.3165		0.9485	1.7386	9.5359	1.7386	1.0	1.0	1.0				
154		BoxCollider	442.147	27.5036	176.2044		-0.7071		0.7071	1.7386	9.5359	1.7386	1.0	1.0	1.0				
155		BoxCollider	47.2103	29.5065	218.0249		-0.9456		0.3253	14.1137	9.8073	8.2807	1.0	1.0	1.0				
156		BoxCollider	50.2441	30.0597	207.475		-0.9456		0.3253	31.4538	14.1264	7.7789	1.0	1.0	1.0				
157		BoxCollider	81.1081	30.0597	247.0202		-0.9456		0.3253	31.4538	14.1264	7.7789	1.0	1.0	1.0				
158		BoxCollider	70.2615	29.5065	247.4974		-0.9456		0.3253	14.0368	9.8073	8.3222	1.0	1.0	1.0				
159		BoxCollider	48.4404	29.5065	238.7915		-0.9456		0.3253	14.0368	9.8073	34.5903	1.0	1.0	1.0				
160		BoxCollider	55.4966	38.5999	233.2843		-0.9456		0.3253	33.2589	9.8073	34.5903	1.0	1.0	1.0				
161		BoxCollider	94.3513	22.2099	203.3168		0.32		0.9473	115.2219	1.0	55.1997	1.0	1.0	1.0				
162		BoxCollider	122.2157	22.2099	159.121		0.7002		0.7138	81.3743	1.0	72.0467	1.0	1.0	1.0				
163		BoxCollider	87.6758	23.3626	160.951		0.7071		0.707	39.3548	3.3055	2.6584	1.0	1.0	1.0				
164		BoxCollider	61.6975	23.3626	199.7989		0.3225		0.9465	64.8332	3.3055	2.6584	1.0	1.0	1.0				
165		BoxCollider	115.722	23.3626	220.2462		0.3225		0.9465	105.5389	3.3055	3.0306	1.0	1.0	1.0				
166		BoxCollider	156.429	23.3626	166.8139		0.7071		0.707	51.1416	3.3055	3.2348	1.0	1.0	1.0				
167		BoxCollider	122.9392	21.0611	121.6956				1.0	33.4143	8.2254	73.7803	1.0	1.0	1.0				
168		BoxCollider	104.4309	21.035	138.723		-0.3786		0.9255	33.4143	8.2254	23.7453	1.0	1.0	1.0				
169		BoxCollider	96.801	21.035	121.413		-0.7051		0.709	33.4143	8.2254	23.7453	1.0	1.0	1.0				
170		BoxCollider	104.1809	21.035	102.803		-0.9218		0.3874	33.4143	8.2254	23.7453	1.0	1.0	1.0				
171		BoxCollider	140.981	21.035	103.413		-0.3977		0.9174	33.4143	8.2254	23.7453	1.0	1.0	1.0				
172		BoxCollider	148.1909	21.035	120.703		-0.7079		0.7062	33.4143	8.2254	23.7453	1.0	1.0	1.0				
173		BoxCollider	144.193	21.035	140.483		-0.9236		0.3833	27.248	8.2254	17.5881	1.0	1.0	1.0				
174		BoxCollider	122.5654	19.015	161.1528	-0.5768			0.8168	14.5523	8.1588	10.1641	1.0	1.0	1.0				
175		BoxCollider	129.9138	25.4549	158.0883				1.0	1.3728	1.6269	4.4894	1.0	1.0	1.0				
176		BoxCollider	135.1235	25.3011	157.8632				1.0	11.7922	3.7115	2.0954	1.0	1.0	1.0				
177		BoxCollider	109.1853	25.3011	157.8632				1.0	11.7922	4.0065	2.0954	1.0	1.0	1.0				
178		BoxCollider	121.6252	25.325	84.1728				1.0	36.4145	4.0065	2.0954	1.0	1.0	1.0				
179		BoxCollider	150.781	25.3011	145.173		0.3761		0.9265	35.2483	3.7365	2.0954	1.0	1.0	1.0				
180		BoxCollider	94.9152	25.515	95.5228		0.3761		0.9265	35.2483	3.652	2.0954	1.0	1.0	1.0				
181		BoxCollider	159.3609	25.735	119.7828		0.7071		0.7071	35.2483	3.1587	2.0954	1.0	1.0	1.0				
182		BoxCollider	85.0952	25.325	119.8329		0.7071		0.7071	35.2483	4.3291	2.0954	1.0	1.0	1.0				
183		BoxCollider	148.2752	25.705	93.8028		0.9222		0.3865	35.2483	3.9231	2.0954	1.0	1.0	1.0				
184		BoxCollider	95.5152	25.795	145.7628		0.9222		0.3865	35.2483	3.6951	2.0954	1.0	1.0	1.0				
185		BoxCollider	115.1309	25.4549	158.0883				1.0	1.3728	1.6269	4.4894	1.0	1.0	1.0				
186		BoxCollider	129.9138	22.7771	162.9187	0.2381			0.9712	1.3728	3.4337	8.2835	1.0	1.0	1.0				
187		BoxCollider	115.1309	22.7771	162.9187	0.2381			0.9712	1.3728	3.4337	8.2835	1.0	1.0	1.0				
188		BoxCollider	110.3173	22.8797	159.3363	-0.3193			0.9476	10.4639	6.2492	2.5212	1.0	1.0	1.0				
189		BoxCollider	95.551	22.8811	149.5229	-0.2987	-0.335	-0.1129	0.8864	29.3059	6.2492	2.5212	1.0	1.0	1.0				
190		BoxCollider	134.1009	22.8797	159.3363	-0.3193			0.9476	10.4639	6.2492	2.5212	1.0	1.0	1.0				
191		BoxCollider	150.3009	22.8811	147.703	-0.2954	0.3597	0.1212	0.8766	35.3105	6.2492	2.5212	1.0	1.0	1.0				
192		BoxCollider	134.8291	28.395	81.2592		0.9805	-0.1963		5.16	10.1557	7.8045	1.0	1.0	1.0				
193		BoxCollider	110.3491	28.395	81.2592		0.9805	-0.1963		5.16	10.1557	7.8045	1.0	1.0	1.0				
194		BoxCollider	28.8245	1.4593	-41.6663			0.1924	0.9813	13.0441	10.487	14.2202	1.0	1.0	1.0				
195		BoxCollider	28.8245	1.4593	-19.7163			0.1924	0.9813	13.0441	10.487	14.2202	1.0	1.0	1.0				
196		BoxCollider	82.7339	24.3828	120.9997				1.0	12.5982	9.0344	13.734	1.0	1.0	1.0				
197		BoxCollider	162.3238	24.3833	121.1238		1.0			12.5982	9.0344	13.734	1.0	1.0	1.0				
198		BoxCollider	124.0202	23.0563	214.5818		0.9448		-0.3274	10.2965	7.2569	9.9919	1.0	1.0	1.0				
199		BoxCollider	97.1701	23.0563	234.3117		0.9448		-0.3274	11.7765	7.2569	9.9919	1.0	1.0	1.0				
200		BoxCollider	65.1401	23.0563	196.1517		0.9448		-0.3274	10.6012	7.2569	9.9919	1.0	1.0	1.0				
201		BoxCollider	86.7002	23.0563	179.8917		0.9448		-0.3274	10.7523	7.2569	9.9919	1.0	1.0	1.0				
202		BoxCollider	152.0101	23.0563	192.5818		0.9448		-0.3274	11.348	7.2569	9.9919	1.0	1.0	1.0				
203		BoxCollider	155.087	27.5036	147.8244		-0.7071		0.7071	1.7386	9.5359	1.7386	1.0	1.0	1.0				
204		BoxCollider	97.7322	27.5036	232.1472		-0.9429		0.3328	1.7386	9.5359	1.7386	1.0	1.0	1.0				
205		BoxCollider	89.453	27.5036	147.8155		0.7071		0.7071	1.7386	9.5359	1.7386	1.0	1.0	1.0				
206		BoxCollider	154.957	27.5036	183.7745		-0.7071		0.7071	1.7386	9.5359	1.7386	1.0	1.0	1.0				
207		BoxCollider	127.7684	27.5036	209.4904		-0.2188		0.9757	1.7386	9.5359	1.7386	1.0	1.0	1.0				
208		BoxCollider	61.7199	21.8209	230.8899		-0.4357		0.9	45.9332	6.2522	26.7915	1.0	1.0	1.0				
209		BoxCollider	72.9807	21.8209	222.3247		-0.4308		0.9024	12.6338	6.2522	3.2899	1.0	1.0	1.0				
210		BoxCollider	76.4599	21.8209	228.1		-0.0721		0.9973	3.5939	6.2522	3.2899	1.0	1.0	1.0				
211		BoxCollider	67.5499	21.8209	216.96		-0.0721		0.9973	3.5939	6.2522	3.2899	1.0	1.0	1.0				
212		BoxCollider	63.2669	22.0599	213.0169		0.3276		0.9447	3.2643	6.2522	1.2642	1.0	1.0	1.0				
213		BoxCollider	79.0999	22.0599	233.33	-0.0062	0.3316	-0.0058	0.9433	3.0439	6.2522	1.2204	1.0	1.0	1.0				
214		BoxCollider	76.2632	23.3789	218.7248	-0.0698	0.3298	-0.1951	0.9209	6.5039	1.0	12.6063	1.0	1.0	1.0				
215		BoxCollider	80.1774	23.7091	223.9947	-0.0755	0.3286	-0.2108	0.9175	7.3618	1.3128	1.0349	1.0	1.0	1.0				
216		BoxCollider	72.2399	23.78	214.2799	-0.0755	0.3286	-0.2108	0.9175	7.3618	1.3128	1.0349	1.0	1.0	1.0				
217		BoxCollider	142.9024	26.5753	153.6992		-0.9238		0.3826	4.6163	1.1881	0.2611	1.0	1.0	1.0				
218		BoxCollider	149.3594	26.5753	147.2402		-0.9238		0.3826	4.6163	1.1881	0.2611	1.0	1.0	1.0				
