Id	Group	Type	PositionX	PositionY	PositionZ	QuaternionX	QuaternionY	QuaternionZ	QuaternionW	ScaleX	ScaleY	ScaleZ	SizeX	SizeY	SizeZ	Direction	Mesh	Convex	CameraBlockHandleTag
82	Xingzoumian	BoxCollider	71.9815	2.0659	81.9869		-0.0962		0.9953	2.343	1.5003	0.4073	1.0	1.0	1.0				
83	Xingzoumian	BoxCollider	77.8013	2.0659	82.0241		0.0729		0.9973	2.343	1.5003	0.4073	1.0	1.0	1.0				
84	Xingzoumian	BoxCollider	79.8511	2.0659	81.5569		0.1335		0.991	2.343	1.5003	0.4073	1.0	1.0	1.0				
85	Xingzoumian	BoxCollider	83.2163	2.0659	80.1709		0.2373		0.9714	2.343	1.5003	0.4073	1.0	1.0	1.0				
86	Xingzoumian	BoxCollider	84.8682	2.0659	79.1522		0.2916		0.9565	2.343	1.5003	0.4073	1.0	1.0	1.0				
87	Xingzoumian	BoxCollider	89.2023	2.0659	74.7959		0.4573		0.8893	2.343	1.5003	0.4073	1.0	1.0	1.0				
88	Xingzoumian	BoxCollider	90.3258	2.0659	72.9236		0.5126		0.8585	2.343	1.5003	0.4073	1.0	1.0	1.0				
89	Xingzoumian	BoxCollider	91.5086	2.0659	70.013		0.5887		0.8083	2.343	1.5003	0.4073	1.0	1.0	1.0				
90	Xingzoumian	BoxCollider	92.0399	2.0659	67.7032		0.6428		0.7659	2.343	1.5003	0.4073	1.0	1.0	1.0				
91	Xingzoumian	BoxCollider	91.9779	2.0659	61.9316		0.7619		0.6476	2.343	1.5003	0.4073	1.0	1.0	1.0				
92	Xingzoumian	BoxCollider	91.4921	2.0659	59.9328		0.7991		0.601	2.343	1.5003	0.4073	1.0	1.0	1.0				
93	Xingzoumian	BoxCollider	90.1732	2.0659	56.7878		0.8546		0.5191	2.343	1.5003	0.4073	1.0	1.0	1.0				
94	Xingzoumian	BoxCollider	91.3413	1.7779	54.5738	0.0006	0.2802	0.0005	0.9599	4.5674	1.8405	0.4634	1.0	1.0	1.0				
95	Xingzoumian	BoxCollider	80.73	3.42	86.6399		0.1089		0.994	6.4315	28.4685	1.5713	1.0	1.0	1.0				
96	Xingzoumian	BoxCollider	86.2596	3.42	84.4222		0.2588		0.9659	7.4357	28.4685	1.5713	1.0	1.0	1.0				
97	Xingzoumian	BoxCollider	94.3899	3.42	76.32		0.4999		0.866	7.1267	28.4685	1.5713	1.0	1.0	1.0				
98	Xingzoumian	BoxCollider	96.6953	3.42	70.7718		0.6087		0.7933	5.8415	8.4501	1.5713	1.0	1.0	1.0				
99	Xingzoumian	BoxCollider	96.61	3.42	70.48		0.6131		0.7899	5.8415	28.4685	1.5713	1.0	1.0	1.0				
100	Xingzoumian	BoxCollider	94.0065	3.42	53.9803		0.866		0.5	5.8415	28.4685	1.5713	1.0	1.0	1.0				
101	Xingzoumian	BoxCollider	86.4613	3.42	46.2484		0.9596		0.281	5.8415	28.4685	1.5713	1.0	1.0	1.0				
102	Xingzoumian	BoxCollider	82.5632	3.42	44.385		0.9974		0.0713	5.8415	8.4501	1.5713	1.0	1.0	1.0				
103	Xingzoumian	BoxCollider	79.7631	3.42	39.535		0.7027		0.7114	10.7222	28.4685	1.5713	1.0	1.0	1.0				
104	Xingzoumian	BoxCollider	82.5061	3.42	44.7528		0.9911		0.1324	5.8415	28.4685	1.5713	1.0	1.0	1.0				
105	Xingzoumian	BoxCollider	82.5632	3.42	44.385		0.9974		0.0713	5.8415	8.4501	1.5713	1.0	1.0	1.0				
106	Xingzoumian	BoxCollider	69.9385	3.42	39.4183		0.7027		0.7114	10.7222	28.4685	1.5713	1.0	1.0	1.0				
107	Xingzoumian	BoxCollider	96.4	3.42	59.02		0.7933		0.6087	6.8615	28.4685	1.5713	1.0	1.0	1.0				
108	Xingzoumian	BoxCollider	90.521	3.42	49.4224		0.9238		0.3826	5.8415	28.4685	1.5713	1.0	1.0	1.0				
109	Xingzoumian	BoxCollider	62.3448	3.42	46.9797		0.9537		-0.3005	5.8415	28.4685	1.5713	1.0	1.0	1.0				
110	Xingzoumian	BoxCollider	54.9396	3.42	55.6792		0.8435		-0.5371	5.8415	28.4685	1.5713	1.0	1.0	1.0				
111	Xingzoumian	BoxCollider	59.5275	7.34	58.428		0.8435		-0.5371	1.7538	19.8822	1.5713	1.0	1.0	1.0				
112	Xingzoumian	BoxCollider	59.51	3.42	71.4202		0.9848		-0.1734	1.7538	28.4685	1.5713	1.0	1.0	1.0				
113	Xingzoumian	BoxCollider	68.5524	3.42	80.4422		0.8435		-0.5371	1.7538	28.4685	1.5713	1.0	1.0	1.0				
114	Xingzoumian	BoxCollider	81.2897	6.69	80.6277		0.9848		-0.1734	1.7538	21.0847	1.5713	1.0	1.0	1.0				
115	Xingzoumian	BoxCollider	90.6537	7.3899	71.491		0.8435		-0.5371	1.7538	19.3494	1.5713	1.0	1.0	1.0				
116	Xingzoumian	BoxCollider	90.653	6.88	58.6558		0.5737		-0.819	1.7538	17.7851	1.5713	1.0	1.0	1.0				
117	Xingzoumian	BoxCollider	80.5899	57.0499	83.94		0.9988		-0.0472	2.7161	17.1025	3.087	1.0	1.0	1.0				
118	Xingzoumian	BoxCollider	67.7234	57.0499	81.5561		0.9657		0.2593	2.1293	13.4073	1.9077	1.0	1.0	1.0				
119	Xingzoumian	BoxCollider	72.8799	57.0499	83.74		0.999		0.0439	2.7161	17.1025	3.4495	1.0	1.0	1.0				
120	Xingzoumian	BoxCollider	60.7902	57.0499	75.2735		0.8657		0.5004	2.1293	13.4073	1.9077	1.0	1.0	1.0				
121	Xingzoumian	BoxCollider	63.2999	56.6399	52.7299		0.4349		0.9004	2.4393	12.1086	2.1855	1.0	1.0	1.0				
122	Xingzoumian	BoxCollider	58.8499	56.6399	70.07		0.7344		0.6786	3.0176	14.9789	2.7036	1.0	1.0	1.0				
123	Xingzoumian	BoxCollider	58.93	56.6399	61.74		0.6755		0.7372	3.0176	14.9789	2.7036	1.0	1.0	1.0				
124	Xingzoumian	BoxCollider	85.69	57.0499	81.5199		0.8657		0.5004	2.1293	13.4073	2.0046	1.0	1.0	1.0				
125	Xingzoumian	BoxCollider	94.7159	57.0499	62.1748		0.9997		-0.0229	2.8096	17.6914	2.5173	1.0	1.0	1.0				
126	Xingzoumian	BoxCollider	92.54	57.0499	74.85		0.9657		0.2593	2.1293	13.4073	1.9077	1.0	1.0	1.0				
127	Xingzoumian	BoxCollider	94.7099	57.0499	69.69		0.9979		0.0646	2.6759	16.849	2.3974	1.0	1.0	1.0				
128	Xingzoumian	BoxCollider	90.0956	56.4	53.0652		0.9148		-0.4037	2.1848	13.7572	1.9575	1.0	1.0	1.0				
129	Xingzoumian	BoxCollider	78.7399	0.3199	49.68		-0.0034		-0.9999	2.507	35.3981	2.4077	1.0	1.0	1.0				
130	Xingzoumian	BoxCollider	71.36	0.3199	49.86		-0.0034		-0.9999	2.0769	33.7124	2.9868	1.0	1.0	1.0				
131	Xingzoumian	BoxCollider	88.16	50.9799	85.0199		0.2328		0.9725	9.937	1.5633	8.2902	1.0	1.0	1.0				
132	Xingzoumian	BoxCollider	53.1573	3.42	59.5952		0.7661		-0.6426	5.8415	28.4685	1.5713	1.0	1.0	1.0				
133	Xingzoumian	BoxCollider	67.4878	3.42	44.4499		0.9878		-0.1553	5.8415	28.4685	1.5713	1.0	1.0	1.0				
134	Xingzoumian	BoxCollider	58.2116	3.42	50.9527		0.9063		-0.4224	5.8415	28.4685	1.5713	1.0	1.0	1.0				
135	Xingzoumian	BoxCollider	63.8499	3.42	84.1399		0.2985		-0.9543	6.6687	28.4685	1.5713	1.0	1.0	1.0				
136	Xingzoumian	BoxCollider	53.7502	3.42	72.2557		0.6154		-0.7882	8.8178	28.4685	1.5713	1.0	1.0	1.0				
137	Xingzoumian	BoxCollider	65.5608	3.42	85.3141		0.2166		-0.9762	5.8415	28.4685	1.5713	1.0	1.0	1.0				
138	Xingzoumian	BoxCollider	56.24	3.42	76.86		0.4619		-0.8869	5.8415	28.4685	1.5713	1.0	1.0	1.0				
139	Xingzoumian	BoxCollider	69.8499	3.42	86.8899		0.0873		-0.9961	5.8415	28.4685	1.5713	1.0	1.0	1.0				
140	Xingzoumian	BoxCollider	71.1993	3.42	92.5896		-0.7012		-0.7129	11.9687	28.4685	1.5713	1.0	1.0	1.0				
141	Xingzoumian	BoxCollider	78.83	3.42	92.72		-0.7214		-0.6924	11.9687	28.4685	1.5713	1.0	1.0	1.0				
142	Xingzoumian	BoxCollider	65.91	50.9799	87.6399		-0.0004		0.9999	11.8577	1.5633	8.572	1.0	1.0	1.0				
143	Xingzoumian	BoxCollider	77.9	48.0999	62.7999				1.0	43.6748	4.5689	43.6748	1.0	1.0	1.0				
144	Xingzoumian	BoxCollider	86.4499	50.9799	88.6399		0.0026		0.9999	9.9042	1.5633	8.3314	1.0	1.0	1.0				
145	Xingzoumian	BoxCollider	92.6299	50.9799	81.2699		0.3826		0.9238	9.937	1.5633	8.2902	1.0	1.0	1.0				
146	Xingzoumian	BoxCollider	54.54	50.95	76.22		0.9999		-0.0026	5.6771	1.5633	10.8847	1.0	1.0	1.0				
147	Xingzoumian	BoxCollider	98.7214	51.1809	87.36		0.3826		0.9238	9.937	1.5633	11.3298	1.0	1.0	1.0				
148	Xingzoumian	BoxCollider	96.0899	50.9799	76.6		0.5		0.866	9.937	1.5633	8.2902	1.0	1.0	1.0				
149	Xingzoumian	BoxCollider	99.0299	50.9799	75.91		0.6968		0.7172	9.9786	1.5633	8.3597	1.0	1.0	1.0				
150	Xingzoumian	BoxCollider	98.497	50.9799	59.012		0.7065		0.7076	4.2684	1.5633	8.5154	1.0	1.0	1.0				
151	Xingzoumian	BoxCollider	97.97	50.9799	56.1399		0.7263		0.6873	9.7955	1.5633	7.4233	1.0	1.0	1.0				
152	Xingzoumian	BoxCollider	63.3499	50.9399	83.8799		-0.3361		0.9418	9.937	1.5633	8.2902	1.0	1.0	1.0				
153	Xingzoumian	BoxCollider	56.9599	50.9399	76.48		-0.5497		0.8353	9.937	1.5633	8.2902	1.0	1.0	1.0				
154	Xingzoumian	BoxCollider	57.469	50.99	53.678		-0.8972		0.4414	4.4856	1.5633	7.5055	1.0	1.0	1.0				
155	Xingzoumian	BoxCollider	55.212	50.9599	57.0299		-0.7038		0.7103	8.1554	1.5633	7.4212	1.0	1.0	1.0				
156	Xingzoumian	BoxCollider	59.7195	52.0699	57.8702		-0.8397		0.5429	2.2893	1.5003	0.4352	1.0	1.0	1.0				
157	Xingzoumian	BoxCollider	61.8128	52.0699	54.4827		-0.8995		0.4368	2.3409	1.5003	0.4228	1.0	1.0	1.0				
158	Xingzoumian	BoxCollider	60.746	52.0699	56.0073		-0.8773		0.4797	2.3348	1.5003	0.4243	1.0	1.0	1.0				
159	Xingzoumian	BoxCollider	59.7147	52.0699	73.9797		-0.5472		0.8369	2.3237	1.5003	0.4269	1.0	1.0	1.0				
160	Xingzoumian	BoxCollider	58.8829	52.0699	71.9329		-0.5791		0.8152	2.3237	1.5003	0.4269	1.0	1.0	1.0				
161	Xingzoumian	BoxCollider	61.5699	52.0699	77.18		-0.4405		0.8977	2.3237	1.5003	0.4269	1.0	1.0	1.0				
162	Xingzoumian	BoxCollider	63.02	52.0699	78.91		-0.4033		0.915	2.3237	1.5003	0.4269	1.0	1.0	1.0				
163	Xingzoumian	BoxCollider	64.58	52.0699	80.32		-0.3414		0.9399	2.3237	1.5003	0.4269	1.0	1.0	1.0				
164	Xingzoumian	BoxCollider	65.9899	52.0699	81.41		-0.2874		0.9578	2.3237	1.5003	0.4269	1.0	1.0	1.0				
165	Xingzoumian	BoxCollider	68.7649	52.0699	82.927		-0.2167		0.9762	2.3237	1.5003	0.4269	1.0	1.0	1.0				
166	Xingzoumian	BoxCollider	70.622	52.0699	83.6999		-0.1693		0.9855	2.3237	1.5003	0.4269	1.0	1.0	1.0				
167	Xingzoumian	BoxCollider	82.4179	52.0699	83.813		0.1629		0.9866	2.3237	1.5003	0.4269	1.0	1.0	1.0				
168	Xingzoumian	BoxCollider	84.496	52.0699	83.0019		0.2088		0.9779	2.3237	1.5003	0.4269	1.0	1.0	1.0				
169	Xingzoumian	BoxCollider	87.6699	52.0699	81.1499		0.312		0.95	2.3237	1.5003	0.4269	1.0	1.0	1.0				
170	Xingzoumian	BoxCollider	89.3828	52.0699	79.7324		0.368		0.9298	2.3237	1.5003	0.4269	1.0	1.0	1.0				
171	Xingzoumian	BoxCollider	90.91	52.0699	78.19		0.422		0.9065	2.3237	1.5003	0.4269	1.0	1.0	1.0				
172	Xingzoumian	BoxCollider	91.94	52.0699	76.91		0.4621		0.8868	2.3237	1.5003	0.4269	1.0	1.0	1.0				
173	Xingzoumian	BoxCollider	93.771	52.0699	73.86		0.5217		0.8531	2.3237	1.5003	0.4269	1.0	1.0	1.0				
174	Xingzoumian	BoxCollider	94.649	52.0699	71.731		0.5949		0.8037	2.3237	1.5003	0.4269	1.0	1.0	1.0				
175	Xingzoumian	BoxCollider	94.6147	52.0699	60.142		0.8035		0.5952	2.3237	1.5003	0.4269	1.0	1.0	1.0				
176	Xingzoumian	BoxCollider	93.9785	52.0699	58.3347		0.835		0.5501	2.3237	1.5003	0.4269	1.0	1.0	1.0				
177	Xingzoumian	BoxCollider	92.9972	52.0699	56.3211		0.8558		0.5172	2.3237	1.5003	0.4269	1.0	1.0	1.0				
178	Xingzoumian	BoxCollider	91.8069	52.0699	54.533		0.9008		0.4341	2.3237	1.5003	0.4269	1.0	1.0	1.0				
179	Xingzoumian	BoxCollider	66.6878	56.8199	89.4214		0.9834		0.1811	7.0662	14.0729	0.9895	1.0	1.0	1.0				
180	Xingzoumian	BoxCollider	63.5726	56.7599	87.9701		0.9513		0.3079	7.0662	14.0729	0.9895	1.0	1.0	1.0				
181	Xingzoumian	BoxCollider	54.4251	56.95	79.1067		0.8984		0.439	6.9703	14.0729	1.0044	1.0	1.0	1.0				
182	Xingzoumian	BoxCollider	52.9654	56.83	75.5673		0.8392		0.5437	7.0662	14.0729	0.9895	1.0	1.0	1.0				
183	Xingzoumian	BoxCollider	51.7712	56.6599	72.5858		0.7872		0.6166	7.0173	14.0729	0.9971	1.0	1.0	1.0				
184	Xingzoumian	BoxCollider	52.1074	56.75	58.7425		0.6025		0.798	7.4733	14.0729	0.9919	1.0	1.0	1.0				
185	Xingzoumian	BoxCollider	54.9937	56.72	52.3492		0.4976		0.8673	7.0662	14.0729	0.9895	1.0	1.0	1.0				
186	Xingzoumian	BoxCollider	86.0941	56.68	89.6471		0.9855		-0.1694	7.0497	14.0729	0.9921	1.0	1.0	1.0				
187	Xingzoumian	BoxCollider	83.007	56.7299	91.0658		0.9984		-0.0555	6.9561	14.0729	1.0067	1.0	1.0	1.0				
188	Xingzoumian	BoxCollider	89.3955	56.6199	88.0941		0.9613		-0.2754	7.0662	14.0729	0.9895	1.0	1.0	1.0				
189	Xingzoumian	BoxCollider	95.7631	55.8519	90.7696		0.9173		0.398	11.4047	14.0729	1.1021	1.0	1.0	1.0				
190	Xingzoumian	BoxCollider	101.58	55.8519	85.7799		0.9231		0.3845	9.1862	14.0729	1.1021	1.0	1.0	1.0				
191	Xingzoumian	BoxCollider	98.8118	56.6899	78.7611		0.8881		-0.4594	7.036	14.0729	0.9942	1.0	1.0	1.0				
192	Xingzoumian	BoxCollider	101.541	56.6899	72.5746		0.7827		-0.6223	7.0662	14.0729	0.9895	1.0	1.0	1.0				
193	Xingzoumian	BoxCollider	108.0514	55.8519	70.0157		0.9999		0.007	8.4399	14.0729	1.1017	1.0	1.0	1.0				
194	Xingzoumian	BoxCollider	108.1644	55.8519	61.9706		0.9999		0.007	8.4399	14.0729	1.1017	1.0	1.0	1.0				
195	Xingzoumian	BoxCollider	101.4745	57.08	58.8564		0.6139		-0.7893	7.0488	14.0729	0.9922	1.0	1.0	1.0				
