Role	Layer	State	Target	TransitionDuration
R3WeiluonikaMd019421		Walkl	Walk	0.1
R3WeiluonikaMd019421		Walkl	Walkb	0.1
R3WeiluonikaMd019421		Walkl	Walkr	0.2
R3WeiluonikaMd019421		Walkr	Stand2	0.1
R3WeiluonikaMd019421		Walkr	Walk	0.1
R3WeiluonikaMd019421		Walkr	Walkb	0.1
R3WeiluonikaMd019421		Walkr	Walkl	0.2
R3WeiluonikaMd019421		TurnLeft	Stand2	0.1
R3WeiluonikaMd019421		TurnRight	Stand2	0.1
R3WeiluonikaMd019421		RunStart	Run	0.1
R3WeiluonikaMd019421		RunStart	RunStartEnd01	0.1
R3WeiluonikaMd019421		RunStartEnd01	Stand2	0.1
R3WeiluonikaMd019421		Hit1	Stand2	
R3WeiluonikaMd019421		Hit2	Stand2	
R3WeiluonikaMd019421		Hit3	Stand2	
R3WeiluonikaMd019421		Hit4	Stand2	
R3WeiluonikaMd019421		Behitfly	Hoverhit	0.1
R3WeiluonikaMd019421		Behitfly	Falldown	0.1
R3WeiluonikaMd019421		Hoverhit	Falldown	0.1
R3WeiluonikaMd019421		Falldown	Lieonfloor	0.1
R3WeiluonikaMd019421		Hitdown	Lieonfloor	0.1
R3WeiluonikaMd019421		Standup	Stand2	0.1
R3WeiluonikaMd019421		Straight	Stand2	0.1
R3WeiluonikaMd019421		Stun	Stand2	0.1
R3WeiluonikaMd019421		Win	Win2	0.1
R3WeiluonikaMd019421		Stop	Stand2	0.1
R3WeiluonikaMd019421		Caught	Stand2	0.1
R3WeiluonikaMd019421		WalkStart	Walk	0.1
R3WeiluonikaMd019421		WalkStart	WalkStartEnd	0.1
R3WeiluonikaMd019421		WalkStart	Stand2	0.1
R3WeiluonikaMd019421		WalkStop	Stand2	0.1
R3WeiluonikaMd019421		WalkStartEnd	Stand2	0.1
R3WeiluonikaMd019421		LTurn90	Stand2	0.1
R3WeiluonikaMd019421		LTurn180	Stand2	0.1
R3WeiluonikaMd019421		RTurn90	Stand2	0.1
R3WeiluonikaMd019421		RTurn180	Stand2	0.1
R3WeiluonikaMd019421		Sprint	SprintStop	0.1
R3WeiluonikaMd019421		SprintStop	Stand2	0.1
R3WeiluonikaMd019421		SprintStart	Sprint	0.1
R3WeiluonikaMd019421		SprintStart	SprintStartEnd	0.1
R3WeiluonikaMd019421		SprintStartEnd	Stand2	0.1
R3WeiluonikaMd019421		HitLB	Stand2	0.1
R3WeiluonikaMd019421		HitHL	Stand2	0.1
R3WeiluonikaMd019421		HitHR	Stand2	0.1
R3WeiluonikaMd019421		HitHF	Stand2	0.1
R3WeiluonikaMd019421	1		Born	
R3WeiluonikaMd019421	1		Stand1	0.1
R3WeiluonikaMd019421	1		Stand2	0.1
R3WeiluonikaMd019421	1		Stand3	0.1
R3WeiluonikaMd019421	1		Death	0.1
R3WeiluonikaMd019421	1		Standchange	0.1
R3WeiluonikaMd019421	1		Run	0.1
R3WeiluonikaMd019421	1		Walk	0.1
R3WeiluonikaMd019421	1		Runb	0.2
R3WeiluonikaMd019421	1		Runl	0.2
R3WeiluonikaMd019421	1		Runr	0.2
R3WeiluonikaMd019421	1		Walkb	0.1
R3WeiluonikaMd019421	1		Walkl	0.1
R3WeiluonikaMd019421	1		Walkr	0.1
R3WeiluonikaMd019421	1		TurnLeft	0.1
R3WeiluonikaMd019421	1		TurnRight	0.1
R3WeiluonikaMd019421	1		Move1	0.1
R3WeiluonikaMd019421	1		Move2	0.1
R3WeiluonikaMd019421	1		Move3	0.1
R3WeiluonikaMd019421	1		RunStart	0.1
R3WeiluonikaMd019421	1		RunStartEnd01	0.1
R3WeiluonikaMd019421	1		Hit1	0.05
R3WeiluonikaMd019421	1		Hit2	0.05
R3WeiluonikaMd019421	1		Hit3	0.05
R3WeiluonikaMd019421	1		Hit4	0.05
R3WeiluonikaMd019421	1		Behitfly	0.05
R3WeiluonikaMd019421	1		Hoverhit	0.05
R3WeiluonikaMd019421	1		Falldown	0.1
R3WeiluonikaMd019421	1		Hitdown	0.05
R3WeiluonikaMd019421	1		Lieonfloor	0.1
R3WeiluonikaMd019421	1		Standup	0.1
R3WeiluonikaMd019421	1		Straight	0.1
R3WeiluonikaMd019421	1		Stun	0.1
R3WeiluonikaMd019421	1		StraightBefore	0.1
R3WeiluonikaMd019421	1		StraightAfter	0.1
R3WeiluonikaMd019421	1		Win	
R3WeiluonikaMd019421	1		Win2	0.1
R3WeiluonikaMd019421	1		Stop	0.1
R3WeiluonikaMd019421	1		Fail	0.1
R3WeiluonikaMd019421	1		Save	0.1
R3WeiluonikaMd019421	1		Caught	0.1
R3WeiluonikaMd019421	1		RunStartEnd02	0.1
R3WeiluonikaMd019421	1		StopR	0.1
R3WeiluonikaMd019421	1		WalkStart	0.1
R3WeiluonikaMd019421	1		WalkStop	0.1
R3WeiluonikaMd019421	1		WalkStartEnd	0.1
R3WeiluonikaMd019421	1		LTurn90	0.1
R3WeiluonikaMd019421	1		LTurn180	0.1
R3WeiluonikaMd019421	1		RTurn90	0.1
R3WeiluonikaMd019421	1		RTurn180	0.1
R3WeiluonikaMd019421	1		Sprint	0.1
R3WeiluonikaMd019421	1		SprintStop	0.1
R3WeiluonikaMd019421	1		SprintStart	0.1
R3WeiluonikaMd019421	1		SprintStartEnd	0.1
R3WeiluonikaMd019421	1		HitLB	0.1
R3WeiluonikaMd019421	1		HitHL	0.1
R3WeiluonikaMd019421	1		HitHR	0.1
R3WeiluonikaMd019421	1		HitHF	0.1
R3WeiluonikaMd019421	1		Attack11	0.1
R3WeiluonikaMd019421	1		Attack12	0.1
R3WeiluonikaMd019421	1		Attack13	0.1
R3WeiluonikaMd019421	1		Attack32	0.1
R3WeiluonikaMd019421	1		Attack33	0.1
R3WeiluonikaMd019421	1		Attack34	0.1
R3WeiluonikaMd019421	1		Attack35	0.1
R3WeiluonikaMd019421	1		Attack40	0.1
R3WeiluonikaMd019421	1		Attack41	0.1
R3WeiluonikaMd019421	1		Attack42	0.1
R3WeiluonikaMd019421	1		Attack43	0.1
R3WeiluonikaMd019421	1		Attack44	0.1
R3WeiluonikaMd019421	1		Attack45	0.1
R3WeiluonikaMd019421	1		Attack46	0.1
R3WeiluonikaMd019421	1		Attack51	0.1
R3WeiluonikaMd019421	1		Attack61	0.1
R3WeiluonikaMd019421	1		Attack99	0.1
R3WeiluonikaMd019421	1	Stand1	Run	0.2
R3WeiluonikaMd019421	1	Stand1	Walk	0.1
R3WeiluonikaMd019421	1	Stand2	Standchange	0.1
R3WeiluonikaMd019421	1	Stand2	Run	0.2
R3WeiluonikaMd019421	1	Stand2	Walk	0.3
R3WeiluonikaMd019421	1	Stand2	Walkb	0.3
R3WeiluonikaMd019421	1	Stand2	Walkl	0.3
R3WeiluonikaMd019421	1	Stand2	Walkr	0.3
R3WeiluonikaMd019421	1	Standchange	Stand1	0.1
R3WeiluonikaMd019421	1	Standchange	Run	0.1
R3WeiluonikaMd019421	1	Standchange	Walk	0.1
R3WeiluonikaMd019421	1	Run	Stop	0.2
R3WeiluonikaMd019421	1	Run	Stand2	0.2
R3WeiluonikaMd019421	1	Run	Runb	0.2
R3WeiluonikaMd019421	1	Run	Runl	0.2
R3WeiluonikaMd019421	1	Run	Runr	0.2
R3WeiluonikaMd019421	1	Walk	Stand2	0.1
R3WeiluonikaMd019421	1	Runb	Stand2	0.2
R3WeiluonikaMd019421	1	Runb	Run	0.2
R3WeiluonikaMd019421	1	Runb	Runl	0.2
R3WeiluonikaMd019421	1	Runb	Runr	0.2
R3WeiluonikaMd019421	1	Runl	Stand2	0.2
R3WeiluonikaMd019421	1	Runl	Run	0.2
R3WeiluonikaMd019421	1	Runl	Runb	0.2
R3WeiluonikaMd019421	1	Runl	Runr	0.2
R3WeiluonikaMd019421	1	Runr	Stand2	0.2
R3WeiluonikaMd019421	1	Runr	Run	0.2
R3WeiluonikaMd019421	1	Runr	Runb	0.2
R3WeiluonikaMd019421	1	Runr	Runl	0.2
R3WeiluonikaMd019421	1	Walkb	Stand2	0.1
R3WeiluonikaMd019421	1	Walkb	Walk	0.2
R3WeiluonikaMd019421	1	Walkb	Walkl	0.1
R3WeiluonikaMd019421	1	Walkb	Walkr	0.1
R3WeiluonikaMd019421	1	Walkl	Stand2	0.1
R3WeiluonikaMd019421	1	Walkl	Walk	0.1
R3WeiluonikaMd019421	1	Walkl	Walkb	0.1
R3WeiluonikaMd019421	1	Walkl	Walkr	0.2
R3WeiluonikaMd019421	1	Walkr	Stand2	0.1
R3WeiluonikaMd019421	1	Walkr	Walk	0.1
R3WeiluonikaMd019421	1	Walkr	Walkb	0.1
R3WeiluonikaMd019421	1	Walkr	Walkl	0.2
R3WeiluonikaMd019421	1	TurnLeft	Stand2	0.1
R3WeiluonikaMd019421	1	TurnRight	Stand2	0.1
R3WeiluonikaMd019421	1	RunStart	Run	0.1
R3WeiluonikaMd019421	1	RunStart	RunStartEnd01	0.1
R3WeiluonikaMd019421	1	RunStartEnd01	Stand2	0.1
R3WeiluonikaMd019421	1	Hit1	Stand2	
R3WeiluonikaMd019421	1	Hit2	Stand2	
R3WeiluonikaMd019421	1	Hit3	Stand2	
R3WeiluonikaMd019421	1	Hit4	Stand2	
R3WeiluonikaMd019421	1	Behitfly	Hoverhit	0.1
R3WeiluonikaMd019421	1	Behitfly	Falldown	0.1
R3WeiluonikaMd019421	1	Hoverhit	Falldown	0.1
R3WeiluonikaMd019421	1	Falldown	Lieonfloor	0.1
R3WeiluonikaMd019421	1	Hitdown	Lieonfloor	0.1
R3WeiluonikaMd019421	1	Standup	Stand2	0.1
R3WeiluonikaMd019421	1	Straight	Stand2	0.1
R3WeiluonikaMd019421	1	Stun	Stand2	0.1
R3WeiluonikaMd019421	1	Win	Win2	0.1
R3WeiluonikaMd019421	1	Stop	Stand2	0.1
R3WeiluonikaMd019421	1	Caught	Stand2	0.1
R3WeiluonikaMd019421	1	WalkStart	Walk	0.1
R3WeiluonikaMd019421	1	WalkStart	WalkStartEnd	0.1
R3WeiluonikaMd019421	1	WalkStart	Stand2	0.1
R3WeiluonikaMd019421	1	WalkStop	Stand2	0.1
R3WeiluonikaMd019421	1	WalkStartEnd	Stand2	0.1
R3WeiluonikaMd019421	1	LTurn90	Stand2	0.1
R3WeiluonikaMd019421	1	LTurn180	Stand2	0.1
R3WeiluonikaMd019421	1	RTurn90	Stand2	0.1
R3WeiluonikaMd019421	1	RTurn180	Stand2	0.1
R3WeiluonikaMd019421	1	Sprint	SprintStop	0.1
R3WeiluonikaMd019421	1	SprintStop	Stand2	0.1
R3WeiluonikaMd019421	1	SprintStart	Sprint	0.1
R3WeiluonikaMd019421	1	SprintStart	SprintStartEnd	0.1
R3WeiluonikaMd019421	1	SprintStartEnd	Stand2	0.1
R3WeiluonikaMd019421	1	HitLB	Stand2	0.1
R3WeiluonikaMd019421	1	HitHL	Stand2	0.1
R3WeiluonikaMd019421	1	HitHR	Stand2	0.1
R3WeiluonikaMd019421	1	HitHF	Stand2	0.1
R3WeiluonikaMd019421	1	Attack61	Run	0.75
