Role	Layer	State	Target	TransitionDuration
R3NietiyaMd010031		Runr	Runl	0.2
R3NietiyaMd010031		Walkb	Stand2	0.1
R3NietiyaMd010031		Walkb	Walk	0.2
R3NietiyaMd010031		Walkb	Walkl	0.1
R3NietiyaMd010031		Walkb	Walkr	0.1
R3NietiyaMd010031		Walkl	Stand2	0.1
R3NietiyaMd010031		Walkl	Walk	0.1
R3NietiyaMd010031		Walkl	Walkb	0.1
R3NietiyaMd010031		Walkl	Walkr	0.2
R3NietiyaMd010031		Walkr	Stand2	0.1
R3NietiyaMd010031		Walkr	Walk	0.1
R3NietiyaMd010031		Walkr	Walkb	0.1
R3NietiyaMd010031		Walkr	Walkl	0.2
R3NietiyaMd010031		TurnLeft	Stand2	0.1
R3NietiyaMd010031		TurnRight	Stand2	0.1
R3NietiyaMd010031		RunStart	Run	0.1
R3NietiyaMd010031		RunStart	RunStartEnd01	0.1
R3NietiyaMd010031		RunStartEnd01	Stand2	0.1
R3NietiyaMd010031		Hit1	Stand2	
R3NietiyaMd010031		Hit2	Stand2	
R3NietiyaMd010031		Hit3	Stand2	
R3NietiyaMd010031		Hit4	Stand2	
R3NietiyaMd010031		Behitfly	Hoverhit	0.1
R3NietiyaMd010031		Behitfly	Falldown	0.1
R3NietiyaMd010031		Hoverhit	Falldown	0.1
R3NietiyaMd010031		Falldown	Lieonfloor	0.1
R3NietiyaMd010031		Hitdown	Lieonfloor	0.1
R3NietiyaMd010031		Standup	Stand2	0.1
R3NietiyaMd010031		Straight	Stand2	0.1
R3NietiyaMd010031		Stun	Stand2	0.1
R3NietiyaMd010031		Win	Win2	0.1
R3NietiyaMd010031		Stop	Stand2	0.1
R3NietiyaMd010031		Caught	Stand2	0.1
R3NietiyaMd010031		WalkStart	Walk	0.1
R3NietiyaMd010031		WalkStart	WalkStartEnd	0.1
R3NietiyaMd010031		WalkStart	Stand2	0.1
R3NietiyaMd010031		WalkStop	Stand2	0.1
R3NietiyaMd010031		WalkStartEnd	Stand2	0.1
R3NietiyaMd010031		LTurn90	Stand2	0.1
R3NietiyaMd010031		LTurn180	Stand2	0.1
R3NietiyaMd010031		RTurn90	Stand2	0.1
R3NietiyaMd010031		RTurn180	Stand2	0.1
R3NietiyaMd010031		Jumpsquat1	Jumprise1	0.1
R3NietiyaMd010031		Jumpsquat1	Jumpdown1	0.1
R3NietiyaMd010031		Jumprise1	Jumprising1	0.1
R3NietiyaMd010031		Jumprise1	Jumpdown1	0.1
R3NietiyaMd010031		Jumprising1	Jumpdown1	0.1
R3NietiyaMd010031		Jumpfall1	Jumpfalling1	0.1
R3NietiyaMd010031		Jumpfall1	Jumpdown1	0.1
R3NietiyaMd010031		Jumpfalling1	Jumpdown1	0.1
R3NietiyaMd010031		Jumpdown1	Run	0.2
R3NietiyaMd010031		Jumpdown1	RunStart	0.2
R3NietiyaMd010031		Jumpdown1	Walk	0.2
R3NietiyaMd010031		Jumpdown1	Stand2	0.1
R3NietiyaMd010031		Jumpdown1	Jumpsquat1	0.1
R3NietiyaMd010031		Jumpdown1	Jumpsquat2	0.1
R3NietiyaMd010031		Jumpsquat2	Jumprise2	0.1
R3NietiyaMd010031		Jumpsquat2	Jumpdown2	0.1
R3NietiyaMd010031		Jumpsquat2	Jumpdown1	0.1
R3NietiyaMd010031		Jumprise2	Jumprising2	0.1
R3NietiyaMd010031		Jumprise2	Jumpdown2	0.1
R3NietiyaMd010031		Jumprise2	Jumpdown1	0.1
R3NietiyaMd010031		Jumprising2	Jumpdown2	0.1
R3NietiyaMd010031		Jumprising2	Jumpdown1	0.1
R3NietiyaMd010031		Jumpfalling2	Jumpdown2	0.1
R3NietiyaMd010031		Jumpfalling2	Jumpdown1	0.1
R3NietiyaMd010031		Jumpdown2	Run	0.2
R3NietiyaMd010031		Jumpdown2	RunStart	0.2
R3NietiyaMd010031		Jumpdown2	Walk	0.2
R3NietiyaMd010031		Jumpdown2	Stand2	0.1
R3NietiyaMd010031		Jumpdown2	Jumpsquat2	0.1
R3NietiyaMd010031		Jumpdown2	Jumpsquat1	0.1
R3NietiyaMd010031		Sprint	SprintStop	0.1
R3NietiyaMd010031		SprintStop	Stand2	0.1
R3NietiyaMd010031		SprintStart	Sprint	0.1
R3NietiyaMd010031		SprintStart	SprintStartEnd	0.1
R3NietiyaMd010031		SprintStartEnd	Stand2	0.1
R3NietiyaMd010031		HitLB	Stand2	0.1
R3NietiyaMd010031		HitHL	Stand2	0.1
R3NietiyaMd010031		HitHR	Stand2	0.1
R3NietiyaMd010031		HitHF	Stand2	0.1
R3NietiyaMd010031	1		Born	
R3NietiyaMd010031	1		Stand1	0.1
R3NietiyaMd010031	1		Stand2	0.1
R3NietiyaMd010031	1		Stand3	0.1
R3NietiyaMd010031	1		Death	0.1
R3NietiyaMd010031	1		Standchange	0.1
R3NietiyaMd010031	1		Run	0.1
R3NietiyaMd010031	1		Walk	0.1
R3NietiyaMd010031	1		Runb	0.2
R3NietiyaMd010031	1		Runl	0.2
R3NietiyaMd010031	1		Runr	0.2
R3NietiyaMd010031	1		Walkb	0.1
R3NietiyaMd010031	1		Walkl	0.1
R3NietiyaMd010031	1		Walkr	0.1
R3NietiyaMd010031	1		TurnLeft	0.1
R3NietiyaMd010031	1		TurnRight	0.1
R3NietiyaMd010031	1		Move1	0.1
R3NietiyaMd010031	1		Move2	0.1
R3NietiyaMd010031	1		Move3	0.1
R3NietiyaMd010031	1		RunStart	0.1
R3NietiyaMd010031	1		RunStartEnd01	0.1
R3NietiyaMd010031	1		Hit1	0.05
R3NietiyaMd010031	1		Hit2	0.05
R3NietiyaMd010031	1		Hit3	0.05
R3NietiyaMd010031	1		Hit4	0.05
R3NietiyaMd010031	1		Behitfly	0.05
R3NietiyaMd010031	1		Hoverhit	0.05
R3NietiyaMd010031	1		Falldown	0.1
R3NietiyaMd010031	1		Hitdown	0.05
R3NietiyaMd010031	1		Lieonfloor	0.1
R3NietiyaMd010031	1		Standup	0.1
R3NietiyaMd010031	1		Straight	0.1
R3NietiyaMd010031	1		Stun	0.1
R3NietiyaMd010031	1		StraightBefore	0.1
R3NietiyaMd010031	1		StraightAfter	0.1
R3NietiyaMd010031	1		Win	
R3NietiyaMd010031	1		Win2	0.1
R3NietiyaMd010031	1		Stop	0.1
R3NietiyaMd010031	1		Fail	0.1
R3NietiyaMd010031	1		Save	0.1
R3NietiyaMd010031	1		Caught	0.1
R3NietiyaMd010031	1		Squatdown	0.1
R3NietiyaMd010031	1		Squatup	0.1
R3NietiyaMd010031	1		Squat	0.1
R3NietiyaMd010031	1		Squatrun	0.1
R3NietiyaMd010031	1		Squatrunstart	0.1
R3NietiyaMd010031	1		Squatrunstop	0.1
R3NietiyaMd010031	1		RunStartEnd02	0.1
R3NietiyaMd010031	1		StopR	0.1
R3NietiyaMd010031	1		WalkStart	0.1
R3NietiyaMd010031	1		WalkStop	0.1
R3NietiyaMd010031	1		WalkStartEnd	0.1
R3NietiyaMd010031	1		LTurn90	0.1
R3NietiyaMd010031	1		LTurn180	0.1
R3NietiyaMd010031	1		RTurn90	0.1
R3NietiyaMd010031	1		RTurn180	0.1
R3NietiyaMd010031	1		Jumpsquat1	0.1
R3NietiyaMd010031	1		Jumprise1	0.1
R3NietiyaMd010031	1		Jumprising1	0.1
R3NietiyaMd010031	1		Jumpfall1	0.1
R3NietiyaMd010031	1		Jumpfalling1	0.1
R3NietiyaMd010031	1		Jumpdown1	0.1
R3NietiyaMd010031	1		Jumpsquat2	0.1
R3NietiyaMd010031	1		Jumprise2	0.1
R3NietiyaMd010031	1		Jumprising2	0.1
R3NietiyaMd010031	1		Jumpfalling2	0.1
R3NietiyaMd010031	1		Jumpdown2	0.1
R3NietiyaMd010031	1		Sprint	0.1
R3NietiyaMd010031	1		SprintStop	0.1
R3NietiyaMd010031	1		SprintStart	0.1
R3NietiyaMd010031	1		SprintStartEnd	0.1
R3NietiyaMd010031	1		HitLB	0.1
R3NietiyaMd010031	1		HitHL	0.1
R3NietiyaMd010031	1		HitHR	0.1
R3NietiyaMd010031	1		HitHF	0.1
R3NietiyaMd010031	1		LevelAttack01	0.1
R3NietiyaMd010031	1		LevelAttack05	0.1
R3NietiyaMd010031	1		LevelAttack06	0.1
R3NietiyaMd010031	1		LevelAttack07	0.1
R3NietiyaMd010031	1		LevelAttack08	0.1
R3NietiyaMd010031	1		LevelAttack09	0.1
R3NietiyaMd010031	1		LevelAttack10	0.1
R3NietiyaMd010031	1	Stand1	Run	0.2
R3NietiyaMd010031	1	Stand1	Walk	0.1
R3NietiyaMd010031	1	Stand2	Standchange	0.1
R3NietiyaMd010031	1	Stand2	Run	0.2
R3NietiyaMd010031	1	Stand2	Walk	0.3
R3NietiyaMd010031	1	Stand2	Walkb	0.3
R3NietiyaMd010031	1	Stand2	Walkl	0.3
R3NietiyaMd010031	1	Stand2	Walkr	0.3
R3NietiyaMd010031	1	Standchange	Stand1	0.1
R3NietiyaMd010031	1	Standchange	Run	0.1
R3NietiyaMd010031	1	Standchange	Walk	0.1
R3NietiyaMd010031	1	Run	Stop	0.2
R3NietiyaMd010031	1	Run	Stand2	0.2
R3NietiyaMd010031	1	Run	Runb	0.2
R3NietiyaMd010031	1	Run	Runl	0.2
R3NietiyaMd010031	1	Run	Runr	0.2
R3NietiyaMd010031	1	Walk	Stand2	0.1
R3NietiyaMd010031	1	Runb	Stand2	0.2
R3NietiyaMd010031	1	Runb	Run	0.2
R3NietiyaMd010031	1	Runb	Runl	0.2
R3NietiyaMd010031	1	Runb	Runr	0.2
R3NietiyaMd010031	1	Runl	Stand2	0.2
R3NietiyaMd010031	1	Runl	Run	0.2
R3NietiyaMd010031	1	Runl	Runb	0.2
R3NietiyaMd010031	1	Runl	Runr	0.2
R3NietiyaMd010031	1	Runr	Stand2	0.2
R3NietiyaMd010031	1	Runr	Run	0.2
R3NietiyaMd010031	1	Runr	Runb	0.2
R3NietiyaMd010031	1	Runr	Runl	0.2
R3NietiyaMd010031	1	Walkb	Stand2	0.1
R3NietiyaMd010031	1	Walkb	Walk	0.2
R3NietiyaMd010031	1	Walkb	Walkl	0.1
R3NietiyaMd010031	1	Walkb	Walkr	0.1
R3NietiyaMd010031	1	Walkl	Stand2	0.1
R3NietiyaMd010031	1	Walkl	Walk	0.1
R3NietiyaMd010031	1	Walkl	Walkb	0.1
R3NietiyaMd010031	1	Walkl	Walkr	0.2
R3NietiyaMd010031	1	Walkr	Stand2	0.1
R3NietiyaMd010031	1	Walkr	Walk	0.1
R3NietiyaMd010031	1	Walkr	Walkb	0.1
R3NietiyaMd010031	1	Walkr	Walkl	0.2
R3NietiyaMd010031	1	TurnLeft	Stand2	0.1
R3NietiyaMd010031	1	TurnRight	Stand2	0.1
R3NietiyaMd010031	1	RunStart	Run	0.1
R3NietiyaMd010031	1	RunStart	RunStartEnd01	0.1
R3NietiyaMd010031	1	RunStartEnd01	Stand2	0.1
R3NietiyaMd010031	1	Hit1	Stand2	
R3NietiyaMd010031	1	Hit2	Stand2	
R3NietiyaMd010031	1	Hit3	Stand2	
R3NietiyaMd010031	1	Hit4	Stand2	
R3NietiyaMd010031	1	Behitfly	Hoverhit	0.1
R3NietiyaMd010031	1	Behitfly	Falldown	0.1
R3NietiyaMd010031	1	Hoverhit	Falldown	0.1
R3NietiyaMd010031	1	Falldown	Lieonfloor	0.1
R3NietiyaMd010031	1	Hitdown	Lieonfloor	0.1
R3NietiyaMd010031	1	Standup	Stand2	0.1
R3NietiyaMd010031	1	Straight	Stand2	0.1
R3NietiyaMd010031	1	Stun	Stand2	0.1
R3NietiyaMd010031	1	Win	Win2	0.1
R3NietiyaMd010031	1	Stop	Stand2	0.1
R3NietiyaMd010031	1	Caught	Stand2	0.1
R3NietiyaMd010031	1	WalkStart	Walk	0.1
R3NietiyaMd010031	1	WalkStart	WalkStartEnd	0.1
R3NietiyaMd010031	1	WalkStart	Stand2	0.1
R3NietiyaMd010031	1	WalkStop	Stand2	0.1
R3NietiyaMd010031	1	WalkStartEnd	Stand2	0.1
R3NietiyaMd010031	1	LTurn90	Stand2	0.1
R3NietiyaMd010031	1	LTurn180	Stand2	0.1
R3NietiyaMd010031	1	RTurn90	Stand2	0.1
R3NietiyaMd010031	1	RTurn180	Stand2	0.1
R3NietiyaMd010031	1	Jumpsquat1	Jumprise1	0.1
R3NietiyaMd010031	1	Jumpsquat1	Jumpdown1	0.1
R3NietiyaMd010031	1	Jumprise1	Jumprising1	0.1
R3NietiyaMd010031	1	Jumprise1	Jumpdown1	0.1
R3NietiyaMd010031	1	Jumprising1	Jumpdown1	0.1
R3NietiyaMd010031	1	Jumpfall1	Jumpfalling1	0.1
R3NietiyaMd010031	1	Jumpfall1	Jumpdown1	0.1
R3NietiyaMd010031	1	Jumpfalling1	Jumpdown1	0.1
R3NietiyaMd010031	1	Jumpdown1	Run	0.2
R3NietiyaMd010031	1	Jumpdown1	RunStart	0.2
R3NietiyaMd010031	1	Jumpdown1	Walk	0.2
R3NietiyaMd010031	1	Jumpdown1	Stand2	0.1
R3NietiyaMd010031	1	Jumpdown1	Jumpsquat1	0.1
R3NietiyaMd010031	1	Jumpdown1	Jumpsquat2	0.1
R3NietiyaMd010031	1	Jumpsquat2	Jumprise2	0.1
R3NietiyaMd010031	1	Jumpsquat2	Jumpdown2	0.1
R3NietiyaMd010031	1	Jumpsquat2	Jumpdown1	0.1
R3NietiyaMd010031	1	Jumprise2	Jumprising2	0.1
R3NietiyaMd010031	1	Jumprise2	Jumpdown2	0.1
R3NietiyaMd010031	1	Jumprise2	Jumpdown1	0.1
R3NietiyaMd010031	1	Jumprising2	Jumpdown2	0.1
R3NietiyaMd010031	1	Jumprising2	Jumpdown1	0.1
R3NietiyaMd010031	1	Jumpfalling2	Jumpdown2	0.1
R3NietiyaMd010031	1	Jumpfalling2	Jumpdown1	0.1
R3NietiyaMd010031	1	Jumpdown2	Run	0.2
R3NietiyaMd010031	1	Jumpdown2	RunStart	0.2
R3NietiyaMd010031	1	Jumpdown2	Walk	0.2
R3NietiyaMd010031	1	Jumpdown2	Stand2	0.1
R3NietiyaMd010031	1	Jumpdown2	Jumpsquat2	0.1
R3NietiyaMd010031	1	Jumpdown2	Jumpsquat1	0.1
R3NietiyaMd010031	1	Sprint	SprintStop	0.1
R3NietiyaMd010031	1	SprintStop	Stand2	0.1
R3NietiyaMd010031	1	SprintStart	Sprint	0.1
R3NietiyaMd010031	1	SprintStart	SprintStartEnd	0.1
R3NietiyaMd010031	1	SprintStartEnd	Stand2	0.1
R3NietiyaMd010031	1	HitLB	Stand2	0.1
R3NietiyaMd010031	1	HitHL	Stand2	0.1
R3NietiyaMd010031	1	HitHR	Stand2	0.1
R3NietiyaMd010031	1	HitHF	Stand2	0.1
R3NietiyaMd010031	1	LevelAttack01	Stand2	0.1
R3NietiyaMd010031	1	LevelAttack05	Stand2	0.1
R3NietiyaMd010031	1	LevelAttack06	LevelAttack07	0.2
R3NietiyaMd010031	1	LevelAttack07	Stand2	0.1
R3NietiyaMd010031	1	LevelAttack08	LevelAttack09	0.1
R3NietiyaMd010031	1	LevelAttack09	LevelAttack10	0.1
R3NietiyaMd010031	1	LevelAttack10	Stand2	0.1
R3NietiyaMd010031	2		Born	
R3NietiyaMd010031	2		Stand1	0.1
R3NietiyaMd010031	2		Stand2	0.1
R3NietiyaMd010031	2		Stand3	0.1
R3NietiyaMd010031	2		Death	0.1
R3NietiyaMd010031	2		Standchange	0.1
R3NietiyaMd010031	2		Run	0.1
R3NietiyaMd010031	2		Walk	0.1
R3NietiyaMd010031	2		Runb	0.2
R3NietiyaMd010031	2		Runl	0.2
R3NietiyaMd010031	2		Runr	0.2
R3NietiyaMd010031	2		Walkb	0.1
R3NietiyaMd010031	2		Walkl	0.1
R3NietiyaMd010031	2		Walkr	0.1
R3NietiyaMd010031	2		TurnLeft	0.1
R3NietiyaMd010031	2		TurnRight	0.1
R3NietiyaMd010031	2		Move1	0.1
R3NietiyaMd010031	2		Move2	0.1
R3NietiyaMd010031	2		Move3	0.1
R3NietiyaMd010031	2		RunStart	0.1
R3NietiyaMd010031	2		RunStartEnd01	0.1
R3NietiyaMd010031	2		Hit1	0.05
R3NietiyaMd010031	2		Hit2	0.05
R3NietiyaMd010031	2		Hit3	0.05
R3NietiyaMd010031	2		Hit4	0.05
R3NietiyaMd010031	2		Behitfly	0.05
R3NietiyaMd010031	2		Hoverhit	0.05
R3NietiyaMd010031	2		Falldown	0.1
R3NietiyaMd010031	2		Hitdown	0.05
R3NietiyaMd010031	2		Lieonfloor	0.1
R3NietiyaMd010031	2		Standup	0.1
R3NietiyaMd010031	2		Straight	0.1
R3NietiyaMd010031	2		Stun	0.1
R3NietiyaMd010031	2		StraightBefore	0.1
R3NietiyaMd010031	2		StraightAfter	0.1
R3NietiyaMd010031	2		Win	
R3NietiyaMd010031	2		Win2	0.1
R3NietiyaMd010031	2		Stop	0.1
R3NietiyaMd010031	2		Fail	0.1
R3NietiyaMd010031	2		Save	0.1
R3NietiyaMd010031	2		Caught	0.1
R3NietiyaMd010031	2		Squatdown	0.1
R3NietiyaMd010031	2		Squatup	0.1
R3NietiyaMd010031	2		Squat	0.1
R3NietiyaMd010031	2		Squatrun	0.1
R3NietiyaMd010031	2		Squatrunstart	0.1
R3NietiyaMd010031	2		Squatrunstop	0.1
R3NietiyaMd010031	2		RunStartEnd02	0.1
R3NietiyaMd010031	2		StopR	0.1
R3NietiyaMd010031	2		WalkStart	0.1
R3NietiyaMd010031	2		WalkStop	0.1
R3NietiyaMd010031	2		WalkStartEnd	0.1
R3NietiyaMd010031	2		LTurn90	0.1
R3NietiyaMd010031	2		LTurn180	0.1
R3NietiyaMd010031	2		RTurn90	0.1
R3NietiyaMd010031	2		RTurn180	0.1
R3NietiyaMd010031	2		Jumpsquat1	0.1
R3NietiyaMd010031	2		Jumprise1	0.1
R3NietiyaMd010031	2		Jumprising1	0.1
R3NietiyaMd010031	2		Jumpfall1	0.1
R3NietiyaMd010031	2		Jumpfalling1	0.1
R3NietiyaMd010031	2		Jumpdown1	0.1
R3NietiyaMd010031	2		Jumpsquat2	0.1
R3NietiyaMd010031	2		Jumprise2	0.1
R3NietiyaMd010031	2		Jumprising2	0.1
R3NietiyaMd010031	2		Jumpfalling2	0.1
R3NietiyaMd010031	2		Jumpdown2	0.1
R3NietiyaMd010031	2		Sprint	0.1
R3NietiyaMd010031	2		SprintStop	0.1
R3NietiyaMd010031	2		SprintStart	0.1
R3NietiyaMd010031	2		SprintStartEnd	0.1
R3NietiyaMd010031	2		HitLB	0.1
R3NietiyaMd010031	2		HitHL	0.1
R3NietiyaMd010031	2		HitHR	0.1
R3NietiyaMd010031	2		HitHF	0.1
R3NietiyaMd010031	2	Stand1	Run	0.2
R3NietiyaMd010031	2	Stand1	Walk	0.1
R3NietiyaMd010031	2	Stand2	Standchange	0.1
R3NietiyaMd010031	2	Stand2	Run	0.2
R3NietiyaMd010031	2	Stand2	Walk	0.3
R3NietiyaMd010031	2	Stand2	Walkb	0.3
R3NietiyaMd010031	2	Stand2	Walkl	0.3
R3NietiyaMd010031	2	Stand2	Walkr	0.3
R3NietiyaMd010031	2	Standchange	Stand1	0.1
R3NietiyaMd010031	2	Standchange	Run	0.1
R3NietiyaMd010031	2	Standchange	Walk	0.1
R3NietiyaMd010031	2	Run	Stop	0.2
R3NietiyaMd010031	2	Run	Stand2	0.2
R3NietiyaMd010031	2	Run	Runb	0.2
R3NietiyaMd010031	2	Run	Runl	0.2
R3NietiyaMd010031	2	Run	Runr	0.2
R3NietiyaMd010031	2	Walk	Stand2	0.1
R3NietiyaMd010031	2	Runb	Stand2	0.2
R3NietiyaMd010031	2	Runb	Run	0.2
R3NietiyaMd010031	2	Runb	Runl	0.2
R3NietiyaMd010031	2	Runb	Runr	0.2
R3NietiyaMd010031	2	Runl	Stand2	0.2
R3NietiyaMd010031	2	Runl	Run	0.2
R3NietiyaMd010031	2	Runl	Runb	0.2
R3NietiyaMd010031	2	Runl	Runr	0.2
R3NietiyaMd010031	2	Runr	Stand2	0.2
R3NietiyaMd010031	2	Runr	Run	0.2
R3NietiyaMd010031	2	Runr	Runb	0.2
R3NietiyaMd010031	2	Runr	Runl	0.2
R3NietiyaMd010031	2	Walkb	Stand2	0.1
R3NietiyaMd010031	2	Walkb	Walk	0.2
R3NietiyaMd010031	2	Walkb	Walkl	0.1
R3NietiyaMd010031	2	Walkb	Walkr	0.1
R3NietiyaMd010031	2	Walkl	Stand2	0.1
R3NietiyaMd010031	2	Walkl	Walk	0.1
R3NietiyaMd010031	2	Walkl	Walkb	0.1
R3NietiyaMd010031	2	Walkl	Walkr	0.2
R3NietiyaMd010031	2	Walkr	Stand2	0.1
R3NietiyaMd010031	2	Walkr	Walk	0.1
R3NietiyaMd010031	2	Walkr	Walkb	0.1
R3NietiyaMd010031	2	Walkr	Walkl	0.2
R3NietiyaMd010031	2	TurnLeft	Stand2	0.1
R3NietiyaMd010031	2	TurnRight	Stand2	0.1
R3NietiyaMd010031	2	RunStart	Run	0.1
R3NietiyaMd010031	2	RunStart	RunStartEnd01	0.1
R3NietiyaMd010031	2	RunStartEnd01	Stand2	0.1
R3NietiyaMd010031	2	Hit1	Stand2	
R3NietiyaMd010031	2	Hit2	Stand2	
R3NietiyaMd010031	2	Hit3	Stand2	
R3NietiyaMd010031	2	Hit4	Stand2	
R3NietiyaMd010031	2	Behitfly	Hoverhit	0.1
R3NietiyaMd010031	2	Behitfly	Falldown	0.1
R3NietiyaMd010031	2	Hoverhit	Falldown	0.1
R3NietiyaMd010031	2	Falldown	Lieonfloor	0.1
R3NietiyaMd010031	2	Hitdown	Lieonfloor	0.1
R3NietiyaMd010031	2	Standup	Stand2	0.1
R3NietiyaMd010031	2	Straight	Stand2	0.1
R3NietiyaMd010031	2	Stun	Stand2	0.1
R3NietiyaMd010031	2	Win	Win2	0.1
R3NietiyaMd010031	2	Stop	Stand2	0.1
R3NietiyaMd010031	2	Caught	Stand2	0.1
R3NietiyaMd010031	2	WalkStart	Walk	0.1
R3NietiyaMd010031	2	WalkStart	WalkStartEnd	0.1
R3NietiyaMd010031	2	WalkStart	Stand2	0.1
R3NietiyaMd010031	2	WalkStop	Stand2	0.1
