Role	Layer	State	Target	TransitionDuration
R5BiankaMd019241			Attack65	0.05
R5BiankaMd019241			Attack66	0.1
R5BiankaMd019241			Attack67	0.1
R5BiankaMd019241			Attack68	
R5BiankaMd019241			Attack69	
R5BiankaMd019241			Attack71	0.1
R5BiankaMd019241			Attack72	0.1
R5BiankaMd019241			Attack73	0.1
R5BiankaMd019241			Attack74	0.1
R5BiankaMd019241			Attack75	0.1
R5BiankaMd019241			Attack76	0.1
R5BiankaMd019241			Attack80	0.1
R5BiankaMd019241			Attack91	0.1
R5BiankaMd019241			Attack92	0.1
R5BiankaMd019241			Attack93	0.1
R5BiankaMd019241			Attack94	0.1
R5BiankaMd019241			Attack95	0.1
R5BiankaMd019241			Attack100	0.1
R5BiankaMd019241		Stand1	Run	0.2
R5BiankaMd019241		Stand1	Walk	0.1
R5BiankaMd019241		Stand2	Standchange	0.1
R5BiankaMd019241		Stand2	Run	0.2
R5BiankaMd019241		Stand2	Walk	0.3
R5BiankaMd019241		Stand2	Walkb	0.3
R5BiankaMd019241		Stand2	Walkl	0.3
R5BiankaMd019241		Stand2	Walkr	0.3
R5BiankaMd019241		Standchange	Stand1	0.1
R5BiankaMd019241		Standchange	Run	0.1
R5BiankaMd019241		Standchange	Walk	0.1
R5BiankaMd019241		Run	Stop	0.2
R5BiankaMd019241		Run	Stand2	0.2
R5BiankaMd019241		Run	Runb	0.2
R5BiankaMd019241		Run	Runl	0.2
R5BiankaMd019241		Run	Runr	0.2
R5BiankaMd019241		Walk	Stand2	0.1
R5BiankaMd019241		Runb	Stand2	0.2
R5BiankaMd019241		Runb	Run	0.2
R5BiankaMd019241		Runb	Runl	0.2
R5BiankaMd019241		Runb	Runr	0.2
R5BiankaMd019241		Runl	Stand2	0.2
R5BiankaMd019241		Runl	Run	0.2
R5BiankaMd019241		Runl	Runb	0.2
R5BiankaMd019241		Runl	Runr	0.2
R5BiankaMd019241		Runr	Stand2	0.2
R5BiankaMd019241		Runr	Run	0.2
R5BiankaMd019241		Runr	Runb	0.2
R5BiankaMd019241		Runr	Runl	0.2
R5BiankaMd019241		Walkb	Stand2	0.1
R5BiankaMd019241		Walkb	Walk	0.2
R5BiankaMd019241		Walkb	Walkl	0.1
R5BiankaMd019241		Walkb	Walkr	0.1
R5BiankaMd019241		Walkl	Stand2	0.1
R5BiankaMd019241		Walkl	Walk	0.1
R5BiankaMd019241		Walkl	Walkb	0.1
R5BiankaMd019241		Walkl	Walkr	0.2
R5BiankaMd019241		Walkr	Stand2	0.1
R5BiankaMd019241		Walkr	Walk	0.1
R5BiankaMd019241		Walkr	Walkb	0.1
R5BiankaMd019241		Walkr	Walkl	0.2
R5BiankaMd019241		TurnLeft	Stand2	0.1
R5BiankaMd019241		TurnRight	Stand2	0.1
R5BiankaMd019241		RunStart	Run	0.1
R5BiankaMd019241		RunStart	RunStartEnd01	0.1
R5BiankaMd019241		RunStartEnd01	Stand2	0.1
R5BiankaMd019241		Hit1	Stand2	
R5BiankaMd019241		Hit2	Stand2	
R5BiankaMd019241		Hit3	Stand2	
R5BiankaMd019241		Hit4	Stand2	
R5BiankaMd019241		Behitfly	Hoverhit	0.1
R5BiankaMd019241		Behitfly	Falldown	0.1
R5BiankaMd019241		Hoverhit	Falldown	0.1
R5BiankaMd019241		Falldown	Lieonfloor	0.1
R5BiankaMd019241		Hitdown	Lieonfloor	0.1
R5BiankaMd019241		Standup	Stand2	0.1
R5BiankaMd019241		Straight	Stand2	0.1
R5BiankaMd019241		Stun	Stand2	0.1
R5BiankaMd019241		Win	Win2	0.1
R5BiankaMd019241		Stop	Stand2	0.1
R5BiankaMd019241		Caught	Stand2	0.1
R5BiankaMd019241		WalkStart	Walk	0.1
R5BiankaMd019241		WalkStart	WalkStartEnd	0.1
R5BiankaMd019241		WalkStart	Stand2	0.1
R5BiankaMd019241		WalkStop	Stand2	0.1
R5BiankaMd019241		WalkStartEnd	Stand2	0.1
R5BiankaMd019241		LTurn90	Stand2	0.1
R5BiankaMd019241		LTurn180	Stand2	0.1
R5BiankaMd019241		RTurn90	Stand2	0.1
R5BiankaMd019241		RTurn180	Stand2	0.1
R5BiankaMd019241		Sprint	SprintStop	0.1
R5BiankaMd019241		SprintStop	Stand2	0.1
R5BiankaMd019241		SprintStart	Sprint	0.1
R5BiankaMd019241		SprintStart	SprintStartEnd	0.1
R5BiankaMd019241		SprintStartEnd	Stand2	0.1
R5BiankaMd019241		HitLB	Stand2	0.1
R5BiankaMd019241		HitHL	Stand2	0.1
R5BiankaMd019241		HitHR	Stand2	0.1
R5BiankaMd019241		HitHF	Stand2	0.1
R5BiankaMd019241	1		Born	
R5BiankaMd019241	1		Stand1	0.1
R5BiankaMd019241	1		Stand2	0.1
R5BiankaMd019241	1		Stand3	0.1
R5BiankaMd019241	1		Death	0.1
R5BiankaMd019241	1		Standchange	0.1
R5BiankaMd019241	1		Run	0.1
R5BiankaMd019241	1		Walk	0.1
R5BiankaMd019241	1		Runb	0.2
R5BiankaMd019241	1		Runl	0.2
R5BiankaMd019241	1		Runr	0.2
R5BiankaMd019241	1		Walkb	0.1
R5BiankaMd019241	1		Walkl	0.1
R5BiankaMd019241	1		Walkr	0.1
R5BiankaMd019241	1		TurnLeft	0.1
R5BiankaMd019241	1		TurnRight	0.1
R5BiankaMd019241	1		Move1	0.1
R5BiankaMd019241	1		Move2	0.1
R5BiankaMd019241	1		Move3	0.1
R5BiankaMd019241	1		RunStart	0.1
R5BiankaMd019241	1		RunStartEnd01	0.1
R5BiankaMd019241	1		Hit1	0.05
R5BiankaMd019241	1		Hit2	0.05
R5BiankaMd019241	1		Hit3	0.05
R5BiankaMd019241	1		Hit4	0.05
R5BiankaMd019241	1		Behitfly	0.05
R5BiankaMd019241	1		Hoverhit	0.05
R5BiankaMd019241	1		Falldown	0.1
R5BiankaMd019241	1		Hitdown	0.05
R5BiankaMd019241	1		Lieonfloor	0.1
R5BiankaMd019241	1		Standup	0.1
R5BiankaMd019241	1		Straight	0.1
R5BiankaMd019241	1		Stun	0.1
R5BiankaMd019241	1		StraightBefore	0.1
R5BiankaMd019241	1		StraightAfter	0.1
R5BiankaMd019241	1		Win	
R5BiankaMd019241	1		Win2	0.1
R5BiankaMd019241	1		Stop	0.1
R5BiankaMd019241	1		Fail	0.1
R5BiankaMd019241	1		Save	0.1
R5BiankaMd019241	1		Caught	0.1
R5BiankaMd019241	1		RunStartEnd02	0.1
R5BiankaMd019241	1		StopR	0.1
R5BiankaMd019241	1		WalkStart	0.1
R5BiankaMd019241	1		WalkStop	0.1
R5BiankaMd019241	1		WalkStartEnd	0.1
R5BiankaMd019241	1		LTurn90	0.1
R5BiankaMd019241	1		LTurn180	0.1
R5BiankaMd019241	1		RTurn90	0.1
R5BiankaMd019241	1		RTurn180	0.1
R5BiankaMd019241	1		Jumpsquat1	0.1
R5BiankaMd019241	1		Jumprise1	0.1
R5BiankaMd019241	1		Jumprising1	0.1
R5BiankaMd019241	1		Jumpchange1	0.1
R5BiankaMd019241	1		Jumpfall1	0.1
R5BiankaMd019241	1		Jumpfalling1	0.1
R5BiankaMd019241	1		Jumpdown1	0.1
R5BiankaMd019241	1		Jumpsquat2	0.1
R5BiankaMd019241	1		Jumprise2	0.1
R5BiankaMd019241	1		Jumprising2	0.1
R5BiankaMd019241	1		Jumpchange2	0.1
R5BiankaMd019241	1		Jumpfall2	0.1
R5BiankaMd019241	1		Jumpfalling2	0.1
R5BiankaMd019241	1		Jumpdown2	0.1
R5BiankaMd019241	1		Sprint	0.1
R5BiankaMd019241	1		SprintStop	0.1
R5BiankaMd019241	1		SprintStart	0.1
R5BiankaMd019241	1		SprintStartEnd	0.1
R5BiankaMd019241	1		HitLB	0.1
R5BiankaMd019241	1		HitHL	0.1
R5BiankaMd019241	1		HitHR	0.1
R5BiankaMd019241	1		HitHF	0.1
R5BiankaMd019241	1		Attack01	0.1
R5BiankaMd019241	1		Attack02	0.1
R5BiankaMd019241	1		Attack03	0.1
R5BiankaMd019241	1		Attack04	0.1
R5BiankaMd019241	1		Attack05	0.1
R5BiankaMd019241	1		Attack06	0.1
R5BiankaMd019241	1		Attack07	0.1
R5BiankaMd019241	1		Attack08	0.1
R5BiankaMd019241	1		Attack11	0.1
R5BiankaMd019241	1		Attack12	0.1
R5BiankaMd019241	1		Attack13	0.1
R5BiankaMd019241	1		Attack21	0.1
R5BiankaMd019241	1		Attack22	0.1
R5BiankaMd019241	1		Attack23	0.1
R5BiankaMd019241	1		Attack24	0.1
R5BiankaMd019241	1		Attack31	0.1
R5BiankaMd019241	1		Attack32	0.1
R5BiankaMd019241	1		Attack41	0.1
R5BiankaMd019241	1		Attack42	0.1
R5BiankaMd019241	1		Attack43	0.1
R5BiankaMd019241	1		Attack44	0.1
R5BiankaMd019241	1		Attack45	0.1
R5BiankaMd019241	1		Attack51	
R5BiankaMd019241	1		Attack52	
R5BiankaMd019241	1		Attack53	
R5BiankaMd019241	1		Attack54	
R5BiankaMd019241	1		Attack55	0.1
R5BiankaMd019241	1		Attack60	0.2
R5BiankaMd019241	1		Attack61	0.2
R5BiankaMd019241	1		Attack62	0.1
R5BiankaMd019241	1		Attack65	0.05
R5BiankaMd019241	1		Attack66	0.1
R5BiankaMd019241	1		Attack67	0.1
R5BiankaMd019241	1		Attack68	
R5BiankaMd019241	1		Attack69	
R5BiankaMd019241	1		Attack71	0.1
R5BiankaMd019241	1		Attack72	0.1
R5BiankaMd019241	1		Attack73	0.1
R5BiankaMd019241	1		Attack74	0.1
R5BiankaMd019241	1		Attack75	0.1
R5BiankaMd019241	1		Attack76	0.1
R5BiankaMd019241	1		Attack80	0.1
R5BiankaMd019241	1		Attack91	0.1
R5BiankaMd019241	1		Attack92	0.1
R5BiankaMd019241	1		Attack93	0.1
R5BiankaMd019241	1		Attack94	0.1
R5BiankaMd019241	1		Attack95	0.1
R5BiankaMd019241	1		Attack100	0.1
R5BiankaMd019241	1		LevelAttack01	0.1
R5BiankaMd019241	1		LevelAttack02	0.1
R5BiankaMd019241	1		LevelAttack03	0.1
R5BiankaMd019241	1		LevelAttack04	0.1
R5BiankaMd019241	1		LevelAttack05	0.1
R5BiankaMd019241	1	Stand1	Run	0.2
R5BiankaMd019241	1	Stand1	Walk	0.1
R5BiankaMd019241	1	Stand2	Standchange	0.1
R5BiankaMd019241	1	Stand2	Run	0.2
R5BiankaMd019241	1	Stand2	Walk	0.3
R5BiankaMd019241	1	Stand2	Walkb	0.3
R5BiankaMd019241	1	Stand2	Walkl	0.3
R5BiankaMd019241	1	Stand2	Walkr	0.3
R5BiankaMd019241	1	Standchange	Stand1	0.1
R5BiankaMd019241	1	Standchange	Run	0.1
R5BiankaMd019241	1	Standchange	Walk	0.1
R5BiankaMd019241	1	Run	Stop	0.2
R5BiankaMd019241	1	Run	Stand2	0.2
R5BiankaMd019241	1	Run	Runb	0.2
R5BiankaMd019241	1	Run	Runl	0.2
R5BiankaMd019241	1	Run	Runr	0.2
R5BiankaMd019241	1	Walk	Stand2	0.1
R5BiankaMd019241	1	Runb	Stand2	0.2
R5BiankaMd019241	1	Runb	Run	0.2
R5BiankaMd019241	1	Runb	Runl	0.2
R5BiankaMd019241	1	Runb	Runr	0.2
R5BiankaMd019241	1	Runl	Stand2	0.2
R5BiankaMd019241	1	Runl	Run	0.2
R5BiankaMd019241	1	Runl	Runb	0.2
R5BiankaMd019241	1	Runl	Runr	0.2
R5BiankaMd019241	1	Runr	Stand2	0.2
R5BiankaMd019241	1	Runr	Run	0.2
R5BiankaMd019241	1	Runr	Runb	0.2
R5BiankaMd019241	1	Runr	Runl	0.2
R5BiankaMd019241	1	Walkb	Stand2	0.1
R5BiankaMd019241	1	Walkb	Walk	0.2
R5BiankaMd019241	1	Walkb	Walkl	0.1
R5BiankaMd019241	1	Walkb	Walkr	0.1
R5BiankaMd019241	1	Walkl	Stand2	0.1
R5BiankaMd019241	1	Walkl	Walk	0.1
R5BiankaMd019241	1	Walkl	Walkb	0.1
R5BiankaMd019241	1	Walkl	Walkr	0.2
R5BiankaMd019241	1	Walkr	Stand2	0.1
R5BiankaMd019241	1	Walkr	Walk	0.1
R5BiankaMd019241	1	Walkr	Walkb	0.1
R5BiankaMd019241	1	Walkr	Walkl	0.2
R5BiankaMd019241	1	TurnLeft	Stand2	0.1
R5BiankaMd019241	1	TurnRight	Stand2	0.1
R5BiankaMd019241	1	RunStart	Run	0.1
R5BiankaMd019241	1	RunStart	RunStartEnd01	0.1
R5BiankaMd019241	1	RunStartEnd01	Stand2	0.1
R5BiankaMd019241	1	Hit1	Stand2	
R5BiankaMd019241	1	Hit2	Stand2	
R5BiankaMd019241	1	Hit3	Stand2	
R5BiankaMd019241	1	Hit4	Stand2	
R5BiankaMd019241	1	Behitfly	Hoverhit	0.1
R5BiankaMd019241	1	Behitfly	Falldown	0.1
R5BiankaMd019241	1	Hoverhit	Falldown	0.1
R5BiankaMd019241	1	Falldown	Lieonfloor	0.1
R5BiankaMd019241	1	Hitdown	Lieonfloor	0.1
R5BiankaMd019241	1	Standup	Stand2	0.1
R5BiankaMd019241	1	Straight	Stand2	0.1
R5BiankaMd019241	1	Stun	Stand2	0.1
R5BiankaMd019241	1	Win	Win2	0.1
R5BiankaMd019241	1	Stop	Stand2	0.1
R5BiankaMd019241	1	Caught	Stand2	0.1
R5BiankaMd019241	1	WalkStart	Walk	0.1
R5BiankaMd019241	1	WalkStart	WalkStartEnd	0.1
R5BiankaMd019241	1	WalkStart	Stand2	0.1
R5BiankaMd019241	1	WalkStop	Stand2	0.1
R5BiankaMd019241	1	WalkStartEnd	Stand2	0.1
R5BiankaMd019241	1	LTurn90	Stand2	0.1
R5BiankaMd019241	1	LTurn180	Stand2	0.1
R5BiankaMd019241	1	RTurn90	Stand2	0.1
R5BiankaMd019241	1	RTurn180	Stand2	0.1
R5BiankaMd019241	1	Jumpsquat1	Jumprise1	0.1
R5BiankaMd019241	1	Jumpsquat1	Jumpdown1	0.1
R5BiankaMd019241	1	Jumprise1	Jumprising1	0.1
R5BiankaMd019241	1	Jumprise1	Jumpdown1	0.1
R5BiankaMd019241	1	Jumprising1	Jumpchange1	0.1
R5BiankaMd019241	1	Jumprising1	Jumpdown1	0.1
R5BiankaMd019241	1	Jumpchange1	Jumpfall1	0.1
R5BiankaMd019241	1	Jumpchange1	Jumpdown1	0.1
R5BiankaMd019241	1	Jumpfall1	Jumpfalling1	0.1
R5BiankaMd019241	1	Jumpfall1	Jumpdown1	0.1
R5BiankaMd019241	1	Jumpfalling1	Jumpdown1	0.1
R5BiankaMd019241	1	Jumpdown1	Run	0.2
R5BiankaMd019241	1	Jumpdown1	RunStart	0.2
R5BiankaMd019241	1	Jumpdown1	Walk	0.2
R5BiankaMd019241	1	Jumpdown1	Stand2	0.1
R5BiankaMd019241	1	Jumpdown1	Jumpsquat1	0.1
R5BiankaMd019241	1	Jumpdown1	Jumpsquat2	0.1
R5BiankaMd019241	1	Jumpsquat2	Jumprise2	0.1
R5BiankaMd019241	1	Jumpsquat2	Jumpdown2	0.1
R5BiankaMd019241	1	Jumpsquat2	Jumpdown1	0.1
R5BiankaMd019241	1	Jumprise2	Jumprising2	0.1
R5BiankaMd019241	1	Jumprise2	Jumpfall2	0.1
R5BiankaMd019241	1	Jumprise2	Jumpdown2	0.1
R5BiankaMd019241	1	Jumprise2	Jumpdown1	0.1
R5BiankaMd019241	1	Jumprising2	Jumpchange2	0.1
R5BiankaMd019241	1	Jumprising2	Jumpfall2	0.1
R5BiankaMd019241	1	Jumprising2	Jumpdown2	0.1
R5BiankaMd019241	1	Jumprising2	Jumpdown1	0.1
R5BiankaMd019241	1	Jumpchange2	Jumpfall2	0.1
R5BiankaMd019241	1	Jumpchange2	Jumpdown2	0.1
R5BiankaMd019241	1	Jumpchange2	Jumpdown1	0.1
R5BiankaMd019241	1	Jumpfall2	Jumpfalling2	0.1
R5BiankaMd019241	1	Jumpfall2	Jumpdown2	0.1
R5BiankaMd019241	1	Jumpfall2	Jumpdown1	0.1
R5BiankaMd019241	1	Jumpfalling2	Jumpdown2	0.1
R5BiankaMd019241	1	Jumpfalling2	Jumpdown1	0.1
R5BiankaMd019241	1	Jumpdown2	Run	0.2
R5BiankaMd019241	1	Jumpdown2	RunStart	0.2
R5BiankaMd019241	1	Jumpdown2	Walk	0.2
R5BiankaMd019241	1	Jumpdown2	Stand2	0.1
R5BiankaMd019241	1	Jumpdown2	Jumpsquat2	0.1
R5BiankaMd019241	1	Jumpdown2	Jumpsquat1	0.1
R5BiankaMd019241	1	Sprint	SprintStop	0.1
R5BiankaMd019241	1	SprintStop	Stand2	0.1
R5BiankaMd019241	1	SprintStart	Sprint	0.1
R5BiankaMd019241	1	SprintStart	SprintStartEnd	0.1
R5BiankaMd019241	1	SprintStartEnd	Stand2	0.1
R5BiankaMd019241	1	HitLB	Stand2	0.1
R5BiankaMd019241	1	HitHL	Stand2	0.1
R5BiankaMd019241	1	HitHR	Stand2	0.1
R5BiankaMd019241	1	HitHF	Stand2	0.1
R5BiankaMd019241	2		Born	
R5BiankaMd019241	2		Stand1	0.1
R5BiankaMd019241	2		Stand2	0.1
R5BiankaMd019241	2		Stand3	0.1
R5BiankaMd019241	2		Death	0.1
R5BiankaMd019241	2		Standchange	0.1
R5BiankaMd019241	2		Run	0.1
R5BiankaMd019241	2		Walk	0.1
R5BiankaMd019241	2		Runb	0.2
R5BiankaMd019241	2		Runl	0.2
R5BiankaMd019241	2		Runr	0.2
R5BiankaMd019241	2		Walkb	0.1
R5BiankaMd019241	2		Walkl	0.1
R5BiankaMd019241	2		Walkr	0.1
R5BiankaMd019241	2		TurnLeft	0.1
R5BiankaMd019241	2		TurnRight	0.1
R5BiankaMd019241	2		Move1	0.1
R5BiankaMd019241	2		Move2	0.1
R5BiankaMd019241	2		Move3	0.1
R5BiankaMd019241	2		RunStart	0.1
R5BiankaMd019241	2		RunStartEnd01	0.1
R5BiankaMd019241	2		Hit1	0.05
R5BiankaMd019241	2		Hit2	0.05
R5BiankaMd019241	2		Hit3	0.05
R5BiankaMd019241	2		Hit4	0.05
R5BiankaMd019241	2		Behitfly	0.05
R5BiankaMd019241	2		Hoverhit	0.05
R5BiankaMd019241	2		Falldown	0.1
R5BiankaMd019241	2		Hitdown	0.05
R5BiankaMd019241	2		Lieonfloor	0.1
R5BiankaMd019241	2		Standup	0.1
R5BiankaMd019241	2		Straight	0.1
R5BiankaMd019241	2		Stun	0.1
R5BiankaMd019241	2		StraightBefore	0.1
R5BiankaMd019241	2		StraightAfter	0.1
R5BiankaMd019241	2		Win	
R5BiankaMd019241	2		Win2	0.1
R5BiankaMd019241	2		Stop	0.1
R5BiankaMd019241	2		Fail	0.1
R5BiankaMd019241	2		Save	0.1
R5BiankaMd019241	2		Caught	0.1
R5BiankaMd019241	2		RunStartEnd02	0.1
R5BiankaMd019241	2		StopR	0.1
R5BiankaMd019241	2		WalkStart	0.1
R5BiankaMd019241	2		WalkStop	0.1
R5BiankaMd019241	2		WalkStartEnd	0.1
R5BiankaMd019241	2		LTurn90	0.1
R5BiankaMd019241	2		LTurn180	0.1
R5BiankaMd019241	2		RTurn90	0.1
R5BiankaMd019241	2		RTurn180	0.1
R5BiankaMd019241	2		Sprint	0.1
R5BiankaMd019241	2		SprintStop	0.1
R5BiankaMd019241	2		SprintStart	0.1
R5BiankaMd019241	2		SprintStartEnd	0.1
R5BiankaMd019241	2		HitLB	0.1
R5BiankaMd019241	2		HitHL	0.1
R5BiankaMd019241	2		HitHR	0.1
R5BiankaMd019241	2		HitHF	0.1
R5BiankaMd019241	2		Attack01	0.1
R5BiankaMd019241	2		Attack02	0.1
R5BiankaMd019241	2		Attack03	0.1
R5BiankaMd019241	2		Attack04	0.1
R5BiankaMd019241	2		Attack05	0.1
R5BiankaMd019241	2		Attack06	0.1
R5BiankaMd019241	2		Attack07	0.1
R5BiankaMd019241	2		Attack08	0.1
R5BiankaMd019241	2		Attack11	0.1
R5BiankaMd019241	2		Attack12	0.1
R5BiankaMd019241	2		Attack13	0.1
R5BiankaMd019241	2		Attack21	0.1
R5BiankaMd019241	2		Attack22	0.1
R5BiankaMd019241	2		Attack23	0.1
R5BiankaMd019241	2		Attack24	0.1
R5BiankaMd019241	2		Attack31	0.1
R5BiankaMd019241	2		Attack32	0.1
R5BiankaMd019241	2		Attack41	0.1
R5BiankaMd019241	2		Attack42	0.1
R5BiankaMd019241	2		Attack43	0.1
R5BiankaMd019241	2		Attack44	0.1
R5BiankaMd019241	2		Attack45	0.1
R5BiankaMd019241	2		Attack51	
R5BiankaMd019241	2		Attack52	
R5BiankaMd019241	2		Attack53	
R5BiankaMd019241	2		Attack54	
R5BiankaMd019241	2		Attack55	0.1
R5BiankaMd019241	2		Attack60	0.2
R5BiankaMd019241	2		Attack61	0.2
R5BiankaMd019241	2		Attack62	0.1
R5BiankaMd019241	2		Attack65	0.05
R5BiankaMd019241	2		Attack66	0.1
R5BiankaMd019241	2		Attack67	0.1
R5BiankaMd019241	2		Attack68	
R5BiankaMd019241	2		Attack69	
R5BiankaMd019241	2		Attack71	0.1
R5BiankaMd019241	2		Attack72	0.1
R5BiankaMd019241	2		Attack73	0.1
R5BiankaMd019241	2		Attack74	0.1
R5BiankaMd019241	2		Attack75	0.1
R5BiankaMd019241	2		Attack76	0.1
R5BiankaMd019241	2		Attack80	0.1
R5BiankaMd019241	2		Attack91	0.1
R5BiankaMd019241	2		Attack92	0.1
R5BiankaMd019241	2		Attack93	0.1
R5BiankaMd019241	2		Attack94	0.1
R5BiankaMd019241	2		Attack95	0.1
R5BiankaMd019241	2		Attack100	0.1
R5BiankaMd019241	2		LevelAttack09	0.1
R5BiankaMd019241	2		LevelAttack10	0.1
R5BiankaMd019241	2		LevelAttack14	0.1
R5BiankaMd019241	2		LevelAttack20	0.1
R5BiankaMd019241	2		LevelAttack21	0.1
R5BiankaMd019241	2		LevelAttack22	0.1
R5BiankaMd019241	2		LevelAttack23	0.1
R5BiankaMd019241	2	Stand1	Run	0.2
R5BiankaMd019241	2	Stand1	Walk	0.1
R5BiankaMd019241	2	Stand2	Standchange	0.1
R5BiankaMd019241	2	Stand2	Run	0.2
R5BiankaMd019241	2	Stand2	Walk	0.3
R5BiankaMd019241	2	Stand2	Walkb	0.3
R5BiankaMd019241	2	Stand2	Walkl	0.3
R5BiankaMd019241	2	Stand2	Walkr	0.3
R5BiankaMd019241	2	Standchange	Stand1	0.1
R5BiankaMd019241	2	Standchange	Run	0.1
R5BiankaMd019241	2	Standchange	Walk	0.1
R5BiankaMd019241	2	Run	Stop	0.2
R5BiankaMd019241	2	Run	Stand2	0.2
R5BiankaMd019241	2	Run	Runb	0.2
R5BiankaMd019241	2	Run	Runl	0.2
R5BiankaMd019241	2	Run	Runr	0.2
R5BiankaMd019241	2	Walk	Stand2	0.1
R5BiankaMd019241	2	Runb	Stand2	0.2
R5BiankaMd019241	2	Runb	Run	0.2
R5BiankaMd019241	2	Runb	Runl	0.2
R5BiankaMd019241	2	Runb	Runr	0.2
R5BiankaMd019241	2	Runl	Stand2	0.2
R5BiankaMd019241	2	Runl	Run	0.2
R5BiankaMd019241	2	Runl	Runb	0.2
R5BiankaMd019241	2	Runl	Runr	0.2
R5BiankaMd019241	2	Runr	Stand2	0.2
R5BiankaMd019241	2	Runr	Run	0.2
R5BiankaMd019241	2	Runr	Runb	0.2
R5BiankaMd019241	2	Runr	Runl	0.2
R5BiankaMd019241	2	Walkb	Stand2	0.1
R5BiankaMd019241	2	Walkb	Walk	0.2
R5BiankaMd019241	2	Walkb	Walkl	0.1
R5BiankaMd019241	2	Walkb	Walkr	0.1
R5BiankaMd019241	2	Walkl	Stand2	0.1
R5BiankaMd019241	2	Walkl	Walk	0.1
R5BiankaMd019241	2	Walkl	Walkb	0.1
R5BiankaMd019241	2	Walkl	Walkr	0.2
R5BiankaMd019241	2	Walkr	Stand2	0.1
R5BiankaMd019241	2	Walkr	Walk	0.1
R5BiankaMd019241	2	Walkr	Walkb	0.1
R5BiankaMd019241	2	Walkr	Walkl	0.2
R5BiankaMd019241	2	TurnLeft	Stand2	0.1
R5BiankaMd019241	2	TurnRight	Stand2	0.1
R5BiankaMd019241	2	RunStart	Run	0.1
