Role	Layer	State	Target	TransitionDuration
R5LifuMd019371		Walkb	Walkl	0.1
R5LifuMd019371		Walkb	Walkr	0.1
R5LifuMd019371		Walkl	Stand2	0.1
R5LifuMd019371		Walkl	Walk	0.1
R5LifuMd019371		Walkl	Walkb	0.1
R5LifuMd019371		Walkl	Walkr	0.2
R5LifuMd019371		Walkr	Stand2	0.1
R5LifuMd019371		Walkr	Walk	0.1
R5LifuMd019371		Walkr	Walkb	0.1
R5LifuMd019371		Walkr	Walkl	0.2
R5LifuMd019371		TurnLeft	Stand2	0.1
R5LifuMd019371		TurnRight	Stand2	0.1
R5LifuMd019371		RunStart	Run	0.1
R5LifuMd019371		RunStart	RunStartEnd01	0.1
R5LifuMd019371		Hit1	Stand2	
R5LifuMd019371		Hit2	Stand2	
R5LifuMd019371		Hit3	Stand2	
R5LifuMd019371		Hit4	Stand2	
R5LifuMd019371		Behitfly	Hoverhit	0.1
R5LifuMd019371		Behitfly	Falldown	0.1
R5LifuMd019371		Hoverhit	Falldown	0.1
R5LifuMd019371		Falldown	Lieonfloor	0.1
R5LifuMd019371		Hitdown	Lieonfloor	0.1
R5LifuMd019371		Standup	Stand2	0.1
R5LifuMd019371		Straight	Stand2	0.1
R5LifuMd019371		Stun	Stand2	0.1
R5LifuMd019371		Win	Win2	0.1
R5LifuMd019371		Stop	Stand2	0.1
R5LifuMd019371		Caught	Stand2	0.1
R5LifuMd019371		WalkStart	Stand2	0.1
R5LifuMd019371		WalkStop	Stand2	0.1
R5LifuMd019371		WalkStartEnd	Stand2	0.1
R5LifuMd019371		LTurn90	Stand2	0.1
R5LifuMd019371		LTurn180	Stand2	0.1
R5LifuMd019371		RTurn90	Stand2	0.1
R5LifuMd019371		RTurn180	Stand2	0.1
R5LifuMd019371	1		Born	
R5LifuMd019371	1		Stand1	0.1
R5LifuMd019371	1		Stand2	0.1
R5LifuMd019371	1		Stand3	0.1
R5LifuMd019371	1		Death	0.1
R5LifuMd019371	1		Standchange	0.1
R5LifuMd019371	1		Run	0.1
R5LifuMd019371	1		Walk	0.1
R5LifuMd019371	1		Runb	0.2
R5LifuMd019371	1		Runl	0.2
R5LifuMd019371	1		Runr	0.2
R5LifuMd019371	1		Walkb	0.1
R5LifuMd019371	1		Walkl	0.1
R5LifuMd019371	1		Walkr	0.1
R5LifuMd019371	1		TurnLeft	0.1
R5LifuMd019371	1		TurnRight	0.1
R5LifuMd019371	1		Move1	0.1
R5LifuMd019371	1		Move2	0.1
R5LifuMd019371	1		Move3	0.1
R5LifuMd019371	1		RunStart	0.1
R5LifuMd019371	1		RunStartEnd01	0.1
R5LifuMd019371	1		Hit1	0.05
R5LifuMd019371	1		Hit2	0.05
R5LifuMd019371	1		Hit3	0.05
R5LifuMd019371	1		Hit4	0.05
R5LifuMd019371	1		Behitfly	0.05
R5LifuMd019371	1		Hoverhit	0.05
R5LifuMd019371	1		Falldown	0.1
R5LifuMd019371	1		Hitdown	0.05
R5LifuMd019371	1		Lieonfloor	0.1
R5LifuMd019371	1		Standup	0.1
R5LifuMd019371	1		Straight	0.1
R5LifuMd019371	1		Stun	0.1
R5LifuMd019371	1		StraightBefore	0.1
R5LifuMd019371	1		StraightAfter	0.1
R5LifuMd019371	1		Win	
R5LifuMd019371	1		Win2	0.1
R5LifuMd019371	1		Stop	0.1
R5LifuMd019371	1		Fail	0.1
R5LifuMd019371	1		Save	0.1
R5LifuMd019371	1		Caught	0.1
R5LifuMd019371	1		RunStartEnd02	0.1
R5LifuMd019371	1		StopR	0.1
R5LifuMd019371	1		WalkStart	0.1
R5LifuMd019371	1		WalkStop	0.1
R5LifuMd019371	1		WalkStartEnd	0.1
R5LifuMd019371	1		LTurn90	0.1
R5LifuMd019371	1		LTurn180	0.1
R5LifuMd019371	1		RTurn90	0.1
R5LifuMd019371	1		RTurn180	0.1
R5LifuMd019371	1		Attack01	0.1
R5LifuMd019371	1		Attack02	0.1
R5LifuMd019371	1		Attack03	0.1
R5LifuMd019371	1		Attack21	0.1
R5LifuMd019371	1		Attack22	0.1
R5LifuMd019371	1		Attack42	0.1
R5LifuMd019371	1		Attack46	0.1
R5LifuMd019371	1		Attack47	0.1
R5LifuMd019371	1		Attack48	0.1
R5LifuMd019371	1		Attack49	0.1
R5LifuMd019371	1		Attack51	0.1
R5LifuMd019371	1		Attack52	0.1
R5LifuMd019371	1		Attack61	0.1
R5LifuMd019371	1		Attack62	0.1
R5LifuMd019371	1		Attack63	0.1
R5LifuMd019371	1		Attack64	0.1
R5LifuMd019371	1		Attack65	0.1
R5LifuMd019371	1		Attack66	0.1
R5LifuMd019371	1	Stand1	Run	0.2
R5LifuMd019371	1	Stand1	Walk	0.1
R5LifuMd019371	1	Stand2	Standchange	0.1
R5LifuMd019371	1	Stand2	Run	0.2
R5LifuMd019371	1	Stand2	Walk	0.3
R5LifuMd019371	1	Stand2	Walkb	0.3
R5LifuMd019371	1	Stand2	Walkl	0.3
R5LifuMd019371	1	Stand2	Walkr	0.3
R5LifuMd019371	1	Standchange	Stand1	0.1
R5LifuMd019371	1	Standchange	Run	0.1
R5LifuMd019371	1	Standchange	Walk	0.1
R5LifuMd019371	1	Run	Stop	0.2
R5LifuMd019371	1	Run	Stand2	0.2
R5LifuMd019371	1	Run	Runb	0.2
R5LifuMd019371	1	Run	Runl	0.2
R5LifuMd019371	1	Run	Runr	0.2
R5LifuMd019371	1	Walk	Stand2	0.1
R5LifuMd019371	1	Runb	Stand2	0.2
R5LifuMd019371	1	Runb	Run	0.2
R5LifuMd019371	1	Runb	Runl	0.2
R5LifuMd019371	1	Runb	Runr	0.2
R5LifuMd019371	1	Runl	Stand2	0.2
R5LifuMd019371	1	Runl	Run	0.2
R5LifuMd019371	1	Runl	Runb	0.2
R5LifuMd019371	1	Runl	Runr	0.2
R5LifuMd019371	1	Runr	Stand2	0.2
R5LifuMd019371	1	Runr	Run	0.2
R5LifuMd019371	1	Runr	Runb	0.2
R5LifuMd019371	1	Runr	Runl	0.2
R5LifuMd019371	1	Walkb	Stand2	0.1
R5LifuMd019371	1	Walkb	Walk	0.2
R5LifuMd019371	1	Walkb	Walkl	0.1
R5LifuMd019371	1	Walkb	Walkr	0.1
R5LifuMd019371	1	Walkl	Stand2	0.1
R5LifuMd019371	1	Walkl	Walk	0.1
R5LifuMd019371	1	Walkl	Walkb	0.1
R5LifuMd019371	1	Walkl	Walkr	0.2
R5LifuMd019371	1	Walkr	Stand2	0.1
R5LifuMd019371	1	Walkr	Walk	0.1
R5LifuMd019371	1	Walkr	Walkb	0.1
R5LifuMd019371	1	Walkr	Walkl	0.2
R5LifuMd019371	1	TurnLeft	Stand2	0.1
R5LifuMd019371	1	TurnRight	Stand2	0.1
R5LifuMd019371	1	RunStart	Run	0.1
R5LifuMd019371	1	RunStart	RunStartEnd01	0.1
R5LifuMd019371	1	Hit1	Stand2	
R5LifuMd019371	1	Hit2	Stand2	
R5LifuMd019371	1	Hit3	Stand2	
R5LifuMd019371	1	Hit4	Stand2	
R5LifuMd019371	1	Behitfly	Hoverhit	0.1
R5LifuMd019371	1	Behitfly	Falldown	0.1
R5LifuMd019371	1	Hoverhit	Falldown	0.1
R5LifuMd019371	1	Falldown	Lieonfloor	0.1
R5LifuMd019371	1	Hitdown	Lieonfloor	0.1
R5LifuMd019371	1	Standup	Stand2	0.1
R5LifuMd019371	1	Straight	Stand2	0.1
R5LifuMd019371	1	Stun	Stand2	0.1
R5LifuMd019371	1	Win	Win2	0.1
R5LifuMd019371	1	Stop	Stand2	0.1
R5LifuMd019371	1	Caught	Stand2	0.1
R5LifuMd019371	1	WalkStart	Stand2	0.1
R5LifuMd019371	1	WalkStop	Stand2	0.1
R5LifuMd019371	1	WalkStartEnd	Stand2	0.1
R5LifuMd019371	1	LTurn90	Stand2	0.1
R5LifuMd019371	1	LTurn180	Stand2	0.1
R5LifuMd019371	1	RTurn90	Stand2	0.1
R5LifuMd019371	1	RTurn180	Stand2	0.1
