Id	Name	Code	BackGround	Icon	DetailIcon	BuffId	Limit	BossHead	Desc	SubLevelBg
30190024	围剿目标	HXQ-036	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	105	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190025	围剿目标	HXQ-036	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	106	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190040	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	101	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190041	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	102	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190042	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	103	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190043	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill04.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	104	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190044	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190045	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill06.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	106	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190050	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190051	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	102	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190052	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	103	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190053	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill04.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	104	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190054	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	105	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190055	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill06.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	106	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190070	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190071	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	102	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190072	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	103	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190073	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill04.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	104	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190074	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	105	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190075	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill06.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	106	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190080	围剿目标	HXQ-061	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	101	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190081	围剿目标	HXQ-061	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	102	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190082	围剿目标	HXQ-061	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	103	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190083	围剿目标	HXQ-061	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	104	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190084	围剿目标	HXQ-061	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	105	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190085	围剿目标	HXQ-061	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	106	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190090	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	101	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190091	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	102	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190092	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	103	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190093	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill04.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	104	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190094	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190095	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill06.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	106	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190120	围剿目标	HXQ-094	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	101	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190121	围剿目标	HXQ-094	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	102	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190122	围剿目标	HXQ-094	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	103	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190123	围剿目标	HXQ-094	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	104	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190124	围剿目标	HXQ-094	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	105	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190125	围剿目标	HXQ-094	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	106	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190130	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190131	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	102	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190132	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	103	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190133	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill04.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	104	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190134	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	105	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190135	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill06.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	106	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190100	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	101	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190101	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	102	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190102	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	103	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190103	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill04.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	104	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
