Id	ChapterId	Name	Title	Explain	EnterIco	IsBossNode	IsKeyNode	Type	TypeValue	Icon	PreShowId	PreOpenId	CostEndurance	RewardId	RewardIcon	CharacterIcon	TimeDesc	Posision
11	1	M-7	女王与希望	在地下密道藏了十五分钟后……一具行如走尸的构造体引起露西亚的警觉。<color=#0e70bd>\n·限制全队战力：3000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab01.png			1	30020106	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[10]		4	30020106	Assets/Product/Texture/Image/IconToolsSp/ItExpI010030Sp.png	Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	7:30	[1]
12	1	M-8	王之禁卫	女王禁卫携大批守卫追捕露西亚和指挥官，他们连续逃亡数十分钟……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab01.png			2	TS00106BA		[11]					Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	7:48	
13	1	B III-1	一二三木头人	离队还没有十分钟，里就被一群行为怪异的守卫困住……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab01.png			2	TS00107BA		[9]					Assets/Product/Texture/Image/Role/RoleHeadLi3.png	7:07	
14	1	B III-2	巷战	和守卫周旋近半小时，里举步维艰。最后他企图借助地下密道，摆脱守卫的纠缠……<color=#0e70bd>\n·限制全队战力：3000            ·本关卡所需上阵人数：2人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab01.png	True		1	30020107	Assets/Product/Texture/Image/UiExplore/UiExploreFubenBoss1.png	[13]		4	30020107	Assets/Product/Texture/Image/IconToolsSp/E1GouliangMd010011Sp.png	Assets/Product/Texture/Image/Role/RoleHeadLi3.png	7:30	[2]
15	1	B III-3	豪赌	里在地下密道鏖战十多分钟，守卫采用困兽战术，打算将里围困至死……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab01.png			2	TS00108BA		[14]					Assets/Product/Texture/Image/Role/RoleHeadLi3.png	7:42	
16	1	M-9	邀请函	露西亚陷入苦战之时，一直未露面的女王通过禁卫，邀请指挥官前往寝宫。	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab01.png			2	TS00109BA		[12, 15]	[12, 24]				Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	8:10	
17	1	M-10	梦醒	名义上的邀请实为胁迫，露西亚拒绝了女王，灰鸦和女王禁卫爆发全面冲突。<color=#0e70bd>\n·限制全队战力：3000             ·本关卡所需上阵人数：2人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab01.png	True		1	30020108	Assets/Product/Texture/Image/UiExplore/UiExploreFubenBoss1.png	[16]		4	30020108	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeGemSp.png	Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	8:20	[2]
18	1	M-11	君临	时间接近上午，烈阳照耀黄金之涡，“黄金女王”终于现身……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab01.png		True	2	TS00110BA		[17]					Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	8:44	
19	1	B I-1	同行	丽芙和沙雀队长布朗宁搭档，在晨曦的荒漠里找寻沙雀遗留的战略装置。<color=#0e70bd>\n·限制全队战力：3000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab01.png			1	30020109	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[1]		4	30020109	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeMoneySp.png	Assets/Product/Texture/Image/Role/RoleHeadLifu3.png	6:41	[1]
20	1	B I-2	挖掘地	在荒漠中摸索了将近四十分钟，布朗宁才寻获装置，可是装置已被黄金粉末掩埋……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab01.png			2	TS00111BA		[19]					Assets/Product/Texture/Image/Role/RoleHeadLifu3.png	7:20	
21	1	B I-3	守护	装置似乎吸引了大量守卫，它们迅速聚拢，丽芙誓要保护布朗宁……<color=#0e70bd>\n·限制全队战力：3000            ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab01.png			1	30020110	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[20]		4	30020110	Assets/Product/Texture/Image/IconToolsSp/EGouliangI01001Sp.png	Assets/Product/Texture/Image/Role/RoleHeadLifu3.png	7:22	[1]
22	1	B I-4	劫后余生	挖掘装置耗费了十余分钟，几乎就要成功，布朗宁却误触装置下方的地雷……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab01.png			2	TS00112BA		[21]	[9]				Assets/Product/Texture/Image/Role/RoleHeadLifu3.png	7:40	
23	1	B I-5	特洛伊	为了避免搜寻任务功亏一篑，丽芙决定侵入装置的操作系统……<color=#0e70bd>\n·限制全队战力：3000            ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab01.png			1	30020111	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[22]		4	30020111	Assets/Product/Texture/Image/IconToolsSp/ItExpI190020Sp.png	Assets/Product/Texture/Image/Role/RoleHeadLifu3.png	7:41	[1]
24	1	B I-6	冷枪	入侵系统约五分钟后，丽芙返回自己机体，可是布朗宁竟然……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab01.png		True	2	TS00113BA		[23]	[12]				Assets/Product/Texture/Image/Role/RoleHeadLifu3.png	7:46	
25	1	B I-7	破碎相逢	危机当前，丽芙抓住转瞬而逝的机会，与布朗宁“玉石俱焚”……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab01.png		True	2	TS00114BA		[24]	[18]				Assets/Product/Texture/Image/Role/RoleHeadLifu3.png	7:47	
51	2	M I-1	独行侠	上午伊始，渡边抵达黄金之涡，他面对迷雾般的敌情，孤身闯入敌阵。	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png		True	2	TS00115BA							Assets/Product/Texture/Image/Role/RoleHeadDubian3.png	9:08	
52	2	M I-2	审讯	渡边花了几分钟观察守卫，最终他尝试抓个出来，审讯一番。<color=#0e70bd>\n·限制全队战力：4000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab02.png			1	30020201	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[51]		6	30020201	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeMoneySp.png	Assets/Product/Texture/Image/Role/RoleHeadDubian3.png	9:15	[1]
53	2	M I-3	过继风险	抵达黄金之涡十来分钟后，渡边碰见比安卡并决定跟随她前进。	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png			2	TS00116BA		[52]					Assets/Product/Texture/Image/Role/RoleHeadDubian3.png	9:21	
54	2	M II-1	足以拯救地球	把丽芙送走后，比安卡花了半小时在黄沙中探索，只因她推测出空中花园的真实目的……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png			2	TS00117BA							Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	8:25	
55	2	M II-2	死而复生	比安卡在搜集样本的路上，意外发现沙雀的幸存者……他们，还活着！<color=#0e70bd>\n·限制全队战力：4000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab02.png			1	30020202	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[54]		6	30020202	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeMoneySp.png	Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	8:37	[1]
56	2	M I-4	老规矩	跟踪只持续了小会儿，渡边就被迫现身……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png			2	TS00118BA		[53, 55]					Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	9:32	
57	2	M I-5	争锋	双方谈判很快破裂，渡边和比安卡为了捍卫各自的利益，使矛盾升级为暴力冲突。<color=#0e70bd>\n·限制全队战力：4000            ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab02.png	True		1	30020203	Assets/Product/Texture/Image/UiExplore/UiExploreFubenBoss1.png	[56]		6	30020203	Assets/Product/Texture/Image/IconToolsSp/E1GouliangMd010011Sp.png	Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	9:34	[1]
58	2	M I-6	抉择	刚刚挣脱比安卡的胁迫，渡边的营救计划立刻受到考验……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png			2	TS00119BA		[57]					Assets/Product/Texture/Image/Role/RoleHeadDubian3.png	9:49	
59	2	M I-7	沙暴元凶	探索黄金之涡还不到一个小时，渡边找到了制造沙尘暴的天气引擎……<color=#0e70bd>\n·限制全队战力：4000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab02.png			1	30020204	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[58]		6	30020204	Assets/Product/Texture/Image/IconToolsSp/ItExpI010030Sp.png	Assets/Product/Texture/Image/Role/RoleHeadDubian3.png	10:00	[1]
60	2	M I-8	遗·物	离开天气引擎后，渡边在守卫身上，找到遗忘者的挂件……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png			2	TS00120BA		[59]					Assets/Product/Texture/Image/Role/RoleHeadDubian3.png	10:14	
61	2	M II-3	女王款待	黄金女王向灰鸦公开了真容。与此同时，比安卡探索黄金之涡数个小时，可样本分析依然失败……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png			2	TS00121BA		[57]					Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	9:39	
62	2	M II-4	滴·哒	等待样本分析结果的比安卡寻着一阵诡异声响，来到一群“寂静守卫”的中间……<color=#0e70bd>\n·限制全队战力：4000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab02.png			1	30020205	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[61]		6	30020205	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeSPSp.png	Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	9:56	[1]
63	2	M I-12	女王的要求	临近正午，黄金女王在寝宫中公开了自己对指挥官、对空中花园的一系列要求。	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png			2	TS00122BA		[68]	[73]				Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	11:55	
64	2	M I-9	宿命	再遇比安卡，渡边不愿放弃任何一个遗忘者，双方再次用暴力手段解决争端……<color=#0e70bd>\n·限制全队战力：4000            ·本关卡所需上阵人数：2人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab02.png	True		1	30020206	Assets/Product/Texture/Image/UiExplore/UiExploreFubenBoss1.png	[60, 71]	[60, 71]	6	30020206	Assets/Product/Texture/Image/IconToolsSp/ItFinalI020030Sp.png	Assets/Product/Texture/Image/Role/RoleHeadDubian3.png	10:22	[2]
65	2	M I-10	承诺	渡边和比安卡争斗了近十分钟，仍没有分出胜负，守卫大军企图趁乱围剿他们……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png			2	TS00123BA		[64]					Assets/Product/Texture/Image/Role/RoleHeadDubian3.png	10:32	
66	2	B-1	颓靡	神威和罗兰一路打到黄金之涡西北端，这时神威发现罗兰的机体出现了异常……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png			2	TS00124BA		[57]					Assets/Product/Texture/Image/Role/RoleHeadShenwei3.png	9:51	
67	2	B-2	无敌	神威和感染体搏斗了将近半小时，罗兰趁机逃入建筑内部……可神威紧追不舍！<color=#0e70bd>\n·限制全队战力：4000            ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab02.png			1	30020207	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[66]	[64]	6	30020207	Assets/Product/Texture/Image/IconToolsSp/ItExpI010030Sp.png	Assets/Product/Texture/Image/Role/RoleHeadLuolan.png	10:24	[1]
68	2	M I-11	守约之人	渡边用了一个小时确保遗忘者安全撤离，部下劝说渡边不要返回协助比安卡……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png		True	2	TS00125BA		[65]					Assets/Product/Texture/Image/Role/RoleHeadDubian3.png	11:30	
69	2	M II-5	人质	打倒“寂静守卫”后，比安卡又寻着怪声，潜入一个囚禁人类的密室里……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png			2	TS00126BA		[62]					Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	10:10	
70	2	M II-6	鬼魅相助	短暂权衡个中利益之后，比安卡决定营救人质。<color=#0e70bd>\n·限制全队战力：4000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab02.png			1	30020208	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[69]		6	30020208	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeSPSp.png	Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	10:13	[1]
71	2	M II-7	两种营救	比安卡打败狱长，解救出所有人质。渡边拦住比安卡，并想要带走自己的人。	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png			2	TS00127BA		[70]					Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	10:19	
72	2	M II-8	黄金抗体	即便放走人质，比安卡仍然得到黄金抗体……这时女王禁卫向比安卡发动突袭！	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png			2	TS00128BA		[65]	[74]				Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	11:04	
73	2	M II-9	绝命连击	正午，渡边携遗忘者紧急援助了比安卡……女王禁卫祭出致命火力！<color=#0e70bd>\n·限制全队战力：4000             ·本关卡所需上阵人数：2人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab02.png	True		1	30020209	Assets/Product/Texture/Image/UiExplore/UiExploreFubenBoss1.png	[72]		6	30020209	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeGemSp.png	Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	12:00	[2]
74	2	B-3	议和	双方对峙近十分钟，罗兰几乎被神威逼到绝境……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png		True	2	TS00129BA		[67]	[65]				Assets/Product/Texture/Image/Role/RoleHeadLuolan.png	10:32	
75	2	M I-13	为了指挥官	和遗忘者联手打败女王禁卫，比安卡再一次站在抉择的十字路口……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab02.png		True	2	TS00130BA		[63, 73]					Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	12:10	
101	3	M I-1	追随	正午的黄金之涡，卡列尼娜从南面潜入，她不知道自己被跟踪了……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png		True	2	TS00131BA							Assets/Product/Texture/Image/Role/RoleHeadKalie3.png	12:15	
102	3	M l-2	守护之盾	自卡列尼娜踏入黄金之涡那一刻起，就被守卫盯上了。<color=#0e70bd>\n·限制全队战力：5000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab03.png			1	30020302	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[101]		6	30020302	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeSPSp.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3.png	12:16	[1]
103	3	M l-3	工具箱	经过半小时的高速行军，卡列尼娜总算得到大展身手的机会……<color=#0e70bd>\n·限制全队战力：5000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab03.png			1	30020303	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[102]		6	30020303	Assets/Product/Texture/Image/IconToolsSp/ItExpI010030Sp.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3.png	12:48	[1]
104	3	M l-4	人体实验	和卡列尼娜一起击败主建筑的守卫，仅过五分钟，七实就消失得无影无踪……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png			2	TS00132BA		[103]	[118]				Assets/Product/Texture/Image/Role/RoleHeadKalie3.png	12:53	
105	3	M l-5	重构	短时间内卡列尼娜得到抗体的分析报告，她必须重建网络通信，上传报告……<color=#0e70bd>\n·限制全队战力：5000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab03.png			1	30020305	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[104]		6	30020305	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeSPSp.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3.png	13:01	[1]
106	3	M l-6	二次出发	通信恢复的那几分钟，卡列尼娜出色完成了任务，现在她要自行决定去留。	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png			2	TS00133BA		[105]					Assets/Product/Texture/Image/Role/RoleHeadKalie3.png	13:15	
107	3	M l-7	抗性	近十分钟的爆破，几十堵墙轰然倒塌，卡列尼娜用自己的方式探索黄金之涡……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png			2	TS00134BA		[106]					Assets/Product/Texture/Image/Role/RoleHeadShenwei3.png	13:25	
108	3	M l-8	建造者谜图	墙体被破坏，让他们的行经路线更直接了。只过了几分钟，他们就闯入了禁地。<color=#0e70bd>\n·限制全队战力：5000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab03.png			1	30020307	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[107]	[115]	6	30020307	Assets/Product/Texture/Image/IconToolsSp/ItExpI010030Sp.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei3.png	13:33	[1]
109	3	M l-9	合流	单独行动的七实归队，带来了关于升格者·罗兰的坏消息……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png			2	TS00135BA		[122, 108]	[107]				Assets/Product/Texture/Image/Role/RoleHeadYongyechao3.png	13:41	
110	3	M l-10	逆向入侵	为了获取罗兰的动向，七实入侵了守卫的内部网络，这一切，妮特都看在眼里……<color=#0e70bd>\n·限制全队战力：5000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab03.png			1	30020310	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[109]		6	30020310	Assets/Product/Texture/Image/IconToolsSp/EGouliangI01001Sp.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao3.png	13:43	[1]
111	3	M l-11	视野	入侵持续几分钟，七实在内部网络没找出罗兰的去向，却发现灰鸦指挥官在妮特手中……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png			2	TS00136BA		[110]					Assets/Product/Texture/Image/Role/RoleHeadYongyechao3.png	13:50	
112	3	M l-12	隐秘入口	手持建造蓝图，他们得以在数十分钟内，快速抵达女王寝宫的入口。<color=#0e70bd>\n·限制全队战力：5000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab03.png	True		1	30020311	Assets/Product/Texture/Image/UiExplore/UiExploreFubenBoss1.png	[111]	[125]	6	30020311	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeGemSp.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao3.png	14:05	[1]
113	3	M l-13	寻声	接连击败黄金守卫、女王禁卫，分隔他们和指挥官的障碍，只剩下一扇门……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png			2	TS00137BA		[112]					Assets/Product/Texture/Image/Role/RoleHeadYongyechao3.png	14:09	
114	3	B ll-1	威慑	感染体执行罗兰的命令，拖住神威超过两个小时，神威却越战越勇……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png		True	2	TS00138BA		[104]					Assets/Product/Texture/Image/Role/RoleHeadShenwei3.png	13:16	
115	3	B ll-2	折剑	神威心里清楚，只要击败精英感染体，就能重新开始追击罗兰。<color=#0e70bd>\n·限制全队战力：5000             ·本关卡所需上阵人数：2人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab03.png	True		1	30020308	Assets/Product/Texture/Image/UiExplore/UiExploreFubenBoss1.png	[114]		6	30020308	Assets/Product/Texture/Image/IconToolsSp/ItExpI180020Sp.png	Assets/Product/Texture/Image/Role/RoleHeadShenwei3.png	13:20	[2]
116	3	M ll-1	款待	上午时分，罗兰摆脱神威后，认真评估了黄金抗体的威胁……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png		True	2	TS00139BA							Assets/Product/Texture/Image/Role/RoleHeadLuolan.png	10:40	
117	3	M ll-2	羁押	罗兰迈入妮特的陷阱，在抗体作用下，帕弥什的力量急速衰弱。<color=#0e70bd>\n·限制全队战力：5000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab03.png			1	30020301	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[116]		6	30020301	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeMoneySp.png	Assets/Product/Texture/Image/Role/RoleHeadLuolan.png	10:43	[1]
118	3	M ll-3	求援	不慎沦为妮特的阶下囚，罗兰被抗体覆盖，度过煎熬的九十分钟……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png			2	TS00140BA		[117]					Assets/Product/Texture/Image/Role/RoleHeadLuolan.png	12:13	
119	3	B l-1	交流障碍	抛下卡列尼娜，七实总算找到吸引自己注意力的那件东西。	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png		True	2	TS00141BA		[103]					Assets/Product/Texture/Image/Role/RoleHeadYongyechao3.png	12:55	
120	3	B l-2	错位警报	由于触发感染体区域警报，七实成为感染体急需歼灭的目标……<color=#0e70bd>\n·限制全队战力：5000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab03.png			1	30020304	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[119]		6	30020304	Assets/Product/Texture/Image/IconToolsSp/EGouliangI01001Sp.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao3.png	13:05	[1]
121	3	M ll-4	堵塞物	呼救了将近一个小时以后，罗兰没有等来意料中的支援。	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png			2	TS00142BA		[118, 120]					Assets/Product/Texture/Image/Role/RoleHeadLuolan.png	13:10	
122	3	M ll-5	封合	七实误打误撞闯进陷阱，意外帮罗兰解决了心头大患……<color=#0e70bd>\n·限制全队战力：5000             ·本关卡所需上阵人数：2人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab03.png	True		1	30020306	Assets/Product/Texture/Image/UiExplore/UiExploreFubenBoss1.png	[121]		6	30020306	Assets/Product/Texture/Image/IconToolsSp/E1GouliangMd010011Sp.png	Assets/Product/Texture/Image/Role/RoleHeadLuolan.png	13:13	[2]
123	3	M ll-6	俱焚	受抗体影响，罗兰被七实全面压制，他必须用更激进的方式拯救自己。	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png			2	TS00143BA		[122]					Assets/Product/Texture/Image/Role/RoleHeadLuolan.png	13:30	
124	3	M ll-7	除根	楼体坍塌，罗兰坠入废墟，重新获得证明自己实力的机会……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab03.png			2	TS00144BA		[123]					Assets/Product/Texture/Image/Role/RoleHeadLuolan.png	13:35	
