Id	SkillId	Level	Name	WeaponSkillDes	Intro	Icon	EntryId	TypeDes	Tag	Title	BriefDes	SpecificDes
11	102228	10	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>7.65%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#645F5D>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成360%的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
12	102228	11	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>7.94%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#645F5D>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成360%的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
13	102228	12	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>8.24%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#645F5D>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成360%的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
14	102228	13	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>8.53%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#645F5D>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成360%的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
15	102228	14	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>8.82%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#645F5D>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成360%的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
16	102228	15	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>9.12%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#645F5D>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成360%的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
17	102228	16	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>9.41%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#645F5D>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成360%的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
18	102228	17	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>9.71%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#645F5D>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成360%的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
19	102228	18	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>10%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
20	102228	19	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>10.29%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
21	102228	20	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>10.59%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
22	102228	21	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>10.88%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
23	102228	22	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>11.18%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
24	102228	23	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>11.47%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
25	102228	24	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>11.76%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
26	102228	25	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>12.06%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
27	102228	26	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>12.35%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
28	102228	27	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>12.65%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
29	102228	28	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>12.94%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
30	102228	29	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>13.24%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
31	102228	30	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>13.53%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
32	102228	31	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>13.82%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
33	102228	32	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>14.12%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
34	102228	33	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>14.41%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
35	102228	34	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>14.71%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
36	102228	35	渊涡乱舞		【红莲-乱舞】三消时额外伤害加成提升<color=#D91414>15%</color>。\n \n<color=#0F70BC>·9级—【红莲-乱舞】三消时会牵引周围敌人</color>\n \n<color=#0F70BC>·18级—必杀状态下，释放【红莲-乱舞】三消时可长按普攻，追加居合·终结一击，造成<color=#D91414>360%</color>的雷属性伤害</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhong1.png		跃升技能				
37	102229		雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>5%</color>。\n \n<color=#645F5D>·9级—【红莲-引雷舞】落雷攻击触发概率提升至50%/75%/100%</color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
38	102229	1	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>5%</color>。\n \n<color=#645F5D>·9级—【红莲-引雷舞】落雷攻击触发概率提升至50%/75%/100%</color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
39	102229	2	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>5.29%</color>。\n \n<color=#645F5D>·9级—【红莲-引雷舞】落雷攻击触发概率提升至50%/75%/100%</color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
40	102229	3	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>5.59%</color>。\n \n<color=#645F5D>·9级—【红莲-引雷舞】落雷攻击触发概率提升至50%/75%/100%</color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
41	102229	4	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>5.88%</color>。\n \n<color=#645F5D>·9级—【红莲-引雷舞】落雷攻击触发概率提升至50%/75%/100%</color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
42	102229	5	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>6.18%</color>。\n \n<color=#645F5D>·9级—【红莲-引雷舞】落雷攻击触发概率提升至50%/75%/100%</color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
43	102229	6	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>6.47%</color>。\n \n<color=#645F5D>·9级—【红莲-引雷舞】落雷攻击触发概率提升至50%/75%/100%</color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
44	102229	7	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>6.76%</color>。\n \n<color=#645F5D>·9级—【红莲-引雷舞】落雷攻击触发概率提升至50%/75%/100%</color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
45	102229	8	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>7.06%</color>。\n \n<color=#645F5D>·9级—【红莲-引雷舞】落雷攻击触发概率提升至50%/75%/100%</color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
46	102229	9	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>7.35%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
47	102229	10	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>7.65%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
48	102229	11	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>7.94%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
49	102229	12	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>8.24%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
50	102229	13	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>8.53%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
51	102229	14	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>8.82%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
52	102229	15	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>9.12%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
53	102229	16	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>9.41%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
54	102229	17	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>9.71%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#645F5D>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升10%</color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
55	102229	18	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>10%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#0F70BC>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升<color=#D91414>10%</color></color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
56	102229	19	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>10.29%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#0F70BC>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升<color=#D91414>10%</color></color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
57	102229	20	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>10.59%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#0F70BC>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升<color=#D91414>10%</color></color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
58	102229	21	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>10.88%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#0F70BC>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升<color=#D91414>10%</color></color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
59	102229	22	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>11.18%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#0F70BC>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升<color=#D91414>10%</color></color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
60	102229	23	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>11.47%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#0F70BC>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升<color=#D91414>10%</color></color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
61	102229	24	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>11.76%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#0F70BC>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升<color=#D91414>10%</color></color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
62	102229	25	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>12.06%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#0F70BC>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升<color=#D91414>10%</color></color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
63	102229	26	雷殛境界		【红莲-引雷舞】落雷攻击额外伤害加成提升<color=#D91414>12.35%</color>。\n \n<color=#0F70BC>·9级—【红莲-引雷舞】落雷攻击触发概率提升至<color=#D91414>50%/75%/100%</color></color>\n \n<color=#0F70BC>·18级—【红莲-引雷舞】落雷攻击强化为天雷引攻击，造成雷属性伤害加成提升<color=#D91414>10%</color></color>	Assets/Product/Texture/Image/IconSkill/R2luxiyaExhexin1.png		跃升技能				
