Name	Layer	MotionType	SpeedParameter	BlendParameter	AnimationMotionClip	BlendTreeMotionClips	BlendTreeMotionThresholds	BlendTreeMotionTimeScales
Run	BaseLayer	1	-162882405	1391530821		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/RunLeanL.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/Run.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/RunLeanR.anim']	[-20.0, 0.0, 20.0]	[1.0, 1.0, 1.0]
Stop	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/Stop.anim			
Stop_Run_L	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/Stop_Run_L.anim			
Stop_Run_R	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/Stop_Run_R.anim			
SprintStart	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/RunStart.anim			
SprintStartEnd01	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/RunStartEnd01.anim			
Sprint	BaseLayer	1		-1977151796		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/SprintLeanL.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/Sprint.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/SprintLeanR.anim']	[-20.0, 0.0, 20.0]	[1.0, 1.0, 1.0]
SprintStop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/SprintStop.anim			
Stop_Sprint_L	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/Stop_Sprint_L.anim			
Stop_Sprint_R	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/Stop_Sprint_R.anim			
Turn90L	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/Turn90L.anim			
Turn90R	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/Turn90R.anim			
IdleJumpToStandHeavy	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/Jumpdown11.anim			
MoveJumpToStandHeavy	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/CommonLayer/Jumpdown21.anim			
Drama_Special_05_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_05_End.anim			
Drama_Special_05_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_05_Loop.anim			
Drama_Special_05_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_05_Start.anim			
Drama_Special_06_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_06_End.anim			
Drama_Special_06_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_06_Loop.anim			
Drama_Special_06_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_06_Start.anim			
Drama_Special_07_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_07_End.anim			
Drama_Special_07_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_07_Loop.anim			
Drama_Special_07_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_07_Start.anim			
Drama_Special_08_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_08_End.anim			
Drama_Special_08_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_08_Loop.anim			
Drama_Special_08_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_08_Start.anim			
Drama_Special_09_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_09_End.anim			
Drama_Special_09_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_09_Loop.anim			
Drama_Special_09_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_09_Start.anim			
Drama_Special_10_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_10_End.anim			
Drama_Special_10_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_10_Loop.anim			
Drama_Special_10_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_10_Start.anim			
Drama_Special_11_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_11_End.anim			
Drama_Special_11_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_11_Loop.anim			
Drama_Special_11_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_11_Start.anim			
Drama_Special_12_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_12_End.anim			
Drama_Special_12_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_12_Loop.anim			
Drama_Special_12_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_12_Start.anim			
Drama_Special_13_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_13_End.anim			
Drama_Special_13_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_13_Loop.anim			
Drama_Special_13_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_13_Start.anim			
Drama_Special_14_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_14_End.anim			
Drama_Special_14_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_14_Loop.anim			
Drama_Special_14_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_14_Start.anim			
Drama_Special_15_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_15_End.anim			
Drama_Special_15_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_15_Loop.anim			
Drama_Special_15_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_15_Start.anim			
Drama_Special_16_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_16_End.anim			
Drama_Special_16_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_16_Loop.anim			
Drama_Special_16_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_16_Start.anim			
Drama_Special_Blink_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Drama_Special_Blink_Loop.anim			
Special_Amazing01_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Amazing01_End.anim			
Special_Amazing01_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Amazing01_Loop.anim			
Special_Amazing01_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Amazing01_Start.anim			
Special_Angry01_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Angry01_End.anim			
Special_Angry01_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Angry01_Loop.anim			
Special_Angry01_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Angry01_Start.anim			
Special_Angry02_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Angry02_End.anim			
Special_Angry02_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Angry02_Loop.anim			
Special_Angry02_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Angry02_Start.anim			
Special_Angry03_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Angry03_End.anim			
Special_Angry03_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Angry03_Loop.anim			
Special_Angry03_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Angry03_Start.anim			
Special_Despise01_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Despise01_End.anim			
Special_Despise01_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Despise01_Loop.anim			
Special_Despise01_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Despise01_Start.anim			
Special_Fear01_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Fear01_End.anim			
Special_Fear01_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Fear01_Loop.anim			
Special_Fear01_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Fear01_Start.anim			
Special_Happy01_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Happy01_End.anim			
Special_Happy01_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Happy01_Loop.anim			
Special_Happy01_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Happy01_Start.anim			
Special_Happy02_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Happy02_End.anim			
Special_Happy02_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Happy02_Loop.anim			
Special_Happy02_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Happy02_Start.anim			
Special_Normal_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Normal_Loop.anim			
Special_Sad01_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Sad01_End.anim			
Special_Sad01_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Sad01_Loop.anim			
Special_Sad01_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Sad01_Start.anim			
Special_Sad02_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Sad02_End.anim			
Special_Sad02_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Sad02_Loop.anim			
Special_Sad02_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Sad02_Start.anim			
Special_Serious01_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Serious01_End.anim			
Special_Serious01_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Serious01_Loop.anim			
Special_Serious01_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Serious01_Start.anim			
Special_Shy01_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Shy01_End.anim			
Special_Shy01_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Shy01_Loop.anim			
Special_Shy01_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Shy01_Start.anim			
Special_Smile01_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Smile01_End.anim			
Special_Smile01_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Smile01_Loop.anim			
Special_Smile01_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Smile01_Start.anim			
Special_Smile02_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Smile02_End.anim			
Special_Smile02_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Smile02_Loop.anim			
Special_Smile02_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Smile02_Start.anim			
Special_Think01_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Think01_End.anim			
Special_Think01_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Think01_Loop.anim			
Special_Think01_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Think01_Start.anim			
Special_Threat01_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Threat01_End.anim			
Special_Threat01_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Threat01_Loop.anim			
Special_Threat01_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Threat01_Start.anim			
Special_Wink01_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Wink01_End.anim			
Special_Wink01_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Wink01_Loop.anim			
Special_Wink01_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R5SailinnaMdCommonSG/R5SailinnaMdCommonSG/FaceLayer/Special_Wink01_Start.anim			
