Name	Layer	MotionType	SpeedParameter	BlendParameter	AnimationMotionClip	BlendTreeMotionClips	BlendTreeMotionThresholds	BlendTreeMotionTimeScales
Drama_Stand_05_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Stand_05_End.anim			
Drama_Stand_07_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Stand_07_Start.anim			
Drama_Stand_07_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Stand_07_Loop.anim			
Drama_Stand_07_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Stand_07_End.anim			
Drama_Stand_08_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Stand_08_Start.anim			
Drama_Stand_08_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Stand_08_Loop.anim			
Drama_Stand_08_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Stand_08_End.anim			
Drama_Stand_09_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Stand_09_Start.anim			
Drama_Stand_09_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Stand_09_Loop.anim			
Drama_Stand_09_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Stand_09_End.anim			
Walk	BaseLayer		-895785005		Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Walk.anim			
WalkStart	BaseLayer		-895785005		Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/WalkStart.anim			
WalkEnd	BaseLayer		-895785005		Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/WalkEnd.anim			
RunStart	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/RunStart.anim			
RunStartEnd01	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/RunStartEnd01.anim			
Run	BaseLayer	1	-162882405	1391530821		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/RunLeanL.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Run.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/RunLeanR.anim']	[-20.0, 0.0, 20.0]	[1.0, 1.0, 1.0]
Stop	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Stop.anim			
SprintStart	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/RunStart.anim			
SprintStartEnd01	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/RunStartEnd01.anim			
Sprint	BaseLayer	1		-1977151796		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/SprintLeanL.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Sprint.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/SprintLeanR.anim']	[-20.0, 0.0, 20.0]	[1.0, 1.0, 1.0]
SprintStop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/SprintStop.anim			
Turn90L	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Turn90L.anim			
Turn90R	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Turn90R.anim			
Drama_Special_01_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Special_01.anim			
Drama_Luosaita_Sad_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Luosaita_Sad_Start.anim			
Drama_Luosaita_Sad_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Luosaita_Sad_Loop.anim			
Drama_Luosaita_Sad_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Luosaita_Sad_End.anim			
Drama_Luosaita_Thanks_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Luosaita_Thanks_Start.anim			
Drama_Luosaita_Thanks_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Luosaita_Thanks_Loop.anim			
Drama_Luosaita_Thanks_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/CommonLayer/Drama_Luosaita_Thanks_End.anim			
Drama_Angry_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/FaceLayer/Drama_Angry_Preset.anim			
Drama_Blink_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/FaceLayer/Drama_Blink_Preset.anim			
Drama_Happy_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/FaceLayer/Drama_Happy_Preset.anim			
Drama_Hayyp_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/FaceLayer/Drama_Hayyp_Preset.anim			
Drama_Sad_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/FaceLayer/Drama_Sad_Preset.anim			
Drama_Smile_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/FaceLayer/Drama_Smile_Preset.anim			
Drama_Suprise_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LuosaitaMdCommonSG/R4LuosaitaMdCommonSG/FaceLayer/Drama_Suprise_Preset.anim			
