Name	Layer	MotionType	SpeedParameter	BlendParameter	AnimationMotionClip	BlendTreeMotionClips	BlendTreeMotionThresholds	BlendTreeMotionTimeScales
Run	BaseLayer	1	-162882405	1391530821		['Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/RunLeanL.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Run.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/RunLeanR.anim']	[-20.0, 0.0, 20.0]	[1.0, 1.0, 1.0]
Stop	BaseLayer	1	-162882405	1601072779		['Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Stop_Run_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Stop_Run_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Stop_Run_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
Stop_Run_L	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Stop_Run_L.anim			
Stop_Run_R	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Stop_Run_R.anim			
SprintStart	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/RunStart.anim			
Sprint	BaseLayer	1		-1977151796		['Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/SprintLeanL.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Sprint.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/SprintLeanR.anim']	[-20.0, 0.0, 20.0]	[1.0, 1.0, 1.0]
SprintStop	BaseLayer	1		-1989393594		['Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Stop_Sprint_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Stop_Sprint_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Stop_Sprint_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
Stop_Sprint_L	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Stop_Sprint_L.anim			
Stop_Sprint_R	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Stop_Sprint_R.anim			
Turn90L	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Turn90L.anim			
Turn90R	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Turn90R.anim			
IdleJumpToStandHeavy	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Jumpdown11.anim			
MoveJumpToStandHeavy	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Jumpdown21.anim			
FPRun	BaseLayer	1	-1860952811	900698827		['Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Run.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Run_LF.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Run_B.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Run_RF.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Run.anim']	[0.0, 0.25, 0.5, 0.75, 1.0]	[1.0, 1.0, 1.0, 1.0, 1.0]
FPWalk	BaseLayer	1	-1057187979	1682380971		['Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Walk.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Walk_LF.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Walk_B.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Walk_RF.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Com1ChieffMd01001SG/Com1ChieffMd01001SG/CommonLayer/Walk.anim']	[0.0, 0.25, 0.5, 0.75, 1.0]	[1.0, 1.0, 1.0, 1.0, 1.0]
