Name	Layer	MotionType	SpeedParameter	BlendParameter	AnimationMotionClip	BlendTreeMotionClips	BlendTreeMotionThresholds	BlendTreeMotionTimeScales
Drama_Stand_07_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Stand_07_Start.anim			
Drama_Stand_07_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Stand_07_Loop.anim			
Drama_Stand_07_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Stand_07_End.anim			
Drama_Stand_08_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Stand_08_Start.anim			
Drama_Stand_08_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Stand_08_Loop.anim			
Drama_Stand_08_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Stand_08_End.anim			
Walk	BaseLayer		-895785005		Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Walk.anim			
WalkStart	BaseLayer		-895785005		Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/WalkStart.anim			
WalkEnd	BaseLayer	1	-895785005	846125279		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Walk_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Walk_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Walk_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
RunStart	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/RunStart.anim			
RunStartEnd01	BaseLayer	1	-162882405	895008329		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/RunStartEnd01_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/RunStartEnd01_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/RunStartEnd01_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
RunStartEnd01_L	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/RunStartEnd01_L.anim			
RunStartEnd01_R	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/RunStartEnd01_R.anim			
Run	BaseLayer	1	-162882405	1391530821		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/RunLeanL.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Run.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/RunLeanR.anim']	[-20.0, 0.0, 20.0]	[1.0, 1.0, 1.0]
Stop	BaseLayer	1	-162882405	1601072779		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Run_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Run_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Run_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
Stop_Run_L	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Run_L.anim			
Stop_Run_R	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Run_R.anim			
SprintStart	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/RunStart.anim			
SprintStartEnd01	BaseLayer	1		714672925		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Sprint_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/SprintStop.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Sprint_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
Sprint	BaseLayer	1		-1977151796		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/SprintLeanL.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Sprint.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/SprintLeanR.anim']	[-20.0, 0.0, 20.0]	[1.0, 1.0, 1.0]
SprintStop	BaseLayer	1		-1989393594		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Sprint_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Sprint_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Sprint_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
Stop_Sprint_L	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Sprint_L.anim			
Stop_Sprint_R	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Stop_Sprint_R.anim			
Turn90L	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Turn90L.anim			
Turn90R	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Turn90R.anim			
IdleJumpToStandHeavy	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Jumpdown11.anim			
MoveJumpToStandHeavy	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Jumpdown21.anim			
Drama_Sit_01_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Sit_01.anim			
Drama_BoardAct1001_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1001_Start.anim			
Drama_BoardAct1001_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1001_Loop.anim			
Drama_BoardAct1001_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1001_End.anim			
Drama_BoardAct1003	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1003.anim			
Drama_Angry_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/FaceLayer/Drama_Angry_Preset.anim			
Drama_Blink_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/FaceLayer/Drama_Blink_Preset.anim			
Drama_Happy_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/FaceLayer/Drama_Happy_Preset.anim			
Drama_Sad_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/FaceLayer/Drama_Sad_Preset.anim			
Drama_Smile_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/FaceLayer/Drama_Smile_Preset.anim			
Drama_Suprise_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/FaceLayer/Drama_Suprise_Preset.anim			
