Name	Layer	MotionType	SpeedParameter	BlendParameter	AnimationMotionClip	BlendTreeMotionClips	BlendTreeMotionThresholds	BlendTreeMotionTimeScales
RunStartEnd01	BaseLayer	1	-162882405	895008329		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/RunStartEnd01_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/RunStartEnd01_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/RunStartEnd01_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
RunStartEnd01_L	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/RunStartEnd01_L.anim			
RunStartEnd01_R	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/RunStartEnd01_R.anim			
Run	BaseLayer	1	-162882405	1391530821		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/RunLeanL.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Run.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/RunLeanR.anim']	[-20.0, 0.0, 20.0]	[1.0, 1.0, 1.0]
Stop	BaseLayer	1	-162882405	1601072779		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Stop_Run_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Stop_Run_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Stop_Run_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
Stop_Run_L	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Stop_Run_L.anim			
Stop_Run_R	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Stop_Run_R.anim			
SprintStart	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/RunStart.anim			
SprintStartEnd01	BaseLayer	1		714672925		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Stop_Sprint_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/SprintStop.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Stop_Sprint_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
Sprint	BaseLayer	1		-1977151796		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/SprintLeanL.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Sprint.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/SprintLeanR.anim']	[-20.0, 0.0, 20.0]	[1.0, 1.0, 1.0]
SprintStop	BaseLayer	1		-1989393594		['Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Stop_Sprint_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Stop_Sprint_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Stop_Sprint_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
Stop_Sprint_L	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Stop_Sprint_L.anim			
Stop_Sprint_R	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Stop_Sprint_R.anim			
Turn90L	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Turn90L.anim			
Turn90R	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Turn90R.anim			
IdleJumpToStandHeavy	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Jumpdown11.anim			
MoveJumpToStandHeavy	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Jumpdown21.anim			
Drama_SitUpright_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Drama_SitUpright_Start.anim			
Drama_SitUpright_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Drama_SitUpright_Loop.anim			
Drama_SitUpright_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Drama_SitUpright_End.anim			
Drama_BoardAct0203	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Drama_BoardAct0203.anim			
Drama_BoardAct1002_Start	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Drama_BoardAct1002_Start.anim			
Drama_BoardAct1002_Loop	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Drama_BoardAct1002_Loop.anim			
Drama_BoardAct1002_End	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/CommonLayer/Drama_BoardAct1002_End.anim			
Drama_Angry_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Angry_Preset.anim			
Drama_Blink_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Blink_Preset.anim			
Drama_Happy_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Happy_Preset.anim			
Drama_Sad_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Sad_Preset.anim			
Drama_Smile_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Smile_Preset.anim			
Drama_Special_05_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_05_End.anim			
Drama_Special_05_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_05_Loop.anim			
Drama_Special_05_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_05_Start.anim			
Drama_Special_06_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_06_End.anim			
Drama_Special_06_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_06_Loop.anim			
Drama_Special_06_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_06_Start.anim			
Drama_Special_07_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_07_End.anim			
Drama_Special_07_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_07_Loop.anim			
Drama_Special_07_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_07_Start.anim			
Drama_Special_08_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_08_End.anim			
Drama_Special_08_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_08_Loop.anim			
Drama_Special_08_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_08_Start.anim			
Drama_Special_09_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_09_End.anim			
Drama_Special_09_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_09_Loop.anim			
Drama_Special_09_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_09_Start.anim			
Drama_Special_10_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_10_End.anim			
Drama_Special_10_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_10_Loop.anim			
Drama_Special_10_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_10_Start.anim			
Drama_Special_11_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_11_End.anim			
Drama_Special_11_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_11_Loop.anim			
Drama_Special_11_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_11_Start.anim			
Drama_Special_12_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_12_End.anim			
Drama_Special_12_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_12_Loop.anim			
Drama_Special_12_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_12_Start.anim			
Drama_Special_13_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_13_End.anim			
Drama_Special_13_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_13_Loop.anim			
Drama_Special_13_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_13_Start.anim			
Drama_Special_14_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_14_End.anim			
Drama_Special_14_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_14_Loop.anim			
Drama_Special_14_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_14_Start.anim			
Drama_Special_15_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_15_End.anim			
Drama_Special_15_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_15_Loop.anim			
Drama_Special_15_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_15_Start.anim			
Drama_Special_16_End	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_16_End.anim			
Drama_Special_16_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_16_Loop.anim			
Drama_Special_16_Start	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_16_Start.anim			
Drama_Special_Blink_Loop	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Special_Blink_Loop.anim			
Drama_Suprise_Preset	FaceLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/R4WeilaMdCommonSG/R4WeilaMdCommonSG/FaceLayer/Drama_Suprise_Preset.anim			
