Name	Layer	MotionType	SpeedParameter	BlendParameter	AnimationMotionClip	BlendTreeMotionClips	BlendTreeMotionThresholds	BlendTreeMotionTimeScales
WalkEnd	BaseLayer	1	-895785005	846125279		['Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Stop_Walk_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Stop_Walk_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Stop_Walk_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
RunStart	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/RunStart.anim			
RunStartEnd01	BaseLayer	1	-162882405	895008329		['Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/RunStartEnd01_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/RunStartEnd01_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/RunStartEnd01_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
RunStartEnd01_L	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/RunStartEnd01_L.anim			
RunStartEnd01_R	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/RunStartEnd01_R.anim			
Run	BaseLayer	1	-162882405	1391530821		['Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/RunLeanL.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Run.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/RunLeanR.anim']	[-20.0, 0.0, 20.0]	[1.0, 1.0, 1.0]
Stop	BaseLayer	1	-162882405	1601072779		['Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Stop_Run_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Stop_Run_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Stop_Run_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
Stop_Run_L	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Stop_Run_L.anim			
Stop_Run_R	BaseLayer		-162882405		Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Stop_Run_R.anim			
SprintStart	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/RunStart.anim			
Sprint	BaseLayer	1		-1977151796		['Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/SprintLeanL.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Sprint.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/SprintLeanR.anim']	[-20.0, 0.0, 20.0]	[1.0, 1.0, 1.0]
SprintStop	BaseLayer	1		-1989393594		['Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Stop_Sprint_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Stop_Sprint_R.anim', 'Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Stop_Sprint_L.anim']	[-1.0, 0.0, 1.0]	[1.0, 1.0, 1.0]
Stop_Sprint_L	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Stop_Sprint_L.anim			
Stop_Sprint_R	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Stop_Sprint_R.anim			
Turn90L	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Turn90L.anim			
Turn90R	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Turn90R.anim			
IdleJumpToStandHeavy	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Jumpdown11.anim			
MoveJumpToStandHeavy	BaseLayer				Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1AdwMd00001SG/Npc1AdwMd00001SG/CommonLayer/Jumpdown21.anim			
