Id	CullingLayer	HasCollider	PositionX	PositionY	PositionZ	QuaternionX	QuaternionY	QuaternionZ	QuaternionW	ScaleX	ScaleY	ScaleZ	PrefabPath	ParentPathStr	EntityName	GridLocX	GridLocY	GridLocZ	EntityDataPath
13				100.0					1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Main_L5_X4_Y4.prefab		MG_Main_L5_X4_Y4	4	4	5	
14				100.0					1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Main_L8_X0_Y0.prefab		MG_Main_L8_X0_Y0			8	
15	3	True	352.0	100.0	160.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_TrainingRoom_L0_X133_Y139.prefab		MG_TrainingRoom_L0_X133_Y139	139	133		
16	3	True	320.0	100.0	160.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_TrainingRoom_L0_X133_Y138.prefab		MG_TrainingRoom_L0_X133_Y138	138	133		
17	3	True	352.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_TrainingRoom_L0_X134_Y139.prefab		MG_TrainingRoom_L0_X134_Y139	139	134		
18	3	True	320.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_TrainingRoom_L0_X134_Y138.prefab		MG_TrainingRoom_L0_X134_Y138	138	134		
19	3	True	384.0	100.0	160.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_TrainingRoom_L0_X133_Y140.prefab		MG_TrainingRoom_L0_X133_Y140	140	133		
20	3	True	384.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_TrainingRoom_L0_X134_Y140.prefab		MG_TrainingRoom_L0_X134_Y140	140	134		
21	3		384.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_TrainingRoom_L1_X67_Y70.prefab		MG_TrainingRoom_L1_X67_Y70	70	67	1	
22	3		320.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_TrainingRoom_L1_X67_Y69.prefab		MG_TrainingRoom_L1_X67_Y69	69	67	1	
23	3		320.0	100.0	128.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_TrainingRoom_L1_X66_Y69.prefab		MG_TrainingRoom_L1_X66_Y69	69	66	1	
24	3		256.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_TrainingRoom_L3_X17_Y17.prefab		MG_TrainingRoom_L3_X17_Y17	17	17	3	
25	4	True	640.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingHuge_L0_X68_Y74.prefab		MG_GoldenHall_BuildingHuge_L0_X68_Y74	74	68		
26	4		640.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingHuge_L0_X67_Y74.prefab		MG_GoldenHall_BuildingHuge_L0_X67_Y74	74	67		
27	4		576.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingHuge_L0_X68_Y73.prefab		MG_GoldenHall_BuildingHuge_L0_X68_Y73	73	68		
28	4		576.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingHuge_L0_X69_Y73.prefab		MG_GoldenHall_BuildingHuge_L0_X69_Y73	73	69		
29	4		640.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingHuge_L0_X69_Y74.prefab		MG_GoldenHall_BuildingHuge_L0_X69_Y74	74	69		
30	4		704.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingHuge_L0_X69_Y75.prefab		MG_GoldenHall_BuildingHuge_L0_X69_Y75	75	69		
31	4		704.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingHuge_L0_X68_Y75.prefab		MG_GoldenHall_BuildingHuge_L0_X68_Y75	75	68		
32	4	True	640.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingHuge_L1_X34_Y37.prefab		MG_GoldenHall_BuildingHuge_L1_X34_Y37	37	34	1	
33	4		768.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingHuge_L2_X17_Y19.prefab		MG_GoldenHall_BuildingHuge_L2_X17_Y19	19	17	2	
34	4		512.0	100.0	512.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingHuge_L3_X9_Y9.prefab		MG_GoldenHall_BuildingHuge_L3_X9_Y9	9	9	3	
35	4		512.0	100.0					1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingHuge_L3_X8_Y9.prefab		MG_GoldenHall_BuildingHuge_L3_X8_Y9	9	8	3	
36	4		1024.0	100.0					1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingHuge_L4_X4_Y5.prefab		MG_GoldenHall_BuildingHuge_L4_X4_Y5	5	4	4	
37	5		640.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Middle_L0_X67_Y74.prefab		MG_GoldenHall_Middle_L0_X67_Y74	74	67		
38	5		640.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Middle_L0_X69_Y74.prefab		MG_GoldenHall_Middle_L0_X69_Y74	74	69		
39	5		704.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Middle_L0_X68_Y75.prefab		MG_GoldenHall_Middle_L0_X68_Y75	75	68		
40	5		576.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Middle_L0_X69_Y73.prefab		MG_GoldenHall_Middle_L0_X69_Y73	73	69		
41	5		576.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Middle_L0_X68_Y73.prefab		MG_GoldenHall_Middle_L0_X68_Y73	73	68		
42	5		704.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Middle_L0_X69_Y75.prefab		MG_GoldenHall_Middle_L0_X69_Y75	75	69		
43	5		640.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Middle_L0_X68_Y74.prefab		MG_GoldenHall_Middle_L0_X68_Y74	74	68		
44	5	True	640.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Middle_L1_X34_Y37.prefab		MG_GoldenHall_Middle_L1_X34_Y37	37	34	1	
45	6	True	588.0	100.0	294.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X135_Y142.prefab		MG_GoldenHall_Small_L0_X135_Y142	142	135		
46	6	True	672.0	100.0	252.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X134_Y144.prefab		MG_GoldenHall_Small_L0_X134_Y144	144	134		
47	6	True	672.0	100.0	294.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X135_Y144.prefab		MG_GoldenHall_Small_L0_X135_Y144	144	135		
48	6	True	630.0	100.0	294.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X135_Y143.prefab		MG_GoldenHall_Small_L0_X135_Y143	143	135		
49	6	True	630.0	100.0	252.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X134_Y143.prefab		MG_GoldenHall_Small_L0_X134_Y143	143	134		
50	6	True	588.0	100.0	252.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X134_Y142.prefab		MG_GoldenHall_Small_L0_X134_Y142	142	134		
51	6	True	672.0	100.0	210.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X133_Y144.prefab		MG_GoldenHall_Small_L0_X133_Y144	144	133		
52	6	True	672.0	100.0	336.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X136_Y144.prefab		MG_GoldenHall_Small_L0_X136_Y144	144	136		
53	6	True	630.0	100.0	336.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X136_Y143.prefab		MG_GoldenHall_Small_L0_X136_Y143	143	136		
54	6	True	630.0	100.0	210.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X133_Y143.prefab		MG_GoldenHall_Small_L0_X133_Y143	143	133		
55	6	True	714.0	100.0	294.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X135_Y145.prefab		MG_GoldenHall_Small_L0_X135_Y145	145	135		
56	6	True	714.0	100.0	252.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X134_Y145.prefab		MG_GoldenHall_Small_L0_X134_Y145	145	134		
57	6	True	546.0	100.0	294.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X135_Y141.prefab		MG_GoldenHall_Small_L0_X135_Y141	141	135		
58	6	True	546.0	100.0	252.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L0_X134_Y141.prefab		MG_GoldenHall_Small_L0_X134_Y141	141	134		
59	6	True	672.0	100.0	336.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L1_X68_Y72.prefab		MG_GoldenHall_Small_L1_X68_Y72	72	68	1	
60	6	True	672.0	100.0	252.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L1_X67_Y72.prefab		MG_GoldenHall_Small_L1_X67_Y72	72	67	1	
61	6	True	588.0	100.0	252.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L1_X67_Y71.prefab		MG_GoldenHall_Small_L1_X67_Y71	71	67	1	
62	6	True	588.0	100.0	336.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L1_X68_Y71.prefab		MG_GoldenHall_Small_L1_X68_Y71	71	68	1	
63	6	True	672.0	100.0	168.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L2_X33_Y36.prefab		MG_GoldenHall_Small_L2_X33_Y36	36	33	2	
64	6		672.0	100.0	336.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_Small_L2_X34_Y36.prefab		MG_GoldenHall_Small_L2_X34_Y36	36	34	2	
65	7		576.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L0_X69_Y73.prefab		MG_GoldenHall_BuildingMiddle_L0_X69_Y73	73	69		
66	7	True	576.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L0_X68_Y73.prefab		MG_GoldenHall_BuildingMiddle_L0_X68_Y73	73	68		
67	7	True	640.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L0_X69_Y74.prefab		MG_GoldenHall_BuildingMiddle_L0_X69_Y74	74	69		
68	7		640.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L0_X67_Y74.prefab		MG_GoldenHall_BuildingMiddle_L0_X67_Y74	74	67		
69	7		704.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L0_X68_Y75.prefab		MG_GoldenHall_BuildingMiddle_L0_X68_Y75	75	68		
70	7		704.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L0_X69_Y75.prefab		MG_GoldenHall_BuildingMiddle_L0_X69_Y75	75	69		
71	7		704.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L0_X67_Y75.prefab		MG_GoldenHall_BuildingMiddle_L0_X67_Y75	75	67		
72	7		576.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L0_X67_Y73.prefab		MG_GoldenHall_BuildingMiddle_L0_X67_Y73	73	67		
73	7	True	512.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L0_X68_Y72.prefab		MG_GoldenHall_BuildingMiddle_L0_X68_Y72	72	68		
74	7	True	640.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L0_X68_Y74.prefab		MG_GoldenHall_BuildingMiddle_L0_X68_Y74	74	68		
75	7	True	640.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L1_X34_Y37.prefab		MG_GoldenHall_BuildingMiddle_L1_X34_Y37	37	34	1	
76	7		768.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L1_X34_Y38.prefab		MG_GoldenHall_BuildingMiddle_L1_X34_Y38	38	34	1	
77	7		640.0	100.0	384.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L1_X35_Y37.prefab		MG_GoldenHall_BuildingMiddle_L1_X35_Y37	37	35	1	
78	7	True	512.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L1_X34_Y36.prefab		MG_GoldenHall_BuildingMiddle_L1_X34_Y36	36	34	1	
79	7		768.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L2_X17_Y19.prefab		MG_GoldenHall_BuildingMiddle_L2_X17_Y19	19	17	2	
80	7		512.0	100.0	512.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingMiddle_L3_X9_Y9.prefab		MG_GoldenHall_BuildingMiddle_L3_X9_Y9	9	9	3	
81	8		576.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingSmall_L0_X136_Y146.prefab		MG_GoldenHall_BuildingSmall_L0_X136_Y146	146	136		
82	8		576.0	100.0	288.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingSmall_L0_X137_Y146.prefab		MG_GoldenHall_BuildingSmall_L0_X137_Y146	146	137		
83	8		544.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingSmall_L0_X136_Y145.prefab		MG_GoldenHall_BuildingSmall_L0_X136_Y145	145	136		
84	8		544.0	100.0	288.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingSmall_L0_X137_Y145.prefab		MG_GoldenHall_BuildingSmall_L0_X137_Y145	145	137		
85	8		704.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingSmall_L1_X68_Y75.prefab		MG_GoldenHall_BuildingSmall_L1_X68_Y75	75	68	1	
86	8		640.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingSmall_L1_X69_Y74.prefab		MG_GoldenHall_BuildingSmall_L1_X69_Y74	74	69	1	
87	8		576.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingSmall_L1_X68_Y73.prefab		MG_GoldenHall_BuildingSmall_L1_X68_Y73	73	68	1	
88	8		704.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingSmall_L1_X69_Y75.prefab		MG_GoldenHall_BuildingSmall_L1_X69_Y75	75	69	1	
89	8		576.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingSmall_L1_X69_Y73.prefab		MG_GoldenHall_BuildingSmall_L1_X69_Y73	73	69	1	
90	8		640.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_GoldenHall_BuildingSmall_L1_X67_Y74.prefab		MG_GoldenHall_BuildingSmall_L1_X67_Y74	74	67	1	
91	9	True	320.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L0_X69_Y69.prefab		MG_Square_BuildingHuge_L0_X69_Y69	69	69		
92	9	True	320.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L0_X67_Y69.prefab		MG_Square_BuildingHuge_L0_X67_Y69	69	67		
93	9	True	256.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L0_X67_Y68.prefab		MG_Square_BuildingHuge_L0_X67_Y68	68	67		
94	9	True	256.0	100.0	320.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L0_X69_Y68.prefab		MG_Square_BuildingHuge_L0_X69_Y68	68	69		
95	9	True	256.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L0_X68_Y68.prefab		MG_Square_BuildingHuge_L0_X68_Y68	68	68		
96	9		384.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L0_X67_Y70.prefab		MG_Square_BuildingHuge_L0_X67_Y70	70	67		
97	9	True	320.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L0_X68_Y69.prefab		MG_Square_BuildingHuge_L0_X68_Y69	69	68		
98	9		384.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L0_X68_Y70.prefab		MG_Square_BuildingHuge_L0_X68_Y70	70	68		
99	9	True	256.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L1_X34_Y34.prefab		MG_Square_BuildingHuge_L1_X34_Y34	34	34	1	
100	9		256.0	100.0	384.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L1_X35_Y34.prefab		MG_Square_BuildingHuge_L1_X35_Y34	34	35	1	
101	9	True	384.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L1_X34_Y35.prefab		MG_Square_BuildingHuge_L1_X34_Y35	35	34	1	
102	9	True	256.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L2_X17_Y17.prefab		MG_Square_BuildingHuge_L2_X17_Y17	17	17	2	
103	9		512.0	100.0	512.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L3_X9_Y9.prefab		MG_Square_BuildingHuge_L3_X9_Y9	9	9	3	
104	9			100.0					1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingHuge_L4_X4_Y4.prefab		MG_Square_BuildingHuge_L4_X4_Y4	4	4	4	
105	10	True	256.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingMiddle_L0_X68_Y68.prefab		MG_Square_BuildingMiddle_L0_X68_Y68	68	68		
106	10		384.0	100.0	256.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingMiddle_L0_X68_Y70.prefab		MG_Square_BuildingMiddle_L0_X68_Y70	70	68		
107	10	True	320.0	100.0	192.0				1.0	1.0	1.0	1.0	Assets/Product/BigWorld/SkyGarden/StaticPrefabs/Scene_Faos01/MG_Square_BuildingMiddle_L0_X67_Y69.prefab		MG_Square_BuildingMiddle_L0_X67_Y69	69	67		
