Name	Sha1
Share/AreaWar/AreaWarAuctionSell.tab	e42912a898a82e274dad013707fc95e2b506d020
Share/AreaWar/AreaWarBlock.tab	9e007ad9aa374bdc1841f13548ee1158150e406a
Share/AreaWar/AreaWarBlockAutoGrow.tab	063638d1f2e2a3d8c051f597c1b335d2e250555f
Share/AreaWar/AreaWarBlockDrop.tab	04d6b6ec989a0a6ee1cac071332d940a14555744
Share/AreaWar/AreaWarBossMail.tab	c7524cbff53b4a8718d2918f4a8d714e3033f16a
Share/AreaWar/AreaWarBuff.tab	fb061fa58a7f9ead289887f0f1a93a05334a96da
Share/AreaWar/AreaWarChapter.tab	c183d2f0268d1a1f715eecdcdff7d3abd6370153
Share/AreaWar/AreaWarConfig.tab	7c4953de76a600e6cabe2abcff71038f05123ea7
Share/AreaWar/AreaWarDetachCondition.tab	67a4ad824f0a87bb2a4a72f30559c73c857401d6
Share/AreaWar/AreaWarDetachRole.tab	84efe5675afebefbc97b910a6e2b856b98c02974
Share/AreaWar/AreaWarDropGroup.tab	89fb6ffd1d42232f6b60e7cc3ecc53a97b9f49a4
Share/AreaWar/AreaWarDropQuality.tab	df7f88e287ad72bdbc4e87dfc83454179b875780
Share/AreaWar/AreaWarGrow.tab	1465c24e48ed100cbdc0c6331be06ed489ae248d
Share/AreaWar/AreaWarHangUpReward.tab	c39fc6ab120459caf59122c342e6d9148ab0d595
Share/AreaWar/AreaWarItem.tab	4a2ac16962861a88a3400cfbe121c4ef3701f227
Share/AreaWar/AreaWarItemRoomLevel.tab	e9655a532829fa432407488ef58682a9f78fb182
Share/AreaWar/AreaWarLevelAutoGrow.tab	b55841691afe0aeb9dbde202dd877fdfa15d71b4
Share/AreaWar/AreaWarPurificationLevel.tab	addc161bcad9fd6133cf726463723b101f3bc683
Share/AreaWar/AreaWarSpecialRole.tab	eff729d5b780b23c2abae9be7969990aabb65a85
Share/AreaWar/AreaWarSpecialRoleReward.tab	833e7fdaeac06e3663e0456c70457e16b473eb30
Share/Attrib/Attrib	7be480e91cb9cbaf458f6744ad73e5c4ad3d9157
Share/Attrib/AttribAbility.tab	ea2edf61fdb00b6b5c951cd8740e749dcf732214
Share/Attrib/AttribDesc.tab	b4f1e872c43738b8d0df9d8f735be73738b67c95
Share/Attrib/AttribGrowRate	866dfa78c33b030a3b86a30dc81608493aff0038
Share/Attrib/AttribPool	e1d3a248a0beb02155523a928fe9f53688e194af
Share/Attrib/AttribPromoted	9227faea3d3bcb7c99b0f785019de011b7aa59fc
Share/Attrib/AttribRevise	b341af149c5473aa193a377b6af20fd456618036
Share/Attrib/AttribRevise.tab	2516d9e28cc64a7400291ce2e395ffdae26d3a16
Share/Audio/Cue.tab	63e22fb5603c0fbb8e45fc1d2f272980e45eb9d3
Share/Audio/CueSheet.tab	973192e8d6a68714b350ab528ac9f473c1d3dcd1
Share/Audio/Cv.tab	e49152a413ae3cda8132642d2be34c8a18ada40d
Share/BaseEquip/BaseEquip.tab	d7caad38aad00f71818f4e365a4e2a223abfc476
Share/BiancaTheatre/BiancaTheatreAchievement.tab	4217ec7f2f908bd8bfae3e7b709ae88a45d67210
Share/BiancaTheatre/BiancaTheatreActivity.tab	d544d7bffeb88823605aa1f7e59b0e2d5c20d03c
Share/BiancaTheatre/BiancaTheatreBaseCharacter.tab	a7628f856bd4a74260339a569505f6c39d6cc832
Share/BiancaTheatre/BiancaTheatreChapter.tab	12e3e217d001d10f89bc5f80cc88c3dcec57d533
Share/BiancaTheatre/BiancaTheatreChapterGroup.tab	999cbc45070c29281a874afa810a6e0807e510cc
Share/BiancaTheatre/BiancaTheatreCharacterLevel.tab	253be8f5decc864c8e1d1041bfd712704c03d6e5
Share/BiancaTheatre/BiancaTheatreChildCombo.tab	c92132e80714c60b5432defcec173a6825a4e5d5
Share/BiancaTheatre/BiancaTheatreCombo.tab	65f49968750490af823c7d69fbb497b279822d29
Share/BiancaTheatre/BiancaTheatreComboValid.tab	330d008dc8833ebce5cbf3e38ef8bc570f366d65
Share/BiancaTheatre/BiancaTheatreConfig.tab	6ffa6f4623e2a1642dbf1667d4aa2850aa02fce4
Share/BiancaTheatre/BiancaTheatreDecayRecruitTicket.tab	c2f41238883e61e988af5f6f9a33e8fa990e63b5
Share/BiancaTheatre/BiancaTheatreDefaultRecruitTicket.tab	f4ee89b2cf74d4f2dfff46913852507c4db799cb
Share/BiancaTheatre/BiancaTheatreDifficulty.tab	de2f14d9a16a1608645822f650b53b838edabbac
Share/BiancaTheatre/BiancaTheatreEffectGroup.tab	fb7986b8b8d11fafb0a21efbdf82ac1d65e84917
Share/BiancaTheatre/BiancaTheatreEnding.tab	12c1f9322f40e2d06709c5b742a102bc4661dab0
Share/BiancaTheatre/BiancaTheatreEvent.tab	c57773a043cc2ff8cabdf0e7aa09b37923a3c569
Share/BiancaTheatre/BiancaTheatreEventGroup.tab	d23b32f58f49d79e6c0a9d07f31bbebe8fd04c20
Share/BiancaTheatre/BiancaTheatreEventStepGroup.tab	31852dbe5fd8a66863327bec1532b9c5c8f1bd17
Share/BiancaTheatre/BiancaTheatreFightLib.tab	4ff2687939241a794213590b4e2483eb14603951
Share/BiancaTheatre/BiancaTheatreFightNode.tab	918bcd5c9a60e0476fe7538d61abc7899c12ea7d
Share/BiancaTheatre/BiancaTheatreFightStageTemplate.tab	7182a2c4f904bc2f2078df5e9181d99bd6fb0672
Share/BiancaTheatre/BiancaTheatreGold.tab	eee46410457f1e7f65ff60aa41b9788348d03fd2
Share/BiancaTheatre/BiancaTheatreGoldGroup.tab	563d7cb3b2f86202cb4967695c6dbb11fc06d3ac
Share/BiancaTheatre/BiancaTheatreItem.tab	a6f32ba62a0421595cdd4ddb3a3eda0e7d9202ca
Share/BiancaTheatre/BiancaTheatreItemBox.tab	a03e255bbbd010611db2364753af8450446b0279
Share/BiancaTheatre/BiancaTheatreItemBoxGroup.tab	423d19830af57850638b8ef55a8842f35d025545
Share/BiancaTheatre/BiancaTheatreItemGroup.tab	f1fa43d5e7a961928fd7337a4e05e7a26cf65bd7
Share/BiancaTheatre/BiancaTheatreLevelReward.tab	5af05f9039c9026c7002ee30bca8ece53d07d020
Share/BiancaTheatre/BiancaTheatreMonster.tab	c26222c1bcc3987652eb3402d106c9009cda180c
Share/BiancaTheatre/BiancaTheatreMonsterGroup.tab	cea95d7aab16b08eec55c9c77b7bde5d4bf0ee18
Share/BiancaTheatre/BiancaTheatreNode.tab	523a4733260ede0699910cf6b8d5a37d6e88bdc3
Share/BiancaTheatre/BiancaTheatreNodeShop.tab	784a6e25be4e9132246e2ffa9030754f4df077d7
Share/BiancaTheatre/BiancaTheatreNodeShopGroup.tab	68f21166dd7db41a5ad9abde49427c3d157619ff
Share/BiancaTheatre/BiancaTheatreNodeShopItem.tab	3138e2d2c3cef6af1da04a19610a8a99339efdc2
Share/BiancaTheatre/BiancaTheatreRecruitCharacterGroup.tab	b78e5cbe9934da8ed152b1074e2550278c92f33b
Share/BiancaTheatre/BiancaTheatreRecruitTicket.tab	2c3220a79c4d98a00b6011a11d6e957275f946e5
Share/BiancaTheatre/BiancaTheatreRecruitTicketGroup.tab	af30a4d6c9149e63a7f290493640902f85c3efa1
Share/BiancaTheatre/BiancaTheatreSettleChapterFactor.tab	2d127c470a0d80618aa2998ea1122b2fd846cc5e
Share/BiancaTheatre/BiancaTheatreSettleFactor.tab	53e5054f51da11c2109e0dfeb8d39cc2d77cf8ce
Share/BiancaTheatre/BiancaTheatreStrengthen.tab	a8848426d92b398945695a5b18b330e545461b54
Share/BiancaTheatre/BiancaTheatreSystemEffect.tab	67b11fa354ab3e7bf18948d1ffef09612150e5bc
Share/BiancaTheatre/BiancaTheatreTeam.tab	bb9a49447477ff43d7f58ca72ef0630be77ff925
Share/BiancaTheatre/BiancaTheatreVision.tab	5c7e6902a654a6f7d5a1f22d8c04ac0f9bf5e0d1
Share/BiancaTheatre/BiancaTheatreVisionChange.tab	5515615a41036862890d315ef3108d8b8ebab8b9
Share/BiancaTheatre/BiancaTheatreVisionFactorLevel.tab	d1d5a7be4483153abee082ea8edf6df6ec753858
Share/BigWorld/Common/Audio/BigWorldCue.tab	0f54b1335605a054a7aa7e2b9ce6b6c37f446ed8
Share/BigWorld/Common/Audio/BigWorldCueSheet.tab	443ab5a10219d7c916a1fc79fbbfb0194b33996a
Share/BigWorld/Common/Audio/BigWorldCv.tab	3d087adb4d395652602acee02463348d1c0b71e2
Share/BigWorld/Common/BigWorldConfig.tab	100fb5a328f6857a22b2a2ab3c106486126b3d5d
Share/BigWorld/Common/BigWorldCustomParam.tab	65b767538d1254f357e34b6d72248f999a9afa77
Share/BigWorld/Common/BigWorldOpenGuide.tab	3c0437669fe23a9cf582484615750c287ded3ffc
Share/BigWorld/Common/BigWorldSysModule.tab	aace984d31e03c6e09d4689b7ba6c6c68cef63f2
Share/BigWorld/Common/Character/BigWorldCharacter.tab	77e5c8ef40a3abf1f5bd621d1fcf792a65a9c5ae
Share/BigWorld/Common/CommanderDIY/BigWorldDIYBagInit.tab	869a3a8dcc58181a55ca9e2fbd8b4ec0b8d28de7
Share/BigWorld/Common/CommanderDIY/BigWorldDIYColor.tab	81d3817d2b61b60781cbd4d8101ff43bccd19598
Share/BigWorld/Common/CommanderDIY/BigWorldDIYColorGroup.tab	44d0023276fef0beae9aa6785643a065b4d5f413
Share/BigWorld/Common/CommanderDIY/BigWorldDIYPart.tab	42baaeb390738c27461994bf486bc934dea309a5
Share/BigWorld/Common/CommanderDIY/BigWorldDIYPartGroup.tab	7f3846d6b27c29f0d095d31ac13489dd75ccefb6
Share/BigWorld/Common/CommanderDIY/BigWorldDIYRes.tab	3914e49919bed89d85b7b9c4709043b57b6eb4a5
Share/BigWorld/Common/CommanderDIY/BigWorldDIYType.tab	71b53c84c0dec7ed996101ad4bdd5ebc0e77a183
Share/BigWorld/Common/Condition/BigWorldCondition.tab	26f0ab3227c6d78141c46f05ef5ce389dbfdf7a7
Share/BigWorld/Common/Course/BigWorldCourseContent.tab	d39fe7d44b0318bbc544c3a128d728dd1698c63d
Share/BigWorld/Common/Course/BigWorldCourseCore.tab	6fc3c64c460a798063fddf143c201916b47b78ac
Share/BigWorld/Common/Course/BigWorldCourseCoreElement.tab	0841247d3e6bbc5a0f66e7a53675cff749981f09
Share/BigWorld/Common/Course/BigWorldCourseCoreGroup.tab	80e6c82d1d3940939740d57d0e99192b55b1c27d
Share/BigWorld/Common/Course/BigWorldCourseExplore.tab	b1c387b3f16a4d89faad52245438b66097b82655
Share/BigWorld/Common/Course/BigWorldCourseExplorePoi.tab	554c2d5de76815f56949057fc087c0e371e49bb6
Share/BigWorld/Common/Course/BigWorldCourseTask.tab	c87bfd54d2ad277a683bd3d1c628a7a97f31af97
Share/BigWorld/Common/Course/BigWorldCourseTaskProgressReward.tab	122857da4b5684f4e9eecf0c2b1cfa70c136e7f1
Share/BigWorld/Common/Course/BigWorldCourseVersion.tab	3616861e75f09171339b71b2800d56085388f8fb
Share/BigWorld/Common/Fashion/BigWorldFashion.tab	674d4eb2e98f8387a25877502af0cee55d453dcf
Share/BigWorld/Common/FovSave/BigWorldLevelFovSave.tab	3bfea51a5404a251c82c991defdf81a2fe89f871
Share/BigWorld/Common/Guide/BigWorldGuideComplete.tab	e27bc85bce7d48b893da6dafad6e12ece10f0cfc
Share/BigWorld/Common/Guide/BigWorldGuideGroup.tab	3a6f4dc9444c6ab82f99677157b5551df09cb666
Share/BigWorld/Common/HelpCourse/BigWorldHelpCourse.tab	6ac47bf27eabb2303f92ddf9f02ab396fe705843
Share/BigWorld/Common/HelpCourse/BigWorldHelpCourseDetail.tab	ddaabd318bc3965cf03bae7beb235ce674847ce7
Share/BigWorld/Common/HelpCourse/BigWorldHelpCourseGroup.tab	cf975605cc35c124cb8dcd4279f63b736ca8bea4
Share/BigWorld/Common/HelpCourse/BigWorldHelpCourseUnlockTrigger.tab	28e57838e08b2b3ba2cc20a11396618cb0a460e5
Share/BigWorld/Common/Item/BigWorldItem.tab	ca7daf7286bb76675be5af7345dd582bd3e3d8c6
Share/BigWorld/Common/Loading/BigWorldLoading.tab	6df4e96b13a0e1abba5b105cf47df747421553a7
Share/BigWorld/Common/Loading/BigWorldLoadingGroup.tab	1a1b3de90544a28226f39d6ac2c0476dce24f084
Share/BigWorld/Common/Map/BigWorldMapArea.tab	b46b65a6adb698170039cb3d40d632ad9b66bdab
Share/BigWorld/Common/Message/BigWorldMessage.tab	35fe203e8b680027b7011d67026097d51d0c99be
Share/BigWorld/Common/Message/BigWorldMessageContacts.tab	8051238d72458498206a275263beec90718e867c
Share/BigWorld/Common/Message/BigWorldMessageStep.tab	4170f421cd91b5da74816e4d5594fb656963dabf
Share/BigWorld/Common/News/BigWorldNews.tab	3f35cddb011ed86112ff9ee566e6f7eaab62c4e3
Share/BigWorld/Common/Photograph/BigWorldPhotographActions.tab	5e6673e0b9ed6fc286a31c5e7e54f572963b445a
Share/BigWorld/Common/Photograph/BigWorldPhotographCharacterActions.tab	54f99e2a0ed74b8380dc7fa2064fdb5c60a96853
Share/BigWorld/Common/Photograph/BigWorldPhotographConfig.tab	d8c65d1e500d7e0d6c08c474ff340879e5ede94d
Share/BigWorld/Common/Photograph/BigWorldPhotographFilters.tab	57cc8b880b10b0396daaf7dec71c69db540a24ab
Share/BigWorld/Common/Photograph/BigWorldPhotographFunctionalUnlock.tab	f56c02e432a02afd9e10a839550c5adc2d5fffe3
Share/BigWorld/Common/Photograph/BigWorldPhotographNpcDetectBone.tab	82247dbf5cdca03ddfe4a4886210ccf3afa8b513
Share/BigWorld/Common/Photograph/BigWorldPhotographParams.tab	e75de6a02816e70c49a7aab7e4222d3a7bd46db9
Share/BigWorld/Common/Reward/BigWorldReward.tab	ad365c9f832b5c767d9246ce6c4db97c3f6e76d0
Share/BigWorld/Common/Reward/BigWorldRewardGoods.tab	bba15921e660ab097159cb44cfc8418ecb3a8c68
Share/BigWorld/Common/Task/BigWorldCondition.tab	e9ec750d50ad7893b520a6b5515035720fac39d0
Share/BigWorld/Common/Task/BigWorldTask.tab	90922de7157cd7a9b80de9991381dac8845d9f5d
Share/BigWorld/SkyGarden/Cafe/SGCafeActivity.tab	0b84b5d8c3cc32356a5f43d903c0fb3143d65d2a
Share/BigWorld/SkyGarden/Cafe/SGCafeBuffList.tab	79ccfaa202e1a3052a5139562be2d2f03a92e4b1
Share/BigWorld/SkyGarden/Cafe/SGCafeChapter.tab	ef15ced5c36897e050bf50d5a9b0c55ee97a045d
Share/BigWorld/SkyGarden/Cafe/SGCafeCondition.tab	ba40965a7051ab78a8e495581a5b9a00283554db
Share/BigWorld/SkyGarden/Cafe/SGCafeConfig.tab	d96f137e75f2e8295806fa9b1a620a7a0cbfb2e2
Share/BigWorld/SkyGarden/Cafe/SGCafeCustomer.tab	b5a979ad20abb019236728d75d15065efb4cc879
Share/BigWorld/SkyGarden/Cafe/SGCafeCustomerGenerate.tab	a7c2a86512e74e9efc91b0d2925aaa7dd7bdca18
Share/BigWorld/SkyGarden/Cafe/SGCafeCustomerGroup.tab	48254af05ea301683fd5c3b85628cdcad86c84e3
Share/BigWorld/SkyGarden/Cafe/SGCafeCustomerPreset.tab	89e05787a77fe3271de8b886713cfd5e0ab5c15e
Share/BigWorld/SkyGarden/Cafe/SGCafeEffect.tab	d3fc5b7e7914d436ef827920bfcd8a6fdb1bafbd
Share/BigWorld/SkyGarden/Cafe/SGCafeStage.tab	faa23809e24faf2da14d250ae37f5b8d041972dd
Share/BigWorld/SkyGarden/Dormitory/SgDormArea.tab	78dcf35bf093eeaa316ef0d9b64a300be00659d1
Share/BigWorld/SkyGarden/Dormitory/SgDormConfig.tab	21f3784f21be8e8a8ff702641e83f9638ae5f9bc
Share/BigWorld/SkyGarden/Dormitory/SgDormFashion.tab	c92b8e9f4d92069a44334fe299f624d86e78d277
Share/BigWorld/SkyGarden/Dormitory/SgDormFurniture.tab	ed38d4c4330b8872779cb4183d32f41173a4d7f5
Share/BigWorld/SkyGarden/Dormitory/SgDormFurnitureType.tab	c82327b015b036d45886c43d1dad6b372d064868
Share/BigWorld/SkyGarden/Dormitory/SgDormLayout.tab	a097701137e274535ec44d7ee977d4eb733d8199
Share/BigWorld/SkyGarden/SgDroneGame/Drone/SgDroneGameDrone.tab	1351b1e3646a2177d13180a62b4f0332f33adf09
Share/BigWorld/SkyGarden/SgDroneGame/Drone/SgDroneGameDroneSkill.tab	5caaede3245760c634ded4a7926c6e8c96345f02
Share/BigWorld/SkyGarden/SgDroneGame/SgDroneGameBehavior.tab	b15e7ef803f50557e3d97101fa3e1ab202172a6a
Share/BigWorld/SkyGarden/SgDroneGame/SgDroneGameChapter.tab	bf6f3b98f6e1133d23e251f905716ff9aedd43d4
Share/BigWorld/SkyGarden/SgDroneGame/SgDroneGameConfig.tab	0e712b6bc41434923c8f66ef996281675ea22aaa
Share/BigWorld/SkyGarden/SgDroneGame/SgDroneGameStage.tab	469a66d87114060ad2182e951e272c5038b518d2
Share/BigWorld/SkyGarden/SgDroneGame/SgDroneGameStarTarget.tab	30564caff8e085e41dfa9d645bc20346df784e1b
Share/BigWorld/SkyGarden/SgDroneGame/Stage/SgDroneGameStageAsset.tab	9e2d6f9aa751468e0cfcbdf3a8570b63da4129b8
Share/BigWorld/SkyGarden/SgDroneGame/Stage/SgDroneGameStageMap.tab	61979992e6d26bea8538342fce99905956c21ca3
Share/BigWorld/SkyGarden/SgDroneGame/Stage/SgDroneGameStageObject.tab	f17a26d2d2eca97acbf7f74a6cca18a4066c3823
Share/BigWorld/SkyGarden/SgDroneGame/Stage/SgDroneGameStageObjectGenerate.tab	cf0a627b06e208fc2fadcfd7c9e2a49a6de5a315
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetArea.tab	7fb99c4e704e03b29334fc1a28b5057f7ea66855
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetBgmSection.tab	94b5e7a0bbe4a0908d5765225832e22dd48ced22
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetBillboard.tab	6dbac22b7ade857b4d207f808a8a2ba6302f2205
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetBillboardGroup.tab	1bab6bb3aea7b792d053130414fe537676b18a03
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetBuff.tab	d939daa19ea916666bdcc0a85adf970edf1c5871
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetConfig.tab	05c62fb6cbc372ef041e43d20a6fddd6ec398a6d
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetCustomer.tab	650dfb91ca5afced2fd2f97c412e17260b71a150
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetCustomerEventEmergency.tab	72f8e3a87dec02737b974ce5568dbbdc28394682
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetCustomerEventEmergencyRandom.tab	9e71fd8b69aa73d3d6aeb540f40c2aa2c9902a0d
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetCustomerEventNum.tab	cf59e25dfde5596a9a99d0bd6e78356d1436be6f
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetCustomerEventNumLimit.tab	0b42c9723c99e040324fb6106fe7123caeaee8af
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetCustomerParam.tab	c2892841fd3f4ad56fb142f9fbc59f2553089681
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetCustomerShopScore.tab	ba36128a862628409b72eb4654419c5563c7180c
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetCustomerShopScoreFactor.tab	71d21c4b144741d91093362b57e5bfa8839cac24
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetEnvironmentSatisfaction.tab	ffef651d7dafc5ece3193dc8fb105ed66f790a8a
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetFeedback.tab	ee813a06bd798a077284b98228bcef833e6b979e
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetFeedbackBadNum.tab	eda134f6c0b3672f8383c1527292caea4179b80a
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetFeedbackGroup.tab	a78eda6162cd62512ec9984e44e3d953fb2bfce8
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetFeedbackIconGroup.tab	c51b7e13d0fc16f3bfd75b80941b5b5ef3103736
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetFeedbackType.tab	969f3f1a67c62013f23cb43ca9ec15e7cc5e4ae2
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetGrapevine.tab	211d4ac1ad27e27739ba635b1a198d918fa4768a
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetGrapevineGroup.tab	cd7cbbc4a6acaff389398cc1d1157799364e3756
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetGrapevineRandomGroup.tab	424c59e5ac32490e7e24ee82cca001276a8a9ff2
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetInsideShopDessert.tab	8625b5384470e9c7a15408594fb4c8864a465b5b
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetInsideShopDessertGoods.tab	4d1d31d541cc623f6bd5b01bbf7f4bf967264107
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetInsideShopFood.tab	a6606f4ce5fbded74ee119025baf7f5d7d52e8f8
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetInsideShopFoodChef.tab	930fcfdab55587b858b88b6976f22b396cbdfae0
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetInsideShopFoodGoods.tab	ce9ee7b0220fbe7318f5f7fff2e9645f2ec579e7
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetInsideShopGrocery.tab	e986ae0eef18b7dfb022f211e68b0dc467c5b9c9
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetInsideShopGroceryGoods.tab	2e555052bb3265368e7a3b7856e1815e7a770967
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetMascot.tab	0fa7846501ef424b50a76c92ff1d1c0e5bf0b6fa
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetNews.tab	de8325d8d8af7a740cc30df2d1f1d8f36f049f97
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetNewsGroup.tab	79b7acae510d480b03856ce98c3c9d33383f208f
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetNewsTypeGroup.tab	a5cf8c5af8610222b0108da49deaa4e496c3bc93
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetOutSideShopBuildCondition.tab	40d78fca2ef907d959f3c43ac296008c642bddfa
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetPromotion.tab	42c61b7488517166e70ab133dbf56c8eb2bb1c30
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetPromotionRandom.tab	2877eb276938e724d58991f3063a73ddac7f5be8
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetResource.tab	04490de530fc22e7c1bc4e4c794c20e861cb754a
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetResString.tab	168d19f3bbeaa6e25832eb1f52d9db2ce3963354
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetReview.tab	3de2c88ff94fa4d4ac970fb8c85e13b99408a0a1
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetReviewDistribution.tab	9d391e9cc509e8fda74b499148cb4e7b6724d964
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetReviewGroup.tab	25b233ca242ce3a2255f496dcfe76145a4e0ef9f
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetSatisfactionFactor.tab	f775db79ee01643496766c4cab656d82c20e514d
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetShop.tab	28305d07cbaf7a4c2fd8b5744eefdaa635e8f139
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetShopAttr.tab	e5f8c35eadbfba124dcac16468756954fb1187cf
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetShopFactorStar.tab	74c181f73fab0bb11b2013704f64de0f57360c88
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetShopLv.tab	df7f64a41838058b619172c0256a14ed9f3268e5
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetShopLvBranchAdd.tab	cf3e575d99b72d116f661ca8cb2106b606ee3766
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetShopScoreSatisfaction.tab	c6f3c6384ce6cbf431dc27ab787e781fbf95ed74
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetStage.tab	5aed87d3ce1e73609c4109f4c3b1b90b3b5113df
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetStageDesc.tab	925b68cd522e98040841e7090f371b90a48283f8
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetStageRes.tab	99d6771099e65f73909557bcc9fbb03b4c99eece
Share/BigWorld/SkyGarden/ShoppingStreet/SgStreetStageShop.tab	c6bdf55f542cad4a42b1c3fd0b7ac672d52d323c
