Id	NodeTypeName	NodeTypeIcon	NodeTypeDesc	SmallIcon	NodeTypeEffectUrl
20049	点到为止	Assets/Product/Texture/Image/BgStory/Bgstory612.jpg	对方表示点到为止，只是切磋…不过对你是不是这样呢？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
20050	点到为止	Assets/Product/Texture/Image/BgStory/Bgstory612.jpg	对方表示点到为止，只是切磋…不过对你是不是这样呢？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
20051	打成一片	Assets/Product/Texture/Image/BgStory/Bgstory362.png	先要打成一片，才能打成一片。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
20052	打成一片	Assets/Product/Texture/Image/BgStory/Bgstory362.png	先要打成一片，才能打成一片。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
20053	欢迎仪式	Assets/Product/Texture/Image/BgStory/Bgstory301.png	小镇上的人们对你报以热烈的欢迎仪式…好吧，也许并不欢迎。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
20054	不幸的冲突	Assets/Product/Texture/Image/BgStory/Bgstory612.jpg	未知会带来恐惧，而恐惧会引发冲突。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
20055	大打出手	Assets/Product/Texture/Image/BgStory/Bgstory378.png	不演了，摊牌了！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
20056	大打出手	Assets/Product/Texture/Image/BgStory/Bgstory378.png	不演了，摊牌了！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
20057	“宾”至如归	Assets/Product/Texture/Image/BgStory/Bgstory378.png	只是帮你锻炼一下，不会伤筋动骨的。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
20058	“宾”至如归	Assets/Product/Texture/Image/BgStory/Bgstory378.png	只是帮你锻炼一下，不会伤筋动骨的。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
20059	点到为止	Assets/Product/Texture/Image/BgStory/Bgstory612.jpg	对方表示点到为止，只是切磋…不过对你是不是这样呢？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
20060	点到为止	Assets/Product/Texture/Image/BgStory/Bgstory612.jpg	对方表示点到为止，只是切磋…不过对你是不是这样呢？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30011	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30012	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30013	递归迭代	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	简直没完没了。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30014	暴力破解	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	绕不过去，拆了吧。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30015	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30016	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30017	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30018	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30019	格式化	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30020	格式化	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30021	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30022	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30023	递归迭代	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	简直没完没了。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30024	暴力破解	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	绕不过去，拆了吧。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30025	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30026	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30027	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30028	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30029	格式化	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30030	格式化	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30031	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30032	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30033	递归迭代	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	简直没完没了。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30034	暴力破解	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	绕不过去，拆了吧。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30035	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30036	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30037	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30038	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30039	格式化	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30040	格式化	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30041	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30042	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30043	递归迭代	Assets/Product/Texture/Image/BgStory/Bgstory400.jpg	简直没完没了。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30044	暴力破解	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	绕不过去，拆了吧。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30045	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30046	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30047	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30048	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30049	格式化	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30050	格式化	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30051	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30052	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30053	递归迭代	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	简直没完没了。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30054	暴力破解	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	绕不过去，拆了吧。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30055	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30056	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30057	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30058	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30059	格式化	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30060	格式化	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30061	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
