Id	NodeTypeName	NodeTypeIcon	NodeTypeDesc	SmallIcon	NodeTypeEffectUrl
33	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/Bgstory411.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
34	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/Bgstory411.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
41	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
42	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
43	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
44	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
51	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/Bgstory623.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
52	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/Bgstory623.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
53	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/Bgstory623.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
54	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/Bgstory623.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
61	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/BgStory594.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
62	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/BgStory594.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
63	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/BgStory594.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
64	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/BgStory594.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
15	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/Bgstory388.png	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
25	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/Bgstory361.png	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
35	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/Bgstory411.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
45	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
55	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/Bgstory623.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
65	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/BgStory594.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
71	鲨鲨特卖	Assets/Product/Texture/Image/BgStory/Bgstory614.jpg	鲨鲨..愿意用一切宝物，来交换姜饼！	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent06.png	
