Id	Text
35	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
36	
37	
38	Find where the fireworks are going off
39	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
40	
41	
42	Light fireworks
43	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
44	Light fireworks
45	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
46	Light fireworks
47	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
48	
49	
50	Talk to Lucia
51	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
52	Go to the best photo spot
53	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
54	Take a photo with Lucia
55	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
56	
57	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
58	Talk to Lucia
59	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
60	Witness the story's ending
61	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
62	
63	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
64	
65	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
66	
67	"The World Government Association of Art has restored a Golden Age film called ""Froggie's Day."" The Gray Raven Commandant and Lucia arranged to go watch the movie together, but what they didn't expect was that a wonderful surprise was quietly waiting for them ahead..."
