Id	Text
45	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
46	Check the comm from Pete
47	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
48	Investigate the dispute in the store
49	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
50	
51	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
52	Find Jason
53	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
54	
55	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
56	Find Maru Bear
57	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
58	
59	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
60	Return to the first floor of Kuroro Coffee with Maru Bear
61	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
62	
63	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
64	Complete 2 rounds of cafe operation
65	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
66	
67	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
68	
69	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
70	Talk to Maru Bear
71	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
72	
73	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
74	Find the original threatening letter
75	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
76	
77	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
78	
79	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
80	Check the comm from Ross
81	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
82	Check the comm from Pete
83	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
84	Complete 2 rounds of cafe operation
85	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
86	
87	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
88	
89	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
90	Talk to Maru Bear
91	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
92	
93	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
94	Talk to Jason and Ross
95	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
96	
97	Kuroro Coffee is a popular leisure spot for Babylonia residents, but Ross seems to have been forced into a hostile takeover situation. While the Gray Raven Commandant conducts an investigation, the cafe's operations need to get back on track.
